method,model,season,week,week_start,train_matches,valid_matches,test_matches,valid_accuracy,valid_log_loss,valid_brier,valid_rps,test_accuracy,test_log_loss,test_brier,test_rps,train_seasons
weekly_walk_forward,gbm_calibrated,2008-09,47,2009-06-15,66363,207,11,0.5942028985507246,0.9036678130115702,0.5300422280488393,0.18245520969958606,0.36363636363636365,1.1826379405526726,0.7183014033108606,0.23450867566648803,
weekly_walk_forward,mlp,2008-09,47,2009-06-15,66363,207,11,0.5893719806763285,0.909167303326681,0.5339711986358843,0.18415532812990126,0.36363636363636365,1.167822299777811,0.7165525321736024,0.22935285861599664,
weekly_walk_forward,lr,2009-10,1,2009-07-27,66478,103,16,0.5922330097087378,0.8499715784992681,0.49374958962800236,0.16250306563483402,0.5625,1.1907041728458019,0.7296974047878615,0.23710482888690904,
weekly_walk_forward,gbm,2009-10,1,2009-07-27,66478,103,16,0.6019417475728155,0.8624594702647271,0.5021366705012175,0.16448312262051454,0.5625,1.2705992481409554,0.7600666614213397,0.23878920172601203,
weekly_walk_forward,gbm_calibrated,2009-10,1,2009-07-27,66478,103,16,0.6019417475728155,0.8507598745784575,0.4937602040291543,0.1621007673931192,0.5625,1.2158630405652633,0.7348343332524084,0.23435567195040113,
weekly_walk_forward,mlp,2009-10,1,2009-07-27,66478,103,16,0.6116504854368932,0.8502093882618112,0.4920615044784163,0.16267844820010052,0.4375,1.1944185760973058,0.7223680843958661,0.23090737628712996,
weekly_walk_forward,lr,2009-10,2,2009-08-03,66548,49,121,0.5714285714285714,0.9865316891768391,0.587068996575847,0.1886996710719735,0.4297520661157025,1.0554856843987555,0.6364130261672822,0.19727024116866781,
weekly_walk_forward,gbm,2009-10,2,2009-08-03,66548,49,121,0.5918367346938775,1.0149364796322968,0.5994758813603223,0.18807707486620953,0.4132231404958678,1.0694383354360006,0.6447900040292938,0.19963706190262262,
weekly_walk_forward,gbm_calibrated,2009-10,2,2009-08-03,66548,49,121,0.5714285714285714,1.0005684482683816,0.5899718364832202,0.1865129004420854,0.4297520661157025,1.0522966548167028,0.6341649960917148,0.19580230281791347,
weekly_walk_forward,mlp,2009-10,2,2009-08-03,66548,49,121,0.5306122448979592,0.9742361695522077,0.5844384306002495,0.18803768272934204,0.45454545454545453,1.0578088659160283,0.6368745171527609,0.19785323860177856,
weekly_walk_forward,lr,2009-10,3,2009-08-10,66559,159,155,0.4528301886792453,1.0526115666926847,0.6343536903506648,0.19786107764629624,0.5290322580645161,0.9678917361146561,0.5790366358302329,0.18512180755151098,
weekly_walk_forward,gbm,2009-10,3,2009-08-10,66559,159,155,0.44025157232704404,1.0733829362610636,0.6443073962385872,0.19897539930685135,0.5032258064516129,0.9885332466115844,0.5904991669816037,0.18933716699225808,
weekly_walk_forward,gbm_calibrated,2009-10,3,2009-08-10,66559,159,155,0.4528301886792453,1.057687372705881,0.6351068473457077,0.19656817344025151,0.5225806451612903,0.9767543456261027,0.5845017358172563,0.18780054854266146,
weekly_walk_forward,mlp,2009-10,3,2009-08-10,66559,159,155,0.4591194968553459,1.0588935039290501,0.6370470604958366,0.19868904704314266,0.5225806451612903,0.982488760368526,0.5882003783345824,0.1894482803863901,
weekly_walk_forward,lr,2009-10,4,2009-08-17,66570,303,232,0.48184818481848185,1.0224432395660163,0.6150185428176936,0.19471307249084516,0.5387931034482759,1.0074315178866722,0.5996886316937269,0.20828703387667946,
weekly_walk_forward,gbm,2009-10,4,2009-08-17,66570,303,232,0.46534653465346537,1.0418471599739378,0.6252731131656699,0.1972876459741712,0.5344827586206896,1.020969029383827,0.6073390667980931,0.2106341277271979,
weekly_walk_forward,gbm_calibrated,2009-10,4,2009-08-17,66570,303,232,0.48184818481848185,1.0267512961883043,0.6165714714410818,0.1947935203764385,0.5301724137931034,1.0027850618311591,0.5966363622682626,0.20664235261084557,
weekly_walk_forward,mlp,2009-10,4,2009-08-17,66570,303,232,0.47854785478547857,1.0244647183874007,0.6162311958380835,0.19484329577498402,0.5387931034482759,1.0038565059657067,0.5978895152855093,0.20676940225566648,
weekly_walk_forward,lr,2009-10,5,2009-08-24,66581,524,198,0.5114503816793893,1.0124826684603372,0.6060502773922292,0.19977423800845673,0.51010101010101,0.9962356564742035,0.5933504820557014,0.20052478923591202,
weekly_walk_forward,gbm,2009-10,5,2009-08-24,66581,524,198,0.4961832061068702,1.0261455251619171,0.6129691767708101,0.2017332497612583,0.5505050505050505,0.9983562442120649,0.5926053391700653,0.1992413267318454,
weekly_walk_forward,gbm_calibrated,2009-10,5,2009-08-24,66581,524,198,0.5076335877862596,1.0135853359657485,0.6058991494144961,0.19924604518739591,0.5202020202020202,0.9946230693911084,0.5920462249705271,0.19934887279850871,
weekly_walk_forward,mlp,2009-10,5,2009-08-24,66581,524,198,0.5076335877862596,1.011447998703446,0.605796354881819,0.19982171308790875,0.5050505050505051,0.9978272397007989,0.5932560029540168,0.19993401029179908,
weekly_walk_forward,lr,2009-10,6,2009-08-31,66597,706,72,0.509915014164306,1.0038975591084038,0.5997120822302103,0.19914491913564875,0.4722222222222222,1.0543889486479476,0.6396139535764461,0.2083574964372603,
weekly_walk_forward,gbm,2009-10,6,2009-08-31,66597,706,72,0.5155807365439093,1.0110828388530155,0.6033717805012628,0.2000436539410861,0.4305555555555556,1.0490394870649808,0.6375066891265158,0.2064512647720208,
weekly_walk_forward,gbm_calibrated,2009-10,6,2009-08-31,66597,706,72,0.509915014164306,1.0033277430666663,0.5990259875343795,0.1985112490639848,0.4444444444444444,1.039870351358142,0.6312058893622238,0.20472724537297246,
weekly_walk_forward,mlp,2009-10,6,2009-08-31,66597,706,72,0.5056657223796034,1.0085016868207946,0.6018351295824864,0.20038668679495492,0.4722222222222222,1.0557338206182196,0.6406406100452438,0.20753030139199036,
weekly_walk_forward,lr,2009-10,7,2009-09-07,66718,657,201,0.517503805175038,0.9998505157145078,0.5972784581334675,0.20049379462690164,0.48258706467661694,0.9757690393516543,0.5845149681163626,0.18233353206911365,
weekly_walk_forward,gbm,2009-10,7,2009-09-07,66718,657,201,0.5251141552511416,1.0071434566114688,0.6011019532783325,0.20171755349795686,0.4577114427860697,0.983775006371929,0.5884531371107602,0.18369141739062742,
weekly_walk_forward,gbm_calibrated,2009-10,7,2009-09-07,66718,657,201,0.517503805175038,0.9990835377209496,0.5963156327091295,0.19974882414477035,0.48258706467661694,0.9863497433560264,0.589993163326417,0.18450733643980186,
weekly_walk_forward,mlp,2009-10,7,2009-09-07,66718,657,201,0.517503805175038,1.0002608548102112,0.5982285941896437,0.20080806487951394,0.4975124378109453,0.9915711555226302,0.5951236924054366,0.1861370463633285,
weekly_walk_forward,lr,2009-10,8,2009-09-14,66873,703,215,0.5064011379800853,0.9999483441783334,0.5975985666368689,0.19867040748419396,0.48372093023255813,1.008905604889606,0.6029383716818127,0.21292975131158653,
weekly_walk_forward,gbm,2009-10,8,2009-09-14,66873,703,215,0.5106685633001422,1.003251234406941,0.5994693018205057,0.19930063384314944,0.5023255813953489,1.0137404020787177,0.605114444137161,0.21258528342554367,
weekly_walk_forward,gbm_calibrated,2009-10,8,2009-09-14,66873,703,215,0.5078236130867709,0.9998553219265741,0.5970932997787711,0.19802257237942103,0.4790697674418605,1.011035784477388,0.604251715348424,0.2126504649073547,
weekly_walk_forward,mlp,2009-10,8,2009-09-14,66873,703,215,0.5078236130867709,0.9986039915791863,0.5976084564249142,0.19860480009147596,0.4930232558139535,1.009412243073163,0.6015401868632064,0.21223607761731186,
weekly_walk_forward,lr,2009-10,9,2009-09-21,67105,686,245,0.48542274052478135,1.0002728318827823,0.5986042036603076,0.19989284810643804,0.49387755102040815,1.0049253863887757,0.6037269132739902,0.20076973909356272,
weekly_walk_forward,gbm,2009-10,9,2009-09-21,67105,686,245,0.5,1.0061572544585191,0.6012351314361738,0.2001500010545257,0.4857142857142857,1.0128240167545062,0.6089881499006549,0.2035675492038171,
weekly_walk_forward,gbm_calibrated,2009-10,9,2009-09-21,67105,686,245,0.49416909620991256,0.9997195497684561,0.5978681348294823,0.19912860106621194,0.4897959183673469,1.003987890263907,0.604059631598924,0.20114265050352825,
weekly_walk_forward,mlp,2009-10,9,2009-09-21,67105,686,245,0.49271137026239065,1.005254906331706,0.6011318465507309,0.20086066141279468,0.49387755102040815,1.0035299583092638,0.6017481048904756,0.2004030767116049,
weekly_walk_forward,lr,2009-10,10,2009-09-28,67303,733,235,0.4815825375170532,1.002807399937396,0.6016663313012677,0.19999057431840975,0.4127659574468085,1.0793211184724087,0.6560270909728689,0.22042248677956938,
weekly_walk_forward,gbm,2009-10,10,2009-09-28,67303,733,235,0.47748976807639837,1.0102142540461254,0.6062438371166984,0.20166962835789198,0.4,1.0891119376388845,0.6599121855547742,0.22178395174654575,
weekly_walk_forward,gbm_calibrated,2009-10,10,2009-09-28,67303,733,235,0.4829467939972715,1.0036503193169068,0.6025105015000753,0.19998949443728117,0.40425531914893614,1.0762554269298839,0.6540760507184076,0.22012970992695247,
weekly_walk_forward,mlp,2009-10,10,2009-09-28,67303,733,235,0.48567530695770805,1.0063920653002796,0.6032277157665484,0.2004185649754984,0.41702127659574467,1.0801815713094223,0.6571580035360739,0.22066014033345993,
weekly_walk_forward,lr,2009-10,11,2009-10-05,67375,896,76,0.4654017857142857,1.0186732919287211,0.6128442514683048,0.20467673749562532,0.4868421052631579,1.036881130843917,0.6258896132076996,0.22307585936542726,
weekly_walk_forward,gbm,2009-10,11,2009-10-05,67375,896,76,0.46205357142857145,1.0275097509102342,0.6173333267641107,0.2065224353943543,0.4868421052631579,1.0290377569864615,0.6217147855597809,0.22336196051877333,
weekly_walk_forward,gbm_calibrated,2009-10,11,2009-10-05,67375,896,76,0.46205357142857145,1.0186760707088516,0.6128518488754613,0.20470552209872464,0.5131578947368421,1.0279262218987903,0.6206252487609654,0.22125850757261942,
weekly_walk_forward,mlp,2009-10,11,2009-10-05,67375,896,76,0.4642857142857143,1.0290155913419676,0.6185859975527686,0.20620148762480703,0.47368421052631576,1.0476912188317462,0.6347163390945877,0.22815609278178464,
weekly_walk_forward,lr,2009-10,12,2009-10-12,67576,771,196,0.46433203631647213,1.0317587940851103,0.6215704555548401,0.21233496852870518,0.5306122448979592,1.011011242360668,0.605192146915537,0.21503506564897998,
weekly_walk_forward,gbm,2009-10,12,2009-10-12,67576,771,196,0.4604409857328145,1.0378739218578406,0.6248293897908062,0.21358136315872062,0.5204081632653061,1.0060300730652814,0.6022929448838299,0.21407587782919854,
weekly_walk_forward,gbm_calibrated,2009-10,12,2009-10-12,67576,771,196,0.46173800259403375,1.028667187945729,0.6198894270828013,0.2115516680195252,0.5255102040816326,1.0017578572383143,0.5998247389968743,0.21290287543584985,
weekly_walk_forward,mlp,2009-10,12,2009-10-12,67576,771,196,0.4669260700389105,1.030118099925711,0.6198870311145025,0.2112402750251115,0.5102040816326531,1.0110088867506521,0.6067943510864754,0.2161993427704843,
weekly_walk_forward,lr,2009-10,13,2009-10-19,67791,752,195,0.4787234042553192,1.0330565548431543,0.6227483030168776,0.21291909351786656,0.5384615384615384,0.9845150860500209,0.5861738497750257,0.19641684880986798,
weekly_walk_forward,gbm,2009-10,13,2009-10-19,67791,752,195,0.4640957446808511,1.0375037848686617,0.6247834004361117,0.21410258967133466,0.558974358974359,0.9839129280251795,0.5851471028477294,0.19686264277259516,
weekly_walk_forward,gbm_calibrated,2009-10,13,2009-10-19,67791,752,195,0.4734042553191489,1.0264412100447744,0.6188265877114778,0.2115338373643998,0.5282051282051282,0.9892099991719363,0.5898579790259967,0.19822279065843748,
weekly_walk_forward,mlp,2009-10,13,2009-10-19,67791,752,195,0.4747340425531915,1.039716831828642,0.6271163471374288,0.21496275386994534,0.5538461538461539,0.9806390732785315,0.5820894870088241,0.1949785675540175,
weekly_walk_forward,lr,2009-10,14,2009-10-26,68036,702,220,0.4886039886039886,1.0294260829057342,0.6192346952227852,0.21256060312932118,0.5136363636363637,1.0093252771728332,0.6038100781589908,0.20696424802093322,
weekly_walk_forward,gbm,2009-10,14,2009-10-26,68036,702,220,0.4757834757834758,1.0272119881056228,0.6173743282671657,0.21213041321164378,0.5136363636363637,1.0157321880223378,0.610075641184446,0.20917244636553178,
weekly_walk_forward,gbm_calibrated,2009-10,14,2009-10-26,68036,702,220,0.48148148148148145,1.0244421401447976,0.6163966643478008,0.21166720074533812,0.5363636363636364,1.005599063917366,0.602413253015981,0.20551843137503853,
weekly_walk_forward,mlp,2009-10,14,2009-10-26,68036,702,220,0.48148148148148145,1.035063336509931,0.6219344742997113,0.21268750331829125,0.5227272727272727,1.0068682954349353,0.6035686764764364,0.20546487273300942,
weekly_walk_forward,lr,2009-10,15,2009-11-02,68271,687,165,0.5225618631732168,1.0059386503853642,0.6017250203000171,0.2080841353802673,0.4909090909090909,1.0409732956687763,0.6314090466251355,0.21553435985662414,
weekly_walk_forward,gbm,2009-10,15,2009-11-02,68271,687,165,0.5167394468704513,1.0067442661489172,0.6031786122635034,0.20869634011701804,0.46060606060606063,1.0593712892166973,0.6435881302959,0.21943838612946423,
weekly_walk_forward,gbm_calibrated,2009-10,15,2009-11-02,68271,687,165,0.5283842794759825,1.0028638196511952,0.6001181459382803,0.20729347052518723,0.48484848484848486,1.0402612733608412,0.6302910322219887,0.21440081538530636,
weekly_walk_forward,mlp,2009-10,15,2009-11-02,68271,687,165,0.5225618631732168,1.0009451391041124,0.5993119471829258,0.20684871556968593,0.49696969696969695,1.039356890284827,0.6292167454359521,0.21494451220820596,
weekly_walk_forward,lr,2009-10,16,2009-11-09,68347,776,73,0.520618556701031,1.010200865501061,0.6055648487695049,0.20815923582238585,0.4246575342465753,1.0875132622441561,0.6599528810780156,0.21924476060954032,
weekly_walk_forward,gbm,2009-10,16,2009-11-09,68347,776,73,0.5051546391752577,1.0119389455963972,0.6074744118798042,0.20861178788228177,0.4520547945205479,1.0953583332510282,0.6614375542078152,0.21983088142002666,
weekly_walk_forward,gbm_calibrated,2009-10,16,2009-11-09,68347,776,73,0.5219072164948454,1.0080782652789213,0.6042949853466155,0.2074892494131417,0.4246575342465753,1.0830579084570342,0.6551813051083762,0.21773525481001862,
weekly_walk_forward,mlp,2009-10,16,2009-11-09,68347,776,73,0.509020618556701,1.005383345595081,0.6023568863392686,0.20694470092655007,0.4246575342465753,1.1032440483288293,0.6685154528510256,0.2230808302326454,
weekly_walk_forward,lr,2009-10,17,2009-11-16,68543,653,169,0.5053598774885145,1.0187587290222833,0.6118393319620662,0.207359363094348,0.4437869822485207,1.0621258126193296,0.6398592821917022,0.21149856155873037,
weekly_walk_forward,gbm,2009-10,17,2009-11-16,68543,653,169,0.5068912710566615,1.0245903999091355,0.6155187465508484,0.2087677333738585,0.4260355029585799,1.0593992531737912,0.6379454392405858,0.2109251668974067,
weekly_walk_forward,gbm_calibrated,2009-10,17,2009-11-16,68543,653,169,0.5068912710566615,1.0175381166217794,0.6109886345041595,0.2067346010391937,0.4378698224852071,1.0592318496662394,0.638234955289247,0.21080904432998018,
weekly_walk_forward,mlp,2009-10,17,2009-11-16,68543,653,169,0.5022970903522205,1.0190315414577193,0.6125163667199036,0.20692605536908643,0.46153846153846156,1.067935038032585,0.6448704158134786,0.21407856831814082,
weekly_walk_forward,lr,2009-10,18,2009-11-23,68738,627,188,0.4768740031897927,1.0409466188495962,0.6273005444066038,0.21187984259543624,0.5478723404255319,0.985284011906416,0.5871228018404516,0.1990307630083774,
weekly_walk_forward,gbm,2009-10,18,2009-11-23,68738,627,188,0.46411483253588515,1.0456000661117288,0.6307993072266816,0.21308077230952577,0.5478723404255319,0.9751910328192352,0.5784785873179487,0.19559720273428913,
weekly_walk_forward,gbm_calibrated,2009-10,18,2009-11-23,68738,627,188,0.48325358851674644,1.0377087760111057,0.6251534369908648,0.21060516496795187,0.5478723404255319,0.9811883936448742,0.5838551436777087,0.1974771745955526,
weekly_walk_forward,mlp,2009-10,18,2009-11-23,68738,627,188,0.48325358851674644,1.04528708439981,0.6308025111725266,0.2134263673573749,0.5372340425531915,0.9793315192280914,0.5841633309196876,0.19735119267576398,
weekly_walk_forward,lr,2009-10,19,2009-11-30,68958,595,243,0.4857142857142857,1.0349963925189853,0.6232442834778943,0.20960269975275544,0.51440329218107,0.9839420129054075,0.5894815939710737,0.20060623416657225,
weekly_walk_forward,gbm,2009-10,19,2009-11-30,68958,595,243,0.48067226890756304,1.0358658052297514,0.6225561528762485,0.20917102832038326,0.5102880658436214,0.9980439188104616,0.5977301551396614,0.20444168093477075,
weekly_walk_forward,gbm_calibrated,2009-10,19,2009-11-30,68958,595,243,0.48067226890756304,1.031690903328952,0.6207554616663914,0.20848651381657018,0.522633744855967,0.9890641548119297,0.5929190747019093,0.20258192237870973,
weekly_walk_forward,mlp,2009-10,19,2009-11-30,68958,595,243,0.4773109243697479,1.0343943968101534,0.6232682975538656,0.20965747476160923,0.5349794238683128,0.9926520754979279,0.5951134753865298,0.2033787611508412,
weekly_walk_forward,lr,2009-10,20,2009-12-07,69123,673,198,0.49777117384843983,1.0150715565157546,0.6090441278934742,0.20488944350534835,0.4696969696969697,1.0680354179899554,0.6420942342646515,0.2208667797848137,
weekly_walk_forward,gbm,2009-10,20,2009-12-07,69123,673,198,0.4947994056463596,1.0179385170497872,0.6096168665001663,0.20547249520539743,0.4595959595959596,1.0848901685421466,0.6494014984149382,0.2230697262856484,
weekly_walk_forward,gbm_calibrated,2009-10,20,2009-12-07,69123,673,198,0.5022288261515602,1.0145335813888108,0.608482577117845,0.20486023328118783,0.47474747474747475,1.0740658694142462,0.6441626122488994,0.2214260603840881,
weekly_walk_forward,mlp,2009-10,20,2009-12-07,69123,673,198,0.48439821693907875,1.0158191981095865,0.6097982755248399,0.20608896084094083,0.4494949494949495,1.0751120222587507,0.6442687473686477,0.22135244611332233,
weekly_walk_forward,lr,2009-10,21,2009-12-14,69196,798,163,0.4974937343358396,1.021570622489073,0.6125789941785368,0.20753625441352216,0.588957055214724,0.9622790359195368,0.5698319838059679,0.20068883291922043,
weekly_walk_forward,gbm,2009-10,21,2009-12-14,69196,798,163,0.49122807017543857,1.0268139832170653,0.6146504444598428,0.20839209097919228,0.5950920245398773,0.9582958794198742,0.5678322946261758,0.20033025932618825,
weekly_walk_forward,gbm_calibrated,2009-10,21,2009-12-14,69196,798,163,0.5,1.0247841347080007,0.6140386771999631,0.20830992237874843,0.6012269938650306,0.9578326387829977,0.5662099155101964,0.19974656224487153,
weekly_walk_forward,mlp,2009-10,21,2009-12-14,69196,798,163,0.49874686716791977,1.0322323303146552,0.6185459882257733,0.2099778162981708,0.5766871165644172,0.9500533686324748,0.5634314274020809,0.19910006795446789,
weekly_walk_forward,lr,2009-10,22,2009-12-21,69365,792,80,0.5265151515151515,1.0007120391824205,0.597973222833971,0.205285186873879,0.55,0.9932294742443709,0.5888157075267697,0.19358680454939944,
weekly_walk_forward,gbm,2009-10,22,2009-12-21,69365,792,80,0.5303030303030303,1.0068930887913583,0.6005145997117752,0.20634549693852025,0.5625,0.9880680690585004,0.5854792437220162,0.19163976723501347,
weekly_walk_forward,gbm_calibrated,2009-10,22,2009-12-21,69365,792,80,0.5277777777777778,1.0036295161068551,0.5988915755637952,0.20579209097457363,0.5375,0.9871094411637891,0.5849938171553349,0.19191275956710302,
weekly_walk_forward,mlp,2009-10,22,2009-12-21,69365,792,80,0.5265151515151515,1.0003646185443895,0.5978254315300399,0.20551639596951393,0.5125,0.9976299428156669,0.5936482948503127,0.19613267340379412,
weekly_walk_forward,lr,2009-10,23,2009-12-28,69553,684,93,0.5248538011695907,1.0040726309321812,0.5998803551273381,0.20563927758025108,0.45161290322580644,1.0045399988437824,0.6072221701977535,0.19687425702943398,
weekly_walk_forward,gbm,2009-10,23,2009-12-28,69553,684,93,0.5233918128654971,1.0138782056198337,0.6054812824928449,0.20813440591560808,0.46236559139784944,1.0118666875412294,0.6124977674283169,0.19861296259271127,
weekly_walk_forward,gbm_calibrated,2009-10,23,2009-12-28,69553,684,93,0.5321637426900585,1.0068316978719865,0.6011143652522312,0.20636631613317127,0.4731182795698925,1.023357701523077,0.6188347427206056,0.20130936632619356,
weekly_walk_forward,mlp,2009-10,23,2009-12-28,69553,684,93,0.5190058479532164,1.0040539066613292,0.5999539991444833,0.20647510693330098,0.44086021505376344,1.0153924939566945,0.609160424107773,0.19666150220938244,
weekly_walk_forward,lr,2009-10,24,2010-01-04,69796,534,93,0.5168539325842697,1.013490495066546,0.605973976207976,0.20642904113724603,0.5591397849462365,0.9318585650754143,0.5535351978177123,0.1851801268988523,
weekly_walk_forward,gbm,2009-10,24,2010-01-04,69796,534,93,0.5131086142322098,1.0236483043361426,0.6117611357949425,0.2085047510213838,0.5806451612903226,0.936441029989507,0.5548226347868253,0.1845917892206853,
weekly_walk_forward,gbm_calibrated,2009-10,24,2010-01-04,69796,534,93,0.5205992509363296,1.0178344415249119,0.6075582596155616,0.2071146021971557,0.5806451612903226,0.9258776183225481,0.5491881710172117,0.18320391648009748,
