Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,EloHome,EloAway
F2,18/02/05,Grenoble,Gueugnon,2,1,H,1,1,D,2.2,2.62,3.4,2.05,2.85,3.5,2.05,2.75,3.65,2.2,2.6,3.3,2.2,2.8,3.2,2.1,2.7,3.5,2.05,2.7,3.75,2.3,1.46,2.05,1.57,-0.5,,,,,,,,,,,,,,,,1479.24,1506.74
F2,18/02/05,Laval,Le Havre,0,1,A,0,0,D,1.66,3.0,5.5,1.7,3.0,5.0,1.75,2.9,4.75,1.7,2.9,4.8,1.67,2.88,5.5,1.73,2.9,5.0,1.72,2.87,5.0,2.2,1.51,1.75,1.8,-0.5,,,,,,,,,,,,,,,,1489.4,1426.34
F2,18/02/05,Montpellier,Clermont,1,0,H,0,0,D,1.66,2.87,5.5,1.7,2.9,5.25,1.7,2.85,5.4,1.65,2.9,5.4,1.7,3.0,5.0,1.73,2.9,5.0,1.66,2.87,5.5,2.1,1.56,1.7,1.87,-0.5,,,,,,,,,,,,,,,,1492.24,1439.36
F2,18/02/05,Sedan,Reims,2,0,H,0,0,D,1.72,2.87,5.0,1.7,2.9,5.25,1.75,2.85,5.0,1.8,2.7,4.7,1.7,3.0,5.0,1.67,3.0,5.0,1.66,2.87,5.5,2.3,1.46,1.75,1.82,-0.5,,,,,,,,,,,,,,,,1540.77,1474.46
F2,18/02/05,Troyes,Niort,1,1,D,0,0,D,1.44,3.4,7.0,1.5,3.2,7.0,1.55,3.1,6.35,1.5,3.3,5.8,1.5,3.2,7.0,1.5,3.2,6.5,1.5,3.0,8.0,1.95,1.66,1.55,2.08,-0.5,,,,,,,,,,,,,,,,1561.88,1415.97
F2,20/02/05,Lorient,Nancy,1,1,D,0,1,A,2.75,2.8,2.5,2.8,2.75,2.5,2.7,2.75,2.55,2.7,2.7,2.6,2.9,2.8,2.4,2.7,2.75,2.5,3.1,2.6,2.4,2.1,1.56,1.36,2.55,0.5,,,,,,,,,,,,,,,,1464.17,1562.48
F2,21/02/05,Brest,Le Mans,1,0,H,0,0,D,2.37,2.7,3.0,2.3,2.85,3.0,2.35,2.75,3.0,2.4,2.6,3.0,2.2,2.8,3.2,2.3,2.8,3.0,2.25,2.75,3.2,2.2,1.51,2.35,1.43,-0.5,,,,,,,,,,,,,,,,1497.21,1562.74
F2,22/02/05,Grenoble,Reims,2,0,H,1,0,H,2.0,2.75,3.8,1.75,2.85,5.0,1.8,2.9,4.5,1.85,2.8,4.2,,,,1.91,2.75,4.2,,,,,,1.8,1.76,-0.5,,,,,,,,,,,,,,,,1489.17,1467.52
F2,25/02/05,Amiens,Troyes,3,2,H,1,1,D,2.75,2.75,2.5,2.9,2.9,2.3,2.7,2.7,2.6,2.8,2.7,2.5,2.75,2.8,2.5,2.8,2.7,2.5,2.6,2.8,2.6,1.95,1.66,1.35,2.6,0.5,,,,,,,,,,,,,,,,1432.72,1554.26
F2,25/02/05,Clermont,Dijon,0,0,D,0,0,D,2.25,2.62,3.3,2.25,2.6,3.4,2.15,2.7,3.5,2.3,2.5,3.2,2.0,2.8,3.75,2.2,2.75,3.25,2.1,2.7,3.6,2.45,1.41,2.15,1.52,-0.5,,,,,,,,,,,,,,,,1432.03,1491.36
F2,25/02/05,Gueugnon,Brest,1,0,H,1,0,H,2.0,2.7,4.0,2.0,2.8,3.75,1.9,2.8,4.15,2.0,2.6,4.0,1.91,2.75,4.2,1.95,2.8,4.0,2.3,2.7,3.1,2.45,1.41,1.9,1.67,-0.5,,,,,,,,,,,,,,,,1496.81,1508.47
F2,25/02/05,Le Havre,Grenoble,2,1,H,0,1,A,2.5,2.62,2.9,2.6,2.8,2.65,2.35,2.75,3.0,2.4,2.7,2.9,2.2,2.75,3.25,2.38,2.62,3.1,2.3,2.7,3.1,2.3,1.46,2.35,1.43,-0.5,,,,,,,,,,,,,,,,1444.31,1497.46
F2,25/02/05,Le Mans,Sedan,3,0,H,0,0,D,2.1,2.75,3.5,2.15,3.0,3.1,2.05,2.75,3.65,2.1,2.7,3.5,1.91,2.88,4.0,2.0,2.8,3.75,2.0,2.7,4.0,2.3,1.46,2.05,1.57,-0.5,,,,,,,,,,,,,,,,1551.48,1547.71
F2,25/02/05,Nancy,Laval,0,1,A,0,1,A,1.61,3.1,5.5,1.5,3.5,6.0,1.57,3.5,5.0,1.6,3.1,5.2,1.6,3.0,6.0,1.53,3.3,6.0,1.55,3.2,6.0,2.0,1.61,1.57,2.06,-0.5,,,,,,,,,,,,,,,,1562.54,1471.43
F2,25/02/05,Niort,Angers,0,0,D,0,0,D,2.2,2.75,3.25,2.25,2.75,3.2,2.0,2.8,3.75,2.0,2.6,4.0,2.0,2.88,3.6,2.1,2.75,3.5,2.1,2.7,3.6,2.45,1.41,2.0,1.6,-0.5,,,,,,,,,,,,,,,,1423.59,1440.21
F2,25/02/05,Reims,Chateauroux,1,1,D,0,0,D,2.37,2.7,3.0,2.3,2.55,3.4,2.2,2.65,3.4,2.4,2.6,3.0,2.0,2.8,3.75,2.25,2.7,3.25,1.9,2.75,4.2,2.3,1.46,2.2,1.49,-0.5,,,,,,,,,,,,,,,,1459.23,1522.74
F2,04/03/05,Angers,Amiens,3,2,H,2,1,H,2.3,2.62,3.2,2.35,2.75,3.0,2.3,2.65,3.2,2.2,2.7,3.2,2.0,2.88,3.6,2.25,2.75,3.2,2.2,2.65,3.4,1.46,2.3,4.85,1.05,-1.5,,,,,,,,,,,,,,,,1443.15,1445.99
F2,04/03/05,Brest,Le Havre,1,0,H,0,0,D,1.83,2.8,4.5,1.7,3.0,5.0,1.85,2.8,4.4,1.9,2.8,4.0,1.8,3.0,4.33,1.85,2.8,4.33,1.9,2.75,4.2,1.46,2.3,3.45,1.15,-1.5,,,,,,,,,,,,,,,,1499.08,1455.13
F2,04/03/05,Dijon,Creteil,1,0,H,0,0,D,1.83,2.8,4.5,1.7,2.85,5.5,1.85,2.8,4.4,1.9,2.8,4.0,1.8,2.75,5.0,1.83,2.8,4.5,1.85,2.7,4.7,1.46,2.3,3.45,1.15,-1.5,,,,,,,,,,,,,,,,1492.82,1437.17
F2,04/03/05,Lorient,Niort,3,1,H,2,0,H,1.83,2.87,4.33,1.9,2.9,4.0,1.9,2.8,4.15,2.0,2.7,3.8,1.8,2.88,4.5,1.85,2.88,4.2,1.85,2.7,4.7,1.51,2.2,3.7,1.13,-1.5,,,,,,,,,,,,,,,,1464.11,1420.65
F2,04/03/05,Montpellier,Reims,0,0,D,0,0,D,1.72,2.87,5.0,1.7,3.0,5.0,1.7,2.9,5.2,1.7,2.9,4.8,1.7,3.0,5.0,1.73,3.0,4.75,1.7,2.9,5.2,1.51,2.2,3.0,1.22,-1.5,,,,,,,,,,,,,,,,1499.57,1457.92
F2,04/03/05,Nancy,Guingamp,2,1,H,1,0,H,1.66,3.1,5.0,1.5,3.3,6.0,1.65,3.1,5.1,1.6,3.0,5.6,1.6,3.0,6.0,1.62,3.1,5.5,1.6,3.0,6.0,1.56,2.1,2.75,1.26,-1.5,,,,,,,,,,,,,,,,1543.78,1509.28
F2,04/03/05,Sedan,Gueugnon,3,0,H,2,0,H,1.9,2.75,4.2,1.9,2.9,4.0,1.9,2.8,4.15,1.85,2.8,4.2,1.8,2.88,4.5,1.83,2.8,4.5,1.9,2.75,4.2,1.51,2.2,3.7,1.13,-1.5,,,,,,,,,,,,,,,,1538.84,1506.2
F2,05/03/05,Laval,Grenoble,3,1,H,1,0,H,2.1,2.75,3.5,2.1,2.9,3.3,2.1,2.75,3.5,2.0,2.7,3.8,1.91,2.88,4.0,2.05,2.8,3.6,2.0,2.7,3.9,1.51,2.2,4.25,1.08,-1.5,,,,,,,,,,,,,,,,1490.19,1486.64
F2,07/03/05,Chateauroux,Le Mans,1,3,A,1,2,A,2.25,2.62,3.3,2.25,2.75,3.2,2.25,2.65,3.3,2.2,2.6,3.3,2.0,2.88,3.6,2.2,2.75,3.25,2.15,2.65,3.5,1.46,2.3,4.85,1.05,-1.5,,,,,,,,,,,,,,,,1524.05,1560.35
F2,11/03/05,Amiens,Lorient,0,0,D,0,0,D,2.1,2.75,3.5,2.1,2.8,3.5,2.0,2.8,3.7,2.1,2.7,3.5,1.8,2.9,4.5,2.0,2.75,3.8,1.95,2.7,4.2,2.2,1.51,2.0,1.59,-0.5,,,,,,,,,,,,,,,,1436.9,1471.72
F2,11/03/05,Clermont,Angers,0,0,D,0,0,D,2.1,2.75,3.5,2.1,2.7,3.65,2.0,2.7,3.8,2.1,2.8,3.3,2.0,2.9,3.6,2.1,2.75,3.5,2.0,2.7,3.9,2.45,1.41,2.0,1.58,-0.5,,,,,,,,,,,,,,,,1430.57,1452.24
F2,11/03/05,Grenoble,Brest,0,2,A,0,1,A,2.1,2.75,3.5,2.0,2.8,3.75,1.95,2.8,3.9,2.0,2.7,3.8,1.8,2.9,4.5,1.91,2.75,4.2,1.9,2.75,4.2,2.45,1.41,1.95,1.63,-0.5,,,,,,,,,,,,,,,,1477.76,1506.68
F2,11/03/05,Gueugnon,Chateauroux,1,3,A,0,1,A,2.0,2.8,3.75,1.95,2.8,4.0,1.95,2.8,3.9,2.0,2.7,3.8,1.9,2.9,4.0,2.0,2.75,3.8,1.9,2.75,4.2,2.3,1.46,1.95,1.63,-0.5,,,,,,,,,,,,,,,,1498.25,1509.28
F2,11/03/05,Guingamp,Laval,2,1,H,0,1,A,2.1,2.7,3.6,2.15,2.8,3.35,2.05,2.75,3.6,2.2,2.7,3.2,2.0,2.8,3.75,2.1,2.7,3.6,2.05,2.7,3.7,2.1,1.56,2.05,1.56,-0.5,,,,,,,,,,,,,,,,1501.39,1499.07
F2,11/03/05,Le Havre,Sedan,0,0,D,0,0,D,2.62,2.75,2.62,2.65,2.7,2.7,2.35,2.75,2.9,2.5,2.8,2.7,2.3,2.8,3.0,2.4,2.7,3.0,2.4,2.65,3.0,2.3,1.46,2.35,1.41,-0.5,,,,,,,,,,,,,,,,1447.53,1546.79
F2,11/03/05,Le Mans,Montpellier,2,0,H,1,0,H,1.83,2.87,4.33,1.8,2.9,4.5,1.8,2.9,4.3,1.9,2.8,4.0,1.9,2.9,4.0,1.83,2.8,4.5,1.8,2.8,4.7,2.2,1.51,1.8,1.73,-0.5,,,,,,,,,,,,,,,,1575.12,1494.74
F2,11/03/05,Niort,Nancy,1,2,A,1,1,D,3.0,2.8,2.3,3.2,2.75,2.25,2.9,2.75,2.4,2.9,2.7,2.4,3.0,2.8,2.3,3.2,2.7,2.25,3.1,2.7,2.3,2.45,1.41,1.41,2.4,0.5,,,,,,,,,,,,,,,,1413.04,1551.67
F2,11/03/05,Reims,Dijon,0,5,A,0,2,A,2.2,2.75,3.25,2.15,2.75,3.4,2.0,2.75,3.8,2.3,2.6,3.1,1.9,2.9,4.0,2.1,2.75,3.5,2.15,2.7,3.5,2.45,1.41,2.0,1.6,-0.5,,,,,,,,,,,,,,,,1462.75,1500.07
F2,14/03/05,Creteil,Troyes,0,1,A,0,0,D,2.8,2.7,2.5,2.75,2.7,2.5,2.75,2.75,2.5,2.6,2.7,2.7,2.7,2.8,2.5,2.8,2.7,2.5,2.85,2.65,2.5,2.1,1.56,1.38,2.5,0.5,,,,,,,,,,,,,,,,1429.92,1540.99
F2,14/03/05,Guingamp,Lorient,1,1,D,0,0,D,1.83,2.8,4.5,1.95,2.75,3.9,1.91,2.7,4.3,1.9,2.7,4.2,1.8,3.0,4.33,2.0,2.8,3.75,1.85,2.8,4.35,,,1.91,1.66,-0.5,,,,,,,,,,,,,,,,1510.31,1474.04
F2,18/03/05,Angers,Creteil,1,1,D,0,1,A,1.83,2.87,4.33,1.95,2.6,4.4,1.85,2.75,4.6,1.9,2.7,4.2,1.8,2.9,4.5,1.8,2.75,4.8,1.8,2.85,4.5,2.3,1.46,1.85,1.72,-0.5,,,,,,,,,,,,,,,,1455.01,1417.82
F2,18/03/05,Chateauroux,Le Havre,4,1,H,2,0,H,1.8,2.87,4.5,1.8,2.75,5.0,1.75,2.9,4.85,1.75,2.9,4.6,1.8,2.9,4.5,1.75,2.9,4.75,1.75,2.9,4.75,2.2,1.51,1.75,1.81,-0.5,,,,,,,,,,,,,,,,1524.91,1447.5
F2,18/03/05,Dijon,Le Mans,0,2,A,0,1,A,2.4,2.75,2.87,2.2,2.8,3.2,2.35,2.75,3.0,2.4,2.8,2.8,2.25,2.9,3.0,2.4,2.75,2.9,2.35,2.85,2.85,2.3,1.46,2.35,1.43,-0.5,,,,,,,,,,,,,,,,1514.8,1581.66
F2,18/03/05,Guingamp,Niort,3,1,H,0,0,D,1.66,3.0,5.5,1.7,3.0,5.0,1.65,3.1,5.2,1.65,3.0,5.0,1.6,3.0,6.0,1.67,3.1,5.0,1.65,3.05,5.2,2.1,1.56,1.65,1.94,-0.5,,,,,,,,,,,,,,,,1505.64,1401.92
F2,18/03/05,Laval,Brest,2,1,H,0,0,D,1.9,2.87,4.0,2.2,2.8,3.2,1.9,2.9,4.0,2.1,2.8,3.3,1.91,2.9,4.0,1.91,2.88,4.0,1.9,2.9,3.9,2.3,1.46,1.9,1.68,-0.5,,,,,,,,,,,,,,,,1490.15,1521.7
F2,18/03/05,Lorient,Clermont,1,0,H,0,0,D,1.8,2.75,5.0,1.95,2.75,4.1,1.85,2.8,4.45,1.85,2.8,4.2,1.8,2.9,4.5,1.83,2.75,4.6,1.9,2.9,3.9,2.1,1.56,1.85,1.72,-0.5,,,,,,,,,,,,,,,,1478.71,1427.8
F2,18/03/05,Montpellier,Gueugnon,1,1,D,0,1,A,1.83,2.8,4.2,1.9,2.85,4.05,1.9,2.9,4.0,1.85,2.8,4.2,1.8,3.0,4.33,1.85,2.88,4.2,1.85,2.85,4.25,2.2,1.51,1.9,1.68,-0.5,,,,,,,,,,,,,,,,1488.2,1482.62
F2,18/03/05,Sedan,Grenoble,1,2,A,0,0,D,1.66,3.0,5.5,1.65,3.0,5.5,1.7,3.0,5.0,1.7,2.9,4.8,1.6,3.0,6.0,1.67,3.0,5.2,1.65,3.05,5.2,2.3,1.46,1.7,1.88,-0.5,,,,,,,,,,,,,,,,1546.82,1462.74
F2,20/03/05,Nancy,Amiens,1,2,A,0,1,A,1.57,3.25,5.5,1.55,3.2,6.0,1.57,3.1,6.2,1.5,3.3,5.8,1.6,3.0,6.0,1.57,3.1,6.0,1.55,3.2,5.9,2.1,1.56,1.57,2.07,-0.5,,,,,,,,,,,,,,,,1562.79,1434.58
F2,21/03/05,Troyes,Reims,2,0,H,1,0,H,1.72,3.0,4.5,1.7,2.85,5.5,1.7,3.0,5.0,1.65,3.0,5.0,1.6,3.0,6.0,1.7,3.0,5.0,1.65,3.05,5.2,2.2,1.51,1.7,1.88,-0.5,,,,,,,,,,,,,,,,1553.09,1448.02
F2,25/03/05,Creteil,Montpellier,3,3,D,2,2,D,2.5,2.75,2.75,2.35,2.8,2.95,2.35,2.7,3.05,2.3,2.7,3.0,2.38,3.0,2.75,2.38,2.75,2.9,2.35,2.85,2.85,2.3,1.46,2.35,1.43,-0.5,,,,,,,,,,,,,,,,1422.51,1484.51
F2,28/03/05,Troyes,Clermont,1,0,H,1,0,H,1.61,3.1,5.5,1.55,3.2,6.0,1.55,3.1,6.5,1.5,3.4,5.6,1.6,3.0,6.0,1.53,3.1,6.5,1.5,3.2,6.75,2.0,1.61,1.55,2.1,-0.5,,,,,,,,,,,,,,,,1558.96,1420.41
F2,01/04/05,Amiens,Guingamp,1,1,D,1,1,D,2.1,2.75,3.5,1.95,2.8,4.0,1.9,2.8,4.25,2.0,2.7,3.8,1.8,2.88,4.5,1.95,2.8,4.0,1.9,2.7,4.3,2.2,1.51,1.9,1.69,-0.5,,,,,,,,,,,,,,,,1454.28,1511.55
F2,01/04/05,Brest,Sedan,2,0,H,1,0,H,2.1,2.75,3.5,2.1,2.7,3.6,1.95,2.65,4.25,2.0,2.7,3.8,1.91,2.88,4.0,2.0,2.8,3.75,1.9,2.7,4.3,2.3,1.46,1.95,1.63,-0.5,,,,,,,,,,,,,,,,1511.63,1528.25
F2,01/04/05,Clermont,Nancy,0,0,D,0,0,D,2.75,2.75,2.5,3.1,2.8,2.25,2.95,2.75,2.4,2.7,2.8,2.5,2.62,2.88,2.5,3.0,2.7,2.4,3.1,2.7,2.3,2.45,1.41,1.42,2.4,0.5,,,,,,,,,,,,,,,,1415.36,1543.09
F2,01/04/05,Creteil,Lorient,2,0,H,0,0,D,2.2,2.75,3.25,2.3,2.75,3.1,2.2,2.75,3.3,2.3,2.6,3.1,2.1,2.8,3.5,2.2,2.8,3.2,2.1,2.7,3.6,2.3,1.46,2.2,1.5,-0.5,,,,,,,,,,,,,,,,1421.15,1486.1
F2,01/04/05,Grenoble,Chateauroux,2,0,H,1,0,H,2.2,2.75,3.25,2.25,2.75,3.2,2.2,2.75,3.35,2.2,2.7,3.2,2.0,2.8,3.75,2.2,2.7,3.3,2.2,2.75,3.25,2.2,1.51,2.2,1.51,-0.5,,,,,,,,,,,,,,,,1481.31,1531.53
F2,01/04/05,Gueugnon,Dijon,0,1,A,0,1,A,2.1,2.75,3.5,2.15,2.75,3.4,2.0,2.75,3.9,2.2,2.5,3.4,1.91,2.88,4.0,2.0,2.7,4.0,2.0,2.75,3.8,2.3,1.46,2.0,1.61,-0.5,,,,,,,,,,,,,,,,1486.31,1501.11
F2,01/04/05,Le Havre,Montpellier,0,1,A,0,0,D,2.37,2.75,3.0,2.3,2.8,3.05,2.2,2.8,3.25,2.1,2.8,3.3,2.0,3.0,3.4,2.2,2.75,3.25,2.2,2.75,3.25,2.3,1.46,2.2,1.5,-0.5,,,,,,,,,,,,,,,,1440.88,1485.87
F2,01/04/05,Niort,Laval,2,0,H,1,0,H,2.7,2.7,2.6,2.85,2.8,2.4,2.65,2.7,2.7,2.6,2.8,2.6,2.6,2.8,2.6,2.7,2.7,2.6,2.65,2.7,2.65,2.3,1.46,2.65,1.35,-0.5,,,,,,,,,,,,,,,,1396.01,1500.22
F2,01/04/05,Reims,Angers,1,1,D,1,0,H,2.0,2.8,3.75,2.15,2.75,3.4,2.0,2.8,3.85,2.1,2.6,3.6,1.83,2.8,4.5,2.0,2.8,3.75,2.0,2.75,3.8,2.45,1.41,2.0,1.62,-0.5,,,,,,,,,,,,,,,,1442.15,1450.32
F2,04/04/05,Le Mans,Troyes,2,3,A,1,1,D,2.0,2.8,3.75,2.0,2.85,3.65,2.1,2.8,3.5,2.0,2.8,3.6,1.91,3.0,3.75,2.1,2.8,3.4,2.0,2.87,3.6,2.0,1.61,2.1,1.56,-0.5,,,,,,,,,,,,,,,,1595.35,1564.01
F2,08/04/05,Angers,Le Mans,0,2,A,0,1,A,2.75,2.75,2.5,2.8,2.7,2.55,2.75,2.7,2.55,2.8,2.7,2.5,2.75,2.8,2.5,2.6,2.75,2.6,2.65,2.75,2.6,2.2,1.51,1.36,2.55,0.5,,,,,,,,,,,,,,,,1453.55,1578.34
F2,08/04/05,Chateauroux,Brest,1,2,A,1,1,D,2.1,2.75,3.5,2.15,2.8,3.35,2.05,2.7,3.6,2.1,2.7,3.5,1.91,2.88,4.0,2.0,2.8,3.6,2.0,2.75,3.8,2.2,1.51,2.05,1.54,-0.5,,,,,,,,,,,,,,,,1520.81,1521.19
F2,08/04/05,Dijon,Le Havre,0,0,D,0,0,D,1.8,2.87,4.5,1.75,3.0,4.6,1.75,3.0,4.5,1.8,2.9,4.2,1.8,2.88,4.5,1.8,2.8,4.5,1.7,2.9,5.3,2.3,1.46,1.75,1.8,-0.5,,,,,,,,,,,,,,,,1516.62,1426.42
F2,08/04/05,Guingamp,Clermont,3,1,H,2,0,H,1.72,3.0,4.75,1.8,2.9,4.5,1.75,2.95,4.5,1.8,2.9,4.2,1.7,3.0,5.0,1.73,3.0,4.5,1.7,2.9,5.3,2.2,1.51,1.75,1.78,-0.5,,,,,,,,,,,,,,,,1513.08,1416.36
F2,08/04/05,Lorient,Reims,3,1,H,2,0,H,1.83,2.87,4.33,2.0,2.85,3.7,1.9,2.7,4.3,2.0,2.6,4.0,1.8,2.88,4.5,1.85,2.75,4.33,1.9,2.85,4.0,2.3,1.46,1.9,1.66,-0.5,,,,,,,,,,,,,,,,1474.86,1438.92
F2,08/04/05,Montpellier,Grenoble,3,1,H,2,1,H,1.9,2.75,4.2,2.05,2.85,3.5,1.9,2.8,4.0,2.0,2.8,3.6,1.8,2.88,4.5,1.8,2.8,4.5,1.9,2.85,4.0,2.2,1.51,1.9,1.65,-0.5,,,,,,,,,,,,,,,,1500.33,1492.03
F2,08/04/05,Nancy,Creteil,1,0,H,1,0,H,1.53,3.4,5.5,1.5,3.3,6.5,1.55,3.1,6.0,1.55,3.3,5.2,1.57,3.1,6.0,1.53,3.2,6.0,1.5,3.2,7.0,2.1,1.56,1.55,2.04,-0.5,,,,,,,,,,,,,,,,1542.09,1432.39
F2,08/04/05,Niort,Amiens,3,1,H,2,0,H,2.5,2.75,2.75,2.45,2.65,3.0,2.3,2.75,3.0,2.4,2.7,2.9,2.38,2.75,3.0,2.3,2.75,3.0,2.35,2.75,3.0,2.3,1.46,2.3,1.43,-0.5,,,,,,,,,,,,,,,,1408.66,1452.75
F2,08/04/05,Troyes,Gueugnon,1,0,H,0,0,D,1.66,3.1,5.0,1.65,3.2,4.85,1.55,3.15,6.0,1.6,3.2,5.0,1.6,3.2,5.5,1.5,3.4,6.0,1.5,3.2,7.0,2.0,1.61,1.55,2.07,-0.5,,,,,,,,,,,,,,,,1581.02,1470.8
F2,11/04/05,Laval,Sedan,2,2,D,1,1,D,2.0,2.8,3.75,,,,2.0,2.75,3.7,2.1,2.8,3.3,1.91,2.88,4.0,2.0,2.8,3.6,2.0,2.75,3.8,2.1,1.56,2.0,1.58,-0.5,,,,,,,,,,,,,,,,1487.57,1518.69
F2,15/04/05,Amiens,Laval,2,1,H,1,0,H,2.1,2.8,3.4,2.15,2.85,3.3,1.9,2.9,3.9,2.0,2.8,3.6,2.0,2.88,3.6,2.0,2.8,3.75,2.05,2.8,3.6,2.3,1.46,1.9,1.66,-0.5,,,,,,,,,,,,,,,,1442.24,1485.12
F2,15/04/05,Brest,Montpellier,1,1,D,0,1,A,2.0,2.8,3.75,2.0,2.9,3.6,1.95,2.85,3.8,2.0,2.8,3.6,1.9,2.9,4.0,2.0,2.88,3.6,1.9,2.75,4.2,2.3,1.46,1.95,1.63,-0.5,,,,,,,,,,,,,,,,1537.18,1509.06
F2,15/04/05,Clermont,Niort,2,0,H,1,0,H,2.1,2.75,3.5,2.1,2.8,3.5,2.05,2.75,3.65,2.1,2.7,3.5,1.9,3.0,3.8,2.05,2.8,3.6,2.1,2.7,3.6,2.3,1.46,2.05,1.57,-0.5,,,,,,,,,,,,,,,,1410.27,1419.17
F2,15/04/05,Creteil,Guingamp,1,1,D,1,1,D,2.0,2.8,3.75,2.15,2.8,3.35,1.9,2.8,4.2,1.85,3.0,3.8,1.91,3.0,3.75,2.0,2.88,3.6,1.95,2.8,3.9,2.3,1.46,1.9,1.68,-0.5,,,,,,,,,,,,,,,,1426.63,1519.17
F2,15/04/05,Grenoble,Dijon,1,3,A,0,3,A,2.1,2.75,3.5,2.1,2.8,3.5,2.0,2.75,3.8,2.2,2.7,3.2,1.85,2.9,4.2,2.05,2.8,3.6,2.05,2.7,3.7,2.3,1.46,2.0,1.6,-0.5,,,,,,,,,,,,,,,,1483.3,1510.39
F2,15/04/05,Gueugnon,Angers,1,0,H,0,0,D,2.0,2.8,3.75,1.9,2.9,4.0,2.0,2.8,3.7,2.1,2.8,3.3,1.85,2.9,4.2,2.0,2.88,3.6,2.05,2.7,3.7,2.45,1.41,2.0,1.59,-0.5,,,,,,,,,,,,,,,,1465.06,1441.94
F2,15/04/05,Le Mans,Lorient,3,1,H,1,1,D,1.66,3.1,5.0,1.7,3.2,4.5,1.6,3.2,5.25,1.5,3.4,5.6,1.6,3.1,5.6,1.57,3.25,5.5,1.55,3.1,6.5,2.1,1.56,1.6,1.99,-0.5,,,,,,,,,,,,,,,,1589.95,1482.7
F2,15/04/05,Reims,Nancy,0,4,A,0,1,A,3.0,2.7,2.37,2.95,2.75,2.4,2.8,2.7,2.5,2.8,2.7,2.5,2.75,2.8,2.5,3.0,2.7,2.38,2.8,2.7,2.5,2.45,1.41,1.37,2.5,0.5,,,,,,,,,,,,,,,,1431.08,1547.85
F2,15/04/05,Sedan,Chateauroux,2,1,H,1,0,H,1.9,2.7,4.33,2.0,2.9,3.6,1.8,2.85,4.5,1.85,2.8,4.2,1.8,2.88,4.5,1.85,2.88,4.2,1.8,2.8,4.7,2.3,1.46,1.85,1.69,-0.5,,,,,,,,,,,,,,,,1521.14,1504.82
F2,18/04/05,Le Havre,Troyes,1,0,H,1,0,H,2.75,2.8,2.5,2.9,2.8,2.4,2.95,2.7,2.4,2.8,2.7,2.5,2.75,2.88,2.4,2.88,2.8,2.38,3.2,2.8,2.2,2.3,1.46,1.41,2.4,0.5,,,,,,,,,,,,,,,,1432.65,1586.76
F2,22/04/05,Amiens,Clermont,1,1,D,0,1,A,1.9,2.87,4.0,1.9,2.9,4.0,1.95,2.75,4.0,1.9,2.9,3.6,1.8,3.0,4.33,1.91,2.88,4.0,2.0,2.75,3.8,2.1,1.56,1.95,1.63,-0.5,,,,,,,,,,,,,,,,1452.7,1419.57
F2,22/04/05,Angers,Le Havre,0,2,A,0,0,D,2.1,2.75,3.5,2.1,2.8,3.5,2.1,2.8,3.4,2.1,2.7,3.5,2.0,2.88,3.6,2.1,2.8,3.4,2.0,2.8,3.7,2.3,1.46,2.1,1.54,-0.5,,,,,,,,,,,,,,,,1433.69,1447.08
F2,22/04/05,Dijon,Brest,2,2,D,0,2,A,2.2,2.75,3.25,2.2,2.75,3.3,2.15,2.8,3.3,2.2,2.8,3.1,2.0,2.88,3.6,2.2,2.8,3.2,2.1,2.8,3.4,2.2,1.51,2.15,1.51,-0.5,,,,,,,,,,,,,,,,1525.48,1532.77
F2,22/04/05,Guingamp,Reims,2,0,H,0,0,D,1.83,3.0,4.0,1.8,3.0,4.25,1.85,2.95,4.1,1.8,2.9,4.0,1.8,2.88,4.5,1.8,3.0,4.2,1.75,3.0,4.5,1.9,1.7,1.85,1.72,-0.5,,,,,,,,,,,,,,,,1519.44,1419.18
F2,22/04/05,Laval,Chateauroux,2,3,A,0,0,D,2.0,2.8,3.75,2.1,2.8,3.5,1.95,2.8,3.85,2.0,2.7,3.8,1.91,2.88,4.0,2.0,2.8,3.8,1.95,2.8,4.0,2.0,1.61,2.0,1.58,-0.5,,,,,,,,,,,,,,,,1474.66,1496.36
F2,22/04/05,Lorient,Gueugnon,3,2,H,3,0,H,1.9,2.87,4.0,1.95,2.95,3.85,1.9,2.85,4.0,1.8,2.8,4.4,1.8,3.0,4.33,1.91,2.88,4.0,1.9,2.9,4.0,2.1,1.56,,,,,,,,,,,,,,,,,,,1476.88,1473.31
F2,22/04/05,Nancy,Le Mans,1,3,A,1,1,D,2.1,2.75,3.5,2.1,2.7,3.75,2.1,2.8,3.4,2.1,2.6,3.6,1.91,3.0,3.75,2.1,2.7,3.6,2.0,2.75,3.8,2.0,1.61,2.1,1.54,-0.5,,,,,,,,,,,,,,,,1559.75,1595.77
