Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,EloHome,EloAway
T1,30/01/05,Fenerbahce,Rizespor,2,0,H,1,0,H,1.16,5.5,13.0,1.25,4.75,9.6,1.23,5.0,9.0,1.25,4.5,9.0,1.2,5.5,10.0,1.25,5.0,9.0,1.23,5.0,9.0,,,,,,,,,,,,,,,,,,,,,1711.29,1508.07
T1,30/01/05,Gaziantepspor,Denizlispor,3,1,H,2,0,H,2.2,3.2,2.79,2.15,3.2,3.0,2.2,3.2,2.8,2.2,3.1,2.8,2.2,3.2,2.8,2.25,3.1,2.875,2.2,3.2,2.8,,,,,,,,,,,,,,,,,,,,,1515.29,1529.03
T1,30/01/05,Trabzonspor,Kayserispor,3,1,H,1,0,H,1.19,5.5,9.0,1.2,5.5,10.5,1.2,5.0,11.0,1.22,4.8,9.5,1.2,5.5,10.0,1.2,5.5,10.0,1.2,5.0,11.0,,,,,,,,,,,,,,,,,,,,,1638.64,1351.29
T1,04/02/05,Galatasaray,Gaziantepspor,5,1,H,4,0,H,1.25,4.5,10.0,1.2,5.5,10.5,1.25,4.5,9.8,1.27,4.3,8.5,1.25,5.0,9.0,1.25,5.0,8.5,1.2,5.5,9.0,1.55,2.2,1.69,1.74,-1.5,,,,,,,,,,,,,,,,1666.44,1524.75
T1,05/02/05,Kayserispor,Diyarbakirspor,3,0,H,1,0,H,2.5,3.2,2.5,2.55,3.2,2.45,2.4,3.1,2.6,2.45,3.1,2.45,2.4,3.25,2.5,2.4,3.2,2.6,2.45,3.25,2.45,1.65,2.0,2.4,1.41,-0.5,,,,,,,,,,,,,,,,1348.86,1434.66
T1,05/02/05,Malatyaspor,Ankaraspor,2,1,H,1,1,D,1.9,3.0,3.75,1.9,3.35,3.45,1.85,3.2,3.7,1.85,3.2,3.5,1.73,3.4,4.0,1.85,3.25,3.75,1.8,3.4,3.6,1.65,2.0,1.85,1.72,-0.5,,,,,,,,,,,,,,,,1489.56,1413.45
T1,05/02/05,Rizespor,Konyaspor,1,1,D,1,0,H,1.53,3.5,5.5,1.55,3.6,5.25,1.55,3.6,5.0,1.6,3.4,4.6,1.53,3.75,5.0,1.57,3.6,5.0,1.6,3.4,4.8,1.6,2.1,1.55,2.09,-0.5,,,,,,,,,,,,,,,,1504.35,1461.15
T1,05/02/05,Samsunspor,Fenerbahce,1,1,D,0,0,D,6.5,3.75,1.44,6.0,3.6,1.5,5.5,3.65,1.5,5.4,3.8,1.45,5.5,3.75,1.5,6.0,3.6,1.5,5.5,3.6,1.5,1.65,2.0,2.19,1.5,0.5,,,,,,,,,,,,,,,,1455.78,1715.01
T1,06/02/05,A. Sebatspor,Trabzonspor,0,1,A,0,0,D,7.0,4.0,1.36,8.15,4.5,1.3,6.8,3.8,1.4,5.4,3.8,1.45,7.5,4.0,1.36,7.5,3.75,1.4,7.5,4.0,1.35,1.55,2.2,1.5,2.0,1.5,,,,,,,,,,,,,,,,1385.07,1641.07
T1,06/02/05,Denizlispor,Sakaryaspor,6,1,H,1,1,D,1.4,3.75,7.0,1.35,4.2,7.4,1.4,3.8,6.8,1.4,3.9,6.0,1.36,4.0,7.5,1.44,3.75,6.5,1.4,3.9,6.5,1.55,2.2,2.0,1.5,-1.5,,,,,,,,,,,,,,,,1519.57,1392.86
T1,12/02/05,Ankaragucu,Kayserispor,2,2,D,0,1,A,1.72,3.4,4.0,1.7,3.3,4.5,1.72,3.3,4.25,1.7,3.3,4.0,1.73,3.4,4.0,1.73,3.4,4.2,1.7,3.4,4.2,1.65,2.0,1.72,1.86,-0.5,,,,,,,,,,,,,,,,1447.69,1360.85
T1,12/02/05,Besiktas,Denizlispor,2,0,H,0,0,D,1.5,3.6,5.5,1.5,3.6,6.0,1.5,3.6,5.75,1.5,3.7,5.0,1.5,3.75,5.5,1.5,3.6,6.0,1.53,3.6,5.0,1.71,1.95,1.5,2.21,-0.5,,,,,,,,,,,,,,,,1616.66,1524.9
T1,12/02/05,Konyaspor,Samsunspor,3,0,H,1,0,H,2.25,3.2,2.75,2.2,3.5,2.7,2.1,3.25,3.0,2.1,3.1,3.0,2.1,3.2,3.0,2.2,3.25,2.88,2.15,3.3,2.8,1.65,2.0,2.1,1.56,-0.5,,,,,,,,,,,,,,,,1466.03,1461.14
T1,12/02/05,Rizespor,Galatasaray,0,3,A,0,0,D,4.33,3.4,1.66,4.65,3.45,1.65,4.6,3.3,1.67,4.0,3.2,1.75,5.0,3.5,1.57,4.33,3.4,1.7,4.2,3.4,1.7,1.75,1.9,1.92,1.67,0.5,,,,,,,,,,,,,,,,1499.47,1671.42
T1,13/02/05,Ankaraspor,Genclerbirligi,2,1,H,1,1,D,2.2,3.25,2.75,2.25,3.2,2.8,2.2,3.25,2.8,2.2,3.1,2.8,2.25,3.25,2.75,2.2,3.25,2.88,2.4,3.25,2.5,1.71,1.95,2.2,1.5,-0.5,,,,,,,,,,,,,,,,1406.79,1470.51
T1,13/02/05,Diyarbakirspor,A. Sebatspor,1,0,H,0,0,D,1.4,3.75,7.0,1.4,3.9,7.0,1.45,3.7,6.25,1.35,4.4,6.0,1.44,3.75,6.5,1.44,3.75,6.5,1.3,4.8,6.8,1.6,2.1,1.45,2.32,-0.5,,,,,,,,,,,,,,,,1422.67,1377.83
T1,13/02/05,Fenerbahce,Istanbulspor,4,0,H,1,0,H,1.12,6.5,12.0,1.1,7.5,14.0,1.13,6.5,13.0,1.17,5.5,11.0,1.12,6.5,13.0,1.14,6.0,13.0,1.12,6.5,12.0,1.55,2.2,,,,,,,,,,,,,,,,,,,1709.65,1418.6
T1,13/02/05,Sakaryaspor,Gaziantepspor,2,2,D,2,0,H,2.5,3.1,2.5,2.5,3.5,2.35,2.5,3.25,2.42,2.45,3.1,2.45,2.5,3.25,2.4,2.4,3.3,2.5,2.35,3.3,2.5,1.6,2.1,1.41,2.42,0.5,,,,,,,,,,,,,,,,1387.53,1519.77
T1,13/02/05,Trabzonspor,Malatyaspor,3,0,H,1,0,H,1.44,3.75,6.0,1.45,3.85,6.05,1.45,3.7,6.25,1.45,3.8,5.4,1.44,3.75,6.5,1.4,4.0,6.5,1.45,4.0,5.5,1.65,2.0,1.45,2.32,-0.5,,,,,,,,,,,,,,,,1648.31,1496.22
T1,18/02/05,Gaziantepspor,Besiktas,0,1,A,0,1,A,3.4,3.25,1.9,3.65,3.35,1.85,3.3,3.25,1.95,3.5,3.1,1.9,3.25,3.25,2.0,3.4,3.2,2.0,3.3,3.3,1.9,1.71,1.95,1.64,1.95,0.5,,,,,,,,,,,,,,,,1518.61,1622.89
T1,19/02/05,A. Sebatspor,Ankaragucu,0,0,D,0,0,D,2.5,3.1,2.5,2.75,3.2,2.3,2.55,3.1,2.45,2.4,3.1,2.5,2.5,3.25,2.4,2.62,3.1,2.5,2.75,3.25,2.2,1.71,1.95,1.4,2.45,0.5,,,,,,,,,,,,,,,,1370.26,1441.55
T1,19/02/05,Denizlispor,Ankaraspor,1,1,D,1,1,D,1.61,3.5,4.5,1.55,3.5,5.5,1.6,3.5,4.75,1.55,3.5,4.8,1.57,3.6,5.0,1.57,3.5,5.5,1.6,3.4,4.8,1.71,1.95,1.6,2.02,-0.5,,,,,,,,,,,,,,,,1518.67,1417.99
T1,19/02/05,Galatasaray,Sakaryaspor,1,0,H,1,0,H,1.12,6.5,12.0,1.1,7.5,14.0,1.11,6.75,13.0,1.15,6.0,12.0,1.1,7.0,15.0,1.12,7.0,15.0,1.11,6.5,15.0,1.83,1.83,1.11,4.44,-0.5,,,,,,,,,,,,,,,,1681.37,1388.69
T1,19/02/05,Istanbulspor,Konyaspor,2,2,D,1,2,A,2.37,3.1,2.62,2.4,3.25,2.6,2.35,3.2,2.6,,,,2.4,3.25,2.5,2.5,3.2,2.6,2.6,3.3,2.3,1.65,2.0,2.35,1.43,-0.5,,,,,,,,,,,,,,,,1416.22,1474.87
T1,20/02/05,Fenerbahce,Kayserispor,7,0,H,1,0,H,1.1,7.0,13.0,1.08,8.5,15.0,1.11,6.75,13.0,1.1,7.0,15.0,1.1,7.0,15.0,1.12,6.5,13.0,1.1,7.0,13.0,1.83,1.83,1.11,4.44,-0.5,,,,,,,,,,,,,,,,1712.03,1366.99
T1,20/02/05,Genclerbirligi,Trabzonspor,0,1,A,0,0,D,3.75,3.3,1.8,3.75,3.45,1.8,3.8,3.25,1.8,3.6,3.1,1.85,3.75,3.4,1.8,4.0,3.25,1.8,4.0,3.3,1.75,1.65,2.0,1.75,1.8,0.5,,,,,,,,,,,,,,,,1459.31,1653.06
T1,20/02/05,Malatyaspor,Diyarbakirspor,2,1,H,1,1,D,1.66,3.4,4.33,1.65,3.5,4.5,1.66,3.4,4.4,1.7,3.2,4.2,1.62,3.5,5.0,1.67,3.3,4.75,1.66,3.5,4.2,1.65,2.0,1.66,1.92,-0.5,,,,,,,,,,,,,,,,1491.47,1430.24
T1,20/02/05,Samsunspor,Rizespor,0,1,A,0,0,D,2.2,3.1,2.87,2.1,3.3,3.0,2.15,3.1,3.0,2.1,3.0,3.1,2.1,3.25,3.0,2.2,3.2,3.0,2.1,3.2,3.0,1.71,1.95,2.15,1.52,-0.5,,,,,,,,,,,,,,,,1452.3,1489.52
T1,26/02/05,Ankaragucu,Malatyaspor,3,0,H,2,0,H,2.37,3.1,2.62,2.35,3.5,2.5,2.45,3.1,2.6,2.4,3.2,2.4,2.25,3.25,2.75,2.4,3.1,2.7,2.4,3.25,2.5,1.79,1.85,2.45,1.41,-0.5,,,,,,,,,,,,,,,,1442.58,1498.55
T1,26/02/05,Diyarbakirspor,Genclerbirligi,1,3,A,0,2,A,1.9,3.4,3.25,2.0,3.45,3.1,2.1,3.2,3.05,1.9,3.1,3.5,2.1,3.2,3.0,1.95,3.25,3.5,1.9,3.4,3.25,1.71,1.95,2.1,1.56,-0.5,,,,,,,,,,,,,,,,1423.16,1450.1
T1,26/02/05,Rizespor,Istanbulspor,1,1,D,0,1,A,1.53,3.4,5.5,1.5,3.6,6.0,1.5,3.35,6.5,1.55,3.6,4.6,1.53,3.6,5.5,1.53,3.6,5.5,1.5,3.6,5.5,1.65,2.0,1.5,2.21,-0.5,,,,,,,,,,,,,,,,1504.25,1414.74
T1,26/02/05,Samsunspor,Galatasaray,2,1,H,0,0,D,5.5,3.4,1.53,6.0,3.6,1.5,6.5,3.35,1.5,5.0,3.7,1.5,6.0,3.5,1.5,5.5,3.6,1.53,5.5,3.6,1.5,1.65,2.0,2.21,1.5,0.5,,,,,,,,,,,,,,,,1437.57,1683.73
T1,27/02/05,Ankaraspor,Gaziantepspor,1,0,H,1,0,H,2.2,3.2,2.8,2.15,3.2,3.0,2.15,3.2,2.95,2.1,3.0,3.1,2.1,3.2,3.0,2.2,3.2,2.88,2.05,3.3,3.0,1.65,2.0,2.15,1.53,-0.5,,,,,,,,,,,,,,,,1424.5,1506.26
T1,27/02/05,Besiktas,Sakaryaspor,2,1,H,1,1,D,1.2,5.5,9.0,1.15,6.0,13.0,1.15,6.0,13.0,1.17,5.5,11.0,1.14,6.0,13.0,1.17,6.0,12.0,1.12,6.5,12.0,1.5,2.3,,,,,,,,,,,,,,,,,,,1635.24,1386.33
T1,27/02/05,Fenerbahce,A. Sebatspor,2,0,H,0,0,D,1.08,7.5,15.0,1.05,9.5,18.0,1.08,7.5,19.0,1.07,8.0,16.0,1.08,7.5,15.0,1.07,8.0,21.0,1.07,8.0,15.0,1.35,2.75,,,,,,,,,,,,,,,,,,,1713.82,1369.23
T1,27/02/05,Konyaspor,Kayserispor,3,1,H,1,1,D,1.57,3.5,5.0,1.45,3.85,6.05,1.5,3.35,6.5,1.5,3.8,4.8,1.53,3.75,5.0,1.53,3.6,5.5,1.45,3.75,6.0,1.6,2.1,1.5,2.21,-0.5,,,,,,,,,,,,,,,,1476.35,1365.2
T1,27/02/05,Trabzonspor,Denizlispor,3,0,H,2,0,H,1.44,3.75,6.0,1.4,3.9,7.0,1.44,3.5,7.25,1.4,3.9,6.0,1.4,4.0,6.5,1.4,4.0,7.0,1.4,3.9,6.5,1.6,2.1,2.07,1.46,-1.5,,,,,,,,,,,,,,,,1662.27,1512.16
T1,05/03/05,Galatasaray,Besiktas,1,0,H,0,0,D,1.83,3.2,3.75,1.9,3.35,3.45,1.9,3.25,3.45,2.0,3.1,3.2,1.83,3.25,3.75,1.91,3.25,3.5,1.95,3.1,3.5,1.83,1.83,3.33,1.15,-1.5,,,,,,,,,,,,,,,,1666.26,1638.2
T1,05/03/05,Genclerbirligi,Ankaragucu,4,0,H,0,0,D,2.0,3.2,3.2,1.95,3.25,3.45,2.1,3.1,3.1,2.1,3.0,3.1,2.2,3.25,2.8,2.2,3.2,2.88,2.1,3.1,3.1,1.95,1.71,3.85,1.1,-1.5,,,,,,,,,,,,,,,,1465.19,1453.5
T1,05/03/05,Istanbulspor,Samsunspor,1,1,D,0,0,D,2.2,3.25,2.75,2.35,3.25,2.65,2.2,3.2,2.8,2.3,3.1,2.6,2.25,3.25,2.75,2.3,3.2,2.75,2.45,3.2,2.5,1.95,1.71,4.2,1.08,-1.5,,,,,,,,,,,,,,,,1420.95,1455.04
T1,05/03/05,Sakaryaspor,Ankaraspor,1,1,D,0,1,A,2.25,3.2,2.75,2.2,3.2,2.9,2.3,3.25,2.6,2.2,3.1,2.8,2.25,3.25,2.75,2.38,3.1,2.7,2.3,3.25,2.6,2.1,1.6,2.3,1.44,-0.5,,,,,,,,,,,,,,,,1383.37,1436.34
T1,06/03/05,A. Sebatspor,Konyaspor,3,5,A,1,2,A,2.75,3.25,2.2,2.9,3.2,2.2,2.8,3.2,2.2,2.6,3.0,2.4,3.0,3.25,2.1,2.88,3.2,2.2,2.75,3.3,2.2,1.95,1.71,1.08,4.2,1.5,,,,,,,,,,,,,,,,1367.43,1482.07
T1,06/03/05,Denizlispor,Diyarbakirspor,0,0,D,0,0,D,1.5,3.4,6.0,1.55,3.5,5.5,1.5,3.6,5.5,1.5,3.7,5.0,1.53,3.6,5.5,1.53,3.6,5.5,1.45,3.8,5.75,2.0,1.65,2.22,1.39,-1.5,,,,,,,,,,,,,,,,1507.37,1408.07
T1,06/03/05,Gaziantepspor,Trabzonspor,3,2,H,1,1,D,4.5,3.5,1.61,4.5,3.3,1.7,4.5,3.4,1.65,4.6,3.4,1.6,4.33,3.25,1.73,4.5,3.3,1.7,4.2,3.4,1.7,2.1,1.6,1.29,2.55,1.5,,,,,,,,,,,,,,,,1494.42,1667.06
T1,06/03/05,Kayserispor,Rizespor,2,1,H,0,0,D,2.2,3.25,2.75,2.2,3.2,2.9,2.3,3.25,2.6,2.45,3.1,2.45,2.25,3.25,2.75,2.4,3.2,2.6,2.5,3.2,2.45,1.9,1.75,2.3,1.44,-0.5,,,,,,,,,,,,,,,,1359.48,1498.04
T1,06/03/05,Malatyaspor,Fenerbahce,0,2,A,0,0,D,5.5,3.4,1.53,6.0,3.6,1.5,4.65,3.5,1.6,4.6,3.4,1.6,6.0,3.6,1.5,5.0,3.4,1.62,4.8,3.4,1.6,2.0,1.65,1.31,2.47,1.5,,,,,,,,,,,,,,,,1487.63,1715.62
T1,09/03/05,Besiktas,Genclerbirligi,0,0,D,0,0,D,1.36,4.0,7.0,1.35,4.2,7.4,1.35,4.0,7.0,1.45,3.6,5.7,1.4,4.0,6.5,1.4,4.0,7.0,1.35,4.25,6.75,1.75,1.9,2.1,1.54,-0.5,,,,,,,,,,,,,,,,1630.11,1473.8
T1,09/03/05,Istanbulspor,Ankaragucu,1,2,A,0,0,D,2.3,3.2,2.62,2.2,3.2,2.9,2.1,3.15,3.0,2.2,3.0,2.9,2.1,3.2,3.0,2.1,3.25,3.0,2.25,3.25,2.7,1.6,2.1,1.35,2.55,-0.5,,,,,,,,,,,,,,,,1418.61,1444.89
T1,12/03/05,Ankaragucu,Denizlispor,1,1,D,1,0,H,2.1,3.1,3.1,2.1,3.3,3.0,2.25,3.15,2.75,2.2,3.1,2.8,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1.71,1.95,2.0,1.6,-0.5,,,,,,,,,,,,,,,,1460.0,1500.89
T1,12/03/05,Istanbulspor,Galatasaray,0,3,A,0,2,A,,,,7.5,4.2,1.35,6.3,4.0,1.4,6.0,3.9,1.4,7.0,3.75,1.4,9.5,4.33,1.29,8.5,4.2,1.3,1.6,2.1,1.5,2.0,1.5,,,,,,,,,,,,,,,,1403.5,1674.35
T1,12/03/05,Konyaspor,Malatyaspor,2,0,H,0,0,D,1.9,3.25,3.4,2.25,3.2,2.8,2.1,3.1,3.1,2.0,3.2,3.1,1.91,3.25,3.4,2.1,3.25,3.0,2.0,3.3,3.1,1.6,2.1,2.1,1.55,-0.5,,,,,,,,,,,,,,,,1494.04,1479.54
T1,12/03/05,Trabzonspor,Sakaryaspor,4,3,H,3,1,H,1.16,6.0,10.0,1.15,6.0,13.0,1.16,5.5,12.0,1.15,6.0,12.0,1.17,5.5,13.0,1.18,5.5,11.0,1.12,6.25,13.0,1.5,2.3,,,,,,,,,,,,,,,,,,,1651.98,1381.69
T1,13/03/05,Ankaraspor,Besiktas,2,4,A,2,1,H,3.75,3.3,1.8,3.95,3.45,1.75,3.7,3.35,1.8,3.6,3.1,1.85,3.75,3.25,1.83,3.75,3.3,1.83,3.6,3.4,1.8,1.71,1.95,1.76,1.8,0.5,,,,,,,,,,,,,,,,1438.02,1622.26
T1,13/03/05,Diyarbakirspor,Gaziantepspor,3,0,H,0,0,D,2.2,3.25,2.75,2.15,3.2,3.0,2.15,3.2,2.9,2.0,3.2,3.1,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.3,2.9,1.65,2.0,2.15,1.52,-0.5,,,,,,,,,,,,,,,,1414.55,1509.5
T1,13/03/05,Fenerbahce,Genclerbirligi,3,2,H,2,1,H,1.22,5.0,9.0,1.25,4.8,9.5,1.2,5.3,10.0,1.2,5.0,10.0,1.25,4.5,10.0,1.22,5.0,10.0,1.16,6.0,10.0,1.5,2.3,1.2,3.46,-0.5,,,,,,,,,,,,,,,,1723.71,1481.65
T1,13/03/05,Rizespor,A. Sebatspor,2,1,H,1,1,D,1.36,4.2,6.5,1.3,4.5,8.25,1.3,4.5,7.5,1.35,4.4,6.0,1.36,4.0,7.5,1.4,4.0,6.5,1.3,4.5,7.5,1.6,2.1,1.8,1.63,-1.5,,,,,,,,,,,,,,,,1484.16,1355.46
T1,13/03/05,Samsunspor,Kayserispor,3,3,D,1,2,A,1.61,3.5,4.5,1.6,3.5,4.9,1.6,3.5,4.7,1.6,3.5,4.4,1.62,3.4,5.0,1.62,3.4,5.0,1.55,3.6,5.0,1.6,2.1,1.6,2.01,-0.5,,,,,,,,,,,,,,,,1457.38,1373.36
T1,18/03/05,Denizlispor,Fenerbahce,2,0,H,1,0,H,4.0,3.4,1.72,4.5,3.5,1.65,4.65,3.35,1.67,4.4,3.3,1.65,4.5,3.6,1.62,4.33,3.4,1.7,4.33,3.4,1.66,1.65,2.0,1.95,1.67,0.5,,,,,,,,,,,,,,,,1503.0,1726.77
T1,19/03/05,Besiktas,Trabzonspor,1,0,H,0,0,D,2.1,3.2,3.0,1.95,3.35,3.25,2.15,3.2,3.0,2.0,3.2,3.1,2.0,3.2,3.2,2.05,3.2,3.2,1.9,3.3,3.3,1.71,1.95,2.15,1.55,-0.5,,,,,,,,,,,,,,,,1631.79,1654.63
T1,19/03/05,Gaziantepspor,Ankaragucu,2,0,H,1,0,H,1.72,3.4,4.0,1.75,3.45,3.95,1.75,3.3,4.25,1.75,3.3,3.8,1.67,3.5,4.33,1.75,3.4,4.0,1.8,3.4,3.6,1.6,2.1,1.75,1.86,-0.5,,,,,,,,,,,,,,,,1497.18,1457.89
T1,19/03/05,Kayserispor,Istanbulspor,0,0,D,0,0,D,1.9,3.2,3.5,1.85,3.3,3.75,1.75,3.33,4.0,1.9,3.1,3.5,1.83,3.4,3.6,1.75,3.25,4.33,1.9,3.3,3.35,1.71,1.95,1.75,1.82,-0.5,,,,,,,,,,,,,,,,1379.42,1396.7
T1,19/03/05,Malatyaspor,Rizespor,0,1,A,0,0,D,2.0,3.2,3.2,2.15,3.2,3.0,2.05,3.1,3.35,2.0,3.1,3.2,2.0,3.2,3.2,2.1,3.2,3.1,2.0,3.3,3.1,1.65,2.0,2.05,1.61,-0.5,,,,,,,,,,,,,,,,1471.02,1489.45
T1,20/03/05,A. Sebatspor,Samsunspor,3,0,H,0,0,D,2.75,3.2,2.25,2.65,3.25,2.35,2.75,3.2,2.3,2.4,3.2,2.4,2.75,3.25,2.25,2.7,3.1,2.38,2.65,3.3,2.25,1.65,2.0,1.48,2.3,0.5,,,,,,,,,,,,,,,,1350.17,1451.32
T1,20/03/05,Galatasaray,Ankaraspor,4,2,H,2,2,D,1.2,5.0,11.0,1.2,5.5,10.5,1.2,5.5,10.5,1.2,5.0,10.0,1.2,5.5,10.0,1.2,5.5,10.0,1.16,6.0,10.0,1.5,2.3,,,,,,,,,,,,,,,,,,,1681.15,1428.49
T1,20/03/05,Genclerbirligi,Konyaspor,2,1,H,1,0,H,1.9,3.2,3.5,2.0,3.3,3.25,2.1,3.2,3.1,1.9,3.1,3.5,2.0,3.2,3.2,2.1,3.2,3.1,1.95,3.3,3.25,1.6,2.1,2.1,1.57,-0.5,,,,,,,,,,,,,,,,1478.59,1502.56
T1,20/03/05,Sakaryaspor,Diyarbakirspor,3,2,H,2,1,H,1.72,3.4,4.0,,,,2.05,3.1,3.1,2.0,3.1,3.1,1.73,3.4,4.0,1.7,3.4,4.2,1.72,3.4,4.0,,,,,,,,,,,,,,,,,,,,,1379.04,1426.87
T1,02/04/05,Ankaragucu,Sakaryaspor,2,7,A,1,3,A,1.8,3.4,3.6,1.75,3.45,3.95,1.8,3.3,3.75,1.75,3.3,3.8,1.8,3.25,4.0,1.8,3.4,3.75,1.75,3.4,3.9,1.65,2.0,1.8,1.76,-0.5,,,,,,,,,,,,,,,,1450.15,1389.68
T1,02/04/05,Fenerbahce,Gaziantepspor,2,0,H,1,0,H,1.2,5.0,11.0,1.18,5.5,12.0,1.18,5.65,10.0,1.2,5.0,10.0,1.17,5.5,13.0,1.18,5.5,12.0,1.16,6.0,10.0,1.5,2.3,,,,,,,,,,,,,,,,,,,1710.0,1504.92
T1,02/04/05,Istanbulspor,A. Sebatspor,1,0,H,0,0,D,1.72,3.4,4.0,1.7,3.45,4.25,1.67,3.45,4.25,1.75,3.4,3.7,1.73,3.25,4.33,1.7,3.4,4.33,1.7,3.5,4.0,1.65,2.0,1.67,1.9,-0.5,,,,,,,,,,,,,,,,1399.62,1362.71
T1,02/04/05,Rizespor,Genclerbirligi,1,1,D,0,0,D,1.9,3.25,3.4,2.1,3.3,3.0,1.95,3.2,3.35,1.9,3.2,3.4,1.91,3.25,3.5,1.95,3.3,3.3,2.0,3.25,3.15,1.6,2.1,1.95,1.64,-0.5,,,,,,,,,,,,,,,,1504.83,1488.4
T1,03/04/05,Diyarbakirspor,Besiktas,0,0,D,0,0,D,4.0,3.4,1.72,4.5,3.3,1.7,4.7,3.4,1.62,3.8,3.1,1.8,4.33,3.25,1.73,4.5,3.3,1.7,4.8,3.4,1.6,1.71,1.95,1.97,1.62,0.5,,,,,,,,,,,,,,,,1416.23,1641.56
T1,03/04/05,Kayserispor,Galatasaray,2,2,D,0,0,D,6.0,3.75,1.44,6.05,3.85,1.45,7.0,3.9,1.36,5.4,3.8,1.45,6.0,4.0,1.44,9.0,4.0,1.33,8.0,3.75,1.36,,,,,,,,,,,,,,,,,,,,,1376.5,1684.05
T1,03/04/05,Konyaspor,Denizlispor,0,0,D,0,0,D,2.0,3.2,3.2,1.9,3.35,3.45,2.0,3.2,3.2,2.0,3.1,3.2,2.0,3.25,3.25,2.0,3.25,3.25,1.95,3.3,3.25,1.65,2.0,2.0,1.6,-0.5,,,,,,,,,,,,,,,,1492.75,1519.77
T1,03/04/05,Samsunspor,Malatyaspor,0,1,A,0,0,D,2.0,3.25,3.2,2.1,3.3,3.0,2.05,3.2,3.1,2.0,3.1,3.2,2.0,3.25,3.25,2.1,3.3,3.0,2.0,3.4,3.0,1.6,2.1,2.05,1.57,-0.5,,,,,,,,,,,,,,,,1438.78,1455.64
T1,03/04/05,Trabzonspor,Ankaraspor,2,2,D,0,2,A,1.25,4.5,10.0,1.25,4.8,9.5,1.25,5.0,8.0,1.25,4.5,9.0,1.25,4.5,10.0,1.3,4.5,8.0,1.2,5.5,9.0,1.45,2.45,,,,,,,,,,,,,,,,,,,1644.86,1425.59
T1,08/04/05,Besiktas,Ankaragucu,4,1,H,3,1,H,1.2,5.5,9.5,1.2,5.5,10.5,1.2,5.0,9.25,1.25,4.5,9.0,1.17,6.0,11.0,1.25,5.0,10.0,1.16,5.5,12.0,1.6,2.1,1.2,3.25,-0.5,,,,,,,,,,,,,,,,1637.24,1432.25
T1,09/04/05,A. Sebatspor,Kayserispor,0,0,D,0,0,D,2.62,3.1,2.37,2.65,3.25,2.4,2.5,3.2,2.35,2.4,3.2,2.4,2.5,3.25,2.4,2.75,3.4,2.25,2.4,3.4,2.4,1.6,2.1,1.4,2.35,0.5,,,,,,,,,,,,,,,,1354.9,1383.19
T1,09/04/05,Ankaraspor,Diyarbakirspor,3,0,H,0,0,D,1.72,3.4,4.0,1.85,3.35,3.65,1.8,3.2,3.65,1.85,3.3,3.4,1.73,3.4,4.0,1.8,3.25,4.2,1.8,3.4,3.6,1.6,2.1,1.8,1.71,-0.5,,,,,,,,,,,,,,,,1434.66,1420.55
T1,09/04/05,Malatyaspor,Istanbulspor,2,0,H,0,0,D,1.66,3.4,4.33,1.6,3.5,4.9,1.7,3.3,4.0,1.8,3.3,3.6,1.67,3.5,4.33,1.65,3.4,5.0,1.7,3.4,4.2,1.83,1.83,1.7,1.81,-0.5,,,,,,,,,,,,,,,,1471.08,1407.43
T1,09/04/05,Sakaryaspor,Fenerbahce,0,1,A,0,0,D,6.0,3.75,1.44,7.0,3.9,1.4,6.25,4.0,1.37,6.0,3.9,1.4,6.5,4.33,1.36,5.5,4.0,1.5,7.0,3.75,1.4,1.55,2.2,2.44,1.37,0.5,,,,,,,,,,,,,,,,1407.58,1713.68
T1,10/04/05,Denizlispor,Rizespor,3,0,H,2,0,H,1.83,3.2,3.75,1.9,3.35,3.45,1.83,3.25,3.5,1.85,3.2,3.5,1.91,3.25,3.5,1.83,3.25,4.0,1.85,3.4,3.5,1.85,1.79,1.83,1.69,-0.5,,,,,,,,,,,,,,,,1522.36,1500.79
T1,10/04/05,Galatasaray,Trabzonspor,0,2,A,0,1,A,1.66,3.4,4.33,1.7,3.3,4.5,1.67,3.3,4.25,1.75,3.2,4.0,1.62,3.4,5.0,1.62,3.5,5.0,1.66,3.4,4.33,1.71,1.95,1.67,1.86,-0.5,,,,,,,,,,,,,,,,1677.36,1635.79
T1,10/04/05,Gaziantepspor,Konyaspor,2,0,H,0,0,D,2.0,3.2,3.2,2.0,3.3,3.25,1.9,3.2,3.3,1.9,3.2,3.4,1.91,3.25,3.5,2.05,3.3,3.25,1.95,3.35,3.2,1.65,2.0,1.9,1.62,-0.5,,,,,,,,,,,,,,,,1501.24,1490.16
