Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,EloHome,EloAway
SP1,02/04/05,Sociedad,Osasuna,2,0,H,2,0,H,1.72,3.25,4.33,1.8,3.35,4.0,1.85,3.2,4.25,1.8,3.2,3.7,1.73,3.2,4.33,1.8,3.25,4.2,1.7,3.3,4.33,1.85,1.85,2.05,1.75,1.85,1.83,-0.5,1.9,1.94,-0.5,1.9,2.0,-0.5,,,,,,1686.1,1629.17
SP1,02/04/05,Villarreal,Ath Bilbao,3,1,H,2,1,H,1.72,3.5,4.0,1.7,3.4,4.55,1.8,3.4,4.33,1.75,3.1,4.2,1.73,3.2,4.33,1.8,3.4,4.0,1.7,3.3,4.33,1.95,1.75,2.2,1.65,1.8,1.9,-0.5,1.88,1.96,-0.5,1.85,2.05,-0.5,,,,,,1758.32,1729.2
SP1,02/04/05,Zaragoza,Valencia,2,2,D,1,0,H,2.62,3.2,2.37,2.45,3.25,2.6,2.45,3.25,2.75,2.3,3.0,2.7,2.5,2.88,2.62,2.5,3.2,2.6,2.3,3.2,2.62,2.0,1.71,2.2,1.65,1.9,1.9,0.0,2.0,1.84,0.0,2.025,1.875,0.0,,,,,,1688.23,1779.74
SP1,03/04/05,Albacete,Real Madrid,1,2,A,1,2,A,5.0,3.6,1.66,4.5,3.4,1.7,5.0,3.4,1.67,4.4,3.3,1.65,4.5,3.25,1.67,4.75,3.5,1.7,4.8,3.4,1.6,1.85,1.85,2.0,1.8,1.95,1.85,0.75,1.96,1.88,0.75,2.0,1.9,0.75,,,,,,1595.92,1811.91
SP1,03/04/05,Ath Madrid,Mallorca,4,0,H,1,0,H,1.5,3.75,5.5,1.45,3.7,7.0,1.5,3.75,6.5,1.45,3.8,5.4,1.4,3.75,7.0,1.5,3.75,6.0,1.4,3.6,7.5,1.9,1.79,1.9,1.9,1.9,1.9,-1.0,1.92,1.92,-1.0,1.95,1.95,-1.0,,,,,,1720.79,1613.51
SP1,03/04/05,Barcelona,Betis,3,3,D,1,2,A,1.44,4.0,5.5,1.4,4.0,7.25,1.45,4.0,7.0,1.45,3.8,5.4,1.44,3.6,6.5,1.44,3.75,7.0,1.44,3.6,6.5,1.71,2.0,1.8,2.0,2.05,1.75,-1.25,1.86,1.98,-1.0,2.175,1.725,-1.25,,,,,,1888.97,1762.75
SP1,03/04/05,Levante,La Coruna,0,1,A,0,1,A,2.62,3.2,2.37,2.85,3.25,2.25,2.65,3.15,2.55,2.7,2.9,2.4,2.6,3.2,2.38,2.7,3.2,2.4,2.62,3.1,2.37,2.05,1.65,2.2,1.65,2.0,1.8,0.0,2.02,1.82,0.0,2.05,1.85,0.0,,,,,,1652.86,1775.1
SP1,03/04/05,Malaga,Getafe,1,1,D,1,1,D,1.83,3.3,3.75,1.75,3.35,4.3,1.83,3.3,4.3,1.8,2.9,4.2,1.73,3.2,4.33,1.85,3.25,4.0,1.8,3.25,3.8,2.05,1.65,2.2,1.65,1.83,1.87,-0.5,1.84,2.0,-0.5,1.85,2.05,-0.5,,,,,,1656.55,1686.02
SP1,03/04/05,Santander,Espanol,1,3,A,1,2,A,2.25,3.25,2.75,2.0,3.3,3.35,2.2,3.25,3.15,2.2,3.0,2.9,2.2,3.2,2.8,2.25,3.1,3.0,2.15,3.1,3.0,1.9,1.79,2.05,1.75,1.9,1.9,-0.25,1.96,1.88,-0.25,2.0,1.9,-0.25,,,,,,1652.03,1720.75
SP1,03/04/05,Sevilla,Numancia,1,0,H,0,0,D,1.44,4.0,5.5,1.45,3.7,7.0,1.45,4.0,7.0,1.4,3.9,6.0,1.44,3.6,6.5,1.44,4.0,6.5,1.4,3.75,7.0,1.85,1.85,1.8,2.0,2.0,1.8,-1.25,2.06,1.78,-1.25,2.1,1.8,-1.25,,,,,,1730.95,1581.23
SP1,09/04/05,Ath Bilbao,Sociedad,3,0,H,1,0,H,1.83,3.3,4.33,1.8,3.35,4.0,1.83,3.3,4.2,1.9,3.1,3.5,1.8,3.2,4.0,1.8,3.25,4.33,1.8,3.1,4.0,1.85,1.85,1.95,1.85,1.83,1.85,-0.5,1.74,2.1,-0.5,1.825,2.075,-0.5,,,,,,1721.14,1693.31
SP1,09/04/05,Numancia,Ath Madrid,1,0,H,0,0,D,2.8,3.25,2.2,3.0,3.3,2.15,3.0,3.2,2.25,2.9,3.0,2.2,2.8,3.2,2.2,3.0,3.2,2.2,2.87,3.1,2.2,2.05,1.65,2.25,1.61,1.95,1.85,0.25,1.98,1.86,0.25,2.0,1.9,0.25,,,,,,1576.43,1726.61
SP1,10/04/05,Betis,Levante,2,2,D,2,1,H,1.5,3.5,6.0,1.5,3.6,6.3,1.5,3.75,6.5,1.55,3.4,5.0,1.44,3.6,6.5,1.53,3.75,5.5,1.44,3.6,6.5,1.85,1.85,1.9,1.9,1.8,2.0,-1.0,1.84,2.0,-1.0,1.85,2.05,-1.0,,,,,,1769.91,1641.16
SP1,10/04/05,Espanol,Sevilla,1,3,A,0,2,A,2.1,3.25,3.0,2.0,3.3,3.35,2.1,3.3,3.25,2.0,3.1,3.2,2.0,3.2,3.2,2.05,3.2,3.3,1.95,3.1,3.5,2.05,1.65,2.2,1.65,1.8,2.0,-0.25,1.82,2.02,-0.25,1.85,2.05,-0.25,,,,,,1734.37,1735.75
SP1,10/04/05,Getafe,Albacete,1,0,H,0,0,D,1.72,3.25,4.33,1.8,3.35,4.0,1.75,3.3,4.7,1.7,3.1,4.4,1.62,3.25,5.0,1.8,3.25,4.2,1.66,3.3,4.5,2.0,1.71,2.15,1.65,1.75,1.94,-0.5,1.86,1.98,-0.5,1.875,2.025,-0.5,,,,,,1688.52,1587.44
SP1,10/04/05,La Coruna,Villarreal,1,1,D,0,0,D,2.0,3.25,3.25,1.95,3.3,3.5,2.0,3.25,3.55,2.0,3.1,3.2,1.91,3.2,3.5,2.05,3.2,3.3,1.95,3.25,3.3,2.05,1.65,2.25,1.61,1.8,2.0,-0.25,1.76,2.08,-0.25,1.85,2.05,-0.25,,,,,,1786.8,1766.38
SP1,10/04/05,Mallorca,Zaragoza,0,2,A,0,0,D,2.37,3.2,2.62,2.35,3.2,2.75,2.4,3.25,2.75,2.3,3.1,2.6,2.38,3.2,2.6,2.3,3.2,2.8,2.4,3.25,2.5,1.95,1.75,2.1,1.7,2.05,1.75,-0.25,2.06,1.78,-0.25,2.1,1.8,-0.25,,,,,,1607.69,1687.92
SP1,10/04/05,Osasuna,Santander,1,0,H,0,0,D,2.1,3.25,3.0,2.1,3.2,3.2,2.0,3.25,3.5,1.8,3.2,3.7,2.1,3.2,3.0,2.05,3.2,3.3,2.1,3.0,3.2,1.95,1.75,2.1,1.7,1.75,2.05,-0.25,2.02,1.82,-0.5,1.725,2.175,-0.25,,,,,,1621.96,1638.41
SP1,10/04/05,Real Madrid,Barcelona,4,2,H,3,1,H,2.3,3.25,3.0,2.3,3.2,2.85,2.35,3.3,2.85,2.3,3.0,2.7,2.2,3.2,2.8,2.38,3.3,2.8,2.25,3.0,2.9,1.9,1.79,2.05,1.75,2.0,1.8,-0.25,1.98,1.86,-0.25,2.075,1.825,-0.25,,,,,,1820.39,1881.81
SP1,10/04/05,Valencia,Malaga,2,2,D,2,1,H,1.44,3.75,6.5,1.45,3.75,7.0,1.45,3.85,7.25,1.4,3.7,6.5,1.5,3.4,6.0,1.44,4.0,6.5,1.4,3.75,7.0,1.9,1.79,1.95,1.85,1.75,2.0,-1.0,2.04,1.8,-1.25,2.1,1.8,-1.25,,,,,,1780.05,1654.05
SP1,16/04/05,Ath Madrid,Espanol,0,0,D,0,0,D,1.83,3.3,4.33,1.95,3.3,3.5,1.85,3.3,4.0,1.85,3.0,3.8,1.73,3.2,4.33,1.85,3.4,4.0,1.8,3.1,4.0,1.95,1.75,2.2,1.65,1.85,1.81,-0.5,1.84,2.0,-0.5,1.875,2.025,-0.5,,,,,,1712.32,1718.41
SP1,16/04/05,Sevilla,Osasuna,0,1,A,0,1,A,1.44,3.75,6.5,1.5,3.6,6.4,1.45,3.75,7.3,1.4,3.7,6.5,1.44,3.6,6.5,1.44,3.75,7.0,1.44,3.6,6.5,1.79,1.9,1.9,1.9,1.85,1.95,-1.0,1.86,1.98,-1.0,1.925,1.975,-1.0,,,,,,1751.71,1631.51
SP1,16/04/05,Sociedad,La Coruna,1,0,H,1,0,H,2.37,3.2,2.62,2.3,3.2,2.8,2.4,3.2,2.75,2.4,3.0,2.6,2.4,3.1,2.6,2.4,3.2,2.7,2.3,3.2,2.62,2.05,1.65,2.2,1.65,2.08,1.72,-0.25,2.06,1.78,-0.25,2.125,1.775,-0.25,,,,,,1685.21,1782.63
SP1,17/04/05,Albacete,Malaga,1,2,A,0,0,D,2.37,3.2,2.62,2.3,3.2,2.8,2.3,3.2,2.9,2.3,3.0,2.7,2.4,3.25,2.5,2.38,3.2,2.75,2.25,3.2,2.75,2.05,1.65,2.2,1.65,1.9,1.9,-0.25,1.98,1.86,-0.25,2.0,1.9,-0.25,,,,,,1581.46,1661.2
SP1,17/04/05,Barcelona,Getafe,2,0,H,1,0,H,1.28,5.0,10.0,1.2,6.0,10.0,1.25,5.0,11.0,1.25,4.5,9.0,1.25,4.5,10.0,1.25,5.25,11.0,1.25,5.0,8.0,1.65,2.05,1.8,2.0,1.95,1.85,-1.5,2.02,1.82,-1.5,2.025,1.875,-1.5,,,,,,1870.69,1694.5
SP1,17/04/05,Levante,Real Madrid,0,2,A,0,1,A,6.0,3.4,1.61,5.25,3.5,1.6,5.4,3.5,1.6,4.4,3.1,1.7,5.0,3.25,1.62,5.25,3.75,1.62,4.8,3.4,1.6,1.75,1.95,1.9,1.9,1.85,1.95,1.0,1.88,1.96,1.0,1.9,2.0,1.0,,,,,,1648.38,1831.51
SP1,17/04/05,Mallorca,Valencia,0,0,D,0,0,D,3.5,3.25,1.9,3.35,3.3,2.0,3.5,3.3,2.0,3.3,3.0,2.0,3.4,3.25,1.91,3.4,3.25,2.0,3.2,3.2,2.0,1.85,1.85,1.9,1.9,1.7,2.0,0.5,1.9,1.94,0.5,1.875,2.025,0.5,,,,,,1594.48,1772.9
SP1,17/04/05,Santander,Ath Bilbao,0,2,A,0,0,D,2.37,3.2,2.62,2.3,3.2,2.8,2.3,3.25,2.85,2.3,3.0,2.7,2.38,3.2,2.6,2.3,3.2,2.88,2.2,3.1,2.87,1.85,1.85,1.9,1.9,2.02,1.78,-0.25,2.04,1.8,-0.25,2.1,1.8,-0.25,,,,,,1628.86,1729.24
SP1,17/04/05,Villarreal,Betis,0,0,D,0,0,D,1.9,3.25,3.5,1.95,3.3,3.5,1.91,3.3,3.8,1.9,3.1,3.5,1.91,3.2,3.5,1.91,3.25,3.75,1.83,3.2,3.75,1.71,2.0,1.8,2.0,1.91,1.77,-0.5,1.94,1.9,-0.5,2.0,1.9,-0.5,,,,,,1770.55,1762.69
SP1,17/04/05,Zaragoza,Numancia,4,1,H,0,0,D,1.5,3.5,6.0,1.45,3.7,7.0,1.51,3.6,6.5,1.5,3.5,5.4,1.53,3.5,5.5,1.5,3.6,6.5,1.44,3.75,6.0,1.9,1.79,2.0,1.8,2.02,1.78,-1.0,2.1,1.74,-1.0,2.125,1.775,-1.0,,,,,,1701.13,1590.72
SP1,23/04/05,Osasuna,Ath Madrid,1,0,H,1,0,H,2.4,3.2,2.6,2.65,3.25,2.4,2.4,3.2,2.8,2.2,3.0,2.9,2.25,3.2,2.75,2.4,3.2,2.7,2.25,3.25,2.7,2.05,1.65,2.2,1.65,1.77,2.05,0.0,1.8,2.04,0.0,1.825,2.075,0.0,,,,,,1651.02,1709.02
SP1,23/04/05,Real Madrid,Villarreal,2,1,H,0,1,A,1.53,3.6,6.5,1.45,3.75,7.0,1.55,3.7,6.0,1.5,3.5,5.4,1.5,3.4,6.0,1.5,4.0,6.0,1.44,3.75,6.0,1.71,2.0,1.75,2.05,1.7,2.0,-0.75,2.06,1.78,-1.0,2.15,1.75,-1.0,,,,,,1841.07,1766.79
SP1,24/04/05,Ath Bilbao,Sevilla,1,3,A,0,2,A,2.2,3.25,2.8,2.3,3.2,2.8,2.2,3.2,3.1,2.0,3.1,3.2,1.91,3.2,3.5,2.25,3.2,2.9,2.05,3.2,3.1,1.85,1.85,1.9,1.9,1.9,1.9,-0.25,1.94,1.9,-0.25,1.95,1.95,-0.25,,,,,,1741.73,1732.2
SP1,24/04/05,Betis,Sociedad,2,3,A,0,1,A,1.57,3.6,5.0,1.65,3.45,4.85,1.65,3.5,5.25,1.55,3.4,5.0,1.67,3.25,4.5,1.67,3.4,4.8,1.6,3.4,4.8,1.75,1.95,1.8,2.0,1.9,1.9,-0.75,1.94,1.9,-0.75,1.95,1.95,-0.75,,,,,,1766.45,1697.62
SP1,24/04/05,Espanol,Zaragoza,3,1,H,2,0,H,1.9,3.25,3.5,1.8,3.35,4.0,1.9,3.25,4.0,1.9,3.0,3.6,1.83,3.2,3.75,1.85,3.25,4.0,1.8,3.3,3.75,1.9,1.79,2.05,1.75,1.9,1.79,-0.5,1.9,1.94,-0.5,1.975,1.925,-0.5,,,,,,1721.71,1706.87
SP1,24/04/05,Getafe,Levante,1,0,H,1,0,H,1.9,3.25,3.5,1.85,3.3,3.85,2.0,3.2,3.7,2.0,2.8,3.6,1.8,3.25,3.75,1.91,3.25,3.75,1.8,3.1,4.0,2.0,1.71,2.15,1.66,2.0,1.72,-0.5,2.06,1.78,-0.5,2.125,1.75,-0.5,,,,,,1690.26,1638.82
SP1,24/04/05,La Coruna,Santander,1,4,A,1,0,H,1.53,3.4,6.0,1.5,3.7,6.0,1.6,3.5,5.85,1.5,3.5,5.4,1.57,3.5,5.0,1.53,3.6,6.0,1.5,3.6,5.5,1.95,1.75,2.05,1.75,1.8,2.0,-0.75,1.88,1.96,-0.75,1.9,2.0,-0.75,,,,,,1770.22,1616.37
SP1,24/04/05,Malaga,Barcelona,0,4,A,0,2,A,5.5,3.6,1.61,5.25,3.5,1.6,5.25,3.5,1.65,4.6,3.2,1.65,5.0,3.25,1.62,4.75,3.5,1.67,4.8,3.4,1.6,1.95,1.75,1.95,1.85,1.95,1.85,0.75,1.98,1.86,0.75,1.975,1.925,0.75,,,,,,1674.43,1874.93
SP1,24/04/05,Numancia,Mallorca,1,2,A,0,0,D,2.2,3.25,2.8,2.2,3.25,2.95,2.25,3.2,3.05,2.1,3.1,3.0,2.0,3.2,3.2,2.25,3.25,2.88,2.0,3.4,3.0,2.0,1.71,2.1,1.7,1.95,1.85,-0.25,,,,2.025,1.875,-0.25,,,,,,1584.98,1597.25
SP1,24/04/05,Valencia,Albacete,2,0,H,0,0,D,1.33,4.33,7.5,1.3,4.75,8.2,1.35,4.3,8.5,1.3,4.2,8.0,1.33,4.0,8.0,1.33,4.33,8.5,1.3,4.33,8.0,1.79,1.9,1.85,1.95,1.93,1.64,-1.5,,,,1.85,2.05,-1.25,,,,,,1770.13,1568.23
SP1,28/04/05,Osasuna,Villarreal,3,2,H,1,1,D,2.6,3.2,2.4,2.6,3.15,2.5,2.65,3.2,2.4,2.5,3.0,2.5,2.6,3.2,2.38,2.7,3.2,2.4,2.62,3.1,2.37,2.0,1.71,2.0,2.0,1.6,1.8,0.0,2.02,1.82,0.0,2.025,1.875,0.0,,,,,,1662.02,1760.08
SP1,30/04/05,Ath Madrid,Ath Bilbao,1,1,D,0,0,D,1.9,3.2,3.5,1.9,3.3,3.65,1.9,3.25,3.75,1.85,3.1,3.6,1.8,3.25,3.75,1.91,3.25,3.75,1.8,3.3,3.75,2.0,1.71,2.0,1.8,1.9,1.74,-0.5,1.94,1.9,-0.5,1.95,1.95,-0.5,,,,,,1698.02,1725.41
SP1,30/04/05,Numancia,Valencia,1,1,D,0,0,D,4.0,3.4,1.72,4.5,3.45,1.7,4.5,3.35,1.72,4.4,3.3,1.65,4.33,3.4,1.67,4.75,3.4,1.67,5.0,3.3,1.61,2.0,1.71,2.05,1.75,1.92,1.72,0.5,,,,2.15,1.75,0.5,,,,,,1569.39,1773.87
SP1,30/04/05,Sociedad,Real Madrid,0,2,A,0,0,D,4.33,3.3,1.83,4.0,3.4,1.8,3.9,3.3,1.83,3.8,3.1,1.8,3.75,3.25,1.8,4.33,3.6,1.75,4.2,3.25,1.72,1.85,1.85,2.0,1.8,1.79,1.83,0.5,1.94,1.9,0.5,1.975,1.925,0.5,,,,,,1715.76,1847.78
SP1,01/05/05,Barcelona,Albacete,2,0,H,0,0,D,1.16,6.5,15.0,1.15,6.5,13.0,1.15,6.0,15.0,1.15,6.0,12.0,1.11,6.5,15.0,1.18,6.5,13.0,1.12,6.5,12.0,1.6,2.15,1.75,2.05,1.85,1.95,-1.75,,,,1.875,2.025,-1.75,,,,,,1883.91,1564.49
SP1,01/05/05,Levante,Malaga,0,1,A,0,1,A,1.83,3.2,3.75,2.0,3.3,3.35,1.87,3.3,3.75,1.75,3.2,4.0,2.0,3.2,3.2,1.95,3.25,3.6,1.9,3.1,3.6,1.95,1.75,2.05,1.75,1.87,1.76,-0.5,1.98,1.86,-0.5,1.975,1.925,-0.5,,,,,,1631.45,1665.45
SP1,01/05/05,Mallorca,Espanol,3,2,H,0,1,A,2.37,3.1,2.62,2.45,3.15,2.65,2.5,3.25,2.5,2.5,3.0,2.5,2.5,3.25,2.4,2.5,3.2,2.6,2.62,3.2,2.3,1.95,1.75,1.95,1.85,2.05,1.75,0.0,,,,2.15,1.75,-0.25,,,,,,1612.84,1730.22
SP1,01/05/05,Santander,Betis,1,1,D,0,0,D,2.5,3.1,2.5,2.7,3.2,2.4,2.65,3.15,2.45,2.6,3.0,2.4,2.5,3.2,2.5,2.62,3.1,2.5,2.5,3.25,2.4,1.85,1.85,1.9,1.9,1.95,1.85,0.0,1.96,1.88,0.0,2.0,1.9,0.0,,,,,,1636.66,1748.31
SP1,01/05/05,Sevilla,La Coruna,2,0,H,2,0,H,1.9,3.2,3.5,1.95,3.35,3.45,1.87,3.3,3.75,1.9,3.1,3.5,1.73,3.2,4.33,1.91,3.25,3.75,1.8,3.3,3.75,1.95,1.75,2.1,1.7,1.87,1.76,-0.5,1.94,1.9,-0.5,2.0,1.9,-0.5,,,,,,1748.52,1749.93
SP1,01/05/05,Villarreal,Getafe,4,0,H,2,0,H,1.4,3.75,7.0,1.4,4.0,7.25,1.42,3.9,7.0,1.45,3.6,5.8,1.44,3.6,6.5,1.44,3.75,7.0,1.4,3.75,7.0,1.85,1.85,2.0,1.8,2.0,1.8,-1.25,2.0,1.84,-1.25,2.05,1.85,-1.25,,,,,,1747.65,1697.63
SP1,01/05/05,Zaragoza,Osasuna,5,1,H,2,0,H,1.72,3.2,4.33,1.7,3.4,4.55,1.75,3.3,4.4,1.7,3.2,4.2,1.73,3.2,4.33,1.8,3.4,4.0,1.72,3.25,4.2,2.0,1.71,2.05,1.75,1.75,1.89,-0.5,1.92,1.92,-0.5,1.9,2.0,-0.5,,,,,,1698.36,1674.45
SP1,07/05/05,Ath Bilbao,Zaragoza,2,0,H,0,0,D,1.83,3.25,3.75,1.9,3.25,3.75,1.95,3.25,3.5,2.0,3.2,3.1,1.83,3.2,3.75,1.95,3.25,3.6,2.0,3.2,3.2,1.79,1.85,1.85,1.95,1.95,1.69,-0.5,2.02,1.82,-0.5,2.05,1.85,-0.5,,,,,,1727.98,1706.58
SP1,07/05/05,Betis,Sevilla,1,0,H,1,0,H,2.4,3.1,3.0,2.2,3.2,3.0,2.35,3.1,2.8,2.4,2.8,2.8,2.25,3.2,2.75,2.4,3.1,2.9,2.3,2.9,2.9,1.95,1.75,1.95,1.85,1.95,1.85,-0.25,2.02,1.82,-0.25,2.025,1.875,-0.25,,,,,,1747.89,1757.57
SP1,07/05/05,Osasuna,Mallorca,1,1,D,0,1,A,2.2,3.25,2.87,2.15,3.45,2.9,2.2,3.35,2.75,2.3,3.2,2.5,2.1,3.4,2.8,2.2,3.4,2.88,2.4,3.25,2.5,1.95,1.75,1.95,1.85,2.05,1.75,-0.25,,,,2.15,1.75,-0.25,,,,,,1666.23,1625.96
SP1,07/05/05,Real Madrid,Santander,5,0,H,2,0,H,1.25,5.5,11.0,1.15,6.5,13.0,1.22,5.5,10.0,1.22,4.8,9.5,1.22,5.0,10.0,1.22,6.0,10.5,1.16,5.5,12.0,1.6,2.15,1.8,2.0,1.9,1.9,-1.5,1.94,1.9,-1.5,1.9,2.0,-1.5,,,,,,1859.13,1637.08
SP1,08/05/05,Albacete,Levante,3,1,H,1,0,H,2.37,3.2,2.62,2.35,3.3,2.7,2.5,3.25,2.5,2.4,3.2,2.4,2.5,3.25,2.4,2.5,3.3,2.5,2.7,3.3,2.2,1.95,1.75,2.2,1.65,1.8,2.0,0.0,,,,1.825,2.075,0.0,,,,,,1562.44,1616.6
SP1,08/05/05,Espanol,Numancia,3,0,H,0,0,D,1.4,3.75,7.5,1.4,4.0,7.25,1.36,4.25,7.5,1.3,4.2,8.0,1.29,4.5,8.0,1.36,4.33,7.5,1.28,4.5,8.0,1.75,1.95,1.8,2.0,,,,,,,1.6,2.4,-1.0,,,,,,1717.1,1573.04
SP1,08/05/05,Getafe,Sociedad,2,0,H,2,0,H,2.1,3.25,3.0,2.05,3.25,3.25,2.1,3.25,3.1,2.1,2.9,3.2,2.1,3.2,3.0,2.1,3.25,3.2,2.05,3.3,3.0,1.95,1.75,2.0,1.8,1.9,1.9,-0.25,,,,1.9,2.0,-0.25,,,,,,1690.22,1704.41
SP1,08/05/05,La Coruna,Ath Madrid,2,0,H,0,0,D,1.9,3.25,3.5,2.05,3.2,3.3,2.05,3.2,3.25,1.9,3.2,3.4,1.83,3.2,3.75,2.05,3.2,3.3,2.05,3.4,2.9,2.05,1.65,2.1,1.7,1.85,1.95,-0.25,1.88,1.96,-0.25,1.875,2.025,-0.25,,,,,,1740.88,1695.45
SP1,08/05/05,Malaga,Villarreal,0,2,A,0,0,D,2.7,3.2,2.3,2.9,3.2,2.25,2.85,3.25,2.25,2.7,3.0,2.3,2.75,3.2,2.25,2.88,3.25,2.25,2.9,3.2,2.15,1.95,1.75,2.0,1.8,1.95,1.85,0.25,,,,2.0,1.9,0.25,,,,,,1680.3,1755.06
SP1,08/05/05,Valencia,Barcelona,0,2,A,0,2,A,2.7,3.2,2.3,2.7,3.2,2.4,2.7,3.2,2.35,2.7,3.0,2.3,2.75,3.2,2.25,2.8,3.25,2.4,2.75,3.2,2.25,1.9,1.79,1.95,1.85,1.75,2.05,0.25,1.76,2.08,0.25,1.75,2.15,0.25,,,,,,1770.22,1885.96
SP1,14/05/05,Levante,Barcelona,1,1,D,1,0,H,6.0,3.6,1.57,7.0,3.75,1.45,6.0,3.6,1.52,5.8,3.6,1.45,7.0,4.0,1.36,6.0,3.6,1.57,6.0,3.4,1.5,1.85,1.85,1.95,1.85,2.25,1.52,0.5,2.12,1.72,0.75,2.15,1.75,0.75,,,,,,1605.74,1897.89
SP1,14/05/05,Sevilla,Real Madrid,2,2,D,1,1,D,3.2,3.25,2.2,3.5,3.3,1.95,3.0,3.3,2.2,3.1,3.2,2.0,3.5,3.2,1.91,3.0,3.4,2.2,2.75,3.2,2.25,1.85,1.85,1.95,1.85,1.9,1.9,0.25,1.96,1.88,0.25,1.95,1.95,0.25,,,,,,1748.25,1862.52
SP1,15/05/05,Ath Madrid,Betis,1,2,A,0,2,A,2.25,3.2,2.75,2.25,3.25,2.85,2.25,3.25,2.9,2.3,3.1,2.6,2.2,3.2,2.8,2.3,3.25,2.8,2.3,3.2,2.62,1.95,1.71,1.95,1.85,2.25,1.53,-0.5,,,,2.15,1.75,-0.25,,,,,,1687.9,1757.21
SP1,15/05/05,Espanol,Valencia,2,2,D,1,1,D,2.3,3.2,2.62,2.25,3.25,2.85,2.25,3.25,2.9,2.2,3.0,2.9,2.2,3.2,2.8,2.3,3.25,2.8,2.15,3.2,2.9,1.9,1.79,1.9,1.9,2.25,1.53,-0.5,2.08,1.76,-0.25,2.125,1.775,-0.25,,,,,,1722.03,1758.29
SP1,15/05/05,Mallorca,Ath Bilbao,4,3,H,1,2,A,2.0,3.2,3.25,2.0,3.25,3.4,2.0,3.4,3.3,2.1,3.0,3.1,1.91,3.5,3.2,2.0,3.4,3.25,2.0,3.4,3.0,1.85,1.85,1.85,1.95,2.0,1.67,-0.5,,,,1.75,2.15,-0.25,,,,,,1630.75,1736.28
SP1,15/05/05,Numancia,Osasuna,2,2,D,1,2,A,2.4,3.2,2.5,2.65,3.15,2.45,2.5,3.2,2.6,2.2,3.1,2.8,2.4,3.25,2.5,2.5,3.2,2.6,2.25,3.3,2.62,2.0,1.71,2.15,1.66,1.9,1.9,0.0,,,,1.925,1.975,0.0,,,,,,1568.11,1661.44
SP1,15/05/05,Santander,Getafe,2,1,H,2,0,H,1.66,3.25,4.5,1.75,3.35,4.3,1.7,3.4,4.65,1.6,3.4,4.6,1.73,3.4,4.0,1.67,3.4,4.75,1.66,3.4,4.33,1.95,1.66,2.05,1.75,1.9,1.9,-0.75,,,,1.925,1.975,-0.75,,,,,,1633.69,1699.69
SP1,15/05/05,Sociedad,Malaga,1,3,A,0,1,A,1.83,3.2,3.75,1.8,3.35,4.0,1.85,3.3,4.0,1.8,3.1,3.8,1.8,3.25,3.75,1.85,3.25,4.0,1.8,3.3,3.75,1.95,1.75,2.05,1.75,1.85,1.81,-0.5,,,,1.9,2.0,-0.5,,,,,,1694.94,1666.89
SP1,15/05/05,Villarreal,Albacete,1,0,H,0,0,D,1.28,4.33,8.5,1.3,4.75,8.2,1.25,5.0,11.0,1.15,6.0,12.0,1.17,5.5,12.0,1.25,5.0,10.0,1.22,5.0,9.5,1.65,2.05,1.85,1.95,,,,,,,1.875,2.025,-1.5,,,,,,1768.47,1573.3
SP1,15/05/05,Zaragoza,La Coruna,2,2,D,0,2,A,2.2,3.0,3.0,2.0,3.3,3.35,2.2,3.2,3.05,2.1,3.2,2.9,1.83,3.2,3.75,2.2,3.2,3.0,2.0,3.2,3.2,1.95,1.71,2.0,1.8,1.85,1.95,-0.25,,,,1.875,2.025,-0.25,,,,,,1698.28,1748.43
SP1,21/05/05,Betis,Zaragoza,3,2,H,0,1,A,1.36,4.0,7.0,1.4,4.0,7.25,1.45,3.75,7.0,1.45,3.6,5.8,1.5,3.4,6.0,1.44,3.75,7.0,1.44,3.75,6.0,1.71,1.95,1.66,2.15,1.45,2.44,-0.5,,,,1.9,2.0,-1.25,,,,,,1770.81,1696.5
SP1,21/05/05,Real Madrid,Ath Madrid,0,0,D,0,0,D,1.53,3.5,7.0,1.45,3.75,7.0,1.45,3.75,7.0,1.45,3.6,5.8,1.44,3.6,6.5,1.5,4.0,6.0,1.5,3.4,6.0,1.65,2.0,1.65,2.2,1.45,2.44,-0.5,2.0,1.84,-1.0,2.025,1.875,-1.0,,,,,,1862.01,1674.3
SP1,22/05/05,Albacete,Sociedad,2,2,D,2,0,H,2.3,3.2,2.62,2.3,3.2,2.8,2.35,3.25,2.7,2.3,3.1,2.6,2.25,3.2,2.75,2.4,3.2,2.7,2.37,3.1,2.62,1.85,1.85,1.9,1.9,2.35,1.47,-0.5,,,,2.175,1.725,-0.25,,,,,,1569.44,1678.03
