Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH,EloHome,EloAway
E0,26/12/04,West Brom,Liverpool,0,5,A,0,1,A,R Styles,2,16,1,8,12,13,4,11,0,0,1,0,5.5,3.4,1.66,5.15,3.3,1.65,5.75,3.3,1.67,4.2,3.2,1.7,6.0,3.4,1.5,6.0,3.6,1.57,4.5,3.3,1.66,1.75,1.95,2.05,1.75,2.0,1.8,0.75,2.06,1.78,0.75,2.075,1.825,0.75,1625.88,1820.79
E0,28/12/04,Aston Villa,Man United,0,1,A,0,1,A,G Poll,8,15,6,7,14,10,6,9,0,3,0,0,4.75,3.5,1.72,4.0,3.2,1.85,4.5,3.3,1.8,4.2,3.2,1.7,4.0,3.4,1.73,4.2,3.4,1.83,3.75,3.3,1.8,2.0,1.71,2.0,1.8,1.9,1.8,0.5,2.08,1.76,0.5,2.1,1.8,0.5,1768.24,1916.06
E0,28/12/04,Bolton,Blackburn,0,1,A,0,1,A,R Styles,13,7,5,5,13,10,5,1,2,2,0,0,2.0,3.2,3.75,1.9,3.05,4.0,1.95,3.3,3.75,2.2,2.9,3.0,1.91,3.2,3.5,1.91,3.25,4.0,1.9,3.2,3.5,2.0,1.71,2.05,1.75,2.0,1.74,-0.5,2.06,1.78,-0.5,2.125,1.775,-0.5,1738.12,1699.57
E0,28/12/04,Charlton,Everton,2,0,H,0,0,D,M Riley,12,5,8,3,13,11,8,2,0,0,0,1,2.62,3.2,2.6,2.5,3.2,2.55,2.6,3.25,2.6,2.5,3.0,2.5,2.25,3.2,2.75,2.6,3.2,2.6,2.5,3.1,2.5,2.05,1.65,2.2,1.65,1.8,2.0,0.0,1.8,2.04,0.0,2.15,1.75,-0.25,1761.6,1803.29
E0,28/12/04,Fulham,Birmingham,2,3,A,1,2,A,M Clattenburg,10,6,7,5,9,13,7,3,1,0,0,0,2.37,3.2,2.9,2.2,3.1,3.1,2.3,3.2,3.0,2.4,2.9,2.7,2.2,3.2,2.8,2.3,3.25,3.0,2.25,3.2,2.75,2.05,1.65,2.2,1.65,1.7,2.05,0.0,2.06,1.78,-0.25,2.1,1.8,-0.25,1707.75,1739.12
E0,28/12/04,Liverpool,Southampton,1,0,H,1,0,H,M Halsey,19,3,11,2,6,12,7,3,0,3,0,0,1.36,4.33,9.0,1.3,4.5,9.0,1.36,4.33,9.0,1.35,4.0,7.0,1.33,3.75,9.0,1.36,4.2,9.0,1.36,3.75,8.0,1.71,2.0,1.8,2.0,1.91,1.65,-1.5,2.04,1.8,-1.5,2.025,1.875,-1.5,1829.96,1665.89
E0,28/12/04,Man City,West Brom,1,1,D,1,0,H,A D'Urso,11,0,4,0,7,10,11,0,0,0,0,1,1.53,3.75,6.5,1.5,3.55,6.5,1.53,3.6,6.75,1.55,3.5,4.8,1.53,3.5,5.5,1.53,3.6,6.5,1.53,3.5,5.5,1.79,1.9,1.85,1.95,2.0,1.8,-1.25,2.02,1.82,-1.25,1.75,2.15,-1.0,1720.51,1616.71
E0,28/12/04,Middlesbrough,Norwich,2,0,H,0,0,D,H Webb,17,10,11,2,13,10,8,4,1,1,0,0,1.5,3.75,7.0,1.45,3.6,7.5,1.5,3.7,7.0,1.45,3.8,5.4,1.5,3.4,6.0,1.5,3.75,7.0,1.44,3.6,6.5,1.79,1.9,1.85,1.95,2.02,1.72,-1.25,1.74,2.1,-1.0,1.775,2.125,-1.0,1779.9,1683.67
E0,28/12/04,Portsmouth,Chelsea,0,2,A,0,0,D,A Wiley,4,12,2,9,12,15,5,4,1,3,0,0,6.5,3.75,1.53,6.0,3.45,1.55,6.75,3.5,1.55,4.6,3.4,1.6,6.5,3.6,1.44,6.5,3.6,1.53,6.0,3.4,1.5,1.9,1.79,1.85,1.95,1.9,1.9,1.0,1.88,1.96,1.0,1.9,2.0,1.0,1744.23,1951.21
E0,28/12/04,Tottenham,Crystal Palace,1,1,D,0,0,D,U Rennie,17,11,14,7,10,15,5,6,1,0,0,0,1.57,3.5,6.5,1.45,3.7,6.75,1.55,3.5,6.75,1.65,3.3,4.4,1.57,3.5,5.0,1.53,3.6,6.5,1.53,3.5,5.5,1.79,1.9,1.85,1.95,1.8,2.0,-1.0,1.86,1.98,-1.0,1.85,2.05,-1.0,1752.2,1617.96
E0,29/12/04,Newcastle,Arsenal,0,1,A,0,1,A,S Bennett,9,13,5,6,10,21,4,8,1,4,0,0,3.75,3.5,1.9,4.3,3.2,1.8,4.0,3.3,1.9,3.5,3.1,1.9,3.5,3.4,1.83,3.75,3.4,1.91,3.75,3.3,1.8,1.79,1.9,1.8,2.0,1.81,1.9,0.5,1.96,1.88,0.5,1.95,1.95,0.5,1766.57,1982.73
E0,01/01/05,Aston Villa,Blackburn,1,0,H,0,0,D,H Webb,11,9,3,4,9,9,6,7,1,0,0,0,1.9,3.1,4.33,1.75,3.2,4.6,1.8,3.4,4.33,2.0,3.1,3.2,1.8,3.2,4.0,1.8,3.3,4.5,1.8,3.3,3.75,2.05,1.65,2.2,1.61,1.8,1.9,-0.5,1.98,1.86,-0.5,2.025,1.875,-0.5,1757.45,1716.81
E0,01/01/05,Bolton,West Brom,1,1,D,0,1,A,M Dean,25,11,15,7,13,15,7,3,0,1,0,0,1.66,3.4,5.5,1.55,3.5,5.75,1.65,3.5,5.25,1.7,3.2,4.2,1.73,3.2,4.33,1.67,3.4,5.5,1.61,3.3,5.0,1.9,1.79,2.05,1.75,1.8,2.0,-0.75,2.02,1.82,-1.0,1.8,2.1,-0.75,1720.88,1623.3
E0,01/01/05,Charlton,Arsenal,1,3,A,1,1,D,M Halsey,7,8,4,5,13,15,1,2,1,1,0,0,6.0,3.4,1.61,7.0,3.7,1.45,6.0,3.5,1.6,4.6,3.4,1.6,6.0,3.4,1.5,6.0,3.6,1.57,5.5,3.3,1.57,1.75,1.95,1.85,1.95,1.8,2.0,1.0,1.76,2.08,1.0,1.8,2.1,1.0,1772.02,1991.2
E0,01/01/05,Fulham,Crystal Palace,3,1,H,1,1,D,D Gallagher,12,7,6,3,11,18,4,2,1,3,0,0,2.0,3.2,3.75,1.85,3.2,4.0,1.9,3.3,4.0,1.9,3.1,3.5,1.91,3.2,3.5,1.91,3.25,4.0,1.9,3.2,3.5,1.95,1.75,2.05,1.75,1.9,1.81,-0.5,1.96,1.88,-0.5,2.0,1.9,-0.5,1692.81,1625.31
E0,01/01/05,Liverpool,Chelsea,0,1,A,0,0,D,M Riley,14,8,7,7,14,16,3,2,2,2,0,0,3.1,3.2,2.25,3.1,3.1,2.2,2.95,3.25,2.3,2.9,3.0,2.2,2.75,3.2,2.25,3.1,3.25,2.2,2.8,3.2,2.2,2.15,1.6,2.15,1.66,1.85,1.95,0.25,1.84,2.0,0.25,1.875,2.025,0.25,1834.45,1959.98
E0,01/01/05,Man City,Southampton,2,1,H,2,0,H,C Foy,15,6,8,1,12,9,9,8,0,0,0,0,1.72,3.4,5.0,1.75,3.25,4.5,1.73,3.4,4.8,1.7,3.2,4.2,1.67,3.25,4.5,1.73,3.4,4.75,1.7,3.3,4.33,2.0,1.71,2.05,1.75,1.95,1.85,-0.75,2.0,1.84,-0.75,2.05,1.85,-0.75,1713.92,1661.4
E0,01/01/05,Middlesbrough,Man United,0,2,A,0,1,A,A Wiley,6,13,2,7,13,9,10,4,1,0,0,0,3.5,3.2,2.1,3.6,3.2,1.95,3.4,3.25,2.1,2.9,3.0,2.2,3.2,3.2,2.0,3.4,3.25,2.1,3.0,3.2,2.1,2.0,1.71,2.05,1.75,1.9,1.8,0.25,1.78,2.06,0.5,1.8,2.1,0.5,1786.01,1926.85
E0,01/01/05,Newcastle,Birmingham,2,1,H,2,0,H,R Styles,8,10,4,8,8,14,6,5,1,2,0,0,1.9,3.1,4.33,1.8,3.2,4.3,1.87,3.4,4.0,1.9,3.1,3.5,1.83,3.2,3.75,1.85,3.4,4.0,1.9,3.2,3.5,1.95,1.75,1.95,1.85,1.87,1.84,-0.5,1.94,1.9,-0.5,2.025,1.875,-0.5,1758.1,1754.06
E0,01/01/05,Portsmouth,Norwich,1,1,D,0,1,A,P Dowd,14,6,6,5,13,6,7,5,3,0,0,1,1.66,3.4,5.5,1.6,3.4,5.5,1.68,3.3,5.5,1.65,3.3,4.4,1.62,3.25,5.0,1.7,3.4,5.0,1.7,3.3,4.33,1.95,1.75,2.0,1.8,1.8,2.0,-0.75,1.82,2.02,-0.75,1.85,2.05,-0.75,1735.46,1677.56
E0,01/01/05,Tottenham,Everton,5,2,H,2,1,H,S Dunn,14,6,12,3,8,13,6,4,0,0,0,0,2.25,3.2,3.1,2.3,3.1,2.9,2.25,3.25,3.05,2.1,3.0,3.1,2.2,3.2,2.8,2.3,3.2,3.0,2.25,3.2,2.75,2.05,1.65,2.1,1.7,1.9,1.9,-0.25,1.94,1.9,-0.25,1.95,1.95,-0.25,1744.85,1792.87
E0,03/01/05,Blackburn,Charlton,1,0,H,1,0,H,A Wiley,16,9,11,6,11,14,6,8,2,3,0,0,2.3,3.2,2.7,2.25,3.0,3.1,2.3,3.3,2.9,2.1,3.0,3.1,2.25,3.2,2.75,2.38,3.2,2.88,2.3,3.2,2.62,2.05,1.65,,,2.3,1.54,-0.5,1.9,1.94,-0.25,1.9,2.0,-0.25,1709.11,1763.65
E0,03/01/05,Crystal Palace,Aston Villa,2,0,H,1,0,H,A D'Urso,14,12,9,6,8,14,7,7,2,3,0,0,2.5,3.2,2.5,2.75,3.1,2.4,2.65,3.3,2.5,2.5,3.0,2.5,2.5,3.25,2.4,2.7,3.2,2.5,2.5,3.25,2.4,2.05,1.65,,,1.47,2.5,0.5,2.06,1.78,0.0,2.05,1.85,0.0,1618.41,1765.15
E0,03/01/05,Norwich,Liverpool,1,2,A,0,0,D,H Webb,7,11,4,6,16,19,5,2,2,3,0,0,4.33,3.4,1.66,5.0,3.2,1.7,5.5,3.4,1.65,4.2,3.2,1.7,4.33,3.2,1.73,5.5,3.4,1.67,5.0,3.1,1.66,1.95,1.75,,,2.1,1.65,0.5,2.0,1.84,0.75,2.1,1.8,0.75,1682.88,1822.87
E0,03/01/05,West Brom,Newcastle,0,0,D,0,0,D,N Barry,8,12,5,7,9,7,1,6,2,0,0,0,3.6,3.4,1.83,3.75,3.25,1.9,3.95,3.3,1.9,3.5,3.1,1.9,3.4,3.25,1.91,4.0,3.25,1.91,3.5,3.2,1.9,1.85,1.85,,,1.8,1.9,0.5,1.94,1.9,0.5,1.975,1.925,0.5,1629.73,1766.96
E0,04/01/05,Arsenal,Man City,1,1,D,0,1,A,R Styles,13,5,9,4,10,13,12,5,3,3,0,0,1.28,4.5,9.0,1.3,4.5,9.0,1.3,4.75,10.0,1.25,4.5,9.0,1.22,5.0,10.0,1.29,5.0,10.0,1.25,5.0,8.0,1.65,2.05,1.75,2.05,1.3,3.22,-0.5,1.96,1.88,-1.5,2.0,1.9,-1.5,1999.57,1721.26
E0,04/01/05,Birmingham,Bolton,1,2,A,0,1,A,U Rennie,14,11,8,6,12,12,6,5,2,2,0,0,1.8,3.25,4.0,1.85,3.2,4.0,1.85,3.3,4.3,1.85,3.1,3.6,1.73,3.2,4.33,1.83,3.4,4.2,1.8,3.3,3.75,2.05,1.65,2.15,1.66,1.85,1.87,-0.5,1.92,1.92,-0.5,1.925,1.975,-0.5,1745.2,1714.45
E0,04/01/05,Chelsea,Middlesbrough,2,0,H,2,0,H,S Bennett,14,2,10,1,15,9,4,3,2,1,0,0,1.36,4.0,7.5,1.45,3.7,7.0,1.37,4.2,9.0,1.4,3.9,6.0,1.3,4.33,8.0,1.36,4.33,8.5,1.36,3.75,8.0,1.95,1.75,1.95,1.85,1.93,1.64,-1.5,1.84,2.0,-1.25,1.85,2.05,-1.25,1971.56,1774.97
E0,04/01/05,Everton,Portsmouth,2,1,H,1,1,D,P Walton,17,9,7,6,5,9,8,1,0,0,0,0,1.72,3.25,4.33,1.75,3.2,4.6,1.73,3.4,4.75,1.75,3.2,4.0,1.67,3.25,4.5,1.73,3.4,4.75,1.72,3.4,4.0,2.0,1.71,2.15,1.66,1.73,1.98,-0.5,1.88,1.96,-0.5,1.925,1.975,-0.5,1782.23,1730.14
E0,04/01/05,Man United,Tottenham,0,0,D,0,0,D,M Clattenburg,23,7,16,5,11,13,8,2,1,2,0,0,1.4,3.75,7.5,1.4,4.0,7.25,1.4,4.1,8.0,1.4,3.9,6.0,1.36,3.75,8.0,1.4,4.0,8.5,1.44,3.6,6.5,1.85,1.85,1.9,1.9,2.02,1.58,-1.5,2.02,1.82,-1.25,2.05,1.85,-1.25,1937.89,1755.49
E0,05/01/05,Southampton,Fulham,3,3,D,2,2,D,G Poll,8,12,5,7,16,16,2,10,2,2,0,0,2.37,3.2,2.62,2.3,3.1,2.9,2.3,3.3,2.9,2.2,3.0,2.9,2.2,3.2,2.8,2.38,3.2,2.88,2.37,3.3,2.5,2.0,1.71,2.1,1.7,2.3,1.54,-0.5,2.06,1.78,-0.25,2.075,1.825,-0.25,1654.06,1699.71
E0,15/01/05,Aston Villa,Norwich,3,0,H,2,0,H,M Riley,22,7,10,1,15,12,7,5,0,0,0,0,1.72,3.4,5.0,1.6,3.4,5.5,1.7,3.35,5.25,1.65,3.3,4.4,1.67,3.25,4.5,1.67,3.4,5.5,1.66,3.3,4.5,1.95,1.75,2.1,1.7,1.9,1.9,-0.75,1.92,1.92,-0.75,1.95,1.95,-0.75,1750.98,1671.81
E0,15/01/05,Bolton,Arsenal,1,0,H,1,0,H,M Clattenburg,9,11,3,7,8,8,8,7,2,1,0,0,6.5,3.5,1.57,6.5,3.55,1.5,6.25,3.5,1.57,4.4,3.3,1.65,5.0,3.5,1.57,6.0,3.6,1.57,6.0,3.4,1.5,1.85,1.85,2.05,1.75,2.0,1.72,0.75,2.04,1.8,0.75,2.1,1.8,0.75,1731.44,1989.61
E0,15/01/05,Charlton,Birmingham,3,1,H,1,0,H,C Foy,10,10,6,6,11,10,4,4,0,2,0,0,2.2,3.1,3.4,2.05,3.2,3.3,2.1,3.2,3.45,2.0,3.1,3.2,2.0,3.0,3.4,2.1,3.2,3.4,1.9,3.2,3.5,2.0,1.71,2.1,1.7,1.9,1.9,-0.25,1.92,1.92,-0.25,1.95,1.95,-0.25,1752.78,1728.21
E0,15/01/05,Liverpool,Man United,0,1,A,0,1,A,S Bennett,13,5,5,2,12,25,9,4,2,4,0,1,2.62,3.2,2.6,2.4,3.1,2.75,2.85,3.3,2.85,2.5,3.0,2.5,2.38,3.0,2.75,2.6,3.2,2.6,2.62,2.9,2.5,2.05,1.65,2.2,1.65,1.88,1.92,0.0,1.86,1.98,0.0,1.875,2.025,0.0,1833.94,1929.5
E0,15/01/05,Man City,Crystal Palace,3,1,H,2,1,H,A Marriner,16,7,9,2,10,11,7,7,2,1,0,0,1.72,3.4,5.0,1.7,3.2,5.0,1.7,3.3,5.3,1.7,3.2,4.2,1.73,3.2,4.33,1.7,3.4,5.0,1.66,3.3,4.5,1.9,1.79,2.0,1.8,1.88,1.92,-0.75,1.82,2.02,-0.75,1.9,2.0,-0.75,1731.22,1632.58
E0,15/01/05,Newcastle,Southampton,2,1,H,2,1,H,U Rennie,22,9,17,6,12,20,14,4,0,2,0,0,1.57,3.5,6.5,1.55,3.5,5.75,1.6,3.3,6.5,1.6,3.4,4.6,1.62,3.25,5.0,1.57,3.6,6.0,1.57,3.3,5.5,1.79,1.9,1.85,1.95,1.9,1.9,-1.0,1.92,1.92,-1.0,1.95,1.95,-1.0,1765.63,1652.12
E0,15/01/05,Portsmouth,Blackburn,0,1,A,0,0,D,A D'Urso,11,14,1,6,13,23,5,6,2,6,2,0,2.2,3.1,3.4,1.95,3.2,3.6,2.1,3.2,3.45,2.1,3.0,3.1,1.91,3.25,3.4,2.05,3.25,3.5,1.95,3.2,3.3,2.05,1.65,2.2,1.65,1.8,2.0,-0.25,1.84,2.0,-0.25,1.875,2.025,-0.25,1722.79,1719.98
E0,15/01/05,Tottenham,Chelsea,0,2,A,0,1,A,G Poll,12,12,4,5,14,12,4,7,2,4,0,0,4.5,3.25,1.83,5.0,3.35,1.65,4.5,3.25,1.83,4.2,3.2,1.7,3.75,3.25,1.8,4.33,3.4,1.8,4.5,3.1,1.72,1.95,1.75,2.05,1.75,1.89,1.83,0.5,2.02,1.82,0.5,2.05,1.85,0.5,1763.88,1975.4
E0,16/01/05,Fulham,West Brom,1,0,H,0,0,D,P Walton,8,7,4,6,12,12,7,5,3,1,0,0,1.8,3.1,5.0,1.7,3.2,5.0,1.77,3.3,4.7,1.7,3.2,4.2,1.73,3.2,4.33,1.73,3.3,5.0,1.72,3.1,4.5,1.95,1.75,2.05,1.75,1.77,1.94,-0.5,1.86,1.98,-0.5,1.875,2.025,-0.5,1701.65,1631.06
E0,16/01/05,Middlesbrough,Everton,1,1,D,1,0,H,D Gallagher,18,13,12,5,12,10,9,6,1,2,0,0,2.2,3.1,3.4,2.1,3.2,3.2,2.1,3.25,3.4,2.2,3.0,2.9,2.1,3.2,3.0,2.1,3.2,3.4,2.1,3.0,3.2,2.05,1.65,2.2,1.65,1.8,2.0,-0.25,1.84,2.0,-0.25,1.875,2.025,-0.25,1771.13,1789.58
E0,22/01/05,Birmingham,Fulham,1,2,A,0,0,D,P Dowd,8,6,5,3,16,11,5,3,1,3,0,0,1.9,3.1,4.33,1.95,3.1,3.75,1.95,3.25,3.9,1.9,3.1,3.5,1.8,3.25,3.75,1.91,3.25,4.0,1.9,3.2,3.5,1.95,1.75,2.1,1.7,1.95,1.77,-0.5,2.0,1.84,-0.5,2.025,1.875,-0.5,1720.01,1708.46
E0,22/01/05,Chelsea,Portsmouth,3,0,H,3,0,H,M Riley,14,9,9,5,2,9,2,3,0,0,0,0,1.2,6.0,13.0,1.2,5.5,12.0,1.22,5.5,13.0,1.22,4.8,9.5,1.2,5.0,11.0,1.22,5.5,12.0,1.2,5.0,11.0,1.71,2.0,1.8,2.0,2.0,1.8,-1.75,2.06,1.78,-1.75,2.075,1.825,-1.75,1984.02,1706.7
E0,22/01/05,Crystal Palace,Tottenham,3,0,H,0,0,D,C Foy,8,12,7,6,9,14,5,4,1,2,0,0,3.1,3.2,2.25,3.45,3.2,2.0,3.1,3.2,2.25,3.1,3.0,2.1,3.0,3.2,2.1,3.2,3.2,2.2,3.0,3.1,2.15,2.0,1.71,2.3,1.6,1.9,1.9,0.25,1.92,1.92,0.25,1.95,1.95,0.25,1626.54,1755.26
E0,22/01/05,Everton,Charlton,0,1,A,0,1,A,H Webb,12,4,7,3,13,10,9,5,1,2,0,0,1.83,3.3,4.33,1.85,3.2,4.0,1.85,3.3,4.25,1.8,3.1,3.8,1.73,3.2,4.33,1.83,3.25,4.33,1.8,3.25,3.8,2.0,1.71,2.3,1.6,1.85,1.86,-0.5,1.96,1.88,-0.5,1.975,1.925,-0.5,1792.46,1760.98
E0,22/01/05,Man United,Aston Villa,3,1,H,1,0,H,M Halsey,18,10,11,6,11,21,4,2,2,5,0,0,1.33,4.5,9.5,1.3,4.5,9.0,1.33,4.65,9.0,1.3,4.2,8.0,1.33,3.75,9.0,1.33,4.5,9.0,1.28,4.33,8.5,1.79,1.9,1.8,2.0,1.85,1.7,-1.5,2.04,1.8,-1.5,2.025,1.875,-1.5,1942.16,1757.55
E0,22/01/05,Norwich,Middlesbrough,4,4,D,1,1,D,M Messias,17,22,9,15,11,16,5,8,0,3,0,0,3.1,3.2,2.25,3.45,3.1,2.05,3.1,3.2,2.25,2.9,3.0,2.2,3.0,3.2,2.1,3.1,3.25,2.2,2.8,3.1,2.25,1.95,1.75,2.1,1.7,1.85,1.95,0.25,1.86,1.96,0.25,1.925,1.975,0.25,1665.24,1768.25
E0,22/01/05,Southampton,Liverpool,2,0,H,2,0,H,A Wiley,11,11,7,2,10,12,6,3,1,2,0,0,4.5,3.25,1.83,5.0,3.2,1.7,4.5,3.25,1.83,3.5,3.1,1.9,4.0,3.2,1.8,4.33,3.25,1.83,4.33,3.2,1.72,2.0,1.71,2.25,1.61,1.89,1.83,0.5,2.04,1.8,0.5,2.075,1.825,0.5,1646.46,1821.28
E0,22/01/05,West Brom,Man City,2,0,H,1,0,H,G Poll,13,11,6,5,9,12,3,11,2,0,0,0,3.0,3.25,2.3,3.0,3.1,2.25,3.0,3.2,2.3,2.7,3.0,2.3,2.8,3.2,2.2,3.0,3.2,2.3,2.87,3.1,2.2,1.95,1.75,2.15,1.66,1.85,1.95,0.25,1.88,1.96,0.25,1.9,2.0,0.25,1624.25,1737.26
E0,23/01/05,Arsenal,Newcastle,1,0,H,1,0,H,S Dunn,13,4,8,1,17,19,11,1,2,3,0,0,1.44,4.0,7.5,1.45,3.6,7.5,1.45,3.85,8.0,1.4,3.9,6.0,1.44,3.6,6.5,1.44,4.0,7.5,1.4,3.5,8.0,1.65,2.05,1.8,2.0,1.8,2.0,-1.0,1.84,2.0,-1.0,1.875,2.025,-1.0,1971.78,1771.29
E0,24/01/05,Blackburn,Bolton,0,1,A,0,0,D,S Bennett,9,6,4,3,16,19,7,7,1,4,0,0,2.3,3.1,3.1,2.15,3.1,3.2,2.3,3.2,3.0,2.2,2.9,3.0,2.2,3.2,2.8,2.25,3.2,3.1,2.25,3.0,2.87,1.95,1.75,2.2,1.65,2.02,1.78,-0.25,2.02,1.82,-0.25,2.075,1.825,-0.25,1736.07,1749.27
E0,01/02/05,Arsenal,Man United,2,4,A,2,1,H,G Poll,11,10,10,9,20,16,6,7,2,4,0,1,2.25,3.1,3.2,2.0,3.2,3.45,2.45,3.25,3.5,2.2,3.0,2.9,2.1,3.2,3.0,2.25,3.2,3.1,2.2,3.0,3.0,2.05,1.65,2.3,1.6,2.0,1.8,-0.25,2.04,1.8,-0.25,2.075,1.825,-0.25,1975.55,1946.23
E0,01/02/05,Bolton,Tottenham,3,1,H,0,0,D,M Dean,15,11,9,5,9,17,4,6,0,2,0,1,2.37,3.25,2.87,2.4,3.2,2.7,2.4,3.2,2.85,2.2,3.0,2.9,2.1,3.2,3.0,2.3,3.2,3.0,2.25,3.2,2.75,2.05,1.65,2.4,1.55,1.9,1.9,-0.25,1.9,1.94,-0.25,1.9,2.0,-0.25,1764.83,1741.73
E0,01/02/05,Charlton,Liverpool,1,2,A,1,0,H,N Barry,4,19,3,7,11,15,3,7,0,0,0,0,2.87,3.2,2.4,2.9,3.1,2.3,2.75,3.25,2.45,2.4,3.0,2.6,2.75,3.0,2.38,2.8,3.25,2.4,2.62,3.2,2.3,2.05,1.65,2.2,1.65,2.05,1.75,0.0,2.1,1.74,0.0,2.15,1.75,0.0,1778.0,1806.13
E0,01/02/05,Portsmouth,Middlesbrough,2,1,H,1,1,D,P Crossley,14,9,5,2,9,8,9,5,1,2,0,0,2.6,3.2,2.62,2.5,3.15,2.6,2.55,3.25,2.65,2.4,3.0,2.6,2.38,3.2,2.6,2.5,3.2,2.7,2.4,3.25,2.5,2.05,1.65,2.1,1.7,1.8,2.0,0.0,1.84,2.0,0.0,1.875,2.025,0.0,1704.14,1768.14
E0,01/02/05,West Brom,Crystal Palace,2,2,D,0,0,D,D Gallagher,12,4,7,4,17,11,8,4,1,0,0,1,2.2,3.2,3.25,2.2,3.1,3.1,2.3,3.2,3.05,2.2,3.0,2.9,2.2,3.2,2.8,2.3,3.2,3.0,2.25,3.1,2.8,2.05,1.65,2.1,1.7,2.0,1.8,-0.25,1.98,1.86,-0.25,1.95,1.95,-0.25,1637.22,1640.07
E0,02/02/05,Birmingham,Southampton,2,1,H,2,0,H,P Walton,12,6,4,3,11,18,8,1,0,2,0,0,1.9,3.1,4.33,1.85,3.3,3.9,2.0,3.2,3.75,1.8,3.1,3.8,1.8,3.2,4.0,1.85,3.4,4.0,1.8,3.3,3.75,2.05,1.65,2.2,1.65,2.0,1.73,-0.5,2.0,1.84,-0.5,2.05,1.85,-0.5,1703.63,1661.61
E0,02/02/05,Blackburn,Chelsea,0,1,A,0,1,A,U Rennie,11,6,2,3,24,15,4,4,2,2,0,0,7.0,3.75,1.5,7.25,4.0,1.4,7.0,3.7,1.5,4.6,3.4,1.6,7.0,3.75,1.4,7.0,3.75,1.5,6.5,3.6,1.44,2.05,1.65,2.2,1.65,1.92,1.88,1.0,1.98,1.86,1.0,2.0,1.9,1.0,1720.51,1986.58
E0,02/02/05,Everton,Norwich,1,0,H,0,0,D,A Wiley,18,11,4,6,12,16,3,3,1,0,0,0,1.57,3.4,7.0,1.5,3.4,7.0,1.55,3.5,7.0,1.55,3.5,4.8,1.5,3.4,6.0,1.53,3.6,6.5,1.53,3.5,5.5,2.0,1.71,2.1,1.7,1.75,2.05,-0.75,1.76,2.08,-0.75,1.775,2.125,-0.75,1775.44,1665.35
E0,02/02/05,Fulham,Aston Villa,1,1,D,0,0,D,C Foy,12,12,3,2,12,17,4,8,1,3,0,0,2.25,3.2,3.1,2.3,3.1,2.9,2.3,3.2,3.05,2.1,3.0,3.1,2.2,3.2,2.8,2.25,3.2,3.1,2.2,3.1,2.87,2.0,1.71,2.1,1.7,2.0,1.8,-0.25,2.04,1.8,-0.25,2.075,1.825,-0.25,1724.84,1753.48
E0,02/02/05,Man City,Newcastle,1,1,D,0,1,A,A D'Urso,5,3,1,1,11,18,3,1,2,3,0,0,2.37,3.25,2.87,2.25,3.2,2.9,2.4,3.2,2.85,2.3,3.0,2.7,2.25,3.2,2.75,2.3,3.25,3.0,2.25,3.2,2.75,1.95,1.75,2.05,1.75,1.8,2.0,0.0,1.82,2.02,0.0,1.85,2.05,0.0,1724.29,1767.52
E0,05/02/05,Aston Villa,Arsenal,1,3,A,0,3,A,S Bennett,5,15,1,6,13,11,5,2,2,0,0,0,4.5,3.4,1.8,5.0,3.4,1.65,4.9,3.45,1.7,4.2,3.2,1.7,4.33,3.2,1.73,4.75,3.4,1.73,5.0,3.3,1.61,2.0,1.71,2.1,1.7,1.8,2.0,0.75,1.78,2.06,0.75,1.75,2.15,0.75,1756.01,1958.6
E0,05/02/05,Crystal Palace,Bolton,0,1,A,0,1,A,G Poll,17,9,7,6,16,10,6,4,0,1,0,0,2.5,3.25,2.75,2.4,3.1,2.75,2.55,3.3,2.6,2.4,3.0,2.6,2.38,3.2,2.6,2.5,3.2,2.7,2.5,3.1,2.5,1.95,1.75,2.3,1.6,1.8,2.0,0.0,1.86,1.98,0.0,1.875,2.025,0.0,1643.48,1773.08
E0,05/02/05,Liverpool,Fulham,3,1,H,1,1,D,R Styles,10,6,7,2,12,13,4,3,1,4,0,0,1.5,3.75,7.0,1.45,3.75,7.0,1.51,3.6,7.0,1.5,3.7,5.0,1.53,3.25,6.0,1.53,3.6,6.5,1.5,3.4,6.0,1.85,1.85,2.15,1.66,1.85,1.95,-1.0,1.84,2.0,-1.0,1.85,2.05,-1.0,1821.18,1722.31
E0,05/02/05,Man United,Birmingham,2,0,H,0,0,D,D Gallagher,17,7,11,1,10,16,5,2,1,3,0,0,1.28,5.0,10.0,1.3,4.5,9.0,1.3,4.5,11.0,1.27,4.3,8.5,1.25,4.5,10.0,1.29,4.75,11.0,1.25,4.5,10.0,1.71,2.0,1.8,2.0,1.77,1.78,-1.5,1.82,2.02,-1.5,1.85,2.05,-1.5,1963.18,1711.29
