Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,EloHome,EloAway
F1,02/04/05,Lille,Istres,8,0,H,5,0,H,1.44,3.5,7.0,1.5,3.4,7.0,1.5,3.3,7.0,1.5,3.4,5.6,1.4,3.6,7.5,1.5,3.4,6.5,1.5,3.2,7.0,2.1,1.6,1.5,2.24,-0.5,,,,2.05,1.85,-1.0,,,,,,,,,,1734.42,1586.85
F1,02/04/05,Lyon,Lens,1,0,H,0,0,D,1.5,3.4,6.0,1.45,3.5,8.0,1.5,3.45,6.5,1.55,3.4,5.0,1.57,3.2,6.0,1.53,3.4,7.5,1.53,3.1,6.5,2.0,1.65,1.5,2.25,-0.5,2.08,1.76,-1.0,2.175,1.725,-1.0,,,,,,,,,,1880.17,1710.92
F1,02/04/05,Metz,Toulouse,0,1,A,0,1,A,2.4,2.7,3.0,2.35,2.9,3.0,2.35,2.7,3.15,2.3,2.7,3.0,2.38,3.0,2.75,2.38,2.7,3.1,2.3,2.62,3.2,2.3,1.5,2.35,1.45,-0.5,1.92,1.92,-0.25,2.05,1.85,-0.25,,,,,,,,,,1640.16,1701.4
F1,02/04/05,Nice,St Etienne,2,0,H,2,0,H,2.37,2.7,3.0,2.3,2.8,3.25,2.3,2.75,3.2,2.3,2.6,3.1,2.1,2.75,3.5,2.3,2.7,3.2,2.3,2.62,3.2,2.2,1.55,2.3,1.48,-0.5,1.98,1.86,-0.25,1.95,1.95,-0.25,,,,,,,,,,1663.97,1713.85
F1,02/04/05,Rennes,Bastia,1,0,H,1,0,H,1.61,3.2,5.5,1.6,3.0,7.0,1.62,3.2,5.5,1.5,3.4,5.6,1.62,3.25,5.0,1.62,3.2,5.5,1.5,3.3,6.5,2.2,1.55,1.62,2.02,-0.5,1.8,2.04,-0.75,1.775,2.125,-0.75,,,,,,,,,,1706.78,1599.04
F1,02/04/05,Sochaux,Caen,1,0,H,0,0,D,1.61,3.25,5.0,1.65,3.05,6.0,1.67,3.1,5.25,1.65,3.2,4.6,1.67,3.2,5.0,1.67,3.2,5.0,1.61,3.1,5.5,2.1,1.6,1.67,1.95,-0.5,1.9,1.94,-0.75,1.9,2.0,-0.75,,,,,,,,,,1730.28,1640.58
F1,03/04/05,Marseille,Paris SG,1,1,D,0,0,D,1.83,3.0,4.2,1.8,3.1,4.5,1.8,3.0,4.5,1.85,2.8,4.2,1.7,3.2,4.5,1.83,3.1,4.75,1.72,3.1,4.5,2.1,1.6,1.8,1.8,-0.5,1.84,2.0,-0.5,1.95,1.95,-0.5,,,,,,,,,,1748.68,1742.53
F1,09/04/05,Caen,Metz,0,1,A,0,0,D,2.25,2.75,3.25,2.25,2.8,3.35,2.2,2.8,3.3,2.1,2.7,3.5,2.0,2.88,3.6,2.2,2.9,3.3,2.0,2.8,3.75,2.3,1.5,2.2,1.51,-0.5,1.82,2.02,-0.25,1.85,2.05,-0.25,,,,,,,,,,1634.3,1626.27
F1,09/04/05,Istres,Sochaux,2,0,H,0,0,D,3.25,2.75,2.25,3.3,2.85,2.2,3.3,2.8,2.2,2.9,2.8,2.3,3.2,2.8,2.2,3.2,2.8,2.3,3.0,2.8,2.3,2.3,1.5,1.51,2.2,0.5,,,,1.9,2.0,0.25,,,,,,,,,,1582.0,1736.56
F1,09/04/05,Lens,Nice,0,0,D,0,0,D,1.72,3.0,4.5,1.8,2.8,5.25,1.78,2.95,4.75,1.7,3.0,4.6,1.73,2.88,5.0,1.75,3.1,4.75,1.8,2.9,4.5,2.2,1.55,1.78,1.82,-0.5,1.76,2.08,-0.5,1.8,2.1,-0.5,,,,,,,,,,1706.54,1674.68
F1,09/04/05,Nantes,Lyon,2,2,D,1,1,D,3.0,2.75,2.37,3.25,2.8,2.3,3.3,2.75,2.25,2.6,2.8,2.6,3.0,3.0,2.2,3.2,2.8,2.3,3.0,2.8,2.3,2.35,1.5,1.5,2.25,0.5,1.8,2.04,0.25,1.75,2.15,0.25,,,,,,,,,,1672.39,1884.55
F1,09/04/05,Paris SG,Bordeaux,1,1,D,1,0,H,1.8,3.0,4.33,1.8,2.8,5.25,1.8,2.85,4.9,1.8,2.8,4.4,1.8,2.88,4.5,1.83,2.88,4.75,1.8,2.9,4.5,2.2,1.55,1.8,1.8,-0.5,1.82,2.02,-0.5,1.9,2.0,-0.5,,,,,,,,,,1746.23,1680.1
F1,09/04/05,St Etienne,Bastia,3,0,H,1,0,H,1.66,3.2,5.0,1.65,3.0,6.25,1.65,3.05,5.6,1.65,3.0,5.0,1.67,3.1,5.0,1.67,3.2,5.25,1.57,3.3,5.5,2.35,1.5,1.65,1.97,-0.5,1.96,1.88,-0.75,2.0,1.9,-0.75,,,,,,,,,,1703.14,1593.23
F1,09/04/05,Strasbourg,Marseille,1,0,H,0,0,D,2.62,2.87,2.6,3.1,2.9,2.3,2.8,2.95,2.4,2.8,2.7,2.5,2.88,3.0,2.25,2.75,2.88,2.6,2.75,2.8,2.5,2.2,1.55,1.44,2.4,0.5,2.02,1.82,0.0,2.0,1.9,0.0,,,,,,,,,,1665.65,1744.98
F1,09/04/05,Toulouse,Rennes,0,2,A,0,1,A,1.83,3.0,4.2,1.9,2.8,4.6,1.85,2.85,4.5,1.85,2.8,4.2,1.73,2.88,5.0,1.83,2.88,4.75,1.72,3.1,4.5,2.3,1.5,1.85,1.74,-0.5,1.96,1.88,-0.5,1.95,1.95,-0.5,,,,,,,,,,1715.29,1712.59
F1,10/04/05,Ajaccio,Auxerre,4,3,H,2,1,H,2.6,2.87,2.62,2.6,2.75,2.85,2.6,2.75,2.75,2.3,2.8,2.9,2.4,2.88,2.75,2.6,2.88,2.7,2.25,2.8,3.1,2.3,1.5,2.6,1.38,-0.5,1.72,2.12,0.0,1.75,2.15,0.0,,,,,,,,,,1645.66,1739.14
F1,16/04/05,Bastia,Toulouse,2,1,H,1,0,H,2.3,2.75,3.2,2.2,2.85,3.35,2.25,2.75,3.2,2.2,2.9,3.0,2.25,2.88,3.0,2.15,2.88,3.3,2.25,2.87,3.0,2.3,1.5,2.1,1.55,-0.5,,,,1.75,2.15,-0.25,,,,,,,,,,1587.48,1699.2
F1,16/04/05,Bordeaux,Nantes,0,2,A,0,1,A,1.9,2.8,4.2,2.0,2.65,4.5,1.9,2.85,4.1,2.0,2.7,3.8,1.8,2.88,4.5,1.91,2.9,4.0,1.9,2.75,4.2,2.2,1.55,1.9,1.68,-0.5,2.0,1.84,-0.5,2.1,1.8,-0.5,,,,,,,,,,1685.66,1676.29
F1,16/04/05,Lille,Lens,2,1,H,1,1,D,1.83,2.87,4.5,1.85,3.0,4.4,1.8,2.9,4.7,1.75,3.0,4.4,1.8,3.0,4.33,1.8,3.0,4.5,1.8,2.9,4.5,2.2,1.55,1.8,1.79,-0.5,1.96,1.88,-0.5,2.0,1.9,-0.5,,,,,,,,,,1739.27,1702.01
F1,16/04/05,Marseille,Ajaccio,1,2,A,0,1,A,1.5,3.6,7.5,1.5,3.4,7.0,1.5,3.4,6.5,1.5,3.5,5.4,1.44,3.4,7.5,1.5,3.75,7.0,1.5,3.2,7.0,2.0,1.65,1.5,2.23,-0.5,2.0,1.84,-1.0,2.0,1.9,-1.0,,,,,,,,,,1733.22,1657.93
F1,16/04/05,Metz,Istres,2,1,H,1,0,H,1.66,3.2,5.0,1.8,3.0,4.75,1.7,3.0,5.0,1.75,3.0,4.4,1.6,3.2,5.5,1.67,3.2,5.0,1.66,3.1,5.0,2.2,1.55,1.7,1.88,-0.5,,,,2.0,1.9,-0.75,,,,,,,,,,1642.54,1596.45
F1,16/04/05,Nice,Caen,0,1,A,0,0,D,1.8,2.87,4.5,1.8,2.8,5.25,1.8,2.9,4.7,1.8,2.8,4.4,1.8,2.88,4.5,1.75,3.0,4.75,1.8,2.9,4.5,2.2,1.55,1.8,1.79,-0.5,1.76,2.08,-0.5,1.775,2.125,-0.5,,,,,,,,,,1679.21,1618.03
F1,16/04/05,Rennes,St Etienne,2,2,D,1,1,D,1.72,2.9,5.0,1.8,2.9,5.0,1.8,2.9,4.7,1.7,3.0,4.6,1.7,3.0,5.0,1.75,3.0,4.75,1.72,3.0,4.8,2.0,1.65,1.8,1.79,-0.5,1.74,2.1,-0.5,1.725,2.175,-0.5,,,,,,,,,,1728.68,1708.89
F1,16/04/05,Sochaux,Monaco,1,1,D,1,1,D,2.5,2.87,2.7,2.65,2.9,2.65,2.5,2.75,2.8,2.5,2.7,2.8,2.38,2.88,2.8,2.5,2.8,2.8,2.5,2.75,2.8,2.1,1.6,2.5,1.39,-0.5,1.74,2.1,0.0,1.775,2.125,0.0,,,,,,,,,,1722.11,1785.81
F1,17/04/05,Auxerre,Strasbourg,0,0,D,0,0,D,1.66,3.2,5.0,1.6,3.25,6.0,1.65,3.15,5.0,1.65,3.2,4.6,1.6,3.2,5.5,1.67,3.2,5.0,1.7,3.0,5.0,2.0,1.65,1.65,1.93,-0.5,1.82,2.02,-0.75,1.85,2.05,-0.75,,,,,,,,,,1726.87,1677.41
F1,17/04/05,Lyon,Paris SG,0,1,A,0,1,A,1.66,3.2,6.0,1.6,3.25,6.0,1.6,3.2,5.5,1.65,3.2,4.6,1.6,3.2,5.5,1.62,3.4,6.0,1.57,3.3,5.5,2.1,1.6,1.6,2.02,-0.5,2.06,1.78,-0.75,2.1,1.8,-0.75,,,,,,,,,,1880.65,1740.67
F1,22/04/05,Paris SG,Nice,3,1,H,2,0,H,1.66,3.2,5.0,1.65,3.05,6.0,1.7,3.0,5.25,1.6,3.2,5.0,1.73,2.88,5.0,1.67,3.2,5.0,1.7,3.0,5.0,2.0,1.65,1.7,1.91,-0.5,1.9,1.94,-0.75,1.9,1.95,-0.75,,,,,,,,,,1760.65,1661.29
F1,23/04/05,Ajaccio,Bordeaux,0,0,D,0,0,D,2.1,2.8,3.5,2.0,2.85,4.0,2.0,2.75,4.0,2.1,2.6,3.6,2.0,2.8,3.75,2.1,2.75,3.6,2.0,2.75,3.8,2.2,1.55,2.0,1.63,-0.5,1.76,2.08,-0.25,1.75,2.1,-0.25,,,,,,,,,,1676.25,1669.35
F1,23/04/05,Caen,Bastia,0,1,A,0,0,D,2.0,3.0,3.5,1.9,3.2,3.8,2.0,3.0,3.65,2.0,2.9,3.4,1.83,2.9,4.33,2.0,3.0,3.6,1.9,3.2,3.5,2.2,1.55,2.0,1.65,-0.5,,,,2.025,1.825,-0.5,,,,,,,,,,1635.95,1600.4
F1,23/04/05,Istres,Rennes,0,2,A,0,1,A,2.87,2.87,2.4,2.65,3.1,2.5,3.1,2.9,2.25,3.2,2.9,2.1,3.0,3.0,2.2,3.0,3.0,2.25,2.9,2.9,2.3,2.1,1.6,1.49,2.25,0.5,,,,1.875,1.975,0.25,,,,,,,,,,1588.92,1724.53
F1,23/04/05,Lens,Sochaux,3,2,H,2,0,H,1.9,3.1,3.6,2.0,2.9,3.85,2.0,2.85,3.85,1.9,2.8,4.0,1.91,3.0,3.75,1.91,2.88,4.0,2.0,2.87,3.6,2.1,1.6,,,,1.84,2.0,-0.5,1.85,2.0,-0.5,,,,,,,,,,1694.21,1720.81
F1,23/04/05,Monaco,Toulouse,2,1,H,0,0,D,1.57,3.25,5.0,1.6,3.4,5.5,1.62,3.2,5.5,1.5,3.5,5.4,1.62,3.25,5.0,1.62,3.2,5.5,1.57,3.3,5.5,2.0,1.65,1.62,2.02,-0.5,1.86,1.98,-1.0,1.875,1.975,-1.0,,,,,,,,,,1787.11,1686.28
F1,23/04/05,Nantes,Marseille,2,2,D,1,0,H,2.62,2.9,2.8,2.6,3.0,2.6,2.55,2.85,2.7,2.4,2.7,2.9,2.5,2.88,2.62,2.62,2.9,2.8,2.6,2.7,2.7,2.1,1.6,2.55,1.39,-0.5,1.72,2.12,0.0,1.75,2.1,0.0,,,,,,,,,,1692.6,1714.9
F1,23/04/05,St Etienne,Metz,0,0,D,0,0,D,1.8,3.0,4.33,1.9,2.75,4.7,1.8,3.0,4.5,1.8,2.9,4.2,1.8,2.88,4.5,1.85,3.0,4.2,1.8,2.9,4.5,2.0,1.65,1.8,1.8,-0.5,1.8,2.04,-0.5,1.75,2.1,-0.5,,,,,,,,,,1713.04,1650.07
F1,23/04/05,Strasbourg,Lille,1,2,A,0,1,A,2.6,2.87,2.62,2.55,2.95,2.7,2.6,2.75,2.75,2.7,2.7,2.6,2.5,2.88,2.62,2.6,2.75,2.75,2.5,2.62,2.9,2.2,1.55,2.6,1.36,-0.5,1.8,2.04,0.0,1.8,2.05,0.0,,,,,,,,,,1682.48,1747.07
F1,24/04/05,Auxerre,Lyon,0,3,A,0,2,A,2.7,2.8,2.8,2.7,2.9,2.6,2.65,2.8,2.65,2.65,2.7,2.65,2.62,2.88,2.5,2.7,2.88,2.75,2.75,2.62,2.62,2.0,1.65,1.36,2.6,0.5,1.86,1.98,0.0,1.875,1.975,0.0,,,,,,,,,,1721.8,1860.67
F1,29/04/05,Auxerre,Toulouse,3,2,H,1,0,H,1.66,3.1,5.0,1.75,2.85,5.5,1.65,3.1,5.25,1.75,3.1,4.2,1.73,3.2,4.33,1.7,3.1,4.75,1.72,3.1,4.5,2.0,1.65,1.65,1.95,-0.5,1.84,2.0,-0.75,1.8,2.05,-0.75,,,,,,,,,,1710.69,1680.3
F1,01/05/05,Monaco,Lille,2,0,H,0,0,D,1.9,2.75,4.2,2.0,2.9,3.9,1.95,2.9,3.9,2.0,2.7,3.8,1.83,3.0,4.0,1.91,2.9,4.0,1.9,2.87,4.0,2.1,1.6,1.95,1.66,-0.5,1.9,1.94,-0.5,1.9,1.95,-0.5,,,,,,,,,,1793.09,1760.84
F1,06/05/05,Bordeaux,Auxerre,0,0,D,0,0,D,2.25,3.1,2.87,2.3,2.9,3.1,2.3,2.9,2.95,2.2,2.7,3.2,2.25,3.0,2.88,2.38,2.88,2.88,2.37,2.9,2.8,2.1,1.6,2.3,1.46,-0.5,1.92,1.92,-0.25,1.9,1.95,-0.25,,,,,,,,,,1673.08,1718.71
F1,07/05/05,Bastia,Istres,2,0,H,0,0,D,1.4,3.75,7.0,1.45,3.6,7.5,1.48,3.25,7.0,1.45,3.6,5.8,1.4,3.6,7.5,1.36,3.8,8.0,1.36,4.0,7.0,1.95,1.71,1.48,2.22,-0.5,,,,,,,,,,,,,,,,1617.54,1577.7
F1,07/05/05,Lille,Paris SG,1,0,H,0,0,D,1.9,3.1,3.75,2.1,3.0,3.4,1.95,3.0,3.6,2.0,2.8,3.6,2.0,3.0,3.4,1.91,3.1,3.75,1.95,3.0,3.6,2.1,1.6,1.95,1.64,-0.5,1.98,1.86,-0.5,2.0,1.85,-0.5,,,,,,,,,,1752.88,1766.67
F1,07/05/05,Marseille,Caen,2,3,A,1,2,A,1.44,3.75,6.5,1.5,3.4,7.0,1.45,3.7,6.4,1.5,3.5,5.4,1.4,3.75,7.0,1.44,3.75,6.5,1.4,3.75,7.0,2.0,1.65,1.45,2.34,-0.5,1.9,1.94,-1.0,1.925,1.925,-1.0,,,,,,,,,,1717.65,1618.81
F1,07/05/05,Metz,Lens,1,1,D,1,0,H,2.2,2.87,3.2,2.2,2.75,3.5,2.1,2.8,3.55,2.0,2.8,3.6,2.0,3.0,3.4,2.0,2.88,3.75,2.1,2.75,3.5,2.2,1.55,2.1,1.57,-0.5,,,,1.925,1.925,-0.25,,,,,,,,,,1655.54,1704.11
F1,07/05/05,Nice,Nantes,0,0,D,0,0,D,2.25,2.8,3.2,2.25,2.85,3.25,2.2,2.7,3.4,2.1,2.6,3.6,2.1,2.9,3.3,2.2,2.7,3.5,2.25,2.75,3.2,2.3,1.5,2.2,1.5,-0.5,1.92,1.92,-0.25,1.925,1.925,-0.25,,,,,,,,,,1655.27,1689.85
F1,07/05/05,Rennes,Monaco,0,0,D,0,0,D,2.5,2.87,3.0,2.35,2.9,3.0,2.4,2.8,2.9,2.3,2.7,3.0,2.38,3.0,2.75,2.5,2.88,3.0,2.25,2.75,3.2,2.2,1.55,2.4,1.42,-0.5,1.74,2.1,0.0,1.775,2.075,0.0,,,,,,,,,,1735.75,1801.05
F1,07/05/05,Sochaux,Strasbourg,1,2,A,0,0,D,1.83,3.1,4.0,1.9,2.85,4.5,1.95,2.95,3.8,1.9,3.0,3.6,2.0,2.88,3.6,2.0,3.0,3.6,2.05,2.87,3.5,2.1,1.55,1.95,1.66,-0.5,2.02,1.82,-0.5,2.05,1.8,-0.5,,,,,,,,,,1710.91,1668.71
F1,07/05/05,Toulouse,St Etienne,0,2,A,0,1,A,2.2,2.87,3.2,2.15,2.8,3.6,2.15,2.8,3.4,2.2,2.8,3.1,2.1,2.9,3.3,2.1,2.88,3.4,2.05,2.87,3.5,2.3,1.5,2.15,1.54,-0.5,1.88,1.96,-0.25,1.925,1.925,-0.25,,,,,,,,,,1672.28,1707.57
F1,08/05/05,Lyon,Ajaccio,2,1,H,1,0,H,1.44,3.75,8.5,1.35,4.0,9.0,1.43,3.7,6.7,1.5,3.2,6.0,1.4,3.75,7.0,1.5,3.8,6.5,1.4,3.75,7.0,1.9,1.75,2.25,1.47,-1.5,1.78,2.06,-1.0,1.85,2.0,-1.0,,,,,,,,,,1871.78,1672.52
F1,14/05/05,Ajaccio,Nice,0,1,A,0,0,D,2.1,2.8,3.4,2.25,2.7,3.5,2.0,2.8,3.75,1.9,2.7,4.2,1.91,2.88,4.0,2.05,2.8,3.75,1.9,2.87,4.0,2.3,1.5,2.0,1.6,-0.5,,,,1.775,2.075,-0.25,,,,,,,,,,1668.73,1652.94
F1,14/05/05,Auxerre,Marseille,0,0,D,0,0,D,2.25,3.0,3.3,2.3,3.0,3.0,2.2,2.9,3.1,1.9,3.0,3.6,2.1,3.0,3.2,2.2,3.0,3.4,2.1,3.0,3.2,2.1,1.6,2.2,1.5,-0.5,,,,2.0,1.85,-0.25,,,,,,,,,,1720.65,1698.69
F1,14/05/05,Caen,St Etienne,2,0,H,1,0,H,2.37,2.8,2.87,2.35,2.9,3.0,2.3,2.8,3.0,2.2,2.8,3.1,2.2,3.2,2.8,2.25,3.0,3.0,2.3,3.1,2.75,2.1,1.6,2.3,1.45,-0.5,,,,1.925,1.925,-0.25,,,,,,,,,,1637.77,1722.37
F1,14/05/05,Istres,Toulouse,1,0,H,0,0,D,3.0,3.0,2.2,2.85,2.9,2.45,2.7,3.0,2.4,2.5,3.1,2.4,,,,2.88,2.88,2.38,2.8,2.87,2.4,2.2,1.55,1.42,2.4,0.5,,,,2.125,1.725,0.0,,,,,,,,,,1569.98,1657.48
F1,14/05/05,Lens,Rennes,5,2,H,2,1,H,2.25,2.87,3.0,2.2,2.9,3.3,2.25,3.0,2.9,2.2,2.8,3.1,2.2,3.0,3.0,2.25,3.0,3.0,2.3,3.0,2.8,2.1,1.6,2.25,1.47,-0.5,,,,1.9,2.0,-0.25,,,,,,,,,,1705.95,1734.51
F1,14/05/05,Monaco,Bastia,5,2,H,3,1,H,1.5,3.6,5.5,1.4,3.75,8.5,1.5,3.6,5.75,1.45,3.6,5.8,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.4,6.0,2.0,1.65,1.5,2.21,-0.5,,,,2.0,1.85,-1.0,,,,,,,,,,1802.29,1625.26
F1,14/05/05,Nantes,Lille,1,3,A,1,1,D,2.5,2.87,2.7,2.65,2.85,2.7,2.65,2.5,2.85,2.6,2.6,2.8,2.5,2.88,2.62,2.5,2.6,3.0,2.5,2.9,2.62,2.3,1.5,2.65,1.33,-0.5,,,,1.7,2.15,0.0,,,,,,,,,,1692.18,1762.34
F1,14/05/05,Paris SG,Sochaux,2,2,D,0,0,D,1.72,3.2,4.33,1.75,3.0,5.0,1.75,3.1,4.5,1.7,3.0,4.6,1.73,3.2,4.33,1.73,3.1,4.6,1.72,3.1,4.5,2.1,1.6,1.75,1.84,-0.5,,,,2.0,1.85,-0.75,,,,,,,,,,1757.21,1693.56
F1,14/05/05,Strasbourg,Metz,3,1,H,1,1,D,2.1,2.62,3.75,2.1,2.5,4.05,2.2,2.2,4.5,2.2,2.4,3.7,2.0,2.5,4.5,2.1,2.5,4.2,2.0,2.6,4.2,2.3,1.5,,,,,,,1.75,2.1,-0.25,,,,,,,,,,1686.06,1653.7
F1,15/05/05,Lyon,Bordeaux,5,1,H,3,1,H,1.61,3.4,6.0,1.6,3.2,6.0,1.6,3.2,5.5,1.8,3.0,4.0,1.57,3.25,5.5,1.67,3.3,5.5,1.66,3.1,5.0,2.0,1.65,1.6,2.02,-0.5,,,,2.125,1.725,-1.0,,,,,,,,,,1875.57,1671.14
F1,21/05/05,Bastia,Lens,3,1,H,2,1,H,1.9,3.2,3.5,1.9,3.3,3.7,1.9,3.2,3.7,2.0,2.9,3.4,1.8,3.4,3.6,1.91,3.25,3.5,1.8,3.25,3.8,2.3,1.5,1.85,1.77,-0.5,,,,1.9,1.95,-0.5,,,,,,,,,,1621.04,1715.92
F1,21/05/05,Bordeaux,Monaco,1,1,D,0,0,D,2.62,2.87,2.5,2.55,3.05,2.6,2.55,2.8,2.75,2.4,2.8,2.8,2.6,3.0,2.5,2.5,2.88,2.75,2.6,2.8,2.6,2.3,1.5,2.55,1.39,-0.5,,,,1.775,2.075,0.0,,,,,,,,,,1667.45,1806.51
F1,21/05/05,Lille,Ajaccio,0,2,A,0,1,A,1.57,3.25,5.5,1.55,3.6,5.5,1.57,3.4,5.5,1.55,3.5,4.8,1.5,3.4,6.0,1.57,3.4,5.5,1.57,3.3,5.5,2.0,1.65,1.57,2.1,-0.5,,,,1.825,2.025,-0.75,,,,,,,,,,1775.91,1652.21
F1,21/05/05,Marseille,Lyon,0,1,A,0,0,D,2.2,2.8,3.2,2.4,3.05,2.8,2.35,2.9,2.9,2.3,2.8,2.9,2.25,3.2,2.75,2.3,3.0,2.88,2.25,2.9,3.0,1.95,1.71,2.35,1.45,-0.5,,,,1.7,2.15,0.0,,,,,,,,,,1702.91,1879.26
F1,21/05/05,Metz,Paris SG,3,2,H,2,0,H,2.2,3.0,3.0,2.2,3.0,3.2,2.15,2.9,3.3,2.1,2.8,3.3,2.1,3.0,3.2,2.1,3.0,3.25,2.05,2.9,3.4,2.2,1.55,2.15,1.54,-0.5,,,,1.8,2.05,-0.25,,,,,,,,,,1645.74,1751.72
F1,21/05/05,Nice,Auxerre,1,0,H,1,0,H,2.4,2.87,2.8,2.5,3.1,2.65,2.45,2.9,2.8,2.4,2.8,2.8,2.25,2.88,3.0,2.4,3.0,2.75,2.37,3.0,2.7,2.3,1.5,2.45,1.42,-0.5,,,,1.65,2.25,0.0,,,,,,,,,,1669.46,1716.43
F1,21/05/05,Rennes,Strasbourg,4,0,H,1,0,H,1.57,3.25,5.5,1.55,3.5,5.75,1.55,3.5,5.5,1.5,3.7,5.0,1.5,3.4,6.0,1.5,3.6,6.0,1.5,3.4,6.0,2.0,1.65,1.55,2.1,-0.5,,,,2.075,1.775,-1.0,,,,,,,,,,1724.54,1694.02
F1,21/05/05,Sochaux,Nantes,1,0,H,1,0,H,2.25,3.2,2.75,2.3,3.2,2.8,2.4,2.9,2.85,,,,2.2,3.0,3.0,2.3,3.1,2.8,2.3,3.0,2.8,2.2,1.55,2.4,1.44,-0.5,,,,1.875,1.975,0.0,,,,,,,,,,1699.05,1678.61
F1,21/05/05,St Etienne,Istres,2,0,H,0,0,D,1.44,3.5,7.0,1.4,4.1,7.0,1.4,3.65,8.0,1.35,4.0,7.0,1.44,3.4,7.0,1.4,3.75,7.5,1.33,4.0,8.0,1.95,1.71,1.4,2.51,-0.5,,,,1.7,2.2,-1.0,,,,,,,,,,1710.42,1582.03
F1,21/05/05,Toulouse,Caen,2,3,A,1,0,H,2.62,3.2,2.4,2.35,3.4,2.6,2.7,3.0,2.4,,,,,,,2.6,3.25,2.38,2.5,3.3,2.37,2.3,1.5,1.41,2.4,0.5,,,,2.0,1.85,0.0,,,,,,,,,,1645.43,1649.72
F1,28/05/05,Ajaccio,Sochaux,3,1,H,1,1,D,1.57,3.4,5.5,1.5,3.75,6.0,1.55,3.75,4.75,1.6,3.7,4.0,1.55,3.4,5.5,1.57,4.0,4.33,1.53,3.6,5.0,2.1,1.6,1.55,2.1,-0.5,,,,1.7,2.15,-1.0,,,,,,,,,,1671.8,1707.38
F1,28/05/05,Auxerre,Lille,1,3,A,1,1,D,2.62,2.75,2.7,2.5,3.0,2.7,2.5,2.85,2.7,2.75,2.5,2.75,2.5,3.0,2.6,2.5,3.0,2.62,2.8,2.7,2.5,2.0,1.65,2.5,1.39,-0.5,,,,1.8,2.05,0.0,,,,,,,,,,1705.82,1756.32
F1,28/05/05,Bordeaux,Marseille,3,3,D,1,2,A,2.37,2.75,3.0,2.6,2.6,3.0,2.5,2.7,2.85,2.2,2.7,3.2,2.5,2.6,3.0,2.4,2.75,3.0,2.25,2.7,3.2,2.2,1.55,2.5,1.39,-0.5,,,,2.0,1.85,-0.25,,,,,,,,,,1668.85,1693.11
F1,28/05/05,Istres,Caen,3,2,H,2,1,H,5.0,3.5,1.57,6.2,3.65,1.5,4.5,3.6,1.6,4.0,3.7,1.6,,,,5.0,3.6,1.57,4.8,3.6,1.57,1.95,1.71,2.0,1.6,0.5,,,,2.05,1.8,1.0,,,,,,,,,,1576.74,1665.58
F1,28/05/05,Lens,Toulouse,1,0,H,1,0,H,1.61,3.25,5.0,1.8,3.15,4.5,1.7,3.2,4.5,1.55,3.5,4.8,,,,1.73,3.2,4.5,1.66,3.3,4.5,1.83,1.83,1.7,1.87,-0.5,,,,2.0,1.85,-1.0,,,,,,,,,,1703.6,1629.57
F1,28/05/05,Lyon,Nice,0,0,D,0,0,D,1.36,4.0,7.0,1.4,3.9,7.5,1.4,3.8,7.0,1.4,3.6,6.0,1.36,3.75,8.0,1.4,3.75,7.5,1.33,4.0,8.0,1.71,1.95,1.4,2.46,-0.5,,,,1.95,1.95,-1.5,,,,,,,,,,1889.06,1680.07
F1,28/05/05,Monaco,St Etienne,1,1,D,1,1,D,1.61,3.5,4.5,1.6,3.6,5.0,1.6,3.6,4.5,1.65,3.5,4.0,1.62,3.25,5.0,1.62,3.6,4.5,1.66,3.3,4.5,1.79,1.85,1.6,2.0,-0.5,,,,1.85,2.0,-0.75,,,,,,,,,,1805.11,1715.71
F1,28/05/05,Nantes,Metz,1,0,H,1,0,H,1.61,3.3,5.0,1.6,3.5,5.25,1.7,3.4,4.2,1.7,3.3,4.0,1.65,3.4,4.5,1.7,3.4,4.33,1.6,3.4,4.8,2.0,1.65,1.7,1.88,-0.5,,,,1.85,2.0,-0.75,,,,,,,,,,1670.28,1658.46
F1,28/05/05,Paris SG,Rennes,1,0,H,0,0,D,2.4,2.8,2.87,2.25,2.95,3.15,2.35,2.85,2.9,2.3,3.2,2.5,2.38,2.9,2.8,2.4,2.8,2.9,2.5,2.8,2.7,1.95,1.71,2.35,1.44,-0.5,,,,2.025,1.825,-0.25,,,,,,,,,,1739.0,1732.55
F1,28/05/05,Strasbourg,Bastia,2,0,H,0,0,D,3.2,3.5,1.9,3.2,3.45,2.0,3.0,3.45,2.0,3.1,3.5,1.9,3.2,3.5,1.91,3.0,3.5,2.0,3.0,3.4,2.0,1.95,1.71,1.6,2.0,0.5,,,,1.85,2.0,0.0,,,,,,,,,,1686.01,1633.36
