Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,EloHome,EloAway
SP2,09/02/03,Sp Gijon,Numancia,1,2,A,1,2,A,1.833,2.875,4.333,1.82,2.75,4.5,1.7,2.8,4.8,1.8,2.875,4.5,1.85,2.7,4.5,2.35,1.45,1546.31,1462.06
SP2,09/02/03,Tenerife,Compostela,5,1,H,1,1,D,2.0,2.75,3.8,1.95,2.75,3.85,2.0,2.5,4.0,2.0,2.625,4.0,2.0,2.7,3.8,2.25,1.5,1501.52,1458.28
SP2,09/02/03,Xerez,Elche,2,1,H,1,0,H,2.25,2.75,3.2,2.3,2.65,3.1,2.6,2.4,3.0,2.25,2.7,3.2,2.4,2.7,2.9,2.35,1.45,1487.28,1527.5
SP2,15/02/03,Almeria,Cordoba,1,3,A,0,1,A,2.0,2.875,3.6,2.05,2.75,3.65,2.2,2.6,3.3,2.0,2.7,3.75,2.25,2.65,3.15,,,1472.91,1430.55
SP2,15/02/03,Compostela,Ferrol,1,1,D,1,1,D,2.2,2.75,3.25,2.05,2.75,3.6,1.8,2.8,4.3,2.1,2.75,3.4,2.2,2.7,3.25,2.35,1.45,1450.66,1428.24
SP2,15/02/03,Getafe,Murcia,3,1,H,1,0,H,2.75,2.8,2.5,2.85,2.7,2.45,3.1,2.5,2.4,2.8,2.75,2.4,2.5,2.7,2.75,,,1420.51,1530.52
SP2,15/02/03,Las Palmas,Xerez,4,0,H,2,0,H,2.2,2.875,3.1,2.15,2.8,3.25,2.1,2.6,3.6,2.2,2.75,3.2,2.3,2.7,3.0,2.25,1.5,1514.64,1497.65
SP2,15/02/03,Oviedo,Tenerife,0,2,A,0,2,A,2.3,2.7,3.1,2.5,2.65,2.85,2.4,2.6,3.0,2.5,2.6,2.875,2.25,2.75,3.1,,,1452.13,1509.14
SP2,16/02/03,Badajoz,Albacete,0,3,A,0,1,A,2.625,2.875,2.5,2.75,2.7,2.55,2.9,2.5,2.6,2.625,2.8,2.5,2.6,2.8,2.55,,,1436.67,1523.8
SP2,16/02/03,Eibar,Salamanca,1,1,D,0,1,A,2.375,2.8,2.875,2.4,2.65,3.0,2.5,2.5,3.0,2.4,2.7,2.875,2.45,2.7,2.8,,,1471.58,1471.37
SP2,16/02/03,Elche,Sp Gijon,1,1,D,0,1,A,2.2,2.75,3.25,2.15,2.7,3.4,2.1,2.7,3.4,2.25,2.7,3.1,2.3,2.7,3.0,,,1517.13,1527.74
SP2,16/02/03,Numancia,Leganes,2,1,H,2,1,H,2.1,2.8,3.4,2.15,2.7,3.4,2.2,2.5,3.4,2.2,2.7,3.25,2.1,2.8,3.3,,,1480.63,1469.35
SP2,16/02/03,Terrassa,Poli Ejido,2,0,H,1,0,H,2.25,2.75,3.2,2.25,2.75,3.15,2.3,2.4,3.3,2.375,2.6,3.0,2.3,2.8,2.9,,,1488.37,1502.64
SP2,16/02/03,Zaragoza,Levante,1,0,H,1,0,H,1.909,2.875,4.0,1.95,2.75,4.0,2.0,2.5,4.0,2.0,2.7,3.8,2.05,2.75,3.5,,,1557.48,1540.24
SP2,22/02/03,Sp Gijon,Xerez,1,1,D,0,0,D,2.0,2.875,3.6,2.15,2.75,3.35,2.2,2.7,3.2,2.1,2.75,3.4,2.15,2.75,3.25,2.25,1.5,1530.89,1489.21
SP2,23/02/03,Albacete,Numancia,3,1,H,1,1,D,1.833,2.875,4.333,1.85,2.9,4.3,1.85,2.6,4.4,1.75,3.0,4.333,2.0,2.8,3.6,2.35,1.45,1536.76,1489.26
SP2,23/02/03,Compostela,Las Palmas,0,3,A,0,0,D,2.5,2.75,2.75,2.55,2.7,2.75,2.6,2.6,2.8,2.5,2.75,2.7,2.55,2.7,2.65,2.15,1.55,1446.43,1523.08
SP2,23/02/03,Cordoba,Eibar,0,0,D,0,0,D,2.0,2.875,3.6,2.0,2.8,3.85,1.9,2.5,4.4,1.95,2.7,4.0,2.0,2.8,3.6,2.35,1.45,1447.9,1468.07
SP2,23/02/03,Ferrol,Oviedo,1,1,D,0,1,A,2.2,2.75,3.25,2.25,2.75,3.15,2.3,2.7,3.0,2.25,2.7,3.1,2.25,2.75,3.05,2.25,1.5,1432.47,1438.09
SP2,23/02/03,Leganes,Elche,2,2,D,1,1,D,2.25,2.75,3.2,2.25,2.75,3.15,2.3,2.6,3.1,2.25,2.7,3.1,2.25,2.75,3.05,2.25,1.5,1460.72,1513.98
SP2,23/02/03,Levante,Almeria,2,1,H,1,0,H,1.727,3.1,4.5,1.8,3.0,4.35,1.7,2.9,4.6,1.727,3.0,4.5,1.8,3.0,4.0,2.15,1.55,1531.8,1455.56
SP2,23/02/03,Murcia,Zaragoza,2,0,H,1,0,H,2.25,2.875,3.0,2.4,2.8,2.9,2.4,2.6,3.0,2.25,2.8,3.0,2.45,2.8,2.7,2.35,1.45,1517.66,1565.92
SP2,23/02/03,Poli Ejido,Badajoz,1,0,H,1,0,H,1.909,3.0,3.75,2.0,2.8,3.8,2.0,2.6,3.8,1.95,2.8,3.75,2.1,2.75,3.35,2.25,1.5,1493.16,1423.71
SP2,23/02/03,Salamanca,Terrassa,1,2,A,0,1,A,2.2,2.75,3.25,2.3,2.7,3.2,2.3,2.5,3.3,2.25,2.7,3.1,2.25,2.75,3.05,2.35,1.45,1474.88,1497.85
SP2,23/02/03,Tenerife,Getafe,1,0,H,0,0,D,1.833,2.875,4.333,1.85,2.9,4.3,1.7,2.9,4.6,1.75,2.9,4.5,1.8,2.85,4.3,2.25,1.5,1523.18,1433.37
SP2,01/03/03,Badajoz,Salamanca,1,1,D,0,0,D,2.4,2.75,2.875,2.5,2.75,2.8,2.4,2.7,2.9,2.375,2.8,2.8,2.25,2.8,3.0,2.5,1.4,1416.87,1459.65
SP2,01/03/03,Zaragoza,Tenerife,1,3,A,0,3,A,1.909,2.8,4.0,1.92,2.85,4.0,1.85,2.8,3.9,1.85,2.9,4.0,1.8,3.0,4.0,2.35,1.45,1555.27,1529.46
SP2,02/03/03,Almeria,Murcia,1,1,D,0,0,D,2.8,2.875,2.375,2.8,2.75,2.45,2.8,2.7,2.5,2.8,2.8,2.4,2.55,2.85,2.55,2.25,1.5,1448.91,1528.31
SP2,02/03/03,Eibar,Levante,1,1,D,0,0,D,2.5,2.75,2.75,2.65,2.75,2.6,2.7,2.6,2.7,2.6,2.8,2.6,2.55,2.85,2.55,2.35,1.45,1470.89,1538.45
SP2,02/03/03,Elche,Albacete,1,2,A,0,1,A,2.5,2.75,2.75,2.6,2.7,2.7,2.6,2.6,2.7,2.5,2.8,2.7,2.5,2.85,2.6,2.25,1.5,1515.65,1544.25
SP2,02/03/03,Getafe,Ferrol,3,1,H,1,1,D,1.909,2.8,4.0,1.98,2.85,3.8,2.0,2.7,3.6,1.9,2.8,4.0,1.9,2.85,3.9,2.25,1.5,1427.09,1429.16
SP2,02/03/03,Las Palmas,Sp Gijon,2,2,D,1,1,D,1.909,2.8,4.0,2.0,2.9,3.6,1.9,2.7,3.9,1.8,3.0,4.0,1.9,2.9,3.75,2.35,1.45,1536.42,1526.06
SP2,02/03/03,Numancia,Poli Ejido,2,2,D,1,2,A,2.2,2.75,3.25,2.2,2.8,3.2,2.2,2.6,3.1,2.1,2.8,3.4,2.2,2.85,3.0,2.35,1.45,1481.77,1500.0
SP2,02/03/03,Oviedo,Compostela,1,1,D,0,1,A,2.2,2.75,3.25,2.2,2.8,3.2,2.2,2.6,3.1,2.2,2.75,3.2,2.1,2.75,3.4,2.15,1.55,1441.4,1433.09
SP2,02/03/03,Terrassa,Cordoba,0,4,A,0,2,A,2.0,2.8,3.75,2.05,2.8,3.6,2.0,2.6,3.6,1.909,2.9,3.75,1.95,2.9,3.6,2.25,1.5,1513.08,1445.08
SP2,02/03/03,Xerez,Leganes,2,2,D,0,1,A,2.0,2.75,3.75,2.0,2.85,3.8,1.9,2.7,3.9,1.909,2.875,3.8,1.9,2.85,3.85,2.35,1.45,1494.04,1459.05
SP2,08/03/03,Ferrol,Zaragoza,1,2,A,0,1,A,3.0,2.7,2.4,3.0,2.7,2.35,3.0,2.7,2.3,2.9,2.75,2.375,2.95,2.7,2.35,2.15,1.55,1420.09,1538.43
SP2,08/03/03,Levante,Terrassa,1,0,H,0,0,D,1.833,2.875,4.333,1.85,3.0,4.0,1.8,2.8,4.4,1.8,2.9,4.5,1.8,2.9,4.2,2.15,1.55,1539.61,1494.97
SP2,08/03/03,Tenerife,Almeria,1,1,D,0,1,A,1.667,3.1,5.0,1.66,3.1,5.0,1.6,3.0,5.6,1.6,3.1,5.5,1.65,3.1,4.8,1.95,1.65,1546.3,1448.17
SP2,09/03/03,Albacete,Xerez,0,0,D,0,0,D,1.833,2.875,4.333,1.95,2.85,3.8,1.9,2.6,4.4,1.85,3.0,4.0,1.9,2.9,3.75,2.35,1.45,1559.28,1489.41
SP2,09/03/03,Compostela,Getafe,1,3,A,0,1,A,2.25,2.75,3.2,2.2,2.7,3.3,2.1,2.7,3.5,2.2,2.75,3.25,2.25,2.7,3.1,2.15,1.55,1436.87,1436.16
SP2,09/03/03,Cordoba,Badajoz,0,0,D,0,0,D,1.909,2.875,4.0,1.7,2.85,4.0,1.9,2.6,4.4,1.75,2.875,4.5,1.8,3.0,4.2,2.25,1.5,1463.19,1414.83
SP2,09/03/03,Leganes,Sp Gijon,0,2,A,0,0,D,2.3,2.625,3.2,2.35,2.7,3.0,2.5,2.5,3.0,2.3,2.7,3.1,2.35,2.7,2.95,2.15,1.55,1463.68,1529.9
SP2,09/03/03,Murcia,Eibar,4,2,H,2,0,H,1.615,3.1,5.5,1.63,3.2,5.0,1.6,3.0,5.6,1.6,3.1,5.5,1.65,3.0,5.0,1.95,1.65,1529.05,1469.73
SP2,09/03/03,Oviedo,Las Palmas,0,0,D,0,0,D,2.75,2.75,2.5,2.2,2.7,3.3,2.8,2.8,2.4,2.875,2.75,2.4,2.0,2.8,3.6,2.15,1.55,1437.62,1532.58
SP2,09/03/03,Poli Ejido,Elche,2,0,H,1,0,H,2.1,2.75,3.5,2.9,2.75,2.4,2.2,2.5,3.4,2.1,2.75,3.5,2.7,2.85,2.4,2.5,1.4,1502.89,1500.62
SP2,09/03/03,Salamanca,Numancia,0,0,D,0,0,D,2.1,2.8,3.4,2.2,2.75,3.25,2.2,2.5,3.4,2.2,2.7,3.3,2.3,2.8,2.9,2.15,1.55,1461.69,1478.88
SP2,15/03/03,Las Palmas,Leganes,1,4,A,1,3,A,1.72,2.75,5.5,1.75,3.05,4.25,1.7,2.8,5.2,1.73,2.8,5.0,1.7,3.0,4.6,2.25,1.5,1532.76,1449.97
SP2,15/03/03,Terrassa,Murcia,0,1,A,0,0,D,2.62,2.75,2.62,2.6,2.75,2.58,3.0,2.6,2.4,2.62,2.7,2.62,2.5,2.95,2.5,2.35,1.45,1487.39,1536.19
SP2,16/03/03,Almeria,Ferrol,3,2,H,3,2,H,2.0,2.8,3.75,2.05,2.8,3.45,1.85,2.7,4.4,2.0,2.75,3.75,2.1,2.9,3.15,2.35,1.45,1454.61,1408.25
SP2,16/03/03,Badajoz,Levante,1,1,D,0,1,A,2.75,2.8,2.5,2.85,2.75,2.4,3.0,2.6,2.4,2.75,2.7,2.5,2.65,2.9,2.4,2.25,1.5,1419.87,1547.19
SP2,16/03/03,Eibar,Tenerife,1,1,D,1,0,H,2.62,2.75,2.62,2.75,2.75,2.45,3.0,2.5,2.5,2.75,2.7,2.5,2.6,2.9,2.45,2.15,1.55,1462.59,1539.86
SP2,16/03/03,Elche,Salamanca,2,1,H,2,0,H,2.1,2.8,3.4,2.2,2.75,3.15,2.1,2.6,3.6,2.2,2.7,3.2,2.1,2.85,3.2,2.35,1.45,1491.7,1458.77
SP2,16/03/03,Getafe,Oviedo,1,1,D,1,0,H,1.72,2.9,5.0,1.9,2.9,3.8,1.9,2.9,3.8,1.85,2.88,4.0,2.0,2.85,3.5,2.25,1.5,1452.19,1437.44
SP2,16/03/03,Numancia,Cordoba,0,0,D,0,0,D,2.1,2.8,3.4,2.15,2.8,3.2,2.3,2.5,3.2,2.2,2.7,3.25,2.35,2.8,2.8,2.35,1.45,1481.8,1458.15
SP2,16/03/03,Sp Gijon,Albacete,0,1,A,0,0,D,2.4,2.87,2.8,2.45,2.75,2.75,2.5,2.5,3.0,2.6,2.6,2.75,2.3,2.85,2.85,2.25,1.5,1543.61,1553.61
SP2,16/03/03,Xerez,Poli Ejido,2,1,H,0,1,A,2.2,2.75,3.25,2.2,2.75,3.15,2.3,2.5,3.2,2.25,2.7,3.1,,,,2.35,1.45,1495.08,1511.81
SP2,16/03/03,Zaragoza,Compostela,0,1,A,0,0,D,1.57,3.25,3.5,1.55,3.2,5.75,1.6,3.0,5.6,1.57,3.2,5.5,,,,2.25,1.5,1550.27,1420.84
SP2,22/03/03,Ferrol,Eibar,0,1,A,0,0,D,2.25,2.75,3.2,2.25,2.75,3.1,2.3,2.6,3.1,2.25,2.7,3.2,2.3,2.65,3.05,2.25,1.5,1400.72,1461.77
SP2,22/03/03,Getafe,Las Palmas,0,0,D,0,0,D,2.3,2.7,3.1,2.25,2.75,3.1,2.3,2.6,3.1,2.3,2.7,3.1,2.25,2.75,3.05,2.05,1.6,1448.21,1514.23
SP2,22/03/03,Poli Ejido,Sp Gijon,1,0,H,1,0,H,2.1,2.75,3.5,2.1,2.75,3.4,2.3,2.6,3.1,2.1,2.75,3.5,2.05,2.75,3.5,2.15,1.55,1502.25,1527.94
SP2,23/03/03,Albacete,Leganes,2,0,H,1,0,H,1.727,3.0,4.5,1.7,3.0,4.75,1.8,2.8,4.4,1.727,2.875,5.0,1.75,2.65,5.2,2.15,1.55,1569.28,1468.5
SP2,23/03/03,Compostela,Almeria,4,1,H,2,0,H,2.2,2.75,3.25,2.2,2.75,3.2,2.1,2.6,3.6,2.2,2.7,3.3,2.2,2.7,3.2,2.15,1.55,1440.57,1462.14
SP2,23/03/03,Cordoba,Elche,1,0,H,1,0,H,2.0,2.8,3.75,1.95,2.8,3.75,2.0,2.6,4.0,2.1,2.75,3.5,1.9,2.85,3.8,2.15,1.55,1462.42,1499.64
SP2,23/03/03,Levante,Numancia,0,0,D,0,0,D,1.727,2.9,5.0,1.7,3.0,4.75,1.7,2.9,4.8,1.7,3.0,4.8,1.7,2.95,4.7,2.05,1.6,1546.21,1477.53
SP2,23/03/03,Murcia,Badajoz,2,0,H,0,0,D,1.533,3.25,6.0,1.55,3.25,5.5,1.55,3.1,5.5,1.533,3.4,5.5,1.55,3.05,6.0,2.05,1.6,1550.52,1420.85
SP2,23/03/03,Oviedo,Zaragoza,0,2,A,0,1,A,2.625,2.75,2.625,2.75,2.75,2.45,2.8,2.7,2.5,2.75,2.75,2.5,2.6,2.7,2.6,2.15,1.55,1441.42,1530.54
SP2,23/03/03,Salamanca,Xerez,1,1,D,1,1,D,2.5,2.75,2.875,2.35,2.75,2.9,2.5,2.6,2.9,2.3,2.75,3.0,2.6,2.7,2.6,2.25,1.5,1450.83,1504.64
SP2,23/03/03,Tenerife,Terrassa,1,1,D,0,1,A,1.833,2.875,4.333,1.75,3.0,4.4,1.7,2.9,5.0,1.8,2.875,4.5,1.9,2.75,4.0,2.15,1.55,1540.68,1473.06
SP2,29/03/03,Eibar,Compostela,2,1,H,1,0,H,2.25,2.6,3.4,2.15,2.7,3.4,2.3,2.5,3.2,2.2,2.62,3.4,2.25,2.7,3.1,2.15,1.55,1475.67,1450.3
SP2,29/03/03,Elche,Levante,0,2,A,0,1,A,2.62,2.62,2.75,2.65,2.6,2.75,2.5,2.4,3.1,2.6,2.7,2.7,2.55,2.75,2.6,2.25,1.5,1489.37,1540.58
SP2,29/03/03,Las Palmas,Albacete,1,1,D,0,1,A,2.75,2.62,2.62,2.6,2.6,2.8,2.6,2.7,2.7,2.6,2.7,2.7,2.3,2.7,3.0,2.25,1.5,1515.45,1575.27
SP2,29/03/03,Xerez,Cordoba,1,0,H,1,0,H,2.0,2.75,3.8,1.95,2.75,4.0,2.1,2.6,3.6,1.8,2.9,4.33,2.0,2.75,3.65,2.15,1.55,1506.29,1472.69
SP2,30/03/03,Almeria,Oviedo,1,1,D,1,1,D,2.1,2.75,3.5,2.05,2.8,3.6,2.1,2.8,3.3,2.0,2.8,3.6,2.2,2.65,3.25,2.15,1.55,1452.41,1428.53
SP2,30/03/03,Badajoz,Tenerife,2,1,H,2,0,H,2.75,2.62,2.62,2.8,2.7,2.55,3.0,2.7,2.3,2.8,2.7,2.5,2.9,2.8,2.3,2.25,1.5,1415.59,1535.08
SP2,30/03/03,Leganes,Poli Ejido,2,0,H,1,0,H,2.4,2.7,3.0,2.5,2.6,2.92,2.4,2.5,3.1,2.4,2.62,3.0,2.55,2.75,2.6,2.25,1.5,1462.51,1512.12
SP2,30/03/03,Numancia,Murcia,0,2,A,0,2,A,2.75,2.62,2.62,2.85,2.7,2.5,2.9,2.6,2.5,2.8,2.7,2.5,3.0,2.7,2.3,2.15,1.55,1483.16,1555.78
SP2,30/03/03,Sp Gijon,Salamanca,1,1,D,0,1,A,2.0,2.75,3.8,2.05,2.75,3.6,2.0,2.5,3.8,1.75,3.0,4.5,1.9,2.8,3.9,2.5,1.4,1518.07,1449.18
SP2,30/03/03,Terrassa,Ferrol,2,1,H,2,1,H,1.8,2.9,4.5,1.85,2.9,4.2,1.8,2.9,4.2,2.0,2.75,3.75,1.7,3.0,4.6,2.15,1.55,1478.66,1386.82
SP2,30/03/03,Zaragoza,Getafe,3,1,H,1,1,D,1.72,2.87,5.0,1.7,3.1,4.7,1.7,3.0,4.6,2.0,2.75,3.8,1.7,3.0,4.6,2.05,1.6,1543.43,1446.99
SP2,05/04/03,Murcia,Elche,1,0,H,1,0,H,1.571,3.25,5.5,1.6,3.25,5.3,1.55,3.3,5.2,1.571,3.2,5.5,1.6,3.3,4.8,2.05,1.6,1569.26,1475.13
SP2,06/04/03,Compostela,Terrassa,2,1,H,0,0,D,2.25,2.7,3.25,2.25,2.7,3.2,2.3,2.5,3.2,2.25,2.7,3.1,2.2,2.7,3.2,2.15,1.55,1442.12,1484.88
SP2,06/04/03,Cordoba,Sp Gijon,1,1,D,1,0,H,2.2,2.625,3.4,2.1,2.7,3.6,2.1,2.6,3.6,2.1,2.75,3.4,1.95,2.7,3.9,2.15,1.55,1464.77,1512.43
SP2,06/04/03,Ferrol,Badajoz,2,0,H,1,0,H,2.25,2.75,3.2,2.2,2.75,3.25,2.3,2.6,3.1,2.25,2.75,3.1,2.4,2.6,2.95,2.25,1.5,1380.6,1428.79
SP2,06/04/03,Getafe,Almeria,1,1,D,0,1,A,1.909,2.875,4.0,1.95,2.8,3.88,1.9,2.8,4.0,1.909,2.8,4.0,2.0,2.7,3.7,2.15,1.55,1440.89,1448.13
SP2,06/04/03,Levante,Xerez,0,0,D,0,0,D,1.8,2.875,4.5,1.85,2.85,4.25,1.85,2.7,4.4,1.85,2.8,4.2,2.05,2.7,3.6,2.05,1.6,1554.82,1514.21
SP2,06/04/03,Oviedo,Eibar,1,2,A,0,1,A,2.25,2.75,3.2,2.35,2.7,3.05,2.3,2.5,3.2,2.3,2.7,3.0,2.3,2.7,3.0,2.25,1.5,1432.81,1483.85
SP2,06/04/03,Poli Ejido,Albacete,0,1,A,0,0,D,2.5,2.75,2.75,2.6,2.55,2.85,2.6,2.7,2.7,2.5,2.75,2.7,2.5,2.6,2.85,2.15,1.55,1501.42,1576.71
SP2,06/04/03,Salamanca,Leganes,1,1,D,1,0,H,2.2,2.625,3.4,2.2,2.65,3.4,2.3,2.5,3.2,2.2,2.6,3.4,2.4,2.6,2.95,2.4,1.45,1454.82,1473.21
SP2,06/04/03,Tenerife,Numancia,2,0,H,1,0,H,1.833,2.875,4.333,1.85,2.8,4.4,1.8,2.6,4.8,1.833,2.8,4.333,1.9,2.75,4.0,2.15,1.55,1521.88,1469.68
SP2,06/04/03,Zaragoza,Las Palmas,1,2,A,0,0,D,1.727,2.875,5.0,1.8,2.92,4.35,1.8,2.7,4.7,1.8,2.875,4.333,1.8,2.85,4.25,2.15,1.55,1549.53,1514.01
SP2,12/04/03,Elche,Tenerife,1,0,H,0,0,D,2.4,2.75,2.875,2.4,2.65,3.0,2.6,2.6,2.8,2.4,2.75,2.8,2.4,2.75,2.8,1.5,2.25,1468.97,1529.23
SP2,12/04/03,Las Palmas,Poli Ejido,2,0,H,2,0,H,1.909,2.875,4.0,1.91,2.8,4.0,1.8,2.9,4.2,1.95,2.875,3.6,2.0,2.7,3.75,1.5,2.25,1531.15,1488.03
SP2,12/04/03,Terrassa,Oviedo,2,2,D,0,0,D,1.833,2.875,4.333,1.95,2.8,3.9,2.1,2.8,3.3,1.909,2.875,3.75,1.9,2.8,3.9,1.55,2.15,1474.42,1418.56
SP2,13/04/03,Albacete,Salamanca,0,0,D,0,0,D,1.667,2.875,5.5,1.66,3.0,5.0,1.7,2.9,4.8,1.667,3.0,5.0,1.65,3.0,5.0,1.5,2.25,1590.1,1451.94
SP2,13/04/03,Almeria,Zaragoza,0,1,A,0,1,A,3.1,2.625,2.375,3.0,2.6,2.45,3.0,2.7,2.3,2.875,2.7,2.375,3.0,2.7,2.3,1.45,2.35,1451.39,1532.39
SP2,13/04/03,Badajoz,Compostela,0,2,A,0,1,A,2.3,2.75,3.0,2.3,2.7,3.1,2.3,2.5,3.2,2.3,2.7,3.0,,,,1.5,2.25,1418.14,1452.58
SP2,13/04/03,Eibar,Getafe,0,0,D,0,0,D,2.2,2.8,3.1,2.1,2.75,3.5,2.1,2.5,3.7,2.1,2.7,3.5,2.1,2.7,3.45,1.5,2.25,1498.1,1437.63
SP2,13/04/03,Leganes,Cordoba,0,3,A,0,1,A,2.2,2.75,3.25,2.3,2.7,3.1,2.3,2.5,3.2,2.2,2.7,3.25,2.25,2.75,3.05,1.45,2.35,1476.09,1462.9
SP2,13/04/03,Numancia,Ferrol,4,2,H,1,0,H,1.833,2.875,4.333,1.85,2.85,4.25,1.75,2.8,4.8,1.85,2.875,4.0,1.9,2.85,3.8,1.5,2.25,1462.33,1391.25
SP2,13/04/03,Sp Gijon,Levante,3,2,H,1,0,H,2.5,2.625,2.875,2.6,2.5,2.9,2.6,2.5,2.9,2.5,2.5,3.0,2.5,2.7,2.7,1.6,2.05,1514.3,1550.02
SP2,13/04/03,Xerez,Murcia,2,0,H,0,0,D,2.5,2.75,2.75,2.6,2.7,2.7,2.7,2.6,2.7,2.5,2.7,2.75,2.55,2.75,2.6,1.55,2.15,1519.01,1575.42
SP2,19/04/03,Almeria,Las Palmas,1,0,H,1,0,H,2.5,2.625,2.875,2.6,2.7,2.7,3.0,2.6,2.4,2.6,2.7,2.7,2.6,2.7,2.6,,,1438.21,1538.77
SP2,20/04/03,Compostela,Numancia,1,0,H,0,0,D,2.0,2.75,3.8,2.05,2.75,3.65,2.0,2.7,3.8,2.1,2.625,3.75,2.0,2.75,3.65,,,1467.41,1469.13
SP2,20/04/03,Cordoba,Albacete,0,2,A,0,0,D,2.875,2.625,2.5,2.7,2.7,2.6,2.7,2.7,2.6,2.8,2.625,2.6,2.65,2.6,2.65,,,1479.33,1582.66
SP2,20/04/03,Ferrol,Elche,1,0,H,1,0,H,2.4,2.7,3.0,2.4,2.7,2.95,2.3,2.8,2.9,2.4,2.75,2.9,2.55,2.85,2.55,,,1384.45,1480.05
SP2,20/04/03,Getafe,Terrassa,2,1,H,0,0,D,2.2,2.625,3.4,2.15,2.7,3.5,2.0,2.7,3.8,2.2,2.7,3.3,2.35,2.75,2.85,,,1443.03,1469.16
SP2,20/04/03,Levante,Leganes,4,0,H,0,0,D,1.615,3.1,5.5,1.7,3.05,4.85,1.75,2.9,4.6,1.667,3.0,5.0,1.7,3.0,4.6,,,1539.81,1459.66
SP2,20/04/03,Murcia,Sp Gijon,0,0,D,0,0,D,1.615,3.1,4.5,1.7,3.1,4.75,1.65,3.0,5.0,1.615,3.1,5.25,1.7,3.0,4.6,,,1564.48,1524.51
SP2,20/04/03,Oviedo,Badajoz,2,1,H,0,0,D,2.2,2.75,3.25,2.2,2.8,3.2,2.0,2.9,3.4,2.2,2.8,3.2,2.1,2.85,3.2,,,1423.82,1403.31
SP2,20/04/03,Salamanca,Poli Ejido,2,0,H,2,0,H,2.25,2.75,3.2,2.25,2.7,3.25,2.2,2.5,3.4,2.25,2.7,3.2,2.25,2.65,3.15,,,1459.38,1480.41
SP2,20/04/03,Tenerife,Xerez,1,3,A,1,2,A,2.25,2.75,3.2,2.2,2.7,3.35,2.2,2.5,3.4,2.25,2.625,3.3,2.1,2.75,3.35,,,1518.15,1529.95
SP2,20/04/03,Zaragoza,Eibar,2,0,H,0,0,D,1.615,3.1,4.5,1.7,3.1,4.75,1.65,3.0,5.0,1.667,3.1,5.0,1.85,2.85,4.1,,,1545.57,1492.7
SP2,26/04/03,Las Palmas,Salamanca,2,1,H,1,1,D,1.909,2.875,4.0,1.92,2.85,3.85,1.9,2.8,4.0,1.909,2.875,3.75,1.95,2.8,3.75,,,1526.25,1469.09
SP2,26/04/03,Poli Ejido,Cordoba,2,1,H,1,1,D,2.0,2.875,3.6,2.07,2.8,3.35,2.2,2.7,3.2,2.1,2.7,3.4,2.2,2.7,3.2,,,1470.7,1466.95
SP2,26/04/03,Sp Gijon,Tenerife,2,1,H,1,0,H,2.1,2.75,3.5,2.12,2.7,3.45,2.1,2.7,3.5,2.1,2.7,3.4,2.1,2.7,3.4,,,1529.29,1502.54
SP2,26/04/03,Terrassa,Zaragoza,0,2,A,0,1,A,3.0,2.7,2.375,3.0,2.65,2.38,3.2,2.7,2.2,2.8,2.7,2.4,2.9,2.7,2.35,,,1459.28,1552.9
SP2,27/04/03,Albacete,Levante,2,2,D,0,1,A,,,,1.92,2.8,3.85,1.9,2.7,4.2,2.0,2.75,3.5,1.9,2.8,3.9,,,1595.04,1546.35
SP2,27/04/03,Badajoz,Getafe,1,2,A,1,0,H,2.375,2.8,2.875,2.34,2.75,2.9,2.3,2.7,3.0,2.25,2.75,3.0,2.3,2.75,3.0,,,1394.98,1452.91
SP2,27/04/03,Eibar,Almeria,2,0,H,0,0,D,2.0,2.75,3.8,2.03,2.75,3.65,2.0,2.7,3.8,2.0,2.75,3.5,2.2,2.65,3.3,,,1485.37,1450.73
SP2,27/04/03,Elche,Compostela,3,1,H,1,1,D,2.25,2.875,3.0,2.23,2.75,3.1,2.2,2.7,3.2,2.2,2.8,3.0,2.4,2.75,2.8,,,1467.71,1476.47
SP2,27/04/03,Leganes,Murcia,0,1,A,0,0,D,3.0,2.7,2.375,3.05,2.7,2.3,3.2,2.7,2.2,2.75,2.75,2.4,3.05,2.75,2.25,,,1453.12,1559.7
SP2,27/04/03,Numancia,Oviedo,4,2,H,1,0,H,2.0,2.75,3.8,2.0,2.85,3.55,2.0,2.9,3.4,2.0,2.75,3.6,2.0,2.75,3.65,,,1460.07,1432.15
SP2,27/04/03,Xerez,Ferrol,1,1,D,0,0,D,1.571,3.1,6.0,1.62,3.1,5.2,1.6,3.1,5.2,1.571,3.1,5.5,1.6,3.0,5.5,,,1545.56,1396.79
SP2,03/05/03,Compostela,Xerez,0,1,A,0,1,A,2.4,2.7,3.0,2.35,2.7,2.95,2.5,2.7,2.8,2.4,2.75,2.8,2.5,2.7,2.7,,,1467.18,1537.88
SP2,03/05/03,Eibar,Las Palmas,0,0,D,0,0,D,2.3,2.7,3.1,2.2,2.7,3.2,2.4,2.7,2.9,2.25,2.75,3.1,2.2,2.7,3.2,,,1493.25,1533.45
