Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,EloHome,EloAway
D1,15/02/03,Hamburg,Wolfsburg,2.0,0.0,H,1.0,0.0,H,1.727,3.2,4.333,1.85,3.25,4.0,1.9,3.1,3.5,1.67,3.4,4.33,1.67,3.4,4.5,1.667,3.4,4.5,1.72,3.2,4.33,1.7,1.9,1.8,1.9,1723.59,1690.07
D1,15/02/03,Leverkusen,Hansa Rostock,1.0,2.0,A,1.0,2.0,A,1.833,3.2,3.75,1.8,3.4,4.0,1.65,3.3,4.4,1.8,3.25,3.75,1.8,3.4,3.75,1.8,3.4,3.75,1.8,3.3,3.75,1.7,1.9,1.8,1.9,1707.02,1626.03
D1,15/02/03,Munich 1860,Bayern Munich,0.0,5.0,A,0.0,0.0,D,4.333,3.2,1.727,4.85,3.5,1.65,4.4,3.3,1.65,4.33,3.4,1.67,5.0,3.4,1.62,5.0,3.4,1.615,5.0,3.3,1.61,1.6,2.05,1.8,1.9,1726.77,1874.37
D1,15/02/03,Nurnberg,Werder Bremen,1.0,0.0,H,1.0,0.0,H,2.625,3.2,2.3,2.85,3.2,2.3,2.7,3.0,2.3,2.6,3.2,2.38,2.7,3.2,2.3,2.7,3.2,2.3,2.62,3.2,2.3,1.6,2.05,1.72,2.0,1607.02,1754.07
D1,15/02/03,Schalke 04,Stuttgart,2.0,0.0,H,2.0,0.0,H,2.1,3.2,3.0,2.1,3.15,3.3,2.1,3.0,3.1,2.0,3.2,3.2,2.1,3.1,3.2,2.1,3.1,3.2,2.1,3.2,3.0,1.65,1.95,1.8,1.9,1779.13,1779.63
D1,16/02/03,Cottbus,Hannover,3.0,0.0,H,0.0,0.0,D,2.2,3.0,3.0,2.25,3.2,2.9,2.2,3.0,2.9,2.2,3.2,2.8,2.25,3.2,2.8,2.25,3.2,2.8,2.2,3.2,2.8,1.7,1.9,1.66,2.1,1603.46,1678.31
D1,16/02/03,M'gladbach,Hertha,0.0,2.0,A,0.0,2.0,A,2.4,3.25,2.5,2.5,3.2,2.55,2.5,3.0,2.5,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3.25,2.5,1.75,1.85,1.83,1.83,1635.73,1759.5
D1,19/02/03,M'gladbach,Wolfsburg,2.0,0.0,H,1.0,0.0,H,2.2,3.25,2.75,2.2,3.2,3.0,2.2,3.0,2.9,2.1,3.2,3.0,,,,2.2,3.2,2.875,2.3,3.2,2.62,1.85,1.75,1.83,1.83,1624.08,1682.15
D1,22/02/03,Bayern Munich,Nurnberg,2.0,0.0,H,1.0,0.0,H,1.222,5.0,9.0,1.31,4.75,8.0,1.3,4.2,8.0,1.25,4.5,10.0,1.25,4.5,10.0,1.25,4.5,10.0,1.25,4.5,10.0,1.5,2.25,1.61,2.2,1885.17,1621.2
D1,22/02/03,Hannover,Leverkusen,1.0,2.0,A,1.0,0.0,H,2.375,3.1,2.625,2.45,3.2,2.65,2.5,3.0,2.5,2.38,3.2,2.6,2.38,3.2,2.6,2.375,3.2,2.6,2.25,3.25,2.7,1.65,1.95,1.72,2.0,1666.71,1688.54
D1,22/02/03,Hansa Rostock,Bochum,1.0,1.0,D,1.0,0.0,H,2.1,3.2,3.0,2.15,3.25,3.1,2.0,3.1,3.2,2.1,3.2,3.0,2.1,3.2,3.1,2.1,3.2,3.1,2.0,3.2,3.2,1.7,1.9,1.8,1.9,1644.51,1681.98
D1,22/02/03,Kaiserslautern,Hamburg,2.0,0.0,H,0.0,0.0,D,2.3,3.2,2.625,2.35,3.25,2.75,2.1,3.0,3.1,2.38,3.2,2.6,2.38,3.2,2.6,2.375,3.2,2.6,2.37,3.1,2.62,1.7,1.9,1.8,1.9,1649.46,1731.51
D1,22/02/03,Schalke 04,Dortmund,2.0,2.0,D,2.0,0.0,H,2.25,3.2,2.75,2.42,3.1,2.75,2.3,2.9,2.8,2.25,3.2,2.75,2.25,3.2,2.8,2.25,3.2,2.8,2.37,3.0,2.7,1.75,1.85,1.9,1.8,1788.14,1830.13
D1,22/02/03,Werder Bremen,Cottbus,0.0,1.0,A,0.0,1.0,A,1.533,3.4,5.5,1.57,3.7,5.1,1.6,3.4,4.6,1.53,3.5,5.5,1.5,3.5,6.0,1.5,3.5,6.0,1.57,3.5,5.0,1.6,2.05,1.66,2.1,1739.89,1615.06
D1,22/02/03,Wolfsburg,Munich 1860,1.0,1.0,D,0.0,0.0,D,2.2,3.2,2.8,2.22,3.2,2.95,2.2,3.0,2.9,2.1,3.2,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0,1.65,1.95,1.72,2.0,1671.15,1715.97
D1,23/02/03,Hertha,Bielefeld,0.0,0.0,D,0.0,0.0,D,1.571,3.5,5.0,1.6,3.45,5.35,1.55,3.5,4.8,1.53,3.5,5.5,1.57,3.6,5.0,1.571,3.6,5.0,1.57,3.5,5.0,1.6,2.05,1.72,2.0,1771.15,1675.94
D1,23/02/03,Stuttgart,M'gladbach,4.0,0.0,H,2.0,0.0,H,1.444,3.75,6.0,1.55,3.65,5.5,1.55,3.5,4.8,1.44,3.6,6.5,1.5,3.5,6.0,1.5,3.5,6.0,1.44,3.75,6.0,1.65,1.95,1.8,1.9,1770.62,1635.08
D1,01/03/03,Bochum,Hannover,1.0,2.0,A,0.0,2.0,A,1.8,3.3,3.75,1.9,3.3,3.7,1.9,3.1,3.5,1.8,3.25,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.8,3.3,3.75,1.65,1.95,1.66,2.1,1684.21,1651.44
D1,01/03/03,Cottbus,Bayern Munich,0.0,2.0,A,0.0,1.0,A,4.5,3.3,1.667,4.45,3.5,1.7,3.8,3.1,1.8,4.33,3.2,1.73,4.5,3.4,1.67,4.5,3.4,1.667,4.0,3.4,1.72,1.65,1.95,1.72,2.0,1634.68,1887.91
D1,01/03/03,Dortmund,Hansa Rostock,2.0,0.0,H,1.0,0.0,H,1.444,3.6,6.5,1.5,3.75,6.0,1.45,3.8,5.4,1.44,3.75,6.0,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.6,6.5,1.7,1.9,1.72,2.0,1832.2,1642.28
D1,01/03/03,Leverkusen,Werder Bremen,3.0,0.0,H,1.0,0.0,H,2.2,3.25,2.75,2.3,3.25,2.8,2.1,3.0,3.1,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.8,2.25,3.2,2.75,1.7,1.9,1.72,2.0,1703.81,1720.27
D1,01/03/03,M'gladbach,Schalke 04,2.0,2.0,D,0.0,1.0,A,2.75,3.2,2.25,2.75,3.25,2.35,2.7,3.0,2.3,2.75,3.2,2.25,2.7,3.2,2.3,2.7,3.2,2.3,2.62,3.2,2.3,1.8,1.8,1.83,1.83,1629.96,1786.07
D1,01/03/03,Munich 1860,Kaiserslautern,0.0,0.0,D,0.0,0.0,D,1.909,3.25,3.4,2.05,3.2,3.35,2.2,3.0,2.9,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4,1.7,1.9,1.66,2.1,1717.94,1661.31
D1,01/03/03,Nurnberg,Wolfsburg,1.0,1.0,D,1.0,0.0,H,1.909,3.25,3.4,1.85,3.5,3.65,1.9,3.1,3.5,1.8,3.25,3.75,2.0,3.25,3.25,1.909,3.25,3.5,1.9,3.25,3.4,1.75,1.85,1.72,2.0,1618.46,1669.18
D1,02/03/03,Bielefeld,Stuttgart,0.0,1.0,A,0.0,1.0,A,2.5,3.1,2.5,2.5,3.25,2.55,2.5,3.0,2.5,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1.75,1.85,1.83,1.83,1682.31,1775.74
D1,02/03/03,Hamburg,Hertha,1.0,0.0,H,0.0,0.0,D,2.0,3.2,3.2,2.05,3.2,3.35,2.1,3.0,3.1,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.1,3.1,1.75,1.85,1.9,1.8,1719.66,1764.78
D1,08/03/03,Bayern Munich,Leverkusen,3.0,0.0,H,2.0,0.0,H,1.364,4.0,7.0,1.45,3.9,6.5,1.35,4.0,7.0,1.36,4.0,7.0,1.36,4.0,7.5,1.364,4.0,7.5,1.36,3.75,8.0,1.65,2.1,1.72,2.0,1895.23,1713.36
D1,08/03/03,Hertha,Munich 1860,6.0,0.0,H,3.0,0.0,H,1.909,3.25,3.4,1.93,3.3,3.6,1.8,3.1,3.8,1.8,3.25,3.75,1.83,3.25,3.75,1.85,3.25,3.75,1.8,3.3,3.75,1.75,1.95,1.8,1.9,1754.24,1712.66
D1,08/03/03,M'gladbach,Dortmund,1.0,0.0,H,0.0,0.0,D,2.75,3.25,2.2,2.9,3.2,2.25,2.7,3.0,2.3,3.0,3.2,2.1,2.88,3.2,2.2,2.875,3.2,2.2,3.0,3.2,2.1,1.75,1.95,1.83,1.83,1631.96,1836.16
D1,08/03/03,Schalke 04,Bielefeld,1.0,1.0,D,0.0,0.0,D,1.533,3.4,5.5,1.55,3.5,5.8,1.5,3.7,5.0,1.44,3.75,6.0,1.53,3.6,5.5,1.533,3.6,5.5,1.53,3.4,5.5,1.7,2.0,1.8,1.9,1784.07,1669.57
D1,08/03/03,Stuttgart,Hamburg,1.0,1.0,D,1.0,1.0,D,1.727,3.2,4.333,1.85,3.3,3.85,1.8,3.1,3.8,1.8,3.25,3.75,1.83,3.25,3.75,1.833,3.3,3.75,1.8,3.3,3.75,1.75,1.95,1.72,2.0,1788.48,1730.2
D1,08/03/03,Werder Bremen,Bochum,2.0,0.0,H,0.0,0.0,D,1.727,3.4,4.0,1.8,3.4,4.0,1.8,3.1,3.8,1.8,3.25,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.3,3.6,1.7,2.0,1.66,2.1,1710.72,1667.15
D1,08/03/03,Wolfsburg,Cottbus,3.0,2.0,H,2.0,2.0,D,1.833,3.2,3.75,1.85,3.4,3.7,1.75,3.2,4.0,1.91,3.25,3.4,1.8,3.25,4.0,1.8,3.25,4.0,1.9,3.25,3.4,1.85,1.85,1.83,1.83,1670.94,1627.36
D1,09/03/03,Hannover,Hansa Rostock,3.0,1.0,H,2.0,1.0,H,2.2,3.25,2.75,2.25,3.2,2.9,2.2,3.0,2.9,2.2,3.2,2.8,2.2,3.2,2.88,2.2,3.2,2.875,2.2,3.1,2.87,1.75,1.95,1.72,2.0,1668.5,1638.32
D1,09/03/03,Kaiserslautern,Nurnberg,5.0,0.0,H,2.0,0.0,H,1.727,3.2,4.333,1.7,3.4,4.5,1.6,3.4,4.6,1.73,3.4,4.0,1.73,3.4,4.0,1.75,3.4,4.0,1.66,3.3,4.5,1.7,2.0,1.8,1.9,1666.59,1616.7
D1,15/03/03,Bielefeld,M'gladbach,4.0,1.0,H,1.0,0.0,H,1.9,3.25,3.4,2.0,3.25,3.45,2.1,3.0,3.1,1.91,3.25,3.4,2.0,3.25,3.3,2.0,3.2,3.3,1.9,3.25,3.4,1.75,1.85,1.83,1.83,1676.44,1648.1
D1,15/03/03,Bochum,Bayern Munich,1.0,4.0,A,0.0,2.0,A,4.5,3.5,1.61,4.75,3.5,1.66,3.6,3.1,1.85,4.33,3.4,1.67,4.5,3.4,1.67,4.5,3.4,1.67,4.5,3.3,1.66,1.6,2.05,1.66,2.1,1659.54,1899.35
D1,15/03/03,Cottbus,Kaiserslautern,1.0,3.0,A,1.0,1.0,D,2.3,3.2,2.62,2.55,3.3,2.5,2.5,3.0,2.5,2.4,3.25,2.5,2.38,3.25,2.6,2.5,3.2,2.5,2.5,3.25,2.4,1.65,1.95,1.8,1.9,1619.75,1674.01
D1,15/03/03,Dortmund,Hannover,2.0,0.0,H,1.0,0.0,H,1.44,3.6,6.5,1.47,3.75,6.6,1.45,3.8,5.4,1.44,3.6,6.5,1.44,3.75,6.5,1.44,3.75,6.5,1.44,3.6,6.5,1.6,2.05,1.72,2.0,1820.02,1676.52
D1,15/03/03,Hamburg,Schalke 04,3.0,1.0,H,1.0,0.0,H,2.1,3.2,3.0,2.15,3.15,3.15,2.0,3.1,3.2,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,1.7,1.9,1.83,1.83,1735.53,1777.2
D1,15/03/03,Hansa Rostock,Werder Bremen,1.0,0.0,H,0.0,0.0,D,2.3,3.2,2.62,2.4,3.2,2.7,2.3,3.0,2.7,2.38,3.2,2.6,2.3,3.2,2.7,2.3,3.2,2.7,2.3,3.2,2.62,1.75,1.85,1.83,1.83,1630.3,1718.33
D1,15/03/03,Leverkusen,Wolfsburg,1.0,1.0,D,0.0,0.0,D,1.83,3.2,3.75,1.8,3.3,4.2,1.75,3.2,4.0,1.8,3.2,4.0,1.8,3.4,3.75,1.73,3.4,4.2,1.72,3.4,4.0,1.7,1.9,1.72,2.0,1709.24,1678.55
D1,16/03/03,Munich 1860,Stuttgart,0.0,1.0,A,0.0,1.0,A,2.5,3.1,2.5,2.5,3.25,2.55,2.4,3.0,2.6,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3.25,2.5,1.65,1.95,1.8,1.9,1704.99,1783.15
D1,16/03/03,Nurnberg,Hertha,0.0,3.0,A,0.0,2.0,A,2.62,3.2,2.3,2.75,3.25,2.35,2.9,3.0,2.2,2.75,3.2,2.25,2.75,3.25,2.25,2.75,3.25,2.25,2.5,3.25,2.4,1.7,1.9,1.83,1.83,1609.28,1761.91
D1,22/03/03,Bayern Munich,Hansa Rostock,1.0,0.0,H,0.0,0.0,D,1.222,5.0,9.0,1.26,5.0,9.0,1.25,4.5,9.0,1.29,4.5,8.0,1.25,5.0,8.5,1.25,5.0,9.0,1.22,5.0,9.5,1.5,2.25,1.72,2.0,1907.07,1642.37
D1,22/03/03,Bielefeld,Dortmund,0.0,0.0,D,0.0,0.0,D,2.75,3.2,2.25,2.95,3.25,2.2,2.7,3.0,2.3,2.75,3.25,2.2,2.88,3.2,2.2,2.875,3.2,2.2,2.8,3.2,2.2,1.7,1.95,1.8,1.9,1684.52,1824.96
D1,22/03/03,Kaiserslautern,Leverkusen,1.0,0.0,H,1.0,0.0,H,1.8,3.25,3.75,1.95,3.25,3.5,1.9,3.1,3.5,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,1.83,3.3,3.6,1.65,2.0,1.72,2.0,1688.15,1704.75
D1,22/03/03,M'gladbach,Hamburg,2.0,0.0,H,0.0,0.0,D,2.375,3.25,2.5,2.4,3.15,2.7,2.4,3.0,2.6,2.4,3.25,2.5,2.38,3.2,2.62,2.3,3.2,2.7,2.4,3.25,2.5,1.75,1.9,1.8,1.9,1640.02,1745.95
D1,22/03/03,Schalke 04,Munich 1860,1.0,1.0,D,1.0,1.0,D,1.667,3.4,4.333,1.7,3.3,4.7,1.7,3.2,4.2,1.73,3.5,3.75,1.8,3.2,4.0,1.8,3.2,4.0,1.83,3.3,3.6,1.65,2.0,1.8,1.9,1766.78,1691.71
D1,22/03/03,Werder Bremen,Hannover,1.0,2.0,A,1.0,1.0,D,1.8,3.25,3.75,1.95,3.3,3.4,2.0,3.1,3.2,1.8,3.25,3.75,1.8,3.2,4.0,1.85,3.25,3.75,1.83,3.3,3.6,1.65,2.0,1.66,2.1,1706.26,1671.58
D1,22/03/03,Wolfsburg,Bochum,2.0,0.0,H,2.0,0.0,H,1.727,3.2,4.333,1.75,3.3,4.35,1.75,3.2,4.0,1.73,3.4,4.0,1.73,3.25,4.33,1.7,3.25,4.5,1.72,3.25,4.2,1.65,2.0,1.72,2.0,1683.04,1651.82
D1,23/03/03,Hertha,Cottbus,3.0,1.0,H,0.0,1.0,A,1.4,3.75,7.0,1.45,3.85,6.5,1.45,3.8,5.4,1.44,3.6,6.5,1.44,3.75,6.5,1.444,3.75,6.5,1.5,3.4,6.0,1.6,2.05,1.66,2.1,1772.53,1605.61
D1,23/03/03,Stuttgart,Nurnberg,0.0,2.0,A,0.0,1.0,A,1.4,3.75,7.0,1.4,4.0,7.1,1.35,4.0,7.0,1.4,3.75,7.0,1.36,4.0,7.5,1.364,4.0,7.5,1.4,3.75,7.0,1.6,2.05,1.72,2.0,1796.43,1598.66
D1,05/04/03,Bochum,Kaiserslautern,1.0,1.0,D,0.0,0.0,D,2.4,3.25,2.5,2.5,3.25,2.5,2.5,3.0,2.5,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1.65,2.1,1.72,2.0,1643.83,1697.71
D1,05/04/03,Cottbus,Stuttgart,2.0,3.0,A,1.0,1.0,D,2.75,3.2,2.25,3.05,3.3,2.1,3.1,3.0,2.1,2.8,3.2,2.2,2.88,3.2,2.2,2.875,3.2,2.2,2.8,3.2,2.2,1.75,1.95,1.83,1.83,1601.18,1775.25
D1,05/04/03,Dortmund,Werder Bremen,1.0,2.0,A,1.0,0.0,H,1.533,3.4,5.5,1.55,3.5,5.6,1.55,3.5,4.8,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.5,3.4,6.0,1.65,2.1,1.8,1.9,1823.51,1689.14
D1,05/04/03,Hamburg,Bielefeld,1.0,0.0,H,1.0,0.0,H,1.571,3.5,5.0,1.6,3.4,5.4,1.55,3.5,4.8,1.533,3.4,5.5,1.57,3.4,5.5,1.571,3.4,5.5,1.53,3.4,5.5,1.7,2.0,1.8,1.9,1733.24,1685.97
D1,05/04/03,Hannover,Bayern Munich,2.0,2.0,D,2.0,0.0,H,4.5,3.3,1.667,4.4,3.4,1.7,3.5,3.1,1.9,4.5,3.25,1.667,3.75,3.25,1.83,3.75,3.25,1.833,5.0,3.3,1.61,1.65,2.1,1.72,2.0,1688.7,1909.8
D1,05/04/03,Leverkusen,Hertha,4.0,1.0,H,3.0,0.0,H,2.3,3.2,2.625,2.35,3.25,2.65,2.2,3.0,2.9,2.375,3.2,2.6,2.38,3.2,2.63,2.375,3.25,2.6,2.4,3.25,2.5,1.7,2.0,1.8,1.9,1695.19,1776.96
D1,05/04/03,Nurnberg,Schalke 04,0.0,0.0,D,0.0,0.0,D,2.5,3.25,2.4,2.75,3.2,2.35,2.7,3.0,2.3,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.62,3.2,2.3,1.7,2.0,1.8,1.9,1619.84,1760.97
D1,06/04/03,Hansa Rostock,Wolfsburg,1.0,0.0,H,1.0,0.0,H,2.2,3.2,2.8,2.2,3.2,2.95,2.2,3.0,2.9,2.1,3.2,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8,1.9,1.8,1.9,1.8,1639.64,1691.03
D1,06/04/03,Munich 1860,M'gladbach,2.0,0.0,H,0.0,0.0,D,1.8,3.1,4.0,1.8,3.3,4.1,1.7,3.2,4.2,1.8,3.25,3.75,1.73,3.25,4.33,1.75,3.25,4.2,1.72,3.25,4.2,1.7,2.0,1.8,1.9,1697.52,1652.73
D1,12/04/03,Bayern Munich,Werder Bremen,0.0,1.0,A,0.0,1.0,A,1.4,3.75,7.0,1.4,4.0,7.3,1.5,3.7,5.0,1.4,3.75,7.0,1.4,3.75,7.5,1.4,3.75,7.5,1.4,3.6,7.5,1.6,2.05,,,1905.61,1708.99
D1,12/04/03,Bielefeld,Munich 1860,2.0,1.0,H,2.0,1.0,H,2.2,3.25,2.75,2.2,3.2,3.0,2.2,3.0,2.9,2.2,3.2,2.8,,,,2.2,3.2,2.875,2.25,3.2,2.75,1.75,1.85,,,1678.47,1705.09
D1,12/04/03,Hamburg,Dortmund,1.0,1.0,D,0.0,0.0,D,2.25,3.2,2.75,2.4,3.2,2.7,2.3,3.0,2.7,2.25,3.2,2.75,2.3,3.2,2.7,2.3,3.2,2.7,2.25,3.2,2.75,1.75,1.85,,,1740.74,1803.66
D1,12/04/03,Hertha,Bochum,1.0,0.0,H,0.0,0.0,D,1.533,3.4,5.5,1.5,3.7,6.1,1.5,3.7,5.0,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.5,3.4,6.0,1.6,2.05,,,1765.12,1642.18
D1,12/04/03,Kaiserslautern,Hansa Rostock,1.0,0.0,H,0.0,0.0,D,1.667,3.25,4.5,1.7,3.4,4.6,1.7,3.2,4.2,1.615,3.25,5.0,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5,1.7,1.9,,,1699.36,1650.4
D1,12/04/03,M'gladbach,Nurnberg,2.0,0.0,H,1.0,0.0,H,1.909,3.2,3.5,1.9,3.3,3.7,1.75,3.2,4.0,1.909,3.2,3.5,1.83,3.25,3.75,1.833,3.25,3.75,1.9,3.2,3.5,1.75,1.85,,,1645.16,1621.31
D1,12/04/03,Stuttgart,Leverkusen,3.0,0.0,H,2.0,0.0,H,1.8,3.25,3.75,1.85,3.4,3.75,1.85,3.1,3.6,1.8,3.25,3.75,1.8,3.4,3.75,1.8,3.4,3.75,1.8,3.3,3.75,1.65,1.95,,,1785.12,1707.03
D1,13/04/03,Schalke 04,Cottbus,3.0,0.0,H,1.0,0.0,H,1.533,3.4,5.5,1.45,3.8,6.8,1.35,4.0,7.0,1.444,3.75,6.0,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.5,7.0,1.6,2.05,,,1759.5,1591.31
D1,13/04/03,Wolfsburg,Hannover,1.0,0.0,H,0.0,0.0,D,1.909,3.25,3.4,1.95,3.3,3.5,2.1,3.0,3.1,1.909,3.2,3.5,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.3,3.3,1.7,1.9,,,1680.27,1692.89
D1,19/04/03,Cottbus,M'gladbach,1.0,1.0,D,1.0,0.0,H,2.375,3.25,2.5,2.42,3.3,2.6,2.3,3.0,2.7,2.4,3.25,2.5,2.4,3.3,2.5,2.4,3.3,2.5,2.3,3.2,2.62,1.7,1.9,1.83,1.83,1586.91,1653.38
D1,19/04/03,Dortmund,Bayern Munich,1.0,0.0,H,0.0,0.0,D,2.4,3.25,2.5,2.47,3.3,2.52,2.3,3.0,2.7,2.5,3.2,2.5,2.4,3.2,2.6,2.4,3.2,2.6,2.4,3.1,2.6,1.8,1.8,1.83,1.83,1804.99,1884.45
D1,19/04/03,Hannover,Kaiserslautern,2.0,1.0,H,0.0,1.0,A,2.375,3.25,2.5,2.45,3.3,2.55,2.2,3.0,2.9,2.5,2.875,2.625,2.4,3.2,2.6,2.4,3.2,2.6,2.37,3.3,2.5,1.7,1.9,1.8,1.9,1683.47,1706.81
D1,19/04/03,Hansa Rostock,Hertha,0.0,1.0,A,0.0,0.0,D,2.5,3.1,2.5,2.5,3.3,2.5,2.7,3.0,2.3,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1.75,1.85,1.9,1.8,1642.95,1770.54
D1,19/04/03,Munich 1860,Hamburg,1.0,1.0,D,1.0,0.0,H,2.25,3.2,2.75,2.27,3.25,2.82,2.3,3.0,2.7,2.25,3.2,2.75,2.3,3.2,2.7,2.3,3.2,2.7,2.2,3.2,2.8,1.7,1.9,1.83,1.83,1695.19,1739.41
D1,19/04/03,Nurnberg,Bielefeld,0.0,0.0,D,0.0,0.0,D,2.2,3.25,2.75,2.1,3.4,3.0,2.0,3.1,3.2,2.1,3.2,3.0,2.2,3.2,2.88,2.2,3.2,2.875,2.1,3.1,3.1,1.7,1.9,1.9,1.8,1613.09,1688.37
D1,19/04/03,Werder Bremen,Wolfsburg,0.0,1.0,A,0.0,0.0,D,1.727,3.1,4.5,1.75,3.4,4.2,1.75,3.2,4.0,1.667,3.25,4.5,1.73,3.2,4.5,1.727,3.2,4.5,1.8,3.3,3.75,1.7,1.9,1.8,1.9,1730.15,1689.69
D1,20/04/03,Bochum,Stuttgart,3.0,1.0,H,1.0,1.0,D,2.75,3.25,2.2,2.85,3.25,2.25,2.7,3.0,2.3,2.75,3.25,2.2,2.8,3.25,2.2,2.8,3.25,2.2,2.8,3.2,2.2,1.6,2.05,1.8,1.9,1636.76,1791.72
D1,20/04/03,Leverkusen,Schalke 04,1.0,3.0,A,1.0,1.0,D,2.25,3.2,2.75,2.37,3.2,2.72,2.2,3.0,2.9,2.375,3.2,2.625,2.3,3.25,2.7,2.3,3.25,2.7,2.37,3.1,2.62,1.65,1.95,1.8,1.9,1700.43,1763.9
D1,26/04/03,Hamburg,Nurnberg,4.0,0.0,H,2.0,0.0,H,1.5,3.4,6.0,1.51,3.7,6.0,1.4,3.9,6.0,1.444,3.6,6.5,1.5,3.5,6.0,1.444,3.75,6.5,1.5,3.4,6.0,1.6,2.05,1.8,2.0,1741.4,1612.2
D1,26/04/03,Hertha,Hannover,2.0,0.0,H,2.0,0.0,H,1.571,3.5,5.0,1.6,3.6,5.0,1.55,3.5,4.8,1.571,3.5,5.0,1.57,3.5,5.0,1.571,3.6,5.0,1.57,3.5,5.0,1.55,2.12,1.7,2.1,1782.05,1693.26
D1,26/04/03,M'gladbach,Leverkusen,2.0,2.0,D,1.0,1.0,D,2.25,3.2,2.75,2.35,3.25,2.7,2.3,3.0,2.7,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.8,1.75,1.85,1.85,1.95,1654.58,1686.62
D1,26/04/03,Munich 1860,Dortmund,0.0,0.0,D,0.0,0.0,D,2.625,3.2,2.3,2.9,3.25,2.2,2.7,3.0,2.3,2.75,3.2,2.25,2.7,3.2,2.3,2.7,3.25,2.3,2.62,3.2,2.3,1.75,1.85,1.85,1.95,1693.2,1816.75
D1,26/04/03,Schalke 04,Bochum,1.0,2.0,A,1.0,1.0,D,1.571,3.5,5.0,1.52,3.6,6.0,1.55,3.5,4.8,1.5,3.4,6.0,1.53,3.6,5.5,1.533,3.6,5.5,1.53,3.4,5.5,1.6,2.05,1.75,2.05,1777.71,1651.22
D1,26/04/03,Stuttgart,Hansa Rostock,1.0,1.0,D,1.0,0.0,H,1.533,3.4,5.5,1.5,3.7,6.0,1.55,3.5,4.8,1.5,3.4,6.0,1.44,3.75,6.5,1.444,3.75,6.5,1.53,3.4,5.5,1.6,2.05,1.9,1.9,1777.26,1631.44
D1,26/04/03,Wolfsburg,Bayern Munich,0.0,2.0,A,0.0,0.0,D,2.75,3.2,2.25,3.05,3.2,2.15,3.0,2.9,2.2,3.0,3.2,2.1,2.88,3.2,2.2,2.9,3.2,2.2,3.0,3.2,2.1,1.65,1.95,1.9,1.9,1706.99,1872.69
D1,27/04/03,Bielefeld,Cottbus,2.0,2.0,D,0.0,2.0,A,1.571,3.5,5.0,1.55,3.6,5.6,1.45,3.8,5.4,1.5,3.4,6.0,1.53,3.5,5.5,1.533,3.6,5.5,1.57,3.5,5.0,1.55,2.12,1.8,2.0,1689.26,1585.71
D1,27/04/03,Kaiserslautern,Werder Bremen,1.0,0.0,H,0.0,0.0,D,2.1,3.2,3.0,2.05,3.25,3.25,1.9,3.1,3.5,2.0,3.2,3.2,2.1,3.25,3.0,2.0,3.25,3.25,2.0,3.2,3.2,1.7,1.9,1.9,1.9,1697.02,1712.85
D1,03/05/03,Bayern Munich,Kaiserslautern,1.0,0.0,H,0.0,0.0,D,1.5,3.6,5.5,1.52,3.7,5.7,1.6,3.4,4.6,1.5,3.6,5.5,1.57,3.4,5.5,1.571,3.4,5.5,1.53,3.4,5.5,1.6,2.1,1.8,1.9,1882.85,1706.55
