Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,EloHome,EloAway
E2,19/10/02,Brentford,Port Vale,1,1,D,0,0,D,P Armstrong,15.0,8.0,4.0,2.0,23.0,16.0,9.0,2.0,1,1,0,0,1.909,3.25,3.5,1.9,3.3,3.5,1.9,3.1,3.0,1.8,3.4,3.6,1.83,3.25,3.75,1.909,3.25,3.5,1.9,3.25,3.4,1417.9,1320.23
E2,19/10/02,Bristol City,Swindon,2,0,H,2,0,H,G Cain,8.0,9.0,5.0,4.0,13.0,7.0,2.0,5.0,0,1,0,0,1.5,3.5,6.0,1.45,3.75,6.5,1.45,3.6,4.8,1.44,3.6,6.5,1.44,3.5,7.0,1.5,3.5,6.0,1.44,3.6,6.5,1403.32,1276.64
E2,19/10/02,Cheltenham,QPR,1,1,D,0,1,A,A Penn,13.0,9.0,10.0,4.0,12.0,12.0,5.0,5.0,1,2,0,1,3.0,3.25,2.1,3.1,3.25,2.05,2.9,3.0,2.0,3.0,3.2,2.1,3.25,3.25,2.0,3.3,3.25,1.95,3.2,3.2,2.0,1274.9,1423.74
E2,19/10/02,Crewe,Plymouth,0,1,A,0,1,A,F Stretton,19.0,10.0,7.0,7.0,9.0,15.0,5.0,1.0,0,0,0,0,1.615,3.4,5.0,1.6,3.45,5.1,1.6,3.3,4.0,1.67,3.4,4.33,1.62,3.4,5.0,1.6,3.4,5.0,1.61,3.3,5.0,1413.82,1364.46
E2,19/10/02,Mansfield,Huddersfield,0,2,A,0,0,D,S Tomlin,6.0,9.0,3.0,4.0,10.0,9.0,4.0,5.0,1,1,0,0,2.375,3.2,2.625,2.3,3.25,2.7,2.2,3.0,2.6,2.25,3.2,2.75,2.25,3.25,2.75,2.3,3.2,2.7,2.3,3.25,2.62,1246.63,1375.16
E2,19/10/02,Notts County,Northampton,2,1,H,0,0,D,E Ilderton,11.0,13.0,6.0,10.0,16.0,9.0,4.0,4.0,2,4,0,0,2.1,3.25,3.0,2.15,3.25,2.95,2.0,3.0,2.9,1.91,3.5,3.2,2.0,3.25,3.25,2.2,3.2,2.875,2.1,3.2,3.0,1304.96,1297.94
E2,19/10/02,Oldham,Luton,1,2,A,1,1,D,C Boyeson,6.0,10.0,2.0,6.0,17.0,17.0,1.0,5.0,2,3,0,0,1.727,3.25,4.333,1.75,3.5,3.85,1.7,3.2,3.7,1.67,3.6,4.0,1.67,3.5,4.33,1.75,3.4,4.0,1.72,3.25,4.2,1438.19,1383.14
E2,19/10/02,Tranmere,Barnsley,1,0,H,1,0,H,R Styles,4.0,10.0,2.0,4.0,15.0,18.0,4.0,6.0,0,1,0,0,1.909,3.25,3.5,2.0,3.25,3.25,2.0,3.0,2.9,2.1,3.5,2.75,2.0,3.25,3.25,1.95,3.25,3.4,2.0,3.2,3.2,1308.62,1349.89
E2,19/10/02,Wigan,Stockport,2,1,H,0,1,A,C Webster,19.0,2.0,9.0,1.0,7.0,7.0,9.0,1.0,2,2,0,0,1.571,3.4,5.5,1.56,3.5,5.35,1.55,3.4,4.3,1.53,3.5,5.5,1.5,3.5,6.0,1.6,3.4,5.0,1.57,3.5,5.0,1442.84,1277.82
E2,19/10/02,Wycombe,Peterboro,3,2,H,2,1,H,A Bates,14.0,10.0,4.0,6.0,16.0,16.0,3.0,5.0,4,2,0,0,1.909,3.25,3.5,2.0,3.25,3.25,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,1.95,3.25,3.25,2.0,3.2,3.2,1328.88,1289.69
E2,26/10/02,Barnsley,Wycombe,1,1,D,1,1,D,G Cain,17.0,10.0,13.0,6.0,8.0,14.0,9.0,4.0,1,2,0,0,2.1,3.25,3.0,2.16,3.25,3.15,2.1,3.0,2.8,2.0,3.4,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1339.48,1336.62
E2,26/10/02,Cardiff,Tranmere,4,0,H,2,0,H,C Penton,16.0,8.0,11.0,1.0,16.0,12.0,7.0,3.0,1,1,0,0,1.444,3.75,6.5,1.5,3.75,6.75,1.45,3.5,5.0,1.44,3.6,6.5,1.5,3.5,6.0,1.444,3.75,6.5,1.44,3.6,6.5,1482.14,1319.03
E2,26/10/02,Chesterfield,Notts County,0,0,D,0,0,D,M Pike,7.0,8.0,2.0,1.0,5.0,5.0,4.0,3.0,1,1,0,1,1.8,3.4,3.75,1.8,3.35,4.0,1.8,3.0,3.5,1.73,3.4,4.0,1.8,3.25,4.0,1.727,3.4,4.2,1.83,3.3,3.6,1332.74,1313.73
E2,26/10/02,Huddersfield,Colchester,1,1,D,0,1,A,P Joslin,7.0,10.0,4.0,5.0,12.0,16.0,6.0,6.0,0,0,0,0,1.8,3.4,3.75,1.8,3.35,4.0,1.8,3.0,3.5,1.73,3.4,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75,1386.64,1286.62
E2,26/10/02,Luton,Wigan,1,1,D,1,0,H,S Tomlin,8.0,20.0,7.0,8.0,11.0,12.0,8.0,8.0,2,3,0,1,2.4,3.2,2.6,2.52,3.3,2.48,2.35,3.0,2.35,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1400.88,1447.31
E2,26/10/02,Northampton,Cheltenham,1,2,A,1,1,D,M Messias,13.0,12.0,10.0,7.0,7.0,12.0,6.0,5.0,0,1,0,0,1.8,3.4,3.75,1.87,3.4,3.95,1.7,3.2,3.7,1.8,3.4,3.6,1.8,3.25,4.0,1.727,3.4,4.2,1.72,3.25,4.2,1289.17,1276.65
E2,26/10/02,Peterboro,Bristol City,1,3,A,1,2,A,M Thorpe,13.0,16.0,8.0,12.0,9.0,10.0,8.0,5.0,1,0,0,0,2.75,3.25,2.25,2.8,3.2,2.3,2.6,3.0,2.2,2.6,3.2,2.38,2.62,3.2,2.38,2.7,3.2,2.3,2.62,3.25,2.3,1281.95,1408.65
E2,26/10/02,Plymouth,Blackpool,1,3,A,0,2,A,A Penn,16.0,9.0,10.0,6.0,18.0,19.0,7.0,5.0,5,3,0,0,2.25,3.25,2.75,2.3,3.2,2.8,2.2,3.0,2.6,2.0,3.4,3.0,2.1,3.25,3.0,2.25,3.25,2.75,2.3,3.25,2.62,1382.03,1355.7
E2,26/10/02,Port Vale,Crewe,1,2,A,0,1,A,E Evans,18.0,12.0,8.0,6.0,8.0,6.0,3.0,3.0,2,1,0,0,2.5,3.2,2.5,2.65,3.25,2.4,2.35,3.0,2.35,2.6,3.2,2.38,2.62,3.2,2.38,2.6,3.2,2.4,2.6,3.1,2.4,1326.66,1396.25
E2,26/10/02,QPR,Oldham,1,2,A,1,2,A,C Wilkes,10.0,7.0,2.0,5.0,10.0,24.0,6.0,5.0,1,4,0,0,1.909,3.25,3.5,1.95,3.25,3.55,1.85,3.0,3.3,1.91,3.25,3.4,2.0,3.25,3.25,1.909,3.25,3.5,1.83,3.3,3.6,1421.99,1420.45
E2,26/10/02,Stockport,Brentford,2,3,A,1,1,D,M Ryan,17.0,11.0,14.0,7.0,10.0,15.0,8.0,4.0,1,2,0,0,2.1,3.25,3.0,2.15,3.25,3.05,2.1,3.0,2.8,2.2,3.5,2.62,2.2,3.25,2.88,2.2,3.25,2.8,2.1,3.2,3.0,1273.35,1411.47
E2,26/10/02,Swindon,Mansfield,2,1,H,1,1,D,P Crossley,12.0,7.0,12.0,4.0,11.0,15.0,10.0,1.0,1,2,0,0,1.909,3.25,3.5,2.0,3.25,3.4,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1271.31,1235.15
E2,29/10/02,Blackpool,Stockport,1,3,A,0,0,D,S Baines,14.0,10.0,8.0,7.0,9.0,7.0,4.0,0.0,0,0,0,0,1.571,3.4,5.5,1.65,3.5,4.9,1.6,3.3,4.0,1.61,3.5,4.5,1.67,3.4,4.5,1.667,3.4,4.5,1.57,3.5,5.0,1372.55,1262.22
E2,29/10/02,Brentford,Plymouth,0,0,D,0,0,D,M Thorpe,5.0,11.0,2.0,5.0,13.0,18.0,6.0,3.0,2,1,0,0,1.909,3.25,3.5,1.9,3.3,3.5,1.9,3.1,3.0,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.6,1.9,3.2,3.5,1422.6,1365.18
E2,29/10/02,Bristol City,Huddersfield,1,0,H,1,0,H,P Durkin,6.0,10.0,4.0,4.0,10.0,12.0,3.0,3.0,0,1,0,0,1.533,3.5,5.5,1.55,3.6,7.0,1.5,3.5,4.5,1.57,3.5,5.0,1.53,3.5,5.5,1.533,3.6,5.5,1.53,3.4,5.5,1420.19,1380.15
E2,29/10/02,Cheltenham,Port Vale,0,1,A,0,1,A,F Stretton,13.0,5.0,10.0,1.0,10.0,8.0,4.0,5.0,1,1,0,0,2.375,3.2,2.625,2.35,3.2,2.65,2.3,3.0,2.4,2.25,3.4,2.62,2.38,3.2,2.63,2.3,3.2,2.75,2.37,3.1,2.62,1293.06,1313.07
E2,29/10/02,Colchester,Barnsley,1,1,D,1,1,D,C Penton,4.0,17.0,3.0,8.0,12.0,14.0,2.0,12.0,0,1,1,0,2.1,3.25,3.0,2.11,3.2,3.2,2.0,3.0,2.9,2.25,3.2,2.75,2.2,3.2,2.88,2.2,3.2,2.9,2.0,3.2,3.2,1293.11,1335.88
E2,29/10/02,Crewe,Luton,0,1,A,0,0,D,A Bates,10.0,7.0,3.0,3.0,4.0,16.0,5.0,3.0,0,2,0,0,1.909,3.25,3.5,1.95,3.3,3.35,1.9,3.1,3.0,1.8,3.4,3.6,1.91,3.25,3.5,1.909,3.25,3.6,2.0,3.2,3.2,1409.84,1398.97
E2,29/10/02,Mansfield,Cardiff,0,1,A,0,0,D,N Barry,11.0,15.0,6.0,9.0,8.0,8.0,3.0,4.0,0,1,0,0,5.0,3.4,1.615,4.0,3.4,1.75,3.7,3.2,1.7,3.75,3.25,1.8,4.0,3.25,1.8,4.333,3.25,1.727,4.5,3.3,1.66,1227.31,1486.65
E2,29/10/02,Notts County,Swindon,1,1,D,0,1,A,C Boyeson,9.0,12.0,7.0,4.0,10.0,10.0,9.0,5.0,3,1,0,0,1.909,3.25,3.5,1.85,3.3,3.7,1.8,3.1,3.4,1.73,3.5,3.75,1.8,3.25,4.0,1.85,3.25,3.8,1.83,3.3,3.6,1317.85,1279.15
E2,29/10/02,Oldham,Northampton,4,0,H,1,0,H,R Pearson,9.0,12.0,4.0,7.0,11.0,10.0,9.0,2.0,0,1,0,0,1.533,3.5,5.5,1.5,3.5,6.0,1.5,3.5,4.5,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.6,6.0,1.5,3.4,6.0,1436.5,1272.76
E2,29/10/02,Tranmere,Peterboro,1,1,D,0,0,D,E Evans,9.0,14.0,4.0,5.0,15.0,12.0,9.0,1.0,4,3,1,0,1.8,3.4,3.75,1.65,3.4,4.65,1.65,3.2,3.9,1.73,3.4,4.0,1.73,3.4,4.0,1.75,3.3,4.2,1.61,3.3,5.0,1314.52,1270.41
E2,29/10/02,Wigan,QPR,1,1,D,1,1,D,E Ilderton,17.0,9.0,7.0,3.0,10.0,10.0,11.0,5.0,0,2,0,0,1.8,3.25,4.0,1.8,3.3,3.9,1.8,3.1,3.4,1.73,3.4,4.0,1.83,3.25,3.75,1.85,3.25,3.8,1.8,3.3,3.75,1449.22,1405.94
E2,29/10/02,Wycombe,Chesterfield,2,0,H,0,0,D,P Crossley,18.0,7.0,12.0,4.0,7.0,9.0,10.0,6.0,0,2,0,0,2.1,3.25,3.0,2.0,3.2,3.3,2.0,3.0,2.9,1.91,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1340.22,1328.62
E2,01/11/02,Mansfield,Colchester,4,2,H,3,2,H,H Webb,18.0,4.0,9.0,4.0,11.0,12.0,5.0,2.0,2,2,0,1,2.375,3.2,2.625,2.4,3.25,2.65,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.3,3.2,2.75,2.25,3.2,2.75,1220.17,1291.07
E2,02/11/02,Brentford,Blackpool,5,0,H,2,0,H,P Rejer,11.0,9.0,7.0,6.0,12.0,14.0,9.0,11.0,0,2,0,0,2.2,3.25,2.8,2.2,3.25,2.92,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.25,2.8,2.2,3.2,2.9,2.2,3.2,2.8,1417.29,1353.29
E2,02/11/02,Cardiff,Peterboro,3,0,H,1,0,H,P Danson,16.0,5.0,9.0,3.0,3.0,9.0,12.0,0.0,1,2,0,1,1.333,4.333,7.5,1.4,4.0,7.2,1.35,3.8,6.2,1.33,4.0,8.0,1.36,4.0,7.5,1.4,3.75,7.5,1.33,4.0,8.0,1493.79,1275.32
E2,02/11/02,Cheltenham,Huddersfield,1,0,H,0,0,D,P Taylor,16.0,6.0,13.0,1.0,10.0,15.0,11.0,3.0,2,4,0,0,2.375,3.2,2.625,2.4,3.25,2.65,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.2,2.62,2.25,3.2,2.75,2.5,3.1,2.5,1277.73,1372.43
E2,02/11/02,Chesterfield,Barnsley,1,0,H,1,0,H,M Warren,5.0,12.0,3.0,6.0,6.0,6.0,2.0,7.0,2,2,0,0,1.833,3.25,3.75,1.9,3.3,3.65,1.85,3.0,3.3,1.8,3.25,3.75,1.91,3.25,3.5,1.909,3.3,3.5,1.9,3.2,3.5,1320.0,1337.92
E2,02/11/02,Northampton,Luton,3,0,H,2,0,H,P Durkin,12.0,6.0,6.0,3.0,9.0,15.0,2.0,5.0,0,0,0,0,3.0,3.25,2.1,2.8,3.25,2.28,2.8,3.0,2.1,2.75,3.25,2.2,2.75,3.25,2.25,2.75,3.25,2.25,3.0,3.2,2.1,1268.27,1415.33
E2,02/11/02,Oldham,Stockport,2,0,H,1,0,H,M Pike,8.0,4.0,3.0,1.0,5.0,5.0,14.0,6.0,0,0,0,0,1.571,3.6,5.0,1.63,3.55,4.85,1.6,3.2,4.2,1.53,3.5,5.5,1.62,3.4,5.0,1.615,3.4,5.0,1.61,3.3,5.0,1440.99,1281.48
E2,02/11/02,Port Vale,QPR,0,0,D,0,0,D,A Butler,9.0,6.0,2.0,1.0,11.0,13.0,7.0,8.0,3,1,0,1,2.5,3.2,2.5,2.65,3.25,2.4,2.35,3.0,2.35,2.5,3.25,2.4,2.62,3.2,2.38,2.5,3.2,2.5,2.5,3.1,2.5,1328.4,1410.82
E2,02/11/02,Tranmere,Plymouth,2,1,H,0,1,A,S Dunn,10.0,15.0,6.0,9.0,13.0,17.0,10.0,4.0,2,2,0,0,2.0,3.25,3.25,2.0,3.3,3.35,2.0,3.0,2.9,2.2,3.2,2.8,2.0,3.25,3.25,2.1,3.25,3.1,2.0,3.2,3.2,1309.61,1370.49
E2,02/11/02,Wigan,Crewe,2,0,H,2,0,H,M Cooper,15.0,2.0,9.0,2.0,11.0,10.0,4.0,2.0,1,2,0,1,1.833,3.25,3.75,1.9,3.35,3.6,1.9,3.0,3.1,1.8,3.25,3.75,1.83,3.25,3.75,2.0,3.25,3.25,2.0,3.2,3.2,1444.34,1393.48
E2,02/11/02,Wycombe,Swindon,2,3,A,1,1,D,P Joslin,8.0,17.0,5.0,7.0,12.0,10.0,6.0,5.0,2,1,0,0,1.727,3.25,4.333,1.7,3.5,4.35,1.75,3.2,3.5,1.73,3.2,4.33,1.67,3.4,4.5,1.8,3.25,4.0,1.8,3.3,3.75,1348.84,1283.89
E2,09/11/02,Barnsley,Cardiff,3,2,H,2,2,D,C Foy,11.0,12.0,7.0,5.0,21.0,12.0,3.0,2.0,3,2,0,0,3.75,3.25,1.833,3.6,3.25,1.9,3.4,3.1,1.8,3.4,3.25,1.91,3.5,3.25,1.91,3.5,3.25,1.909,4.0,3.4,1.72,1328.32,1497.24
E2,09/11/02,Blackpool,Wigan,0,2,A,0,1,A,A Bates,14.0,10.0,10.0,4.0,11.0,12.0,12.0,3.0,0,1,0,0,2.625,3.2,2.375,2.55,3.2,2.45,2.4,3.0,2.3,2.75,3.25,2.2,2.62,3.2,2.38,2.6,3.2,2.4,2.5,3.25,2.4,1346.29,1451.73
E2,09/11/02,Colchester,Bristol City,2,2,D,0,1,A,J Ross,10.0,10.0,8.0,7.0,12.0,18.0,3.0,2.0,1,3,0,0,3.0,3.25,2.1,2.95,3.25,2.15,2.8,3.0,2.1,3.0,3.4,2.0,3.0,3.25,2.1,3.0,3.25,2.1,2.8,3.2,2.2,1279.61,1427.91
E2,09/11/02,Crewe,Brentford,2,1,H,1,0,H,A Penn,16.0,7.0,7.0,4.0,4.0,15.0,6.0,7.0,0,3,0,2,1.833,3.25,3.75,1.92,3.25,3.55,1.9,3.1,3.0,1.91,3.25,3.4,2.0,3.25,3.25,1.909,3.25,3.5,1.9,3.2,3.5,1386.09,1424.29
E2,09/11/02,Huddersfield,Wycombe,0,0,D,0,0,D,C Boyeson,10.0,12.0,4.0,10.0,13.0,14.0,6.0,3.0,4,1,0,1,2.2,3.25,2.8,2.2,3.25,2.85,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.25,3.25,2.75,2.2,3.2,2.8,1360.12,1330.81
E2,09/11/02,Luton,Port Vale,0,0,D,0,0,D,J P Robinson,12.0,4.0,0.0,0.0,10.0,11.0,6.0,5.0,1,2,0,0,1.8,3.25,4.0,1.78,3.35,4.05,1.7,3.2,3.7,1.73,3.4,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.72,3.25,4.2,1401.15,1327.77
E2,09/11/02,Notts County,Mansfield,2,2,D,0,1,A,J Winter,13.0,18.0,9.0,11.0,10.0,13.0,5.0,6.0,2,3,0,0,1.833,3.25,3.75,1.81,3.3,3.9,1.8,3.1,3.4,1.8,3.4,3.6,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75,1313.11,1231.63
E2,09/11/02,Peterboro,Chesterfield,1,0,H,0,0,D,L Mason,22.0,4.0,12.0,0.0,14.0,16.0,7.0,0.0,3,2,0,0,2.4,3.2,2.6,2.4,3.25,2.6,2.3,3.0,2.4,2.25,3.2,2.75,2.25,3.25,2.75,2.4,3.2,2.6,2.3,3.25,2.62,1271.87,1329.6
E2,09/11/02,Plymouth,Oldham,2,2,D,2,0,H,P Crossley,8.0,6.0,4.0,4.0,9.0,13.0,2.0,7.0,3,1,0,0,2.625,3.2,2.375,2.7,3.25,2.3,2.6,3.0,2.2,2.6,3.2,2.38,2.75,3.25,2.25,2.75,3.25,2.25,2.75,3.2,2.25,1359.39,1445.57
E2,09/11/02,QPR,Northampton,0,1,A,0,0,D,M Thorpe,,4.0,,3.0,12.0,20.0,7.0,3.0,2,2,0,0,1.571,3.6,5.0,1.6,3.5,5.0,1.55,3.4,4.3,1.5,3.4,6.0,1.5,3.5,6.0,1.533,3.5,5.5,1.57,3.5,5.0,1411.45,1282.45
E2,09/11/02,Stockport,Cheltenham,1,1,D,1,1,D,G Salisbury,8.0,10.0,4.0,7.0,7.0,9.0,10.0,5.0,0,2,0,0,1.8,3.25,4.0,1.8,3.3,4.0,1.8,3.1,3.4,1.8,3.4,3.6,1.73,3.4,4.0,1.727,3.4,4.2,1.8,3.3,3.75,1276.9,1290.04
E2,09/11/02,Swindon,Tranmere,1,1,D,1,0,H,F Stretton,12.0,13.0,9.0,6.0,13.0,14.0,7.0,10.0,1,2,0,0,2.2,3.25,2.8,2.1,3.25,3.1,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.1,3.1,1301.92,1320.71
E2,23/11/02,Brentford,Wigan,0,1,A,0,1,A,G Barber,3.0,7.0,0.0,5.0,13.0,16.0,6.0,4.0,2,4,0,0,2.6,3.2,2.4,2.6,3.3,2.4,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1413.99,1464.03
E2,23/11/02,Crewe,Blackpool,3,0,H,1,0,H,P Walton,14.0,7.0,9.0,5.0,10.0,11.0,10.0,3.0,1,3,0,1,1.8,3.4,3.75,1.83,3.4,4.06,1.75,3.1,3.6,1.67,3.4,4.33,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75,1396.39,1333.99
E2,23/11/02,Huddersfield,Swindon,2,3,A,1,2,A,E Evans,10.0,6.0,4.0,3.0,11.0,14.0,3.0,4.0,3,3,0,0,2.0,3.25,3.25,2.1,3.3,3.1,2.0,3.0,2.9,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,1355.67,1299.05
E2,23/11/02,Luton,QPR,0,0,D,0,0,D,E Wolstenholme,4.0,8.0,1.0,2.0,9.0,13.0,10.0,5.0,4,2,2,0,2.2,3.2,2.875,2.2,3.3,2.9,2.1,3.0,2.8,2.2,3.25,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,1395.38,1391.73
E2,23/11/02,Mansfield,Bristol City,4,5,A,1,1,D,E Ilderton,10.0,12.0,7.0,6.0,8.0,1.0,5.0,11.0,2,2,1,0,3.75,3.25,1.833,3.45,3.25,2.0,3.0,3.1,1.9,3.0,3.4,2.0,3.5,3.25,1.91,3.5,3.25,1.909,3.2,3.2,2.0,1237.62,1426.18
E2,23/11/02,Northampton,Port Vale,3,0,H,1,0,H,G Cain,22.0,10.0,12.0,6.0,9.0,7.0,5.0,5.0,0,0,0,0,2.0,3.25,3.25,2.0,3.25,3.4,2.0,3.0,2.9,2.0,3.4,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1302.17,1333.54
E2,23/11/02,Notts County,Colchester,2,3,A,2,2,D,A Leake,9.0,12.0,4.0,5.0,14.0,13.0,11.0,3.0,1,0,0,0,1.909,3.25,3.5,2.0,3.25,3.4,2.0,3.0,2.9,1.91,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1307.12,1281.34
E2,23/11/02,Oldham,Cheltenham,0,0,D,0,0,D,M Ryan,8.0,11.0,2.0,7.0,14.0,17.0,6.0,4.0,2,3,0,0,1.444,3.6,7.0,1.49,3.75,6.75,1.45,3.5,5.0,1.57,3.25,5.5,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.6,6.5,1446.07,1293.1
E2,23/11/02,Peterboro,Barnsley,1,3,A,0,2,A,P Joslin,15.0,17.0,8.0,9.0,12.0,10.0,4.0,6.0,0,1,0,0,2.2,3.2,2.875,2.2,3.25,2.95,2.1,3.0,2.8,2.2,3.25,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1282.86,1343.27
E2,23/11/02,Plymouth,Stockport,4,1,H,3,1,H,M Warren,20.0,4.0,8.0,1.0,7.0,16.0,8.0,5.0,0,5,0,1,1.909,3.25,3.5,2.02,3.3,3.5,1.9,3.1,3.0,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,2.0,3.2,3.2,1358.89,1273.84
E2,23/11/02,Wycombe,Tranmere,1,3,A,0,0,D,M Thorpe,15.0,9.0,5.0,6.0,14.0,9.0,10.0,2.0,2,0,0,0,2.1,3.25,3.0,2.0,3.3,3.35,1.9,3.1,3.0,2.2,3.25,2.75,1.91,3.25,3.5,1.909,3.25,3.5,1.83,3.3,3.6,1335.26,1323.58
E2,24/11/02,Cardiff,Chesterfield,1,0,H,1,0,H,R Beeby,12.0,8.0,7.0,5.0,13.0,9.0,8.0,3.0,0,1,0,0,1.444,3.75,6.5,1.48,3.85,6.5,1.45,3.5,5.0,1.44,3.6,6.5,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.6,6.5,1482.29,1318.61
E2,29/11/02,QPR,Cardiff,0,4,A,0,0,D,C Wilkes,13.0,14.0,6.0,6.0,13.0,13.0,9.0,4.0,2,3,0,0,2.7,3.2,2.3,2.67,3.22,2.47,2.4,3.0,2.3,2.6,3.2,2.38,2.62,3.2,2.38,2.625,3.2,2.375,2.75,3.1,2.3,1395.35,1486.78
E2,30/11/02,Barnsley,Oldham,2,2,D,1,1,D,G Salisbury,15.0,13.0,12.0,9.0,14.0,11.0,4.0,6.0,3,3,0,0,2.6,3.2,2.4,2.6,3.25,2.45,2.4,3.0,2.3,2.5,3.2,2.5,2.62,3.2,2.38,2.6,3.2,2.4,2.62,3.2,2.3,1357.19,1438.3
E2,30/11/02,Blackpool,Notts County,1,1,D,1,0,H,L Mason,15.0,7.0,10.0,3.0,16.0,17.0,5.0,4.0,3,4,0,0,1.727,3.25,4.333,1.75,3.35,4.3,1.75,3.2,3.5,1.67,3.4,4.33,1.73,3.25,4.33,1.727,3.25,4.333,1.8,3.3,3.75,1326.94,1290.28
E2,30/11/02,Bristol City,Crewe,2,2,D,0,2,A,P Crossley,12.0,11.0,6.0,9.0,9.0,7.0,6.0,2.0,0,2,0,0,1.909,3.25,3.5,1.96,3.3,3.65,1.9,3.1,3.0,1.83,3.2,3.75,1.83,3.25,3.75,1.85,3.25,3.75,1.9,3.25,3.4,1435.56,1403.44
E2,30/11/02,Cheltenham,Brentford,1,0,H,0,0,D,K Hill,9.0,6.0,9.0,6.0,17.0,13.0,11.0,4.0,3,1,1,0,2.5,3.2,2.5,2.6,3.25,2.45,2.35,3.0,2.35,2.6,3.2,2.38,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1300.87,1399.7
E2,30/11/02,Chesterfield,Huddersfield,1,0,H,1,0,H,A Hall,17.0,11.0,9.0,8.0,11.0,15.0,6.0,6.0,3,2,0,0,1.727,3.5,4.0,1.8,3.4,4.0,1.8,3.0,3.5,1.73,3.2,4.33,1.73,3.5,4.0,1.75,3.4,4.0,1.8,3.3,3.75,1314.12,1337.89
E2,30/11/02,Colchester,Plymouth,0,0,D,0,0,D,C Boyeson,4.0,18.0,2.0,8.0,16.0,6.0,4.0,4.0,1,0,0,0,2.25,3.25,2.75,2.28,3.25,2.8,2.2,3.0,2.6,2.4,3.25,2.5,2.38,3.2,2.62,2.375,3.2,2.625,2.2,3.2,2.8,1298.18,1365.3
E2,30/11/02,Port Vale,Mansfield,4,2,H,2,1,H,A Leake,16.0,8.0,9.0,6.0,10.0,17.0,11.0,0.0,0,1,0,0,1.727,3.25,4.333,1.75,3.45,4.15,1.7,3.2,3.7,1.8,3.25,3.75,1.73,3.5,4.0,1.75,3.4,4.0,1.72,3.4,4.0,1323.48,1228.24
E2,30/11/02,Stockport,Wycombe,2,1,H,2,0,H,E Ilderton,7.0,7.0,5.0,7.0,11.0,7.0,5.0,8.0,1,1,0,0,2.0,3.25,3.25,2.05,3.3,3.2,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1267.43,1318.87
E2,30/11/02,Swindon,Peterboro,1,1,D,0,0,D,M Fletcher,7.0,7.0,2.0,2.0,12.0,16.0,3.0,3.0,1,6,0,0,1.8,3.4,3.75,1.73,3.45,4.25,1.7,3.2,3.7,1.8,3.25,3.75,1.73,3.4,4.2,1.727,3.4,4.2,1.72,3.4,4.0,1316.83,1268.94
E2,30/11/02,Tranmere,Luton,1,3,A,1,0,H,A Penn,5.0,14.0,5.0,7.0,17.0,13.0,1.0,4.0,3,1,0,0,2.1,3.25,3.0,2.1,3.3,3.1,2.1,3.0,2.8,2.2,3.25,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1339.97,1391.76
