Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,EloHome,EloAway
D2,11/04/03,Burghausen,Mannheim,2,0,H,0,0,D,1.727,3.2,4.333,1.75,3.2,4.0,1.8,3.1,3.8,1.75,3.3,3.8,1.75,3.2,3.9,1.65,1.95,1473.71,1424.06
D2,11/04/03,Karlsruhe,Mainz,0,0,D,0,0,D,2.8,3.2,2.2,2.95,3.3,2.0,2.9,3.0,2.2,2.8,3.1,2.2,2.95,3.1,2.1,1.65,1.95,1426.43,1593.35
D2,13/04/03,Ahlen,Ein Trier,2,1,H,0,0,D,2.3,3.2,2.625,2.4,3.0,2.6,2.3,3.0,2.7,2.4,3.0,2.6,2.4,3.1,2.5,1.6,2.05,1442.93,1537.28
D2,13/04/03,Duisburg,Union Berlin,0,1,A,0,0,D,1.833,3.0,4.0,1.85,3.0,3.85,1.85,3.0,3.8,1.833,3.2,3.6,1.85,3.15,3.6,1.7,1.9,1517.0,1500.08
D2,13/04/03,Ein Frankfurt,Lubeck,3,1,H,1,1,D,1.5,3.6,5.5,1.5,3.6,5.25,1.45,3.8,5.4,1.5,3.75,5.0,1.55,3.4,5.0,1.65,1.95,1583.58,1467.28
D2,13/04/03,Freiburg,St Pauli,1,1,D,1,1,D,1.444,3.75,6.0,1.4,3.75,6.45,1.4,3.9,6.0,1.4,4.0,6.0,1.35,4.2,6.25,1.6,2.05,1613.69,1428.48
D2,13/04/03,Greuther Furth,Reutlingen,2,0,H,1,0,H,1.727,3.2,4.333,1.75,3.2,4.0,1.65,3.3,4.4,1.727,3.4,3.8,1.8,3.25,3.65,1.7,1.9,1588.77,1486.4
D2,14/04/03,FC Koln,Oberhausen,2,0,H,2,0,H,1.364,4.0,7.0,1.35,4.0,6.9,1.35,4.0,7.0,1.333,4.2,7.0,1.35,3.9,7.0,1.5,2.25,1624.41,1459.53
D2,17/04/03,Lubeck,Ahlen,4,1,H,1,1,D,1.9,3.25,3.4,1.85,3.2,3.65,1.9,3.0,3.6,1.8,3.2,3.75,1.9,2.95,3.7,,,1461.69,1455.23
D2,17/04/03,Mannheim,Karlsruhe,0,2,A,0,0,D,2.2,3.4,2.62,2.2,3.15,2.8,2.2,3.1,2.8,2.2,3.1,2.8,2.3,3.05,2.65,,,1416.63,1428.81
D2,17/04/03,St Pauli,Greuther Furth,1,1,D,0,1,A,2.4,3.4,2.4,2.45,3.15,2.5,2.4,3.2,2.4,2.4,3.0,2.6,2.3,3.05,2.65,1.65,1.95,1436.92,1594.71
D2,20/04/03,Braunschweig,Ein Frankfurt,0,0,D,0,0,D,3.0,3.4,2.0,3.2,3.2,2.0,3.1,3.0,2.1,3.1,3.2,2.0,3.1,3.2,2.0,1.8,1.8,1421.95,1589.17
D2,20/04/03,Ein Trier,Freiburg,0,1,A,0,0,D,2.5,3.1,2.5,2.5,3.2,2.45,2.5,3.0,2.5,2.6,3.0,2.4,2.75,3.15,2.2,1.75,1.85,1524.98,1605.25
D2,20/04/03,Oberhausen,Burghausen,0,0,D,0,0,D,2.0,3.0,3.4,1.95,3.2,3.35,1.9,3.1,3.5,1.95,3.2,3.2,2.05,2.85,3.35,1.75,1.85,1455.06,1481.14
D2,20/04/03,Reutlingen,FC Koln,1,2,A,1,1,D,3.0,3.0,2.2,3.1,3.1,2.1,3.1,3.0,2.1,2.875,3.1,2.15,3.3,2.9,2.05,1.65,2.0,1480.46,1628.88
D2,20/04/03,Union Berlin,Aachen,3,2,H,0,2,A,2.0,3.0,3.4,2.05,3.1,3.2,2.0,3.0,3.3,2.1,3.1,3.0,1.95,2.9,3.6,1.75,1.85,1516.63,1495.79
D2,21/04/03,Mainz,Duisburg,3,1,H,3,1,H,1.571,3.5,5.0,1.55,3.4,5.5,1.55,3.4,5.0,1.571,3.6,4.5,1.5,3.5,5.4,1.65,1.95,1590.97,1500.45
D2,25/04/03,Duisburg,Mannheim,0,0,D,0,0,D,1.533,3.6,5.0,1.57,3.5,5.0,1.5,3.7,5.0,1.5,3.75,5.0,1.5,3.7,5.0,1.95,1.65,1494.19,1401.04
D2,25/04/03,Ein Frankfurt,Union Berlin,0,0,D,0,0,D,1.5,3.6,5.5,1.48,3.55,5.8,1.45,3.6,5.8,1.5,3.75,5.0,1.5,3.5,5.4,1.95,1.65,1586.78,1524.95
D2,25/04/03,Greuther Furth,Freiburg,4,0,H,2,0,H,2.375,3.1,2.625,2.4,3.1,2.55,2.3,3.0,2.7,2.4,3.0,2.6,2.5,3.1,2.4,1.8,1.8,1592.65,1618.46
D2,27/04/03,Aachen,Mainz,3,0,H,1,0,H,2.5,3.25,2.375,2.9,3.3,2.1,3.1,3.2,2.0,2.7,3.0,2.3,2.7,3.4,2.1,1.95,1.65,1487.47,1597.23
D2,27/04/03,Ahlen,Braunschweig,1,2,A,0,2,A,1.8,3.4,3.6,1.8,3.4,3.65,1.75,3.3,3.8,1.75,3.3,3.8,1.85,3.2,3.5,1.95,1.65,1446.44,1424.34
D2,27/04/03,Burghausen,Reutlingen,1,0,H,0,0,D,2.2,3.25,2.75,2.22,3.2,2.7,2.1,2.9,3.2,2.111,3.1,2.9,2.05,3.1,3.05,1.8,1.8,1483.76,1469.69
D2,27/04/03,Karlsruhe,Oberhausen,2,1,H,0,1,A,1.909,3.25,3.4,1.85,3.2,3.55,1.85,3.1,3.6,1.85,3.2,3.5,1.8,3.2,3.7,1.8,1.8,1444.4,1452.44
D2,27/04/03,Lubeck,Ein Trier,3,1,H,2,0,H,2.2,3.25,2.75,2.15,3.2,2.8,1.75,3.2,4.0,2.15,3.1,2.875,2.1,3.2,2.85,1.95,1.65,1470.48,1511.77
D2,28/04/03,FC Koln,St Pauli,2,1,H,2,0,H,1.444,3.6,6.5,1.5,3.5,5.5,1.5,3.5,5.4,1.444,3.8,5.5,1.4,3.75,6.3,2.0,1.6,1639.65,1438.98
D2,02/05/03,Freiburg,FC Koln,3,0,H,2,0,H,1.909,3.2,3.5,1.85,3.1,3.7,1.7,3.1,4.4,1.727,3.4,3.8,2.0,3.1,3.3,1.77,1.9,1608.59,1643.41
D2,02/05/03,St Pauli,Burghausen,2,2,D,2,1,H,1.8,3.3,3.75,1.78,3.35,3.75,1.65,3.5,4.0,1.667,3.5,4.0,1.8,3.3,3.75,1.7,1.9,1435.22,1492.3
D2,02/05/03,Union Berlin,Ahlen,1,1,D,1,0,H,2.0,3.2,3.2,1.93,3.25,3.3,2.1,2.7,3.4,1.95,3.2,3.2,2.0,3.1,3.3,1.65,1.95,1530.38,1429.72
D2,04/05/03,Braunschweig,Lubeck,1,1,D,0,0,D,1.833,3.5,3.4,1.8,3.35,3.65,1.65,3.5,4.0,1.833,3.2,3.6,1.85,3.3,3.4,1.8,1.8,1441.06,1480.89
D2,04/05/03,Ein Trier,Greuther Furth,1,2,A,0,2,A,2.5,3.4,2.3,2.6,3.33,2.25,2.9,3.2,2.1,3.0,3.1,2.1,2.55,3.2,2.3,1.65,1.95,1501.36,1602.52
D2,04/05/03,Mannheim,Aachen,2,1,H,2,1,H,2.5,3.5,2.25,2.6,3.25,2.3,2.4,3.2,2.4,,,,2.65,3.25,2.2,1.7,1.9,1407.35,1500.32
D2,04/05/03,Oberhausen,Duisburg,3,1,H,1,0,H,1.833,3.0,4.0,1.78,3.15,4.0,1.7,3.3,4.0,1.85,3.2,3.5,1.85,3.25,3.45,1.8,1.8,1443.17,1487.88
D2,04/05/03,Reutlingen,Karlsruhe,0,3,A,0,2,A,2.1,3.2,3.0,2.05,3.2,3.05,2.0,3.1,3.2,2.05,3.1,3.1,2.25,3.1,2.7,1.75,1.85,1461.15,1453.67
D2,05/05/03,Mainz,Ein Frankfurt,3,2,H,1,1,D,2.25,3.0,2.875,2.15,3.1,2.93,2.2,3.0,2.9,2.1,3.1,3.0,2.37,3.0,2.7,1.8,1.8,1584.38,1581.35
D2,08/05/03,Greuther Furth,FC Koln,2,0,H,1,0,H,1.83,3.2,3.75,1.85,3.3,3.4,1.85,3.3,3.4,1.75,3.3,3.8,1.8,3.35,3.55,1.65,1.95,1614.98,1633.23
D2,09/05/03,Duisburg,Reutlingen,2,0,H,0,0,D,2.1,3.25,2.9,2.12,3.3,2.75,2.2,3.2,2.7,2.15,3.1,2.875,2.2,3.3,2.7,1.8,1.8,1477.35,1444.9
D2,09/05/03,Ein Frankfurt,Mannheim,4,1,H,1,0,H,1.286,4.5,8.0,1.25,4.7,8.7,1.25,4.5,7.0,1.25,4.5,8.5,1.33,4.33,7.0,1.55,2.15,1572.45,1419.6
D2,09/05/03,Lubeck,Union Berlin,0,1,A,0,0,D,2.0,3.0,3.4,1.9,3.2,3.4,1.85,3.1,3.6,1.9,3.2,3.4,1.9,3.25,3.4,1.7,1.9,1483.03,1523.87
D2,11/05/03,Aachen,Oberhausen,2,0,H,1,0,H,1.833,3.0,4.0,1.8,3.2,3.85,,,,1.85,3.2,3.5,1.75,3.25,3.85,1.65,1.95,1488.07,1453.7
D2,11/05/03,Burghausen,Freiburg,1,2,A,1,1,D,3.4,3.0,2.0,3.4,3.0,1.97,3.0,2.9,2.2,3.1,3.1,2.05,3.05,3.0,2.1,1.8,1.8,1493.84,1618.77
D2,11/05/03,Ein Trier,Braunschweig,0,1,A,0,0,D,2.2,3.2,2.8,2.25,3.3,2.65,2.2,3.2,2.7,2.25,3.1,2.75,2.35,3.35,2.4,1.7,1.9,1488.9,1438.92
D2,11/05/03,Karlsruhe,St Pauli,1,1,D,0,1,A,1.909,3.4,3.25,1.9,3.2,3.35,1.85,3.1,3.6,1.9,3.2,3.4,1.75,3.6,3.45,1.7,1.9,1469.92,1433.68
D2,12/05/03,Ahlen,Mainz,4,3,H,2,1,H,2.75,3.25,2.2,2.7,3.25,2.17,2.9,3.0,2.2,2.875,3.1,2.15,2.62,3.2,2.3,1.7,1.9,1436.23,1593.28
D2,18/05/03,FC Koln,Ein Trier,1,3,A,1,1,D,1.5,3.6,5.5,1.5,3.7,5.0,1.5,3.7,5.0,1.44,3.8,5.5,1.45,3.65,5.75,1.55,2.1,1623.62,1471.32
D2,18/05/03,Freiburg,Karlsruhe,3,1,H,1,0,H,2.0,2.6,4.0,1.9,2.9,3.7,1.85,2.9,4.0,,,,1.8,2.75,4.5,1.6,2.05,1630.37,1465.26
D2,18/05/03,Greuther Furth,Burghausen,2,2,D,1,0,H,1.25,5.0,8.0,1.25,4.7,8.2,1.3,4.2,8.0,1.25,4.5,8.5,1.25,4.75,8.0,1.5,2.15,1624.59,1482.24
D2,18/05/03,Mainz,Lubeck,5,1,H,2,1,H,1.25,5.0,8.0,1.25,4.7,8.2,1.3,4.2,8.0,1.25,4.5,8.5,1.25,4.75,8.0,1.5,2.15,1578.75,1468.42
D2,18/05/03,Mannheim,Ahlen,0,2,A,0,1,A,3.2,3.5,1.91,3.3,3.6,1.8,,,,,,,3.45,3.25,1.85,1.6,2.05,1414.87,1450.76
D2,18/05/03,Oberhausen,Ein Frankfurt,0,2,A,0,2,A,3.2,3.5,1.91,3.3,3.5,1.83,3.8,3.4,1.7,3.75,3.2,1.8,3.6,3.45,1.75,1.75,1.85,1445.81,1577.18
D2,18/05/03,Reutlingen,Aachen,5,0,H,2,0,H,1.73,3.4,4.0,1.77,3.5,3.5,1.9,3.3,3.3,,,,1.85,3.5,3.2,1.6,2.05,1436.95,1495.96
D2,18/05/03,St Pauli,Duisburg,4,0,H,3,0,H,1.73,3.6,3.75,1.75,3.5,3.7,1.9,3.2,3.4,,,,1.85,3.5,3.2,1.6,2.05,1438.34,1485.3
D2,18/05/03,Union Berlin,Braunschweig,0,1,A,0,1,A,2.63,3.4,2.2,2.6,3.55,2.15,2.5,3.3,2.2,,,,2.65,3.4,2.15,1.8,1.8,1538.48,1456.5
D2,25/05/03,Aachen,St Pauli,4,1,H,2,0,H,1.615,3.5,4.5,1.75,3.4,3.85,1.7,3.2,4.2,1.8,3.2,3.75,1.8,3.3,3.6,,,1484.93,1448.95
D2,25/05/03,Ahlen,Oberhausen,2,1,H,1,1,D,1.727,2.5,7.0,1.75,2.4,7.2,,,,1.8,2.2,5.0,1.8,2.45,5.0,,,1465.54,1434.44
D2,25/05/03,Braunschweig,Mainz,1,4,A,0,2,A,2.375,3.5,2.375,2.35,3.8,2.3,2.5,3.4,2.1,2.8,3.1,2.2,2.35,3.6,2.3,,,1475.01,1584.49
D2,25/05/03,Burghausen,FC Koln,2,0,H,1,0,H,2.5,3.25,2.4,2.4,3.15,2.55,2.4,2.9,2.7,2.5,3.0,2.5,2.4,3.3,2.4,1.6,2.05,1489.78,1603.36
D2,25/05/03,Duisburg,Freiburg,3,2,H,2,0,H,2.875,2.8,2.375,2.85,2.9,2.33,2.9,2.5,2.6,2.625,3.0,2.375,2.9,2.7,2.3,,,1474.69,1634.83
D2,25/05/03,Ein Frankfurt,Reutlingen,6,3,H,3,1,H,1.333,4.5,6.5,1.28,4.75,7.0,1.3,4.5,7.0,1.25,4.5,8.5,1.3,4.7,6.5,,,1588.55,1447.98
D2,25/05/03,Ein Trier,Union Berlin,0,1,A,0,1,A,1.909,3.25,3.4,1.95,3.2,3.35,2.0,3.1,3.2,1.95,3.2,3.2,1.95,3.25,3.15,1.65,1.95,1491.58,1519.97
D2,25/05/03,Karlsruhe,Greuther Furth,2,1,H,1,0,H,2.5,3.5,2.25,2.4,3.15,2.55,2.2,3.3,2.5,,,,2.25,3.1,2.7,,,1460.8,1617.05
D2,25/05/03,Lubeck,Mannheim,3,1,H,3,0,H,1.5,3.6,5.5,1.45,3.75,5.75,1.45,3.8,5.4,1.5,3.75,5.0,1.5,3.5,5.4,,,1462.68,1400.09
