Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,EloHome,EloAway
F1,22/01/03,Rennes,Bastia,0,1,A,0,0,D,1.72,3.2,4.33,1.7,3.3,4.65,1.8,2.9,4.2,1.83,3.4,3.5,1.83,3.1,4.0,1.66,3.3,4.5,1.95,1.65,1675.47,1651.58
F1,28/01/03,Marseille,Nice,2,0,H,1,0,H,1.833,3.0,4.0,1.85,3.1,4.2,1.8,3.0,4.0,1.91,3.0,3.75,1.85,3.1,4.0,1.72,3.1,4.5,1.95,1.65,1728.98,1702.94
F1,29/01/03,Bastia,Auxerre,2,0,H,0,0,D,2.375,2.875,2.8,2.4,3.1,2.75,2.4,2.9,2.7,2.4,3.25,2.5,2.375,3.0,2.8,2.25,3.0,2.87,1.9,1.7,1668.36,1746.26
F1,29/01/03,Guingamp,Le Havre,1,2,A,0,0,D,1.727,3.1,4.5,1.7,3.1,5.15,1.8,3.0,4.0,1.72,3.2,4.33,1.727,3.2,4.5,1.66,3.1,5.0,2.05,1.6,1654.86,1616.5
F1,29/01/03,Lens,Lyon,2,2,D,2,2,D,2.4,2.875,2.8,2.35,3.05,2.85,2.3,2.9,2.8,2.37,3.0,2.75,2.3,3.1,2.8,2.3,3.0,2.8,1.9,1.7,1732.56,1790.48
F1,29/01/03,Montpellier,Ajaccio,0,1,A,0,0,D,2.0,3.0,3.4,2.0,3.05,3.6,2.1,2.6,3.6,2.0,3.0,3.4,2.0,3.0,3.6,1.9,3.0,3.75,1.95,1.65,1591.09,1626.36
F1,29/01/03,Nantes,Monaco,0,2,A,0,1,A,2.1,3.0,3.2,2.15,3.0,3.3,2.2,2.8,3.1,2.1,3.2,3.0,2.2,3.0,3.1,2.0,2.87,3.6,1.85,1.75,1713.37,1712.27
F1,29/01/03,Paris SG,Lille,1,0,H,0,0,D,1.727,3.1,4.5,1.7,3.1,5.15,1.7,3.1,4.4,1.61,3.25,5.0,1.615,3.2,5.5,1.72,2.9,5.0,1.9,1.7,1720.33,1698.37
F1,29/01/03,Sedan,Strasbourg,2,1,H,2,0,H,2.2,3.0,3.0,2.15,3.0,3.3,2.0,3.0,3.3,2.1,3.2,3.0,2.2,3.0,3.1,2.1,3.0,3.2,2.05,1.6,1632.52,1671.06
F1,29/01/03,Sochaux,Rennes,1,0,H,1,0,H,1.727,3.1,4.5,1.75,3.1,4.75,1.7,3.1,4.4,1.73,3.4,4.0,1.667,3.2,5.0,1.72,3.1,4.5,1.95,1.65,1708.95,1658.69
F1,29/01/03,Troyes,Bordeaux,0,1,A,0,1,A,2.625,2.875,2.5,2.65,3.0,2.55,2.9,2.8,2.3,2.75,3.2,2.25,2.6,3.0,2.5,2.62,2.9,2.5,2.05,1.6,1595.15,1717.27
F1,01/02/03,Ajaccio,Bastia,1,1,D,1,0,H,2.25,2.87,3.0,2.25,2.95,3.15,2.2,2.8,3.1,2.37,3.0,2.75,2.25,2.88,3.1,2.25,3.0,2.87,2.1,1.55,1641.16,1680.07
F1,01/02/03,Auxerre,Sochaux,2,0,H,1,0,H,1.72,2.87,5.0,1.75,3.1,4.75,1.65,3.1,4.8,1.66,3.25,4.5,1.75,3.1,4.5,1.66,3.1,5.0,2.1,1.55,1734.55,1716.36
F1,01/02/03,Le Havre,Troyes,1,0,H,0,0,D,1.8,3.0,4.33,1.8,3.1,4.5,1.85,3.0,3.8,1.9,3.0,3.75,1.75,3.1,4.5,1.83,3.0,4.0,2.1,1.55,1633.73,1583.44
F1,01/02/03,Lyon,Nantes,0,0,D,0,0,D,1.66,3.25,4.5,1.65,3.3,5.15,1.6,3.2,5.0,1.66,3.25,4.5,1.6,3.25,5.5,1.66,3.1,5.0,1.8,1.8,1791.99,1697.33
F1,01/02/03,Monaco,Sedan,3,0,H,2,0,H,1.66,2.87,5.5,1.6,3.35,5.55,1.6,3.2,5.0,1.61,3.25,5.0,1.6,3.2,5.5,1.57,3.3,5.5,1.82,1.75,1728.31,1642.83
F1,01/02/03,Nice,Guingamp,1,0,H,1,0,H,1.72,3.2,4.33,1.8,3.2,4.25,1.8,3.0,4.0,1.83,3.2,3.75,1.75,3.1,4.5,1.83,3.2,3.75,1.82,1.75,1694.79,1637.63
F1,01/02/03,Rennes,Lens,1,1,D,1,1,D,2.25,3.0,2.87,2.3,3.0,3.0,2.3,2.8,2.9,2.1,3.0,3.2,2.25,3.0,3.0,2.1,2.87,3.3,1.95,1.65,1651.28,1731.05
F1,01/02/03,Strasbourg,Paris SG,0,1,A,0,0,D,2.5,2.87,2.62,2.55,3.0,2.65,2.6,2.8,2.6,2.37,3.0,2.75,2.5,3.0,2.6,2.3,2.9,2.9,1.88,1.7,1660.75,1728.61
F1,02/02/03,Bordeaux,Marseille,3,1,H,0,0,D,2.2,3.0,3.0,2.05,3.0,3.55,1.9,3.0,3.6,2.0,3.2,3.2,2.2,3.0,3.1,2.0,3.0,3.4,1.82,1.75,1728.98,1737.13
F1,04/02/03,Monaco,Lyon,2,0,H,1,0,H,2.1,3.0,3.2,2.18,3.0,3.2,2.0,3.0,3.3,2.2,3.0,3.0,2.2,3.0,3.1,2.2,3.0,3.0,1.75,1.85,1734.71,1785.64
F1,05/02/03,Bastia,Paris SG,1,0,H,1,0,H,2.375,3.0,2.7,2.3,3.0,3.0,2.3,2.9,2.8,2.25,3.0,2.88,2.3,3.0,2.875,2.25,3.0,2.87,1.95,1.65,1682.25,1742.26
F1,05/02/03,Lens,Bordeaux,3,3,D,3,1,H,2.25,2.9,3.0,2.18,3.0,3.2,2.3,2.8,2.9,2.38,3.0,2.75,2.2,3.0,3.1,2.1,3.0,3.2,1.95,1.65,1731.78,1738.25
F1,05/02/03,Marseille,Le Havre,2,0,H,1,0,H,1.5,3.4,6.0,1.5,3.55,6.5,1.55,3.3,5.2,1.5,3.4,6.0,1.5,3.4,6.5,1.5,3.3,6.5,1.9,1.7,1727.86,1641.14
F1,05/02/03,Montpellier,Strasbourg,2,1,H,1,0,H,2.4,3.0,2.7,2.35,2.95,2.95,2.2,2.8,3.1,2.38,3.0,2.75,2.375,3.0,2.8,2.37,2.9,2.8,2.05,1.6,1576.29,1647.1
F1,05/02/03,Nantes,Rennes,1,0,H,0,0,D,1.727,3.2,4.333,1.75,3.15,4.65,1.7,3.1,4.4,1.73,3.2,4.33,1.727,3.2,4.5,1.72,3.25,4.2,1.95,1.65,1703.68,1650.55
F1,05/02/03,Sedan,Auxerre,1,2,A,1,0,H,2.625,2.875,2.5,2.6,2.92,2.65,2.6,2.8,2.6,2.5,3.2,2.5,2.5,3.0,2.6,2.6,2.8,2.6,1.9,1.7,1636.43,1742.95
F1,05/02/03,Troyes,Nice,1,0,H,1,0,H,2.7,3.0,2.375,2.85,2.9,2.45,2.7,2.9,2.4,2.75,3.2,2.25,2.8,3.0,2.375,2.62,2.9,2.5,2.05,1.6,1576.03,1701.99
F1,08/02/03,Ajaccio,Marseille,0,2,A,0,1,A,2.75,2.8,2.5,2.78,3.0,2.43,2.7,2.8,2.5,2.5,3.2,2.5,2.875,2.875,2.375,2.62,2.9,2.5,2.15,1.55,1638.98,1734.22
F1,08/02/03,Bordeaux,Bastia,0,2,A,0,1,A,1.667,3.25,4.5,1.65,3.35,5.0,1.6,3.2,5.0,1.5,3.25,6.5,1.667,3.2,5.0,1.61,3.3,5.0,2.05,1.6,1741.54,1693.32
F1,08/02/03,Le Havre,Sedan,2,1,H,1,1,D,1.909,3.0,3.75,1.95,3.05,3.8,2.0,2.9,3.4,2.0,3.0,3.4,1.909,3.0,3.8,1.83,3.0,4.0,1.9,1.7,1634.78,1624.16
F1,08/02/03,Lille,Lens,0,2,A,0,1,A,2.2,3.0,3.0,2.23,3.0,3.1,2.3,2.7,3.0,2.2,3.0,3.0,2.25,3.0,3.0,2.25,2.87,3.0,2.15,1.55,1690.09,1728.49
F1,08/02/03,Lyon,Troyes,0,0,D,0,0,D,1.333,4.0,8.0,1.38,4.0,7.8,1.4,3.7,6.5,1.25,4.5,10.0,1.4,3.75,7.5,1.36,3.75,8.0,1.85,1.75,1774.89,1589.46
F1,08/02/03,Nice,Sochaux,2,2,D,0,1,A,1.8,3.0,4.2,1.87,3.15,4.0,1.9,2.9,3.8,1.66,3.25,4.5,1.75,3.1,4.5,1.72,3.1,4.5,1.9,1.7,1688.56,1707.96
F1,08/02/03,Paris SG,Montpellier,1,3,A,1,2,A,1.4,3.6,7.5,1.45,3.65,7.2,1.5,3.4,5.6,1.25,4.5,10.0,1.444,3.6,7.0,1.5,3.2,7.0,1.8,1.8,1731.19,1587.74
F1,08/02/03,Rennes,Monaco,0,0,D,0,0,D,2.7,3.0,2.375,2.7,3.0,2.5,2.7,2.8,2.5,2.5,3.2,2.5,2.8,2.9,2.4,2.62,2.9,2.5,2.05,1.6,1643.23,1745.46
F1,08/02/03,Strasbourg,Guingamp,3,1,H,0,0,D,2.0,3.0,3.4,2.0,3.15,3.5,2.0,2.9,3.4,2.1,3.2,3.0,2.1,3.0,3.3,1.9,3.1,3.6,1.8,1.8,1635.65,1630.43
F1,09/02/03,Auxerre,Nantes,0,1,A,0,1,A,1.667,3.25,4.5,1.72,3.25,4.65,1.65,3.2,4.6,1.8,3.2,4.0,1.667,3.3,4.75,1.66,3.3,4.5,1.9,1.7,1755.22,1711.0
F1,15/02/03,Nantes,Sochaux,0,1,A,0,0,D,1.8,3.1,4.0,1.9,3.1,4.0,1.75,3.1,4.2,,,,1.833,3.1,4.0,1.72,3.1,4.5,1.95,1.65,1728.41,1710.81
F1,19/02/03,Troyes,Lille,2,0,H,1,0,H,2.1,3.0,3.2,2.15,3.0,3.3,2.2,3.0,2.9,,,,2.1,3.0,3.25,2.1,3.0,3.2,2.15,1.55,1597.91,1675.4
F1,22/02/03,Bastia,Nice,1,1,D,1,0,H,1.8,3.1,4.0,1.83,3.2,4.1,1.75,3.1,4.2,1.9,3.2,3.5,1.8,3.2,4.0,1.72,3.2,4.33,2.05,1.6,1710.85,1685.71
F1,22/02/03,Guingamp,Paris SG,3,2,H,0,1,A,2.4,3.0,2.7,2.55,3.0,2.65,2.6,2.8,2.6,2.5,3.2,2.5,2.5,3.0,2.625,2.7,3.0,2.37,2.05,1.6,1621.6,1711.13
F1,22/02/03,Lens,Montpellier,4,0,H,2,0,H,1.667,3.1,5.0,1.68,3.2,5.2,1.6,3.2,5.0,1.5,3.4,6.0,1.667,3.2,5.0,1.61,3.3,5.0,1.85,1.75,1743.18,1607.8
F1,22/02/03,Lyon,Rennes,4,1,H,2,1,H,1.533,3.25,6.0,1.58,3.45,5.65,1.55,3.3,5.2,1.44,3.6,6.5,1.533,3.5,5.5,1.53,3.25,6.0,1.9,1.7,1766.44,1643.31
F1,22/02/03,Marseille,Lille,2,0,H,1,0,H,1.5,3.4,6.0,1.58,3.45,5.6,1.55,3.3,5.2,1.44,3.6,6.5,1.533,3.5,5.5,1.5,3.4,6.0,2.05,1.6,1746.89,1663.71
F1,22/02/03,Nantes,Ajaccio,1,0,H,0,0,D,1.615,3.25,5.0,1.68,3.2,5.2,1.6,3.2,5.0,1.66,3.25,4.5,1.615,3.4,5.0,1.61,3.1,5.5,1.95,1.65,1711.83,1626.31
F1,22/02/03,Sedan,Bordeaux,0,1,A,0,1,A,2.5,3.1,2.5,2.6,3.05,2.55,2.6,2.8,2.6,2.5,3.2,2.5,2.6,3.0,2.5,2.5,3.1,2.5,1.85,1.75,1615.51,1724.01
F1,22/02/03,Sochaux,Le Havre,1,0,H,0,0,D,1.727,3.1,4.5,1.73,3.25,4.6,1.7,3.0,4.6,1.66,3.25,4.5,1.727,3.2,4.5,1.66,3.1,5.0,2.05,1.6,1727.39,1643.43
F1,22/02/03,Troyes,Strasbourg,1,0,H,1,0,H,2.2,3.0,3.0,2.2,3.0,3.2,2.1,2.9,3.2,2.2,3.0,3.0,2.1,3.0,3.25,2.1,3.0,3.2,2.15,1.55,1609.6,1644.48
F1,23/02/03,Monaco,Auxerre,3,1,H,1,0,H,1.909,3.0,3.75,1.95,3.1,3.75,1.9,3.0,3.6,2.0,3.0,3.4,1.909,3.1,3.75,1.9,3.1,3.6,1.95,1.65,1745.38,1737.81
F1,28/02/03,Nice,Nantes,1,1,D,1,0,H,2.0,3.0,3.4,2.0,3.15,3.5,2.2,2.8,3.1,1.9,3.2,3.5,1.909,3.1,3.75,2.0,3.0,3.4,2.25,1.5,1690.03,1718.22
F1,01/03/03,Ajaccio,Lens,0,0,D,0,0,D,2.375,3.1,2.625,2.5,3.1,2.65,2.6,2.8,2.6,2.5,2.87,2.62,2.5,3.0,2.6,2.6,2.8,2.6,2.15,1.55,1619.92,1748.31
F1,01/03/03,Bordeaux,Sochaux,2,0,H,2,0,H,1.833,3.0,4.0,1.8,3.1,4.5,1.7,3.1,4.4,1.72,3.2,4.33,1.8,3.1,4.2,1.8,3.1,4.0,2.05,1.6,1736.2,1733.83
F1,01/03/03,Le Havre,Bastia,2,0,H,1,0,H,2.2,3.0,3.0,2.3,3.1,2.9,2.3,2.9,2.8,2.4,3.25,2.5,2.25,3.1,2.875,2.25,3.0,2.87,2.15,1.55,1636.99,1706.53
F1,01/03/03,Lille,Monaco,1,3,A,0,0,D,2.625,3.1,2.375,2.7,3.1,2.45,2.8,2.8,2.4,2.75,3.0,2.37,2.75,3.0,2.4,2.8,3.0,2.3,2.05,1.6,1657.25,1754.13
F1,01/03/03,Montpellier,Guingamp,2,0,H,1,0,H,2.2,3.0,3.0,2.25,3.1,3.0,2.2,2.8,3.1,2.25,3.2,2.75,2.3,3.1,2.8,2.3,3.0,2.8,1.95,1.65,1602.67,1633.72
F1,01/03/03,Paris SG,Troyes,4,2,H,1,2,A,1.615,3.25,5.0,1.6,3.3,5.75,1.5,3.4,5.6,1.53,3.4,5.5,1.571,3.3,5.5,1.61,3.3,5.0,2.05,1.6,1699.01,1619.78
F1,01/03/03,Rennes,Sedan,1,0,H,0,0,D,1.833,3.0,4.0,1.85,3.15,4.1,1.75,3.1,4.2,1.9,3.2,3.5,1.85,3.1,4.0,1.83,3.0,4.0,2.05,1.6,1637.89,1603.32
F1,01/03/03,Strasbourg,Marseille,0,0,D,0,0,D,2.625,2.875,2.5,2.65,3.1,2.5,2.7,2.8,2.5,2.62,2.87,2.5,2.75,3.0,2.4,2.75,2.9,2.4,1.95,1.65,1634.3,1753.35
F1,02/03/03,Auxerre,Lyon,1,2,A,0,2,A,2.2,3.0,3.0,2.2,3.1,3.1,2.3,2.8,2.9,2.25,3.0,2.87,2.25,3.0,3.0,2.2,3.0,3.0,2.05,1.6,1729.06,1771.86
F1,08/03/03,Bastia,Strasbourg,1,1,D,1,0,H,1.667,3.25,4.5,1.72,3.25,4.65,1.65,3.2,4.6,1.57,3.25,5.5,1.727,3.2,4.5,1.66,3.3,4.5,2.15,1.55,1695.12,1634.98
F1,08/03/03,Lens,Nice,0,0,D,0,0,D,1.833,3.0,4.0,1.78,3.15,4.5,1.7,3.1,4.4,1.83,3.0,4.0,1.833,3.0,4.2,1.72,3.1,4.5,1.85,1.75,1747.29,1687.48
F1,08/03/03,Lyon,Ajaccio,3,1,H,2,1,H,1.333,4.0,8.0,1.4,3.85,8.0,1.35,4.0,7.0,1.4,3.75,7.0,1.4,3.75,7.5,1.4,3.6,7.5,1.8,1.8,1786.4,1620.94
F1,08/03/03,Monaco,Bordeaux,0,1,A,0,0,D,1.909,3.0,3.75,1.82,3.3,3.95,1.9,3.0,3.6,1.9,3.0,3.75,1.9,3.0,4.0,1.8,3.1,4.0,1.95,1.65,1766.74,1745.12
F1,08/03/03,Nantes,Le Havre,2,0,H,1,0,H,1.667,3.25,4.5,1.72,3.25,4.6,1.65,3.2,4.6,1.72,3.2,4.33,1.727,3.2,4.5,1.66,3.1,5.0,2.05,1.6,1720.77,1648.4
F1,08/03/03,Rennes,Auxerre,0,0,D,0,0,D,2.3,3.0,2.8,2.42,3.1,2.7,2.5,3.0,2.5,2.5,2.87,2.62,2.4,3.0,2.75,2.3,3.0,2.8,2.15,1.55,1645.78,1714.52
F1,08/03/03,Sedan,Guingamp,2,0,H,0,0,D,2.2,3.0,3.0,2.18,3.15,3.05,2.0,3.0,3.3,2.25,3.2,2.75,2.2,3.0,3.1,2.1,3.1,3.1,1.9,1.7,1595.43,1623.67
F1,08/03/03,Sochaux,Lille,2,2,D,2,0,H,1.571,3.25,5.5,1.62,3.3,5.4,1.65,3.2,4.6,1.61,3.2,5.5,1.615,3.25,5.25,1.57,3.3,5.5,2.25,1.5,1724.91,1644.64
F1,08/03/03,Troyes,Montpellier,0,2,A,0,1,A,1.909,3.0,3.75,1.85,3.1,4.2,1.9,3.0,3.6,2.0,3.0,3.4,1.9,3.1,3.75,1.9,3.0,3.75,2.15,1.55,1613.21,1612.72
F1,09/03/03,Marseille,Paris SG,0,3,A,0,1,A,1.833,3.0,4.0,1.85,3.1,4.2,1.8,3.1,3.8,1.83,3.2,3.75,1.8,3.1,4.2,1.8,3.1,4.0,2.05,1.6,1752.67,1705.58
F1,14/03/03,Lens,Nantes,0,1,A,0,0,D,2.0,3.0,3.4,1.93,3.05,3.8,2.1,2.8,3.3,2.0,3.0,3.4,1.91,3.1,3.75,1.9,3.0,3.75,2.05,1.6,1741.91,1727.53
F1,14/03/03,Lille,Montpellier,2,0,H,0,0,D,2.0,3.0,3.4,2.0,3.05,3.6,2.1,2.8,3.3,2.0,3.2,3.2,2.0,3.0,3.5,2.1,2.87,3.3,1.9,1.7,1650.6,1628.74
F1,14/03/03,Sochaux,Ajaccio,1,1,D,1,0,H,1.57,3.25,5.5,1.58,3.4,5.65,1.6,3.2,5.0,1.5,3.4,6.0,1.57,3.4,5.5,1.53,3.4,5.5,1.95,1.65,1718.95,1616.48
F1,18/03/03,Guingamp,Lille,1,0,H,1,0,H,1.9,3.1,3.6,1.95,3.05,3.85,2.1,2.8,3.3,,,,1.91,3.1,3.75,1.9,3.2,3.5,2.15,1.55,1613.72,1658.89
F1,19/03/03,Strasbourg,Bordeaux,1,1,D,0,0,D,2.62,2.87,2.5,2.7,3.0,2.5,2.8,2.8,2.4,,,,2.6,3.0,2.5,2.5,2.9,2.62,2.15,1.55,1640.37,1761.83
F1,22/03/03,Ajaccio,Rennes,1,0,H,0,0,D,2.1,3.0,3.2,2.15,3.05,3.25,2.1,2.8,3.3,2.2,3.0,3.0,2.2,3.0,3.1,2.2,2.8,3.2,2.25,1.5,1623.04,1644.66
F1,22/03/03,Auxerre,Lens,0,0,D,0,0,D,1.909,3.0,3.75,1.92,3.05,4.0,1.9,2.9,3.8,1.9,3.0,3.75,1.909,3.1,3.75,1.9,3.0,3.75,2.25,1.5,1715.64,1725.44
F1,22/03/03,Bordeaux,Nantes,0,0,D,0,0,D,1.833,3.0,4.0,1.9,3.1,4.0,1.85,3.1,3.6,1.8,3.2,4.0,1.833,3.1,4.0,1.8,3.1,4.0,1.95,1.65,1761.06,1744.0
F1,22/03/03,Guingamp,Troyes,2,0,H,0,0,D,1.833,3.0,4.0,1.85,3.2,4.0,1.8,3.1,3.8,1.8,3.25,3.75,1.8,3.2,4.0,1.8,3.25,3.8,1.95,1.65,1624.26,1597.19
F1,22/03/03,Le Havre,Monaco,0,3,A,0,3,A,2.8,2.875,2.375,2.85,3.0,2.4,3.1,2.8,2.2,3.0,3.0,2.2,2.8,3.0,2.375,2.7,3.0,2.37,1.95,1.6,1641.64,1750.03
F1,22/03/03,Lille,Bastia,1,1,D,1,0,H,2.1,3.0,3.2,2.1,3.0,3.45,2.2,2.8,3.1,1.9,3.2,3.5,2.1,3.0,3.25,2.1,3.0,3.2,1.95,1.6,1648.35,1689.73
F1,22/03/03,Montpellier,Marseille,1,2,A,0,1,A,2.75,2.875,2.4,2.8,2.95,2.47,2.8,2.8,2.4,2.75,3.0,2.37,2.75,3.0,2.4,2.62,2.9,2.5,2.05,1.6,1620.45,1735.17
F1,22/03/03,Paris SG,Sedan,2,0,H,0,0,D,1.5,3.6,5.5,1.5,3.6,6.25,1.4,3.7,6.5,1.5,3.4,6.0,1.5,3.4,6.5,1.44,3.6,6.5,1.85,1.75,1723.08,1605.38
F1,22/03/03,Strasbourg,Sochaux,1,3,A,0,1,A,2.1,3.0,3.2,2.15,2.8,3.3,2.1,2.8,3.3,2.2,3.2,2.8,2.1,3.0,3.25,2.1,2.87,3.3,2.15,1.55,1641.14,1712.39
F1,23/03/03,Nice,Lyon,0,1,A,0,0,D,2.5,2.875,2.625,2.65,3.0,2.55,2.6,2.8,2.6,2.5,3.2,2.5,2.5,3.0,2.625,2.5,2.9,2.62,1.95,1.65,1692.86,1790.86
F1,05/04/03,Auxerre,Ajaccio,1,0,H,0,0,D,1.667,3.25,4.5,1.62,3.35,5.35,1.6,3.2,5.0,1.66,3.25,4.5,1.615,3.2,5.5,1.61,3.1,5.5,1.95,1.65,1712.47,1632.77
F1,05/04/03,Bastia,Troyes,1,1,D,1,0,H,1.615,3.25,5.0,1.65,3.3,5.15,1.65,3.2,4.6,1.66,3.25,4.5,1.615,3.3,5.2,1.57,3.3,5.5,1.95,1.65,1691.82,1589.07
F1,05/04/03,Lens,Strasbourg,1,1,D,0,0,D,1.727,3.1,4.5,1.72,3.2,4.75,1.7,3.1,4.4,1.8,3.2,4.0,1.727,3.0,5.0,1.72,3.1,4.5,1.95,1.65,1728.61,1627.61
F1,05/04/03,Lyon,Le Havre,2,1,H,1,1,D,1.364,3.75,8.0,1.4,4.0,7.35,1.35,3.8,7.5,1.4,3.75,7.0,1.4,3.75,7.5,1.4,3.6,7.5,1.75,1.85,1803.43,1629.44
F1,05/04/03,Marseille,Guingamp,0,2,A,0,2,A,1.5,3.4,6.0,1.48,3.75,6.25,1.45,3.6,5.8,1.44,3.6,6.5,1.444,3.75,6.5,1.44,3.5,7.0,1.8,1.8,1747.14,1632.38
F1,05/04/03,Nantes,Lille,1,0,H,0,0,D,1.615,3.25,5.0,1.63,3.25,5.35,1.65,3.2,4.6,1.61,3.25,5.0,1.615,3.2,5.5,1.57,3.3,5.5,1.9,1.7,1748.06,1646.26
F1,05/04/03,Rennes,Bordeaux,3,4,A,1,0,H,2.7,3.0,2.4,2.7,3.0,2.5,2.6,2.8,2.6,2.5,3.25,2.4,2.7,3.1,2.375,2.62,2.9,2.5,2.22,1.5,1634.93,1757.0
F1,05/04/03,Sedan,Montpellier,1,2,A,1,1,D,2.0,3.0,3.4,1.97,3.1,3.65,1.9,3.0,3.6,2.0,3.0,3.4,2.0,3.0,3.5,1.9,3.1,3.6,1.9,1.7,1599.83,1608.48
F1,05/04/03,Sochaux,Paris SG,0,0,D,0,0,D,2.25,3.0,2.875,2.3,3.05,2.9,2.4,2.9,2.7,2.25,3.0,2.87,2.3,3.1,2.8,2.2,3.0,3.0,1.95,1.65,1725.92,1728.63
F1,06/04/03,Monaco,Nice,0,1,A,0,0,D,1.571,3.5,5.0,1.55,3.5,5.75,1.6,3.2,5.0,1.61,3.25,5.0,1.571,3.4,5.5,1.57,3.3,5.5,1.85,1.75,1762.23,1680.29
F1,08/04/03,Auxerre,Sedan,3,1,H,1,0,H,1.5,3.4,6.0,1.57,3.25,5.5,1.55,3.4,5.0,1.615,3.25,5.0,1.5,3.5,6.0,1.57,3.3,5.5,2.15,1.55,1719.03,1584.12
F1,11/04/03,Bordeaux,Lyon,0,1,A,0,0,D,2.25,3.0,2.875,2.25,3.05,3.0,2.3,2.8,2.9,2.25,3.0,2.875,2.25,3.0,3.0,2.2,3.0,3.0,2.05,1.6,1768.71,1807.71
F1,12/04/03,Ajaccio,Monaco,2,4,A,0,4,A,2.8,3.0,2.3,3.0,3.1,2.25,3.0,2.9,2.2,3.0,3.0,2.2,3.0,3.0,2.25,3.0,3.0,2.2,2.25,1.5,1626.21,1743.72
F1,12/04/03,Guingamp,Bastia,3,0,H,2,0,H,1.8,3.1,4.0,1.85,3.1,4.2,1.85,3.1,3.6,1.8,3.25,3.75,1.85,3.1,4.0,1.83,3.0,4.0,2.25,1.5,1651.75,1685.25
F1,12/04/03,Le Havre,Rennes,0,1,A,0,1,A,1.833,3.0,4.0,1.9,3.1,3.9,1.9,3.0,3.6,2.1,3.2,3.0,1.909,3.1,3.75,1.83,3.0,4.0,2.25,1.5,1625.16,1623.22
F1,12/04/03,Lille,Sedan,0,0,D,0,0,D,1.8,3.1,4.0,1.8,3.2,4.2,1.8,3.1,3.8,1.9,3.2,3.5,1.8,3.1,4.2,1.8,3.1,4.0,2.15,1.55,1640.3,1578.98
F1,12/04/03,Montpellier,Sochaux,0,2,A,0,1,A,2.25,3.0,2.875,2.25,3.05,3.0,2.2,2.9,3.0,2.37,3.0,2.75,2.25,3.0,3.0,2.2,3.0,3.0,2.25,1.5,1624.19,1722.51
F1,12/04/03,Nice,Auxerre,1,0,H,0,0,D,2.1,3.0,3.2,2.2,3.0,3.15,2.3,2.9,2.8,2.2,3.0,3.0,2.2,3.0,3.1,2.2,3.0,3.0,2.15,1.55,1698.8,1724.17
F1,12/04/03,Paris SG,Lens,0,1,A,0,0,D,1.727,3.1,4.5,1.75,3.2,4.6,1.75,3.1,4.2,1.61,3.25,5.0,1.75,3.1,4.5,1.8,2.9,4.5,2.15,1.55,1732.04,1722.09
F1,12/04/03,Strasbourg,Nantes,2,0,H,1,0,H,2.5,3.1,2.5,2.6,3.0,2.6,2.7,2.9,2.4,2.4,3.25,2.5,2.5,3.0,2.6,2.62,2.9,2.5,2.25,1.5,1634.13,1754.02
F1,12/04/03,Troyes,Marseille,0,0,D,0,0,D,3.0,3.0,2.2,3.2,3.1,2.15,3.0,2.9,2.2,2.75,3.2,2.25,3.0,3.1,2.2,3.0,3.0,2.2,2.15,1.55,1595.64,1727.77
F1,19/04/03,Ajaccio,Bordeaux,1,6,A,0,1,A,3.0,3.0,2.2,3.2,3.1,2.15,3.1,2.8,2.2,3.0,3.2,2.1,3.0,3.1,2.2,2.87,3.0,2.25,2.35,1.45,1614.34,1754.04
F1,19/04/03,Auxerre,Le Havre,1,0,H,1,0,H,1.571,3.25,5.5,1.6,3.4,5.5,1.5,3.4,5.6,1.667,3.2,5.0,1.571,3.4,5.5,1.57,3.3,5.5,2.15,1.55,1714.31,1609.09
F1,19/04/03,Bastia,Montpellier,1,2,A,0,1,A,1.833,3.0,4.0,1.9,3.05,4.05,1.9,3.0,3.6,1.833,3.2,3.75,1.85,3.1,4.0,1.83,3.0,4.0,2.15,1.55,1675.11,1611.63
F1,19/04/03,Lyon,Lille,0,0,D,0,0,D,1.286,4.5,8.0,1.33,4.4,8.25,1.4,3.7,6.5,1.364,3.75,8.0,1.333,4.0,8.5,1.36,3.75,8.0,1.8,1.8,1822.38,1634.88
F1,19/04/03,Nantes,Paris SG,1,1,D,0,0,D,1.909,3.0,3.75,2.05,3.1,3.4,2.1,2.9,3.2,2.1,3.0,3.2,2.0,3.0,3.5,2.0,3.0,3.4,2.05,1.6,1740.81,1715.71
F1,19/04/03,Rennes,Nice,2,2,D,1,1,D,2.3,3.0,2.8,2.35,3.0,2.9,2.3,2.8,2.9,2.25,3.0,2.875,2.3,3.0,2.875,2.37,2.9,2.8,2.15,1.55,1639.29,1708.66
F1,19/04/03,Sedan,Troyes,4,0,H,0,0,D,2.0,3.0,3.4,2.0,3.1,3.55,1.85,3.1,3.6,1.909,3.2,3.5,1.95,3.1,3.6,1.9,3.1,3.6,2.05,1.6,1584.4,1596.79
