Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,EloHome,EloAway
SP1,02/02/03,Ath Bilbao,Sociedad,3,0,H,1,0,H,2.62,3.1,2.37,2.55,3.15,2.5,2.5,3.0,2.5,2.75,3.2,2.25,2.6,3.1,2.5,2.6,3.1,2.5,2.8,3.0,2.3,1.7,1.9,1.72,2.0,1640.72,1796.92
SP1,02/02/03,Betis,La Coruna,0,2,A,0,0,D,2.25,3.0,2.87,2.25,3.15,2.95,2.3,2.9,2.8,2.1,3.2,3.0,2.2,3.2,2.88,2.2,3.2,2.88,2.2,3.0,3.0,1.8,1.8,1.8,1.9,1742.2,1784.08
SP1,02/02/03,Celta,Sevilla,0,1,A,0,0,D,1.66,3.25,4.5,1.7,3.3,4.7,1.65,3.2,4.6,1.73,3.2,4.33,1.67,3.2,5.0,1.67,3.2,5.0,1.66,3.3,4.5,1.9,1.7,2.1,1.66,1721.24,1676.66
SP1,02/02/03,Espanol,Real Madrid,2,2,D,2,0,H,3.75,3.25,1.8,4.7,3.3,1.7,3.6,3.1,1.85,4.33,3.2,1.73,4.33,3.25,1.73,4.33,3.25,1.73,4.0,3.1,1.8,1.7,1.9,1.72,2.0,1626.98,1832.99
SP1,02/02/03,Malaga,Recreativo,4,0,H,0,0,D,1.61,3.25,5.0,1.65,3.4,4.9,1.65,3.2,4.6,1.67,3.2,5.0,1.62,3.4,5.0,1.62,3.4,5.0,1.61,3.3,5.0,1.9,1.7,1.8,1.9,1698.83,1586.32
SP1,02/02/03,Osasuna,Villarreal,0,1,A,0,1,A,1.9,3.2,3.5,1.95,3.2,3.6,2.0,2.9,3.4,1.91,3.2,3.5,2.0,3.1,3.4,2.0,3.1,3.4,1.9,3.2,3.5,1.9,1.7,2.0,1.72,1635.92,1647.34
SP1,02/02/03,Valencia,Mallorca,1,0,H,0,0,D,1.53,3.4,5.5,1.5,3.5,6.55,1.45,3.6,5.8,1.44,3.6,6.5,1.5,3.5,6.0,1.5,3.5,6.0,1.5,3.4,6.0,1.8,1.8,1.8,1.9,1819.85,1680.74
SP1,02/02/03,Valladolid,Santander,2,1,H,1,1,D,1.8,3.25,3.75,1.9,3.3,3.65,1.8,3.1,3.8,1.91,3.25,3.4,1.85,3.25,3.75,1.85,3.25,3.75,1.8,3.1,4.0,1.9,1.7,2.0,1.72,1642.26,1621.75
SP1,08/02/03,Real Madrid,Betis,4,1,H,1,1,D,1.444,3.5,7.0,1.45,3.75,7.0,1.5,3.7,5.0,1.4,3.75,7.0,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.6,6.5,1.6,2.05,1.66,2.1,1829.29,1727.63
SP1,08/02/03,Villarreal,Valladolid,1,0,H,1,0,H,2.0,3.0,3.4,2.05,3.15,3.35,2.0,3.0,3.3,2.1,3.2,3.0,2.0,3.1,3.4,2.0,3.1,3.4,2.0,3.0,3.4,1.9,1.7,2.0,1.72,1662.96,1650.59
SP1,09/02/03,Barcelona,Ath Bilbao,2,2,D,2,0,H,1.667,3.25,4.5,1.7,3.4,4.6,1.55,3.5,4.8,1.62,3.5,4.5,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5,1.65,1.95,1.61,2.2,1693.41,1655.22
SP1,09/02/03,La Coruna,Osasuna,1,1,D,0,0,D,1.444,3.5,7.0,1.5,3.5,6.6,1.35,4.0,7.0,1.4,3.75,7.0,1.44,3.6,7.0,1.444,3.6,7.0,1.44,3.6,6.5,1.7,1.9,1.72,2.0,1798.65,1620.3
SP1,09/02/03,Mallorca,Celta,0,2,A,0,0,D,2.2,3.0,3.0,2.15,3.2,3.1,2.2,3.0,2.9,2.2,3.2,2.8,2.2,3.2,2.88,2.2,3.2,2.875,2.1,3.2,3.0,1.7,1.9,2.0,1.72,1675.7,1703.82
SP1,09/02/03,Recreativo,Valencia,1,1,D,1,0,H,4.333,3.2,1.727,4.1,3.3,1.8,4.0,3.2,1.75,4.33,3.2,1.73,4.33,3.2,1.73,4.333,3.2,1.75,3.75,3.2,1.83,1.85,1.75,1.83,1.83,1580.64,1824.89
SP1,09/02/03,Santander,Alaves,2,0,H,1,0,H,2.3,3.0,2.8,2.25,3.15,2.95,2.1,3.0,3.1,2.2,3.2,2.8,2.3,3.0,2.88,2.3,3.0,2.875,2.2,3.2,2.8,1.8,1.8,1.9,1.8,1613.42,1664.1
SP1,09/02/03,Sevilla,Ath Madrid,1,1,D,0,0,D,2.25,3.2,2.75,2.25,3.1,3.0,2.3,2.8,2.9,2.1,3.2,3.0,2.25,3.1,2.88,2.25,3.1,2.875,2.0,3.2,3.2,1.9,1.7,1.9,1.8,1694.08,1683.42
SP1,09/02/03,Sociedad,Espanol,0,0,D,0,0,D,1.571,3.5,5.0,1.6,3.5,5.25,1.55,3.5,4.8,1.5,3.4,6.0,1.57,3.4,5.5,1.571,3.4,5.5,1.53,3.4,5.5,1.7,1.9,1.8,1.9,1782.42,1630.68
SP1,09/02/03,Vallecano,Malaga,2,1,H,1,0,H,2.375,3.1,2.625,2.4,3.2,2.7,2.5,3.0,2.5,2.25,3.2,2.75,2.38,3.2,2.62,2.4,3.2,2.625,2.37,3.1,2.62,1.75,1.85,2.0,1.72,1631.32,1704.51
SP1,15/02/03,Espanol,Barcelona,0,2,A,0,2,A,2.5,3.1,2.5,2.55,3.15,2.55,2.9,3.0,2.2,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1.7,1.9,1.8,1.9,1638.43,1688.68
SP1,15/02/03,Valencia,Malaga,2,0,H,0,0,D,1.533,3.4,5.5,1.6,3.4,5.55,1.55,3.5,4.8,1.5,3.4,6.0,1.53,3.4,6.0,1.533,3.4,6.0,1.5,3.4,6.0,1.8,1.8,1.9,1.8,1819.98,1692.97
SP1,15/02/03,Valladolid,La Coruna,0,1,A,0,0,D,2.625,3.1,2.375,2.75,3.15,2.4,2.7,3.0,2.3,2.75,3.2,2.25,2.75,3.0,2.38,2.75,3.0,2.375,2.62,3.1,2.37,1.85,1.75,1.9,1.8,1642.0,1790.34
SP1,16/02/03,Alaves,Villarreal,1,0,H,0,0,D,2.1,3.2,3.0,2.15,3.15,3.2,2.1,2.9,3.2,2.2,3.2,2.8,2.1,3.1,3.2,2.1,3.1,3.2,2.1,3.0,3.2,1.9,1.7,2.1,1.66,1653.36,1671.55
SP1,16/02/03,Ath Bilbao,Sevilla,2,0,H,0,0,D,1.909,3.2,3.5,2.0,3.15,3.6,2.0,2.9,3.4,2.0,3.2,3.2,1.91,3.2,3.6,1.909,3.2,3.6,1.83,3.3,3.6,2.05,1.6,2.0,1.72,1659.95,1690.23
SP1,16/02/03,Ath Madrid,Mallorca,2,1,H,1,1,D,1.833,3.2,3.75,2.0,3.2,3.4,1.75,3.2,4.0,1.73,3.2,4.33,1.73,3.25,4.33,1.75,3.25,4.2,1.8,3.1,4.0,1.65,1.95,1.83,1.83,1687.27,1660.65
SP1,16/02/03,Betis,Sociedad,3,2,H,1,0,H,2.3,3.0,2.8,2.35,3.1,2.85,2.2,3.0,2.9,2.25,3.2,2.75,2.3,3.1,2.8,2.3,3.1,2.8,2.3,3.1,2.75,1.75,1.85,1.9,1.8,1721.67,1774.67
SP1,16/02/03,Celta,Recreativo,4,1,H,1,0,H,1.444,3.6,6.5,1.55,3.5,6.0,1.4,3.7,6.5,1.44,3.6,6.5,1.44,3.6,7.0,1.444,3.6,7.0,1.44,3.6,6.5,1.7,1.9,1.83,1.83,1718.87,1585.55
SP1,16/02/03,Osasuna,Real Madrid,1,0,H,1,0,H,4.5,3.3,1.667,4.6,3.4,1.7,4.0,3.2,1.75,4.5,3.25,1.67,5.0,3.4,1.62,4.5,3.4,1.667,4.33,3.2,1.72,1.6,2.05,1.72,2.0,1628.61,1835.25
SP1,16/02/03,Santander,Vallecano,2,0,H,2,0,H,1.909,3.2,3.5,2.1,3.15,3.3,2.1,2.9,3.2,2.0,3.2,3.2,2.0,3.1,3.4,2.0,3.1,3.4,2.0,3.2,3.2,1.85,1.75,2.0,1.72,1624.16,1642.86
SP1,22/02/03,Barcelona,Betis,4,0,H,3,0,H,1.8,3.3,3.75,1.85,3.3,4.0,1.7,3.2,4.2,1.8,3.25,3.75,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.25,3.8,1.7,1.9,1.66,2.1,1702.96,1732.49
SP1,22/02/03,La Coruna,Alaves,6,0,H,3,0,H,1.5,3.4,6.0,1.55,3.5,5.85,1.6,3.2,5.0,1.5,3.4,6.0,1.53,3.4,6.0,1.533,3.4,6.0,1.5,3.4,6.0,1.7,1.9,1.8,1.9,1801.11,1662.97
SP1,22/02/03,Real Madrid,Valladolid,3,1,H,2,1,H,1.222,5.0,9.0,1.27,4.75,9.5,1.3,4.2,8.0,1.29,4.33,9.0,1.25,4.5,10.0,1.25,4.5,10.0,1.25,4.5,10.0,1.6,2.05,1.66,2.1,1819.03,1631.23
SP1,23/02/03,Malaga,Celta,1,1,D,0,1,A,2.4,3.0,2.7,2.35,3.15,2.8,2.4,2.9,2.7,2.38,3.2,2.6,2.38,3.0,2.75,2.375,3.1,2.7,2.3,3.1,2.7,,,1.83,1.83,1687.64,1724.05
SP1,23/02/03,Mallorca,Ath Bilbao,1,1,D,1,1,D,2.25,3.0,2.875,2.25,3.15,3.0,2.2,3.0,2.9,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.2,2.8,2.2,3.1,2.87,1.7,1.9,1.8,1.9,1652.51,1669.97
SP1,23/02/03,Recreativo,Ath Madrid,3,0,H,0,0,D,2.875,3.0,2.25,2.8,3.15,2.35,2.8,2.9,2.3,2.75,3.2,2.25,2.8,3.1,2.3,2.8,3.1,2.3,2.7,3.1,2.3,1.75,1.85,1.8,1.9,1580.37,1695.41
SP1,23/02/03,Sevilla,Espanol,1,0,H,1,0,H,1.909,3.2,3.5,1.92,3.2,3.7,2.0,2.9,3.4,1.8,3.2,4.0,1.91,3.2,3.6,1.909,3.2,3.6,1.9,3.1,3.6,1.7,1.9,2.0,1.72,1680.21,1624.15
SP1,23/02/03,Sociedad,Osasuna,2,0,H,1,0,H,1.615,3.25,5.0,1.67,3.35,5.0,1.7,3.2,4.2,1.62,3.25,5.0,1.67,3.25,4.75,1.667,3.25,4.75,1.66,3.1,5.0,1.7,1.9,1.8,1.9,1763.85,1644.83
SP1,23/02/03,Vallecano,Valencia,0,4,A,0,3,A,3.4,3.25,1.909,3.3,3.15,2.1,3.5,3.1,1.9,3.2,3.2,2.0,3.4,3.1,2.0,3.4,3.1,2.0,3.3,3.1,2.0,1.7,1.9,2.0,1.72,1633.23,1825.31
SP1,23/02/03,Villarreal,Santander,0,3,A,0,0,D,1.833,3.2,3.75,1.9,3.2,3.8,1.85,3.0,3.8,1.8,3.2,4.0,1.83,3.2,3.8,1.85,3.2,3.8,1.8,3.1,4.0,1.75,1.85,1.9,1.8,1661.94,1633.79
SP1,01/03/03,Alaves,Real Madrid,1,5,A,0,2,A,4.0,3.1,1.8,4.0,3.4,1.8,3.6,3.1,1.85,3.75,3.25,1.8,4.33,3.25,1.73,4.2,3.25,1.75,4.0,3.1,1.8,1.7,1.9,1.83,1.83,1657.91,1823.04
SP1,01/03/03,Ath Bilbao,Recreativo,2,3,A,0,3,A,1.533,3.4,5.5,1.58,3.55,5.3,1.45,3.6,5.8,1.5,3.4,6.0,1.53,3.4,6.0,1.533,3.4,6.0,1.57,3.3,5.5,1.7,1.9,1.8,1.9,1672.88,1593.41
SP1,01/03/03,Espanol,Mallorca,2,0,H,2,0,H,2.1,3.0,3.2,2.1,3.1,3.3,1.9,3.1,3.5,2.1,3.2,3.0,2.1,3.1,3.2,2.1,3.1,3.2,2.0,3.1,3.3,1.8,1.8,1.9,1.8,1616.92,1649.6
SP1,02/03/03,Ath Madrid,Malaga,2,1,H,1,0,H,1.8,3.1,4.0,1.85,3.25,3.9,1.75,3.1,4.2,1.73,3.2,4.33,1.8,3.25,4.0,1.8,3.25,4.0,1.72,3.1,4.5,1.85,1.75,1.83,1.83,1682.37,1685.38
SP1,02/03/03,Betis,Sevilla,0,1,A,0,0,D,2.0,3.0,3.4,2.02,3.05,3.55,2.1,2.8,3.3,2.0,3.2,3.2,1.91,3.1,3.75,1.909,3.1,3.75,1.9,3.0,3.75,1.95,1.65,2.0,1.72,1722.49,1687.44
SP1,02/03/03,Celta,Valencia,1,1,D,1,1,D,2.5,2.875,2.625,2.75,3.1,2.4,2.4,2.9,2.7,2.6,3.2,2.38,2.5,3.0,2.6,2.5,3.0,2.6,2.5,3.1,2.5,1.95,1.65,2.0,1.72,1726.31,1834.57
SP1,02/03/03,Osasuna,Barcelona,2,2,D,0,0,D,2.625,3.2,2.3,2.92,3.2,2.25,3.2,3.1,2.0,2.8,3.2,2.2,2.8,3.2,2.25,2.8,3.2,2.25,2.75,3.2,2.25,1.8,1.8,1.9,1.8,1639.31,1712.96
SP1,02/03/03,Santander,La Coruna,1,2,A,0,1,A,2.75,3.2,2.25,2.75,3.2,2.35,2.9,3.0,2.2,2.75,3.2,2.25,2.75,3.2,2.3,2.75,3.2,2.3,2.8,3.1,2.25,1.85,1.75,1.9,1.8,1650.7,1806.17
SP1,02/03/03,Valladolid,Sociedad,3,0,H,3,0,H,2.625,3.1,2.375,2.75,3.1,2.4,2.5,3.0,2.5,2.75,3.2,2.25,2.75,3.2,2.3,2.75,3.2,2.3,2.62,3.1,2.37,1.75,1.85,1.9,1.8,1627.22,1769.37
SP1,02/03/03,Villarreal,Vallecano,2,1,H,1,0,H,1.8,3.1,4.0,1.8,3.25,4.2,1.8,3.1,3.8,1.8,3.2,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.1,4.0,1.85,1.75,1.9,1.8,1645.03,1623.97
SP1,08/03/03,Barcelona,Valladolid,1,1,D,1,0,H,1.4,3.75,7.0,1.4,3.9,7.45,1.4,3.9,6.0,1.36,3.75,8.0,1.4,3.75,7.5,1.4,3.75,7.5,1.44,3.6,6.5,1.65,2.1,1.66,2.1,1713.91,1641.23
SP1,08/03/03,La Coruna,Villarreal,2,1,H,2,1,H,1.444,3.6,6.5,1.5,3.6,6.5,1.5,3.5,5.4,1.4,3.6,7.5,1.44,3.6,7.0,1.444,3.6,7.0,1.44,3.6,6.5,1.75,1.95,1.8,1.9,1816.69,1653.34
SP1,08/03/03,Real Madrid,Santander,4,1,H,2,0,H,1.25,4.5,10.0,1.3,4.6,9.0,1.3,4.2,8.0,1.29,4.33,9.0,1.22,5.0,10.0,1.222,5.0,10.0,1.25,4.5,10.0,1.6,2.15,1.57,2.25,1833.22,1640.18
SP1,08/03/03,Valencia,Ath Madrid,0,1,A,0,0,D,1.615,3.25,5.0,1.65,3.3,5.15,1.6,3.3,4.8,1.5,3.4,6.0,1.62,3.4,5.0,1.615,3.4,5.0,1.44,3.6,6.5,1.8,1.9,1.83,1.83,1834.27,1691.47
SP1,09/03/03,Malaga,Ath Bilbao,3,0,H,1,0,H,2.1,3.2,3.0,2.15,3.15,3.1,2.1,2.9,3.2,1.91,3.2,3.5,2.1,3.1,3.2,2.1,3.1,3.2,2.0,3.2,3.2,1.95,1.75,1.8,1.9,1676.28,1654.44
SP1,09/03/03,Mallorca,Betis,2,1,H,1,1,D,2.375,3.1,2.625,2.45,3.15,2.65,2.4,2.9,2.7,2.38,3.2,2.6,2.5,3.0,2.6,2.5,3.1,2.6,2.3,3.1,2.75,1.95,1.75,1.83,1.83,1639.49,1705.36
SP1,09/03/03,Recreativo,Espanol,0,0,D,0,0,D,2.25,3.2,2.75,2.25,3.1,3.0,2.1,3.0,3.1,2.1,3.2,3.0,2.3,3.0,2.88,2.3,3.0,2.875,2.1,3.1,3.1,1.95,1.75,2.0,1.72,1611.85,1627.03
SP1,09/03/03,Sevilla,Osasuna,2,0,H,2,0,H,1.909,3.0,3.75,1.95,3.15,3.7,1.9,3.0,3.6,1.8,3.2,4.0,1.83,3.1,4.0,1.833,3.1,4.0,1.83,3.0,4.0,2.0,1.7,2.1,1.66,1704.57,1638.36
SP1,09/03/03,Sociedad,Alaves,3,1,H,3,0,H,1.533,3.4,5.5,1.6,3.4,5.5,1.6,3.3,4.8,1.5,3.4,6.0,1.57,3.4,5.5,1.571,3.4,5.5,1.57,3.5,5.0,1.85,1.85,1.8,1.9,1755.36,1647.73
SP1,09/03/03,Vallecano,Celta,1,0,H,0,0,D,2.625,3.2,2.3,2.75,3.15,2.4,2.7,3.0,2.3,2.6,3.2,2.38,2.7,3.2,2.3,2.7,3.2,2.3,2.75,3.1,2.3,1.85,1.85,1.9,1.8,1615.66,1726.61
SP1,15/03/03,La Coruna,Vallecano,2,0,H,1,0,H,1.33,4.0,8.0,1.38,4.0,8.0,1.4,3.9,6.0,1.36,3.75,8.0,1.33,4.0,8.5,1.33,4.0,8.5,1.36,3.75,8.0,1.75,1.85,1.72,2.0,1821.19,1628.55
SP1,15/03/03,Santander,Sociedad,1,2,A,1,1,D,2.62,3.2,2.3,2.75,3.2,2.35,2.8,2.9,2.3,2.75,3.2,2.25,2.88,3.1,2.25,2.88,3.1,2.25,2.75,3.1,2.3,1.7,1.9,1.83,1.83,1636.28,1761.17
SP1,15/03/03,Villarreal,Real Madrid,0,1,A,0,0,D,4.0,3.4,1.72,4.3,3.4,1.75,3.6,3.1,1.85,4.33,3.2,1.73,4.33,3.25,1.73,4.2,3.25,1.75,4.0,3.1,1.8,1.75,1.85,1.8,1.9,1648.84,1837.12
SP1,16/03/03,Alaves,Barcelona,0,0,D,0,0,D,3.0,3.2,2.1,3.45,3.25,2.0,3.1,3.0,2.1,3.0,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.0,2.1,1.7,1.9,1.83,1.83,1641.92,1708.16
SP1,16/03/03,Ath Bilbao,Valencia,1,0,H,1,0,H,2.75,3.2,2.25,2.75,3.0,2.5,2.5,3.0,2.5,2.6,3.2,2.38,2.7,3.1,2.38,2.7,3.1,2.38,2.62,3.1,2.37,1.8,1.8,1.83,1.83,1646.15,1814.22
SP1,16/03/03,Ath Madrid,Celta,0,1,A,0,0,D,1.9,3.25,3.4,2.0,3.2,3.5,2.0,3.0,3.3,1.91,3.25,3.4,2.1,3.1,3.2,2.1,3.1,3.2,2.0,3.1,3.3,1.75,1.85,1.9,1.8,1711.52,1713.72
SP1,16/03/03,Betis,Recreativo,1,1,D,1,0,H,1.57,3.5,5.0,1.6,3.5,5.3,1.6,3.3,4.8,1.62,3.25,5.0,1.57,3.4,5.5,1.57,3.4,5.5,1.57,3.3,5.5,1.7,1.9,1.83,1.83,1694.08,1608.86
SP1,16/03/03,Espanol,Malaga,2,1,H,0,0,D,2.0,3.2,3.2,2.0,3.2,3.5,1.9,3.1,3.5,1.83,3.2,3.75,2.1,3.1,3.2,2.1,3.1,3.2,1.9,3.1,3.6,1.75,1.85,1.9,1.8,1630.02,1684.57
SP1,16/03/03,Osasuna,Mallorca,0,0,D,0,0,D,2.2,3.0,3.0,2.1,3.15,3.3,1.9,3.1,3.5,2.0,3.2,3.2,2.2,3.1,3.0,2.2,3.1,3.0,2.0,3.1,3.3,1.8,1.8,2.0,1.72,1631.42,1650.77
SP1,16/03/03,Valladolid,Sevilla,0,0,D,0,0,D,2.2,3.0,3.0,2.2,3.2,3.0,2.1,2.9,3.2,2.1,3.2,3.0,2.2,3.1,3.0,2.2,3.1,3.0,2.1,3.1,3.1,1.85,1.75,2.1,1.66,1646.98,1711.51
SP1,22/03/03,Vallecano,Ath Madrid,0,0,D,0,0,D,2.6,3.2,2.375,2.75,3.2,2.35,2.7,3.0,2.3,2.6,3.2,2.38,2.75,3.2,2.3,2.75,3.2,2.3,2.62,3.1,2.37,1.8,1.85,1.9,1.8,1624.64,1695.59
SP1,23/03/03,Barcelona,Santander,6,1,H,3,0,H,1.444,3.75,6.0,1.42,3.9,7.0,1.4,3.7,6.5,1.36,3.75,8.0,1.4,3.75,7.5,1.4,3.75,7.5,1.44,3.6,6.5,1.65,2.0,1.72,2.0,1709.37,1624.67
SP1,23/03/03,Celta,Ath Bilbao,2,1,H,1,1,D,1.667,3.25,4.5,1.75,3.2,4.6,1.75,3.2,4.0,1.67,3.25,4.5,1.8,3.25,4.0,1.8,3.25,4.0,1.72,3.2,4.33,1.85,1.8,1.8,1.9,1729.65,1661.07
SP1,23/03/03,Malaga,Betis,0,0,D,0,0,D,2.2,3.2,2.8,2.25,3.1,3.0,2.3,2.8,2.9,2.2,3.2,2.8,2.25,3.1,2.88,2.25,3.1,2.875,2.2,3.1,2.87,1.8,1.85,1.83,1.83,1673.7,1687.98
SP1,23/03/03,Mallorca,Valladolid,2,1,H,0,1,A,1.909,3.2,3.5,2.0,3.1,3.55,2.1,2.9,3.2,1.83,3.2,3.75,1.91,3.2,3.6,1.909,3.2,3.6,2.0,3.1,3.3,1.95,1.7,1.9,1.8,1653.62,1645.71
SP1,23/03/03,Real Madrid,La Coruna,2,0,H,1,0,H,1.727,3.2,4.333,1.73,3.3,4.5,1.7,3.2,4.2,1.67,3.25,4.5,1.73,3.25,4.33,1.7,3.4,4.333,1.66,3.3,4.5,1.65,2.0,1.72,2.0,1846.51,1825.1
SP1,23/03/03,Recreativo,Osasuna,1,1,D,0,0,D,2.1,3.2,3.0,2.15,3.15,3.15,2.1,2.9,3.2,1.91,3.2,3.5,2.2,3.1,3.0,2.2,3.1,3.0,2.1,3.1,3.1,1.95,1.7,1.9,1.8,1614.96,1628.57
SP1,23/03/03,Sevilla,Alaves,3,2,H,1,0,H,1.727,3.2,4.333,1.75,3.25,4.6,1.8,3.0,4.0,1.62,3.25,5.0,1.67,3.25,4.75,1.667,3.25,4.75,1.66,3.1,5.0,2.1,1.6,1.9,1.8,1712.78,1640.71
SP1,23/03/03,Sociedad,Villarreal,2,2,D,1,0,H,1.5,3.6,5.5,1.55,3.65,5.5,1.45,3.6,5.8,1.4,3.75,7.0,1.5,3.5,6.0,1.5,3.5,6.0,1.44,3.6,6.5,1.8,1.8,1.8,1.9,1772.78,1639.45
SP1,23/03/03,Valencia,Espanol,1,1,D,0,1,A,1.444,3.6,6.5,1.52,3.6,6.0,1.45,3.6,5.8,1.5,3.25,6.5,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.6,6.5,1.95,1.7,2.0,1.72,1799.3,1640.89
SP1,05/04/03,Betis,Valencia,2,0,H,1,0,H,2.5,3.1,2.5,2.7,3.05,2.45,2.5,2.9,2.6,2.625,2.875,2.5,2.6,3.0,2.5,2.6,3.0,2.5,2.6,3.1,2.4,1.9,1.7,2.0,1.72,1691.0,1791.41
SP1,05/04/03,Espanol,Celta,0,0,D,0,0,D,2.3,3.0,2.8,2.45,3.15,2.65,2.3,3.0,2.7,2.25,3.2,2.75,2.38,3.2,2.63,2.4,3.2,2.625,2.37,3.1,2.62,1.8,1.8,2.0,1.72,1648.78,1736.52
SP1,05/04/03,Real Madrid,Vallecano,3,1,H,0,1,A,1.2,5.0,11.0,1.2,5.5,11.0,1.2,5.0,10.0,1.2,5.0,11.0,1.2,5.5,10.0,1.2,5.5,10.0,1.22,5.0,9.5,1.45,2.5,1.61,2.2,1854.81,1623.6
SP1,05/04/03,Villarreal,Barcelona,2,0,H,0,0,D,2.625,3.1,2.375,2.8,3.2,2.3,2.7,3.0,2.3,3.0,3.2,2.1,2.8,3.1,2.3,2.8,3.1,2.3,2.75,3.2,2.25,1.85,1.85,1.83,1.83,1646.78,1715.79
SP1,06/04/03,Alaves,Mallorca,0,0,D,0,0,D,2.25,3.2,2.75,2.2,3.2,2.95,2.2,2.9,3.0,2.2,3.2,2.8,2.25,3.1,2.88,2.25,3.1,2.875,2.3,3.0,2.8,1.75,1.85,2.0,1.72,1633.94,1662.36
SP1,06/04/03,Ath Bilbao,Ath Madrid,1,0,H,0,0,D,2.25,3.2,2.75,2.2,3.2,3.0,2.2,2.9,3.0,2.2,3.2,2.8,2.2,3.1,3.0,2.2,3.1,3.0,2.2,3.1,2.87,1.75,1.85,1.83,1.83,1654.2,1696.63
SP1,06/04/03,La Coruna,Sociedad,2,1,H,1,1,D,1.909,3.2,3.5,1.9,3.2,3.75,1.65,3.2,4.6,1.8,3.2,4.0,1.83,3.25,3.75,1.833,3.2,4.0,1.72,3.25,4.2,1.7,1.9,1.72,2.0,1816.8,1765.45
SP1,06/04/03,Osasuna,Malaga,0,1,A,0,0,D,2.1,3.0,3.2,2.1,3.2,3.15,2.1,2.9,3.2,2.1,3.0,3.2,2.1,3.1,3.2,2.1,3.1,3.2,2.1,3.0,3.2,1.8,1.8,2.0,1.72,1631.62,1670.68
SP1,06/04/03,Santander,Sevilla,1,0,H,1,0,H,2.3,3.0,2.8,2.45,3.15,2.65,2.3,2.9,2.8,2.375,3.2,2.6,2.4,3.1,2.7,2.4,3.1,2.7,2.4,3.1,2.6,1.9,1.7,2.1,1.66,1618.25,1719.55
SP1,06/04/03,Valladolid,Recreativo,0,1,A,0,1,A,1.8,3.1,4.0,1.85,3.2,4.0,1.7,3.1,4.4,1.8,3.2,4.0,1.85,3.1,4.0,1.85,3.1,4.0,1.8,3.1,4.0,1.75,1.85,1.83,1.83,1636.97,1611.91
SP1,12/04/03,Barcelona,La Coruna,2,4,A,2,1,H,2.2,3.0,3.0,2.2,3.2,2.95,2.2,3.0,2.9,2.0,3.2,3.2,2.2,3.1,3.0,2.1,3.1,3.2,2.2,3.1,2.87,1.65,1.95,,,1704.4,1824.17
SP1,12/04/03,Sevilla,Villarreal,3,1,H,1,1,D,1.833,3.0,4.0,1.9,3.3,3.65,1.9,3.0,3.6,1.8,3.2,4.0,1.83,3.1,4.0,1.833,3.1,4.0,1.8,3.1,4.0,1.95,1.65,,,1707.0,1658.17
SP1,13/04/03,Ath Madrid,Espanol,3,3,D,0,1,A,1.727,3.2,4.333,1.8,3.2,4.25,1.8,3.0,4.0,1.667,3.25,4.5,1.73,3.2,4.5,1.727,3.2,4.5,1.8,3.1,4.0,1.9,1.7,,,1686.18,1648.34
SP1,13/04/03,Celta,Betis,1,0,H,1,0,H,1.833,3.2,3.75,1.83,3.2,4.1,1.8,3.0,4.0,1.8,3.2,4.0,1.83,3.1,4.0,1.833,3.1,4.0,1.8,3.1,4.0,1.9,1.7,,,1736.96,1703.51
SP1,13/04/03,Malaga,Valladolid,1,0,H,0,0,D,1.8,3.1,4.0,1.85,3.1,4.2,1.85,3.1,3.6,1.727,3.2,4.333,1.8,3.2,4.0,1.8,3.2,4.0,1.8,3.1,4.0,1.85,1.75,,,1685.35,1620.16
SP1,13/04/03,Mallorca,Santander,3,3,D,1,3,A,1.8,3.1,4.0,1.85,3.2,4.05,1.85,3.1,3.6,1.8,3.2,4.0,1.8,3.2,4.0,1.8,3.2,4.0,1.8,3.1,4.0,1.75,1.85,,,1664.9,1630.8
SP1,13/04/03,Recreativo,Alaves,1,0,H,1,0,H,2.1,3.0,3.2,2.0,3.1,3.6,2.1,3.0,3.1,1.8,3.2,4.0,2.0,3.1,3.4,2.0,3.1,3.4,1.9,3.2,3.5,1.9,1.7,,,1628.72,1631.4
SP1,13/04/03,Sociedad,Real Madrid,4,2,H,4,1,H,2.625,3.1,2.375,2.75,3.2,2.35,2.5,3.0,2.5,2.75,3.2,2.25,2.75,3.25,2.25,2.75,3.25,2.25,2.75,3.2,2.25,1.65,1.95,,,1758.08,1858.04
