Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,EloHome,EloAway
E3,12/10/02,Southend,York,1,0,H,0,0,D,P Walton,12.0,11.0,9.0,5.0,10.0,11.0,5.0,7.0,0.0,3.0,0.0,0.0,2.0,3.25,3.25,2.2,3.25,2.85,2.1,3.0,2.8,1.91,3.4,3.25,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.2,2.8,1165.0,1161.56
E3,12/10/02,Wrexham,Leyton Orient,0,0,D,0,0,D,L Mason,10.0,7.0,2.0,1.0,8.0,20.0,6.0,5.0,1.0,4.0,0.0,0.0,1.533,3.4,6.0,1.55,3.45,5.8,1.5,3.4,4.7,1.62,3.25,5.0,1.53,3.5,5.5,1.533,3.5,5.5,1.53,3.4,5.5,1219.13,1102.56
E3,13/10/02,Bournemouth,Hartlepool,2,1,H,0,1,A,M Thorpe,16.0,4.0,10.0,3.0,13.0,6.0,4.0,1.0,2.0,0.0,0.0,1.0,2.375,3.2,2.625,2.3,3.3,2.65,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.2,2.63,2.3,3.2,2.7,2.37,3.1,2.62,1214.9,1264.32
E3,19/10/02,Cambridge,Oxford,1,1,D,1,0,H,R Pearson,9.0,14.0,4.0,6.0,11.0,15.0,3.0,5.0,1.0,4.0,1.0,0.0,2.1,3.25,3.0,2.15,3.25,2.9,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.2,2.8,2.2,3.25,2.8,2.1,3.2,3.0,1174.05,1117.08
E3,19/10/02,Darlington,Boston,2,3,A,0,1,A,S Baines,15.0,8.0,7.0,7.0,20.0,16.0,4.0,4.0,0.0,1.0,0.0,0.0,1.833,3.25,3.75,1.8,3.3,3.85,1.8,3.1,3.4,1.73,3.4,4.0,1.8,3.25,4.0,1.75,3.25,4.0,1.83,3.3,3.6,1111.75,1172.32
E3,19/10/02,Hartlepool,Wrexham,4,3,H,3,1,H,J P Robinson,12.0,10.0,7.0,8.0,12.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0,1.8,3.25,4.0,1.85,3.2,3.75,1.8,3.1,3.4,1.8,3.25,3.75,1.8,3.25,4.0,1.8,3.25,4.0,1.83,3.3,3.6,1253.63,1212.21
E3,19/10/02,Leyton Orient,Bournemouth,0,0,D,0,0,D,P Danson,4.0,6.0,1.0,5.0,7.0,8.0,10.0,6.0,1.0,1.0,0.0,0.0,2.7,3.2,2.3,2.55,3.15,2.45,2.4,3.0,2.3,2.6,3.2,2.38,2.62,3.2,2.38,2.7,3.2,2.3,2.62,3.1,2.37,1109.48,1225.59
E3,19/10/02,Lincoln,Exeter,1,0,H,0,0,D,E Evans,14.0,4.0,5.0,1.0,13.0,11.0,4.0,3.0,2.0,2.0,0.0,0.0,1.833,3.25,3.75,1.75,3.3,4.1,1.8,3.1,3.4,2.0,3.4,3.0,1.91,3.25,3.5,1.8,3.25,4.0,1.8,3.3,3.75,1108.97,1082.91
E3,19/10/02,Macclesfield,Carlisle,2,2,D,1,1,D,G Hegley,9.0,15.0,5.0,10.0,10.0,18.0,6.0,5.0,6.0,2.0,0.0,0.0,1.727,3.25,4.333,1.75,3.3,4.1,1.7,3.2,3.7,1.67,3.6,4.0,1.73,3.25,4.33,1.727,3.4,4.2,1.8,3.3,3.75,1145.41,1063.15
E3,19/10/02,Rochdale,Scunthorpe,1,2,A,0,0,D,M Cowburn,11.0,12.0,2.0,8.0,15.0,15.0,5.0,5.0,5.0,2.0,0.0,1.0,1.8,3.25,4.0,1.75,3.3,4.1,1.75,3.2,3.5,1.73,3.2,4.33,1.83,3.25,3.75,1.75,3.4,4.0,1.8,3.3,3.75,1224.01,1180.02
E3,19/10/02,Rushden & D,Bury,0,1,A,0,1,A,M Thorpe,17.0,10.0,5.0,5.0,8.0,14.0,9.0,4.0,0.0,2.0,0.0,0.0,1.571,3.4,5.5,1.55,3.5,5.3,1.55,3.4,4.3,1.67,3.4,4.33,1.67,3.4,4.5,1.615,3.4,4.75,1.61,3.3,5.0,1256.88,1167.76
E3,19/10/02,Shrewsbury,Kidderminster,2,3,A,2,2,D,D Pugh,11.0,5.0,6.0,3.0,12.0,14.0,6.0,8.0,3.0,3.0,0.0,0.0,2.25,3.25,2.75,2.25,3.2,2.75,2.2,3.0,2.6,2.38,3.2,2.6,2.5,3.2,2.5,2.375,3.2,2.625,2.25,3.2,2.75,1147.49,1174.55
E3,19/10/02,Swansea,Southend,1,0,H,0,0,D,M Fletcher,7.0,7.0,5.0,3.0,14.0,17.0,4.0,4.0,2.0,5.0,0.0,0.0,2.7,3.2,2.3,2.7,3.2,2.3,2.4,3.0,2.3,2.6,3.2,2.38,2.5,3.2,2.5,2.7,3.2,2.3,2.5,3.1,2.5,1065.11,1173.88
E3,19/10/02,Torquay,Hull,1,4,A,0,1,A,J Ross,13.0,13.0,8.0,10.0,6.0,12.0,6.0,4.0,2.0,3.0,0.0,0.0,2.1,3.25,3.0,2.22,3.3,2.85,2.1,3.0,2.8,2.4,3.25,2.5,2.4,3.2,2.6,2.2,3.25,2.875,2.1,3.3,2.87,1177.83,1122.66
E3,19/10/02,York,Bristol Rvs,2,2,D,1,2,A,H Webb,18.0,7.0,11.0,3.0,8.0,16.0,4.0,3.0,1.0,3.0,0.0,0.0,1.909,3.25,3.5,1.9,3.25,3.5,2.0,3.0,2.9,2.2,3.25,2.75,2.2,3.4,2.75,1.909,3.25,3.5,2.0,3.2,3.2,1152.68,1089.63
E3,25/10/02,Southend,Hartlepool,0,1,A,0,1,A,K Hill,,,,,,,,,3.0,3.0,0.0,0.0,2.5,3.2,2.5,2.45,3.3,2.55,2.35,3.0,2.35,2.5,3.25,2.4,2.62,3.2,2.38,2.5,3.2,2.5,2.6,3.1,2.4,1161.06,1261.31
E3,26/10/02,Boston,Rochdale,3,1,H,1,0,H,B Curson,12.0,11.0,8.0,6.0,10.0,9.0,6.0,7.0,0.0,2.0,0.0,0.0,2.5,3.2,2.5,2.45,3.3,2.55,2.4,3.0,2.3,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1186.23,1206.61
E3,26/10/02,Bournemouth,York,1,0,H,0,0,D,G Hegley,16.0,7.0,8.0,3.0,7.0,9.0,6.0,4.0,0.0,1.0,0.0,0.0,1.615,3.4,5.0,1.7,3.4,4.5,1.7,3.2,3.7,1.62,3.5,4.5,1.62,3.4,5.0,1.667,3.4,4.5,1.72,3.25,4.2,1225.01,1147.21
E3,26/10/02,Bristol Rvs,Leyton Orient,1,2,A,0,0,D,R Beeby,7.0,14.0,4.0,8.0,11.0,14.0,4.0,9.0,1.0,0.0,0.0,0.0,1.8,3.4,3.75,1.75,3.4,4.2,1.7,3.2,3.7,1.8,3.25,3.75,1.8,3.25,4.0,1.727,3.25,4.333,1.72,3.25,4.2,1095.1,1110.06
E3,26/10/02,Bury,Macclesfield,2,1,H,1,0,H,A Bates,12.0,7.0,8.0,3.0,13.0,6.0,12.0,4.0,1.0,1.0,0.0,0.0,1.833,3.25,3.75,1.85,3.4,3.7,1.8,3.0,3.5,1.91,3.25,3.4,1.91,3.25,3.6,1.833,3.4,3.6,1.8,3.3,3.75,1186.46,1139.39
E3,26/10/02,Carlisle,Swansea,2,2,D,1,1,D,G Laws,14.0,12.0,8.0,5.0,11.0,17.0,6.0,4.0,5.0,3.0,0.0,0.0,2.1,3.25,3.0,2.15,3.3,3.0,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.25,2.88,2.1,3.25,3.0,2.1,3.2,3.0,1069.17,1077.93
E3,26/10/02,Exeter,Darlington,0,4,A,0,2,A,P Rejer,8.0,7.0,5.0,4.0,8.0,14.0,12.0,6.0,1.0,2.0,0.0,0.0,2.1,3.25,3.0,2.1,3.3,3.1,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,2.1,3.25,3.0,2.1,3.2,3.0,1074.76,1097.84
E3,26/10/02,Hull,Rushden & D,1,1,D,1,1,D,P Dowd,12.0,11.0,6.0,4.0,14.0,20.0,6.0,2.0,2.0,1.0,0.0,0.0,2.0,3.25,3.25,2.0,3.4,3.2,2.0,3.0,2.9,1.83,3.2,3.75,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1140.4,1238.18
E3,26/10/02,Kidderminster,Cambridge,2,1,H,2,1,H,A Butler,7.0,13.0,5.0,9.0,9.0,15.0,6.0,6.0,0.0,1.0,0.0,0.0,2.0,3.25,3.25,2.21,3.3,3.1,2.0,3.0,2.9,1.91,3.25,3.4,2.0,3.25,3.25,1.909,3.4,3.4,2.1,3.2,3.0,1189.64,1168.76
E3,26/10/02,Oxford,Shrewsbury,2,2,D,2,2,D,J Ross,12.0,11.0,8.0,7.0,18.0,15.0,6.0,6.0,1.0,3.0,1.0,0.0,1.727,3.5,4.0,1.7,3.4,4.5,1.7,3.2,3.7,1.67,3.4,4.33,1.73,3.25,4.33,1.7,3.4,4.333,1.72,3.25,4.2,1122.37,1132.4
E3,26/10/02,Scunthorpe,Torquay,5,1,H,2,1,H,E Ilderton,16.0,12.0,12.0,9.0,10.0,16.0,2.0,10.0,2.0,1.0,0.0,0.0,1.909,3.25,3.5,2.1,3.3,3.1,2.0,3.0,2.9,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1197.42,1160.09
E3,26/10/02,Wrexham,Lincoln,0,2,A,0,0,D,M Fletcher,17.0,9.0,10.0,6.0,11.0,14.0,15.0,3.0,1.0,1.0,0.0,0.0,1.727,3.5,4.0,1.77,3.5,3.95,1.65,3.2,3.9,1.73,3.2,4.33,1.73,3.25,4.33,1.727,3.4,4.2,1.66,3.3,4.5,1204.53,1117.12
E3,29/10/02,Cambridge,Carlisle,2,1,H,1,1,D,R Oliver,19.0,10.0,17.0,10.0,10.0,15.0,5.0,4.0,2.0,2.0,0.0,0.0,1.615,3.4,5.0,1.62,3.45,5.0,1.6,3.3,4.0,1.67,3.25,4.5,1.62,3.4,5.0,1.615,3.4,5.0,1.5,3.4,6.0,1160.44,1065.96
E3,29/10/02,Darlington,Scunthorpe,1,1,D,1,1,D,M Ryan,14.0,11.0,6.0,8.0,22.0,12.0,4.0,7.0,3.0,1.0,0.0,1.0,2.3,3.2,2.7,2.35,3.25,2.68,2.3,3.0,2.4,2.37,3.2,2.6,2.25,3.25,2.75,2.3,3.2,2.7,2.37,3.1,2.62,1113.06,1205.22
E3,29/10/02,Hartlepool,Bristol Rvs,2,0,H,1,0,H,M Jones,21.0,9.0,9.0,2.0,11.0,12.0,8.0,3.0,0.0,1.0,0.0,0.0,1.571,3.6,5.0,1.55,3.55,5.55,1.5,3.5,4.5,1.53,3.5,5.5,1.5,3.5,6.0,1.55,3.5,5.5,1.57,3.5,5.0,1273.8,1079.6
E3,29/10/02,Leyton Orient,Southend,2,1,H,2,0,H,L Cable,10.0,7.0,6.0,3.0,15.0,13.0,3.0,2.0,2.0,4.0,0.0,1.0,2.25,3.25,2.75,2.22,3.25,2.85,2.2,3.0,2.6,2.1,3.2,3.0,2.25,3.25,2.75,2.25,3.2,2.8,2.2,3.2,2.8,1125.56,1148.57
E3,29/10/02,Lincoln,Bury,1,1,D,1,0,H,P Walton,9.0,11.0,6.0,5.0,9.0,10.0,3.0,10.0,0.0,2.0,0.0,0.0,2.25,3.25,2.75,2.12,3.25,3.05,2.1,3.0,2.8,2.2,3.2,2.8,2.2,3.2,2.88,2.2,3.2,2.9,2.1,3.2,3.0,1135.78,1193.96
E3,29/10/02,Macclesfield,Oxford,2,1,H,0,0,D,G Cain,19.0,16.0,7.0,11.0,7.0,16.0,3.0,5.0,1.0,2.0,0.0,0.0,2.375,3.2,2.625,2.5,3.2,2.52,2.3,3.0,2.4,2.25,3.4,2.62,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1131.89,1119.2
E3,29/10/02,Rochdale,Exeter,3,3,D,1,1,D,C Webster,13.0,17.0,4.0,14.0,16.0,12.0,5.0,5.0,2.0,2.0,0.0,0.0,1.615,3.6,4.5,1.6,3.5,5.05,1.6,3.3,4.0,1.67,3.25,4.5,1.62,3.4,5.0,1.615,3.5,4.75,1.57,3.5,5.0,1196.93,1059.54
E3,29/10/02,Rushden & D,Boston,1,0,H,1,0,H,G Hegley,11.0,17.0,9.0,7.0,10.0,7.0,3.0,8.0,1.0,2.0,0.0,0.0,1.571,3.6,5.0,,,,1.6,3.3,4.0,1.61,3.5,4.5,1.57,3.6,5.0,1.571,3.6,5.0,1.61,3.5,4.5,1238.26,1195.91
E3,29/10/02,Shrewsbury,Hull,1,1,D,0,0,D,T Parkes,10.0,6.0,5.0,4.0,13.0,11.0,10.0,2.0,1.0,2.0,0.0,0.0,2.5,3.2,2.5,2.65,3.25,2.38,2.4,3.0,2.3,2.75,3.2,2.25,2.63,3.2,2.38,2.625,3.2,2.375,2.62,3.1,2.37,1135.57,1140.32
E3,29/10/02,Swansea,Kidderminster,0,4,A,0,1,A,B Curson,3.0,12.0,1.0,8.0,10.0,5.0,10.0,4.0,0.0,0.0,0.0,0.0,2.7,3.2,2.3,2.68,3.25,2.35,2.4,3.0,2.3,2.6,3.2,2.375,2.75,3.25,2.25,2.7,3.2,2.3,2.62,3.1,2.37,1081.14,1197.96
E3,29/10/02,Torquay,Bournemouth,4,0,H,2,0,H,B Knight,12.0,9.0,8.0,1.0,8.0,8.0,2.0,6.0,1.0,2.0,0.0,0.0,2.625,3.2,2.375,2.65,3.25,2.38,2.4,3.0,2.3,2.5,3.25,2.4,2.63,3.2,2.38,2.625,3.2,2.375,2.75,3.2,2.25,1152.29,1231.62
E3,29/10/02,York,Wrexham,1,1,D,0,1,A,M Clattenburg,10.0,20.0,6.0,10.0,14.0,10.0,5.0,9.0,2.0,0.0,0.0,0.0,2.3,3.2,2.7,2.25,3.3,2.78,2.2,3.0,2.6,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75,1140.6,1185.87
E3,01/11/02,Hartlepool,York,0,0,D,0,0,D,S Mathieson,10.0,5.0,6.0,3.0,11.0,16.0,7.0,6.0,1.0,5.0,0.0,0.0,1.571,3.6,5.0,1.57,3.5,5.5,1.55,3.3,4.5,1.44,3.6,6.5,1.5,3.5,6.0,1.533,3.6,5.5,1.57,3.5,5.0,1277.68,1138.65
E3,02/11/02,Boston,Exeter,0,3,A,0,1,A,G Laws,4.0,9.0,3.0,9.0,13.0,9.0,1.0,7.0,1.0,1.0,0.0,0.0,1.727,3.25,4.333,1.77,3.4,4.1,1.8,3.1,3.4,1.73,3.4,4.0,1.73,3.25,4.33,1.727,3.3,4.333,1.8,3.3,3.75,1188.26,1066.96
E3,02/11/02,Bournemouth,Bristol Rvs,1,0,H,1,0,H,J Ross,15.0,4.0,10.0,1.0,19.0,13.0,7.0,3.0,0.0,1.0,0.0,0.0,1.615,3.6,4.5,1.65,3.45,4.8,1.6,3.3,4.0,1.62,3.5,4.5,1.62,3.4,5.0,1.615,3.4,5.0,1.57,3.3,5.5,1219.86,1075.72
E3,02/11/02,Cambridge,Swansea,1,0,H,0,0,D,M Thorpe,17.0,8.0,7.0,3.0,8.0,16.0,8.0,4.0,0.0,3.0,0.0,0.0,1.615,3.4,5.0,1.6,3.5,5.25,1.6,3.3,4.0,1.62,3.5,4.5,1.62,3.5,5.0,1.615,3.4,5.0,1.57,3.5,5.0,1166.59,1069.24
E3,02/11/02,Carlisle,Oxford,1,0,H,1,0,H,E Evans,9.0,10.0,8.0,4.0,15.0,14.0,3.0,6.0,2.0,2.0,1.0,0.0,2.625,3.2,2.375,2.7,3.25,2.35,2.6,3.0,2.2,2.5,3.25,2.4,2.75,3.25,2.25,2.6,3.2,2.4,2.75,3.2,2.25,1059.81,1110.62
E3,02/11/02,Darlington,Lincoln,0,0,D,0,0,D,M Jones,14.0,2.0,4.0,1.0,15.0,12.0,7.0,6.0,2.0,0.0,0.0,0.0,2.2,3.25,2.8,2.2,3.25,2.95,2.2,3.0,2.6,2.25,3.2,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.2,2.8,1112.78,1134.28
E3,02/11/02,Hull,Scunthorpe,2,0,H,0,0,D,C Wilkes,15.0,4.0,6.0,0.0,15.0,9.0,7.0,2.0,2.0,3.0,0.0,0.0,1.909,3.25,3.5,1.9,3.3,3.65,1.9,3.1,3.0,1.73,3.2,4.33,1.83,3.25,3.75,1.909,3.25,3.5,1.9,3.2,3.5,1143.66,1205.5
E3,02/11/02,Leyton Orient,Bury,1,2,A,0,1,A,A Penn,9.0,14.0,4.0,5.0,11.0,5.0,4.0,14.0,1.0,0.0,0.0,0.0,2.25,3.25,2.75,2.32,3.25,2.75,2.2,3.0,2.6,2.38,3.2,2.6,2.2,3.25,2.8,2.2,3.2,2.9,2.3,3.25,2.62,1135.33,1195.46
E3,02/11/02,Macclesfield,Shrewsbury,1,2,A,0,1,A,A Kaye,15.0,10.0,6.0,7.0,10.0,11.0,9.0,3.0,1.0,5.0,0.0,0.0,2.0,3.25,3.25,2.1,3.25,3.15,2.1,3.0,2.8,1.91,3.25,3.4,2.0,3.25,3.25,2.1,3.25,3.0,2.2,3.2,2.8,1140.47,1132.23
E3,02/11/02,Rochdale,Rushden & D,0,1,A,0,0,D,P Prosser,13.0,12.0,6.0,8.0,12.0,19.0,7.0,8.0,0.0,2.0,0.0,0.0,2.5,3.2,2.5,2.35,3.25,2.7,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.62,2.3,3.2,2.7,2.37,3.1,2.62,1189.51,1245.91
E3,02/11/02,Southend,Wrexham,0,1,A,0,1,A,R Beeby,18.0,20.0,10.0,15.0,19.0,14.0,10.0,6.0,1.0,1.0,0.0,0.0,2.2,3.25,2.8,2.2,3.25,2.95,2.2,3.0,2.6,2.25,3.2,2.75,2.2,3.25,2.8,2.1,3.25,3.0,2.2,3.2,2.8,1138.8,1187.82
E3,09/11/02,Bristol Rvs,Southend,0,1,A,0,0,D,R Olivier,14.0,8.0,5.0,5.0,13.0,15.0,10.0,5.0,2.0,3.0,0.0,0.0,2.1,3.25,3.0,2.15,3.25,2.95,2.1,3.0,2.8,2.0,3.4,3.0,2.1,3.25,3.0,2.2,3.25,2.8,2.1,3.2,3.0,1070.8,1124.48
E3,09/11/02,Bury,Torquay,0,1,A,0,0,D,A Butler,9.0,5.0,5.0,2.0,13.0,8.0,5.0,4.0,1.0,2.0,0.0,0.0,1.833,3.25,3.75,1.85,3.3,3.75,1.85,3.1,3.2,2.1,3.2,3.0,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.2,3.75,1209.39,1164.05
E3,09/11/02,Exeter,Hartlepool,1,2,A,0,0,D,T Parkes,13.0,14.0,7.0,8.0,12.0,4.0,6.0,7.0,1.0,1.0,0.0,0.0,3.0,3.25,2.1,2.85,3.25,2.2,2.9,3.0,2.0,3.0,3.2,2.1,3.0,3.25,2.1,3.0,3.25,2.1,3.2,3.2,2.0,1086.5,1270.22
E3,09/11/02,Kidderminster,Carlisle,1,2,A,0,1,A,M Cowburn,8.0,15.0,4.0,8.0,11.0,12.0,9.0,13.0,4.0,1.0,2.0,1.0,1.533,3.75,5.0,1.55,3.5,5.5,1.5,3.5,4.5,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.57,3.5,5.0,1209.86,1070.55
E3,09/11/02,Lincoln,Hull,1,1,D,1,1,D,S Mathieson,9.0,12.0,3.0,7.0,13.0,13.0,1.0,16.0,1.0,3.0,1.0,0.0,2.5,3.2,2.5,2.45,3.25,2.5,2.4,3.0,2.3,2.5,3.25,2.4,2.62,3.2,2.38,2.5,3.2,2.5,2.62,3.1,2.37,1137.06,1154.79
E3,09/11/02,Oxford,Rochdale,2,0,H,1,0,H,G Hegley,13.0,11.0,6.0,5.0,12.0,12.0,3.0,3.0,1.0,0.0,0.0,0.0,1.909,3.25,3.5,1.95,3.3,3.35,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.2,3.2,2.8,1099.88,1175.45
E3,09/11/02,Rushden & D,Darlington,2,0,H,0,0,D,A Hall,11.0,8.0,6.0,3.0,16.0,19.0,7.0,6.0,3.0,3.0,0.0,0.0,1.533,3.5,5.5,1.6,3.5,5.5,1.55,3.4,4.3,1.53,3.5,5.5,1.53,3.5,5.5,1.533,3.5,5.5,1.57,3.5,5.0,1259.97,1110.0
E3,09/11/02,Scunthorpe,Boston,2,0,H,1,0,H,P Danson,11.0,7.0,5.0,4.0,16.0,22.0,7.0,5.0,0.0,3.0,0.0,1.0,1.727,3.5,4.0,1.73,3.35,4.25,1.65,3.2,3.9,1.67,3.25,4.5,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5,1194.37,1168.72
E3,09/11/02,Shrewsbury,Cambridge,3,1,H,0,0,D,M Pike,13.0,6.0,7.0,3.0,8.0,7.0,5.0,5.0,2.0,0.0,0.0,0.0,2.375,3.2,2.625,2.35,3.25,2.65,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62,1148.5,1172.67
E3,09/11/02,Swansea,Macclesfield,1,0,H,0,0,D,L Cable,7.0,10.0,3.0,4.0,12.0,11.0,4.0,8.0,1.0,1.0,0.0,0.0,2.375,3.2,2.625,2.35,3.2,2.65,2.2,3.0,2.6,2.38,3.2,2.6,2.38,3.2,2.62,2.375,3.2,2.625,2.25,3.2,2.75,1063.16,1124.2
E3,09/11/02,Wrexham,Bournemouth,3,2,H,1,1,D,E Ilderton,11.0,6.0,8.0,3.0,10.0,12.0,7.0,3.0,2.0,2.0,0.0,0.0,2.3,3.2,2.7,2.3,3.25,2.7,2.2,3.0,2.6,2.25,3.2,2.75,2.38,3.2,2.62,2.375,3.2,2.625,2.25,3.2,2.75,1202.14,1224.78
E3,09/11/02,York,Leyton Orient,3,2,H,1,1,D,M Cooper,11.0,7.0,6.0,4.0,10.0,17.0,11.0,2.0,1.0,5.0,0.0,1.0,1.833,3.25,3.75,1.91,3.25,3.65,1.9,3.1,3.0,2.0,3.4,3.0,1.91,3.25,3.5,1.833,3.4,3.6,1.9,3.2,3.5,1146.11,1121.4
E3,19/11/02,Torquay,Kidderminster,2,2,D,2,0,H,G Hegley,13.0,17.0,6.0,15.0,7.0,11.0,6.0,8.0,0.0,0.0,0.0,0.0,2.2,3.25,2.8,2.41,3.35,2.8,2.2,3.0,2.6,2.2,3.2,2.8,2.25,3.25,2.75,2.2,3.25,2.875,1.75,3.4,3.7,1181.49,1189.89
E3,23/11/02,Bristol Rvs,Wrexham,0,3,A,0,2,A,C Penton,6.0,27.0,2.0,16.0,21.0,17.0,7.0,12.0,2.0,0.0,0.0,0.0,2.625,3.2,2.375,2.63,3.3,2.38,2.4,3.0,2.3,2.6,3.2,2.38,2.62,3.2,2.38,2.625,3.2,2.375,2.62,3.1,2.37,1056.64,1211.9
E3,23/11/02,Carlisle,Bury,1,2,A,0,0,D,C Webster,10.0,14.0,6.0,9.0,13.0,18.0,7.0,2.0,0.0,1.0,0.0,0.0,2.3,3.2,2.7,2.35,3.3,2.65,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.375,3.2,2.625,2.3,3.2,2.62,1090.52,1191.95
E3,23/11/02,Exeter,Cambridge,1,2,A,1,1,D,B Curson,11.0,5.0,2.0,2.0,17.0,12.0,10.0,2.0,2.0,2.0,3.0,2.0,2.5,3.2,2.5,2.63,3.3,2.38,2.35,3.0,2.35,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1076.96,1162.86
E3,23/11/02,Hull,Boston,1,0,H,0,0,D,R Pearson,10.0,7.0,6.0,1.0,8.0,14.0,7.0,1.0,3.0,4.0,0.0,1.0,1.615,3.4,5.0,1.61,3.5,5.1,1.55,3.3,4.5,1.57,3.5,5.0,1.57,3.4,5.5,1.571,3.4,5.5,1.57,3.3,5.5,1157.7,1160.55
E3,23/11/02,Leyton Orient,Hartlepool,1,2,A,0,1,A,C Wilkes,12.0,13.0,4.0,7.0,7.0,13.0,3.0,6.0,0.0,1.0,0.0,0.0,2.875,3.2,2.2,2.8,3.3,2.25,2.6,3.0,2.2,3.0,3.2,2.1,2.8,3.25,2.2,2.8,3.25,2.2,2.75,3.2,2.25,1113.2,1279.76
E3,23/11/02,Lincoln,Rushden & D,1,2,A,0,1,A,M Cooper,9.0,5.0,3.0,3.0,16.0,14.0,11.0,4.0,3.0,3.0,0.0,0.0,2.5,3.2,2.5,2.52,3.3,2.47,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.3,3.2,2.62,1134.15,1264.76
E3,23/11/02,Macclesfield,Torquay,3,3,D,1,3,A,M Pike,15.0,6.0,7.0,5.0,11.0,5.0,9.0,4.0,1.0,0.0,0.0,0.0,2.3,3.2,2.7,2.4,3.3,2.6,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62,1113.1,1178.27
E3,23/11/02,Rochdale,York,0,1,A,0,0,D,M Cowburn,12.0,10.0,7.0,6.0,11.0,7.0,10.0,9.0,2.0,1.0,0.0,0.0,2.2,3.2,2.875,2.25,3.3,2.8,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.1,2.87,1163.83,1154.31
E3,23/11/02,Scunthorpe,Swansea,2,0,H,2,0,H,S Baines,12.0,11.0,7.0,7.0,10.0,15.0,8.0,3.0,1.0,0.0,0.0,0.0,1.571,3.4,5.5,1.6,3.5,5.75,1.55,3.3,4.5,1.57,3.5,5.0,1.53,3.5,5.5,1.533,3.5,5.5,1.53,3.4,5.5,1202.54,1074.26
E3,23/11/02,Shrewsbury,Darlington,2,2,D,2,0,H,M Fletcher,6.0,9.0,3.0,4.0,15.0,11.0,1.0,3.0,2.0,1.0,0.0,0.0,1.833,3.25,3.75,1.85,3.35,3.8,1.85,3.0,3.3,1.83,3.4,3.5,1.83,3.25,3.75,1.833,3.25,3.75,1.9,3.2,3.5,1158.31,1105.21
E3,23/11/02,Southend,Bournemouth,0,1,A,0,0,D,Paul Armstrong,11.0,7.0,6.0,0.0,15.0,16.0,4.0,2.0,2.0,2.0,0.0,0.0,2.4,3.2,2.6,2.4,3.3,2.6,2.35,3.0,2.35,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.1,2.62,1138.64,1215.02
E3,30/11/02,Boston,Leyton Orient,0,1,A,0,1,A,M Warren,12.0,3.0,6.0,3.0,8.0,21.0,8.0,3.0,3.0,2.0,0.0,0.0,2.2,3.25,2.8,2.2,3.3,2.9,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0,1151.46,1103.07
E3,30/11/02,Bournemouth,Scunthorpe,2,1,H,0,1,A,M Jones,12.0,8.0,6.0,3.0,13.0,14.0,8.0,5.0,1.0,2.0,0.0,0.0,1.8,3.4,3.75,1.8,3.4,4.0,1.85,3.1,3.2,1.83,3.4,3.5,1.8,3.25,4.0,1.8,3.25,4.0,1.9,3.25,3.4,1228.37,1207.84
