Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,EloHome,EloAway
P1,06/04/03,Varzim,Beira Mar,1,0,H,1,0,H,2.0,3.2,3.2,1.95,3.2,3.45,1.9,3.1,3.5,1.909,3.25,3.4,2.0,3.2,3.1,1.8,1.8,1379.75,1400.25
P1,07/04/03,Belenenses,Gil Vicente,1,1,D,1,1,D,2.0,3.2,3.2,2.0,3.2,3.3,1.85,3.1,3.6,1.95,3.25,3.25,2.05,3.15,3.0,1.8,1.8,1483.44,1460.46
P1,18/04/03,Gil Vicente,Boavista,1,0,H,1,0,H,2.1,3.2,3.0,2.1,3.15,3.15,2.0,3.1,3.2,2.1,3.2,3.0,2.0,3.2,3.1,1.8,1.8,1464.71,1533.4
P1,18/04/03,Leiria,Pacos Ferreira,0,1,A,0,0,D,1.727,3.4,4.0,1.71,3.25,4.5,1.8,3.1,3.8,1.75,3.3,4.0,1.85,3.2,3.5,,,1521.45,1442.15
P1,19/04/03,Beira Mar,Sp Braga,2,2,D,2,1,H,2.1,3.2,3.0,2.1,3.25,3.0,2.0,3.1,3.2,2.0,3.2,3.2,1.8,3.3,3.6,1.75,1.85,1390.56,1436.63
P1,19/04/03,Maritimo,Sp Lisbon,0,3,A,0,1,A,2.625,3.2,2.3,2.72,3.25,2.27,3.0,3.1,2.1,2.75,3.2,2.25,2.5,3.3,2.37,1.8,1.8,1475.11,1617.54
P1,19/04/03,Nacional,Santa Clara,2,1,H,1,0,H,1.833,3.2,3.75,1.91,3.2,3.6,2.0,2.9,3.4,1.85,3.2,3.6,2.0,3.0,3.3,1.85,1.75,1427.86,1407.68
P1,19/04/03,Porto,Moreirense,2,1,H,1,0,H,1.222,5.0,9.0,1.21,5.0,11.0,1.25,4.5,9.0,1.222,5.0,9.5,1.22,5.5,8.0,1.5,2.25,1754.74,1449.99
P1,19/04/03,Setubal,Academica,3,1,H,2,1,H,2.25,3.2,2.75,2.27,3.25,2.72,2.1,3.0,3.1,2.2,3.25,2.75,2.2,3.0,2.85,1.85,1.75,1379.74,1408.69
P1,21/04/03,Benfica,Varzim,2,1,H,1,0,H,1.22,5.0,9.0,1.21,5.0,11.0,1.25,4.5,9.0,1.2,5.0,10.0,1.22,5.0,8.5,1.5,2.25,1651.14,1389.44
P1,21/04/03,Guimaraes,Belenenses,1,0,H,0,0,D,1.8,3.3,3.75,1.85,3.3,3.75,1.8,3.1,3.8,1.8,3.3,3.75,1.8,3.2,3.5,1.8,1.8,1475.55,1479.19
P1,25/04/03,Sp Lisbon,Beira Mar,1,1,D,0,0,D,1.222,5.0,9.0,1.2,5.5,10.0,1.2,5.0,10.0,1.222,5.0,9.0,1.25,4.4,9.0,1.5,2.25,1628.52,1388.64
P1,26/04/03,Belenenses,Maritimo,3,1,H,1,0,H,1.8,3.25,3.75,1.8,3.25,4.0,1.75,3.2,4.0,1.8,3.25,3.8,1.8,3.2,3.7,1.8,1.8,1470.07,1464.13
P1,26/04/03,Sp Braga,Benfica,1,3,A,1,2,A,3.6,3.4,1.8,3.4,3.3,1.9,4.4,3.3,1.65,3.6,3.4,1.8,4.2,3.25,1.72,1.7,1.9,1438.55,1653.91
P1,27/04/03,Moreirense,Gil Vicente,2,1,H,1,1,D,2.25,3.2,2.75,2.2,3.1,3.0,1.9,3.1,3.5,2.2,3.1,2.9,2.2,3.0,2.85,1.85,1.75,1447.77,1476.09
P1,27/04/03,Pacos Ferreira,Nacional,3,3,D,0,2,A,1.909,3.25,3.4,1.85,3.1,4.1,1.85,3.1,3.6,1.85,3.1,3.8,1.9,3.1,3.45,1.75,1.85,1460.58,1436.2
P1,27/04/03,Santa Clara,Setubal,1,0,H,0,0,D,1.8,3.25,3.75,1.75,3.35,4.1,1.9,3.1,3.5,1.727,3.4,4.0,1.8,3.1,3.85,1.75,1.85,1399.34,1389.72
P1,27/04/03,Varzim,Leiria,0,2,A,0,1,A,2.1,3.2,3.0,2.05,3.1,3.3,1.85,3.1,3.6,2.1,3.2,3.0,2.0,3.2,3.1,1.85,1.75,1386.67,1503.02
P1,28/04/03,Academica,Porto,1,1,D,1,0,H,5.0,3.5,1.571,4.0,3.85,1.6,4.4,3.3,1.65,4.75,3.6,1.571,5.25,3.6,1.5,1.65,1.95,1398.71,1756.96
P1,28/04/03,Boavista,Guimaraes,3,1,H,2,0,H,2.1,3.2,3.0,2.05,3.1,3.3,1.9,3.1,3.5,2.0,3.2,3.2,2.0,3.1,3.2,,,1522.02,1484.67
P1,02/05/03,Beira Mar,Belenenses,2,1,H,2,0,H,2.1,3.2,3.0,2.1,3.3,3.0,1.8,3.3,3.6,2.1,3.25,2.9,2.1,3.2,3.0,1.75,1.85,1398.04,1478.87
P1,03/05/03,Benfica,Sp Lisbon,1,2,A,0,2,A,1.727,3.2,4.333,1.8,3.25,4.1,1.85,3.1,3.6,1.8,3.25,3.8,1.8,3.1,4.0,1.8,1.8,1662.41,1619.12
P1,04/05/03,Academica,Moreirense,1,1,D,0,1,A,2.1,3.2,3.0,2.1,3.3,3.12,2.0,3.0,3.3,2.0,3.2,3.2,2.1,3.2,3.0,1.8,1.8,1406.6,1457.73
P1,04/05/03,Leiria,Sp Braga,1,1,D,1,0,H,1.8,3.25,3.75,1.83,3.3,3.96,2.0,3.0,3.3,1.85,3.25,3.6,1.8,3.1,4.0,1.8,1.8,1514.93,1430.05
P1,04/05/03,Maritimo,Boavista,0,0,D,0,0,D,2.1,3.0,3.2,2.1,3.1,3.3,2.3,2.7,3.0,2.1,3.1,3.1,2.0,3.1,3.3,1.85,1.75,1455.33,1529.82
P1,04/05/03,Nacional,Varzim,2,0,H,2,0,H,1.8,3.1,4.0,1.75,3.35,4.35,1.9,2.9,3.8,,,,1.8,3.1,4.0,1.8,1.8,1440.49,1374.76
P1,04/05/03,Porto,Santa Clara,5,0,H,2,0,H,1.2,5.0,11.0,1.24,5.5,9.0,1.25,4.5,9.0,1.222,5.0,9.0,1.2,5.0,11.0,1.55,2.15,1749.07,1408.02
P1,04/05/03,Setubal,Pacos Ferreira,0,2,A,0,0,D,2.2,3.25,2.75,2.1,3.35,3.0,2.1,3.1,3.0,2.1,3.3,2.875,2.1,3.3,2.87,1.85,1.75,1381.04,1456.29
P1,05/05/03,Guimaraes,Gil Vicente,1,1,D,0,0,D,1.8,3.25,3.75,1.83,3.3,3.96,1.75,3.2,4.0,1.833,3.25,3.75,1.83,3.3,3.6,1.8,1.8,1476.87,1466.13
P1,09/05/03,Boavista,Beira Mar,1,0,H,0,0,D,1.667,3.25,4.5,1.61,3.35,5.25,1.5,3.2,6.0,1.571,3.4,5.0,1.66,3.3,4.5,1.85,1.75,1530.74,1409.85
P1,10/05/03,Belenenses,Benfica,2,4,A,1,2,A,3.4,3.25,1.909,3.75,3.4,1.82,3.5,3.1,1.9,3.5,3.4,1.833,3.75,3.3,1.8,1.7,1.9,1467.06,1645.03
P1,10/05/03,Moreirense,Guimaraes,1,2,A,0,1,A,2.2,3.25,2.75,2.15,3.33,2.9,2.0,2.8,3.6,2.2,3.25,2.75,2.1,3.3,2.87,1.8,1.8,1459.48,1473.02
P1,11/05/03,Gil Vicente,Maritimo,0,1,A,0,1,A,1.727,3.2,4.333,1.72,3.4,4.25,1.9,3.0,3.6,1.727,3.25,4.2,1.72,3.2,4.33,1.75,1.85,1469.98,1454.41
P1,11/05/03,Pacos Ferreira,Porto,1,0,H,0,0,D,3.2,3.2,2.0,3.5,3.2,1.95,3.5,3.1,1.9,3.5,3.3,1.85,3.3,3.3,1.9,1.7,1.9,1469.68,1750.9
P1,11/05/03,Santa Clara,Academica,0,0,D,0,0,D,1.833,3.25,3.75,1.85,3.25,3.85,1.8,3.1,3.8,1.85,3.25,3.6,1.8,3.3,3.75,1.75,1.85,1406.19,1404.85
P1,11/05/03,Sp Braga,Nacional,4,1,H,3,0,H,1.8,3.25,3.75,1.78,3.35,4.0,1.75,3.0,4.4,1.8,3.25,3.75,1.83,3.2,3.75,1.75,1.85,1436.14,1447.44
P1,11/05/03,Varzim,Setubal,3,2,H,1,0,H,1.8,3.25,3.75,1.8,3.5,3.75,1.8,3.3,3.6,1.8,3.3,3.75,1.8,3.3,3.75,1.75,1.85,1367.81,1367.65
P1,12/05/03,Sp Lisbon,Leiria,1,1,D,0,1,A,1.4,3.75,7.0,1.4,4.0,7.0,1.45,3.8,5.4,1.444,3.75,6.0,1.44,3.75,6.0,1.5,2.25,1636.5,1508.84
P1,16/05/03,Maritimo,Guimaraes,1,0,H,0,0,D,2.25,3.2,2.75,2.25,3.2,2.8,2.1,3.0,3.1,2.2,3.2,2.8,2.2,3.2,2.8,1.8,1.8,1470.92,1488.57
P1,17/05/03,Leiria,Belenenses,1,4,A,0,2,A,1.8,3.3,3.75,1.85,3.25,3.75,2.0,3.0,3.3,1.85,3.25,3.6,1.83,3.3,3.6,1.7,1.9,1516.03,1457.32
P1,17/05/03,Nacional,Sp Lisbon,1,1,D,0,0,D,2.75,3.25,2.2,3.3,3.2,2.0,2.9,3.0,2.2,2.9,3.25,2.1,3.4,3.25,1.9,1.7,1.9,1438.06,1629.31
P1,17/05/03,Porto,Varzim,3,2,H,3,0,H,1.36,4.0,7.0,1.27,5.0,8.0,1.4,3.7,6.5,1.33,4.33,7.0,1.3,5.0,6.5,1.55,2.15,1732.41,1376.8
P1,18/05/03,Academica,Pacos Ferreira,2,2,D,2,2,D,1.8,3.4,3.6,1.85,3.25,3.75,1.7,3.3,4.0,1.8,3.3,3.75,1.8,3.3,3.6,1.75,1.85,1408.4,1488.17
P1,18/05/03,Beira Mar,Gil Vicente,5,0,H,3,0,H,1.91,3.4,3.25,1.85,3.4,3.6,1.6,3.4,4.6,1.8,3.4,3.6,1.83,3.4,3.5,1.75,1.85,1404.38,1453.47
P1,18/05/03,Benfica,Boavista,1,1,D,1,1,D,1.57,3.5,5.0,1.45,3.85,5.95,1.6,3.3,4.8,1.57,3.4,5.25,1.44,3.6,6.5,1.65,1.95,1654.77,1536.21
P1,18/05/03,Santa Clara,Moreirense,2,0,H,1,0,H,2.0,3.0,3.4,1.85,3.25,3.75,2.0,3.0,3.3,2.0,3.0,3.4,1.9,3.1,3.6,1.8,1.8,1402.64,1443.93
P1,19/05/03,Setubal,Sp Braga,2,2,D,2,0,H,2.38,3.25,2.5,2.2,3.15,2.9,,,,2.25,3.3,2.63,2.3,3.1,2.75,1.8,1.8,1358.66,1445.52
P1,23/05/03,Guimaraes,Beira Mar,0,2,A,0,2,A,2.1,3.4,2.8,2.15,3.4,2.75,,,,2.2,3.4,2.625,2.0,3.4,3.0,,,1478.98,1415.06
P1,24/05/03,Sp Lisbon,Setubal,3,4,A,2,3,A,1.286,4.5,8.0,1.32,4.55,7.0,1.35,4.0,7.0,,,,1.33,4.5,6.5,,,1626.1,1358.19
P1,25/05/03,Belenenses,Nacional,0,0,D,0,0,D,1.8,3.25,3.75,1.8,3.15,4.0,1.8,3.0,4.0,1.75,3.3,4.0,1.8,3.1,4.0,,,1475.16,1441.27
P1,25/05/03,Gil Vicente,Benfica,0,2,A,0,1,A,3.0,3.2,2.1,3.2,3.2,2.0,2.8,3.1,2.2,3.0,3.2,2.1,3.3,3.3,1.9,,,1442.79,1647.8
P1,25/05/03,Maritimo,Moreirense,3,1,H,0,1,A,2.0,3.0,3.4,2.1,2.9,3.35,,,,2.05,2.875,3.4,2.0,2.87,3.6,,,1480.51,1433.52
P1,25/05/03,Pacos Ferreira,Santa Clara,3,1,H,0,0,D,2.1,3.4,2.8,2.15,3.35,2.8,,,,2.2,3.3,2.75,2.2,3.0,3.0,,,1488.9,1413.05
P1,25/05/03,Sp Braga,Porto,1,1,D,1,0,H,2.375,3.1,2.625,2.4,3.1,2.6,,,,,,,2.35,3.0,2.65,,,1445.99,1734.1
P1,25/05/03,Varzim,Academica,0,3,A,0,2,A,1.909,3.25,3.4,1.87,3.25,3.7,1.85,3.1,3.6,1.85,3.3,3.5,1.9,3.1,3.6,,,1375.11,1407.67
P1,26/05/03,Boavista,Leiria,0,1,A,0,0,D,1.727,3.2,4.333,1.7,3.3,4.4,1.7,3.2,4.2,1.7,3.25,4.333,1.66,3.3,4.5,,,1543.18,1498.19
P1,01/06/03,Academica,Sp Braga,1,0,H,1,0,H,1.44,3.75,6.0,1.41,4.0,6.5,,,,1.44,3.75,6.0,1.5,3.8,5.0,,,1422.57,1452.17
P1,01/06/03,Beira Mar,Maritimo,1,0,H,0,0,D,1.66,3.1,5.0,1.66,3.3,4.85,,,,1.67,3.1,5.0,1.57,3.1,6.0,,,1433.06,1488.02
P1,01/06/03,Benfica,Guimaraes,4,0,H,3,0,H,1.44,4.0,5.5,1.5,3.75,5.6,,,,1.44,3.75,6.0,1.4,3.75,7.0,,,1656.63,1460.98
P1,01/06/03,Leiria,Gil Vicente,4,2,H,3,0,H,1.9,3.4,3.25,1.9,3.3,3.5,,,,1.91,3.25,3.4,1.9,3.25,3.4,,,1515.62,1433.96
P1,01/06/03,Moreirense,Pacos Ferreira,2,0,H,0,0,D,1.66,3.1,5.0,1.71,3.25,4.5,,,,1.73,3.1,4.5,1.66,3.1,5.0,,,1426.01,1495.56
P1,01/06/03,Nacional,Boavista,0,1,A,0,0,D,2.25,3.75,2.4,2.25,3.0,3.0,,,,2.25,3.1,2.8,2.1,3.2,3.0,,,1445.86,1525.75
P1,01/06/03,Porto,Sp Lisbon,2,0,H,1,0,H,1.66,3.6,4.0,1.7,3.33,4.5,,,,1.67,3.4,4.33,1.72,3.25,4.2,,,1727.92,1603.78
P1,01/06/03,Santa Clara,Varzim,2,2,D,1,0,H,1.9,3.0,3.75,1.85,3.1,4.0,,,,1.8,3.4,3.6,1.72,3.6,3.75,,,1406.39,1360.21
P1,01/06/03,Setubal,Belenenses,1,1,D,1,0,H,2.37,3.5,2.37,2.27,3.3,2.72,,,,2.25,3.2,2.75,2.3,3.2,2.62,,,1380.51,1470.57
