Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,EloHome,EloAway
I2,10/05/03,Genoa,Palermo,1.0,1.0,D,0.0,1.0,A,,,,2.35,2.7,3.0,,,,2.375,2.7,2.875,,,,,,,1.8,1.7,1444.12,1514.53
I2,10/05/03,Livorno,Vicenza,2.0,2.0,D,0.0,1.0,A,,,,2.65,2.45,2.9,,,,2.7,2.4,2.875,,,,,,,1.8,1.7,1467.92,1523.38
I2,10/05/03,Messina,Cosenza,1.0,0.0,H,1.0,0.0,H,,,,1.7,2.7,5.75,,,,1.727,2.8,5.0,,,,,,,1.83,1.67,1469.42,1425.03
I2,10/05/03,Napoli,Triestina,2.0,1.0,H,1.0,0.0,H,,,,1.75,2.85,4.75,,,,1.8,2.875,4.333,,,,,,,1.8,1.7,1486.54,1507.91
I2,10/05/03,Venezia,Siena,1.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,1452.93,1581.18
I2,10/05/03,Verona,Salernitana,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,1499.38,1365.62
I2,12/05/03,Ternana,Sampdoria,1.0,1.0,D,0.0,0.0,D,,,,2.4,2.3,3.55,,,,2.4,2.3,3.5,,,,,,,2.1,1.5,1540.22,1598.76
I2,17/05/03,Ancona,Genoa,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,1.75,2.63,5.0,,,,,,,,,1532.37,1443.06
I2,17/05/03,Bari,Ternana,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,2.3,2.3,3.6,,,,,,,,,1519.18,1538.74
I2,17/05/03,Catania,Venezia,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,1.75,2.8,4.5,,,,,,,,,1433.6,1441.44
I2,17/05/03,Cosenza,Livorno,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,1.91,2.8,3.75,,,,,,,,,1417.45,1466.33
I2,17/05/03,Napoli,Ascoli,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,1496.26,1500.92
I2,17/05/03,Palermo,Messina,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,1.75,2.8,4.5,,,,,,,,,1515.59,1477.0
I2,17/05/03,Sampdoria,Cagliari,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,1600.24,1525.62
I2,17/05/03,Siena,Verona,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,1592.67,1504.54
I2,17/05/03,Triestina,Salernitana,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,1498.19,1360.46
I2,17/05/03,Vicenza,Lecce,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,2.1,2.5,3.75,,,,,,,,,1524.97,1543.39
I2,24/05/03,Ascoli,Palermo,1.0,2.0,A,0.0,1.0,A,,,,2.33,2.75,2.88,,,,,,,,,,,,,,,1491.77,1523.35
I2,24/05/03,Cagliari,Vicenza,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,1518.92,1522.09
I2,24/05/03,Genoa,Siena,1.0,3.0,A,1.0,2.0,A,,,,1.85,3.2,3.5,,,,,,,,,,,,,,,1436.77,1586.49
I2,24/05/03,Lecce,Ancona,2.0,1.0,H,1.0,0.0,H,,,,1.9,2.35,5.25,,,,,,,,,,,,,,,1546.27,1538.66
I2,24/05/03,Livorno,Bari,2.0,2.0,D,1.0,1.0,D,,,,2.7,2.0,3.7,,,,,,,,,,,,,,,1480.66,1528.84
I2,24/05/03,Messina,Triestina,2.0,2.0,D,1.0,1.0,D,,,,2.75,1.9,4.0,,,,,,,,,,,,,,,1469.24,1503.26
I2,24/05/03,Salernitana,Cosenza,1.0,2.0,A,1.0,2.0,A,,,,2.65,2.5,2.75,,,,,,,,,,,,,,,1355.39,1403.12
I2,24/05/03,Ternana,Catania,3.0,1.0,H,1.0,1.0,D,,,,1.75,3.15,4.0,,,,,,,,,,,,,,,1529.08,1442.86
I2,24/05/03,Venezia,Napoli,2.0,1.0,H,1.0,1.0,D,,,,2.5,2.3,3.25,,,,,,,,,,,,,,,1432.18,1505.41
I2,24/05/03,Verona,Sampdoria,0.0,0.0,D,0.0,0.0,D,,,,3.25,1.9,3.25,,,,,,,,,,,,,,,1510.72,1606.94
I2,31/05/03,Ancona,Venezia,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,1529.91,1443.72
I2,31/05/03,Bari,Cagliari,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,1530.69,1528.02
I2,31/05/03,Catania,Livorno,3.0,2.0,H,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,1436.48,1478.81
I2,31/05/03,Cosenza,Lecce,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,1417.49,1555.02
I2,31/05/03,Napoli,Ternana,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,1493.87,1535.46
I2,31/05/03,Palermo,Verona,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,1538.28,1510.58
I2,31/05/03,Sampdoria,Messina,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,1607.08,1466.89
I2,31/05/03,Siena,Ascoli,4.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,1597.21,1476.84
I2,31/05/03,Triestina,Genoa,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,1505.61,1426.05
I2,31/05/03,Vicenza,Salernitana,2.0,2.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,1512.99,1341.02
I2,07/06/03,Ascoli,Triestina,2.0,2.0,D,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,1471.35,1512.17
I2,07/06/03,Cagliari,Catania,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,1531.61,1446.92
I2,07/06/03,Genoa,Cosenza,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,1419.49,1406.34
I2,07/06/03,Lecce,Palermo,3.0,0.0,H,1.0,0.0,H,,,,2.3,2.65,3.25,,,,,,,,,,,,,,,1566.17,1546.38
I2,07/06/03,Livorno,Ancona,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,1468.37,1536.29
I2,07/06/03,Messina,Napoli,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,1474.38,1504.29
I2,07/06/03,Salernitana,Siena,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,1349.2,1602.7
I2,07/06/03,Ternana,Vicenza,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,1525.04,1504.81
I2,07/06/03,Venezia,Sampdoria,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,1437.34,1599.59
I2,07/06/03,Verona,Bari,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,1502.48,1527.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
