Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,EloHome,EloAway
I2,12/03/04,Albinoleffe,Genoa,0,0,D,0.0,0.0,D,2.2,2.625,3.4,2.3,2.6,3.25,2.3,2.4,3.0,2.3,2.5,3.3,2.25,2.62,3.3,2.4,2.5,3.1,2.3,1.46,2.05,1.7,-0.25,,,,,,,,,,1469.24,1439.55
I2,12/03/04,Fiorentina,Palermo,2,1,H,1.0,1.0,D,2.5,2.5,3.1,2.6,2.5,2.9,2.5,2.4,2.8,2.6,2.5,2.9,2.4,2.5,3.2,2.5,2.4,3.1,2.2,1.51,2.6,1.34,-0.5,,,,,,,,,,1515.71,1576.68
I2,14/03/04,Avellino,Salernitana,2,1,H,0.0,0.0,D,2.3,2.625,3.2,2.3,2.6,3.25,2.3,2.5,2.9,2.3,2.625,3.2,2.3,2.5,3.4,2.4,2.5,3.1,2.0,1.61,2.0,1.73,-0.25,,,,,,,,,,1411.09,1429.6
I2,14/03/04,Bari,Livorno,3,2,H,1.0,0.0,H,2.5,2.5,3.1,2.55,2.5,3.0,2.5,2.4,2.8,2.5,2.4,3.2,2.5,2.6,2.9,2.5,2.5,3.0,2.0,1.61,2.55,1.36,-0.5,,,,,,,,,,1454.0,1529.84
I2,14/03/04,Cagliari,Torino,0,0,D,0.0,0.0,D,1.833,2.7,4.75,1.9,2.6,4.6,1.9,2.5,4.0,1.833,2.6,5.0,1.91,2.62,4.5,1.9,2.5,4.75,1.93,1.7,1.9,1.66,-0.5,,,,,,,,,,1559.49,1517.41
I2,14/03/04,Catania,Ternana,1,1,D,1.0,1.0,D,2.25,2.5,3.6,2.2,2.5,3.65,2.2,2.4,3.3,2.3,2.5,3.3,2.2,2.62,3.4,2.2,2.5,3.6,1.95,1.69,2.1,1.67,-0.25,,,,,,,,,,1478.09,1524.14
I2,14/03/04,Como,Vicenza,0,1,A,0.0,0.0,D,2.3,2.625,3.2,2.25,2.5,3.5,2.3,2.4,3.0,2.2,2.6,3.4,2.25,2.62,3.3,2.2,2.5,3.6,2.0,1.65,1.95,1.77,-0.25,,,,,,,,,,1477.29,1514.7
I2,14/03/04,Napoli,Treviso,1,0,H,1.0,0.0,H,1.909,2.625,4.5,1.75,2.6,5.8,1.8,2.5,4.4,1.833,2.6,5.0,1.83,2.6,5.0,1.9,2.5,4.75,2.2,1.51,1.75,1.8,-0.5,,,,,,,,,,1500.84,1460.21
I2,14/03/04,Pescara,Atalanta,0,0,D,0.0,0.0,D,2.75,2.5,2.75,2.75,2.4,2.9,2.7,2.3,2.7,2.875,2.5,2.6,2.7,2.6,2.7,2.8,2.4,2.75,2.1,1.56,2.75,1.31,-0.5,,,,,,,,,,1437.47,1596.14
I2,14/03/04,Piacenza,Messina,1,0,H,0.0,0.0,D,2.1,2.625,3.75,1.9,2.6,4.6,1.9,2.4,4.2,2.0,2.5,4.333,2.0,2.62,4.0,1.95,2.5,4.5,2.0,1.61,1.9,1.66,-0.5,,,,,,,,,,1567.21,1542.17
I2,14/03/04,Venezia,Ascoli,1,0,H,1.0,0.0,H,2.1,2.625,3.75,1.9,2.6,4.6,2.0,2.4,3.8,1.9,2.6,4.5,2.0,2.62,4.0,1.95,2.5,4.5,2.0,1.61,1.9,1.66,-0.5,,,,,,,,,,1440.57,1448.05
I2,14/03/04,Verona,Triestina,0,1,A,0.0,0.0,D,2.1,2.625,3.75,2.1,2.5,4.0,2.1,2.4,3.5,2.0,2.5,4.333,2.05,2.62,3.75,2.15,2.5,3.75,1.9,1.7,1.77,1.95,-0.25,,,,,,,,,,1497.23,1525.3
I2,18/03/04,Ascoli,Avellino,2,1,H,1.0,0.0,H,2.2,2.62,3.4,2.05,2.55,4.0,2.0,2.4,3.8,2.25,2.5,3.5,2.2,2.6,3.5,1.85,2.55,5.0,1.9,1.7,2.05,1.56,-0.5,,,,,,,,,,1438.8,1420.71
I2,18/03/04,Atalanta,Torino,1,1,D,0.0,0.0,D,2.0,2.5,4.33,1.95,2.55,4.5,2.0,2.4,3.8,2.0,2.4,4.5,2.0,2.6,4.2,1.9,2.5,4.75,2.0,1.61,1.95,1.63,-0.5,,,,,,,,,,1594.05,1522.25
I2,18/03/04,Catania,Albinoleffe,2,1,H,1.0,0.0,H,1.83,2.62,5.0,1.55,2.93,7.0,1.8,2.4,4.8,1.8,2.5,5.5,1.72,2.75,5.5,1.8,2.5,5.5,1.85,1.74,1.55,2.07,-0.5,,,,,,,,,,1476.16,1464.78
I2,18/03/04,Livorno,Cagliari,1,1,D,1.0,1.0,D,2.25,2.5,3.5,2.3,2.45,3.5,2.2,2.3,3.5,2.25,2.38,3.75,2.25,2.5,3.6,2.2,2.4,3.75,2.0,1.61,2.3,1.44,-0.5,,,,,,,,,,1518.21,1554.65
I2,18/03/04,Palermo,Venezia,4,0,H,2.0,0.0,H,1.61,2.87,6.5,1.4,3.55,7.5,1.45,2.9,7.0,1.5,3.0,7.5,1.5,3.2,7.0,1.55,3.0,6.5,1.9,1.7,1.4,2.41,-0.5,,,,,,,,,,1565.58,1449.82
I2,18/03/04,Pescara,Genoa,1,2,A,0.0,2.0,A,2.25,2.5,3.5,2.2,2.5,3.65,2.2,2.4,3.3,2.3,2.38,3.6,2.25,2.5,3.6,2.15,2.5,3.7,2.3,1.46,2.2,1.48,-0.5,,,,,,,,,,1439.56,1444.01
I2,18/03/04,Salernitana,Messina,0,3,A,0.0,1.0,A,2.37,2.5,3.25,2.5,2.53,3.0,2.3,2.4,3.0,2.5,2.4,3.2,2.4,2.5,3.2,2.4,2.4,3.3,2.2,1.51,2.5,1.37,-0.5,,,,,,,,,,1419.98,1533.98
I2,18/03/04,Ternana,Como,0,0,D,0.0,0.0,D,1.8,2.5,6.0,1.65,2.8,6.0,1.7,2.7,4.5,1.83,2.4,6.0,1.7,2.8,5.5,1.6,2.9,6.0,2.0,1.61,1.65,1.91,-0.5,,,,,,,,,,1526.07,1462.56
I2,18/03/04,Treviso,Piacenza,1,1,D,0.0,1.0,A,2.5,2.5,3.1,2.65,2.4,3.0,2.65,2.4,2.65,2.5,2.38,3.25,2.6,2.4,3.1,2.6,2.35,3.1,2.6,1.36,2.65,1.33,-0.5,,,,,,,,,,1452.51,1575.4
I2,18/03/04,Triestina,Bari,1,0,H,0.0,0.0,D,1.9,2.5,5.0,1.75,2.8,5.0,1.75,2.7,4.2,2.0,2.5,4.33,1.85,2.7,4.75,1.7,2.75,5.5,1.9,1.7,1.75,1.79,-0.5,,,,,,,,,,1540.35,1465.63
I2,18/03/04,Verona,Fiorentina,0,1,A,0.0,0.0,D,2.5,2.5,3.75,2.15,2.57,3.65,2.3,2.4,3.0,2.25,2.38,3.75,2.25,2.5,3.6,2.25,2.35,3.75,2.0,1.61,2.15,1.51,-0.5,,,,,,,,,,1482.18,1526.81
I2,18/03/04,Vicenza,Napoli,1,0,H,0.0,0.0,D,2.1,2.5,4.0,1.95,2.4,5.0,2.2,2.4,3.3,1.9,2.5,5.0,2.1,2.5,4.0,2.1,2.35,4.25,2.3,1.46,1.95,1.62,-0.5,,,,,,,,,,1529.43,1508.54
I2,21/03/04,Cagliari,Vicenza,0,0,D,0.0,0.0,D,1.9,2.5,5.0,1.8,2.6,5.5,1.8,2.4,4.8,1.8,2.5,5.5,1.66,2.8,6.0,1.85,2.6,5.0,1.95,1.66,1.8,1.77,-0.5,,,,,,,,,,1556.91,1537.75
I2,21/03/04,Como,Livorno,3,5,A,2.0,2.0,D,2.6,2.5,2.9,2.6,2.5,2.9,2.5,2.4,2.8,2.38,2.5,3.2,2.5,2.5,3.1,2.6,2.45,3.0,2.1,1.56,1.75,1.97,0.0,,,,,,,,,,1468.04,1515.95
I2,21/03/04,Fiorentina,Bari,3,1,H,2.0,0.0,H,1.66,2.8,6.0,1.67,2.8,6.25,1.6,2.7,5.4,1.67,2.6,7.5,1.61,2.87,6.5,1.6,2.85,6.5,2.0,1.61,1.89,1.82,-0.75,,,,,,,,,,1541.29,1458.93
I2,21/03/04,Genoa,Verona,4,1,H,2.0,0.0,H,2.1,2.5,4.0,1.92,2.6,4.55,1.85,2.4,4.5,2.0,2.5,4.33,1.9,2.62,4.5,2.0,2.6,4.2,2.0,1.61,1.92,1.65,-0.5,,,,,,,,,,1459.86,1467.7
I2,21/03/04,Messina,Atalanta,3,0,H,2.0,0.0,H,2.2,2.5,3.75,2.15,2.4,4.0,2.1,2.3,3.7,2.1,2.38,4.2,2.1,2.5,4.0,2.2,2.35,4.1,2.1,1.56,1.85,1.85,-0.25,,,,,,,,,,1545.98,1588.33
I2,21/03/04,Palermo,Ascoli,1,0,H,0.0,0.0,D,1.44,3.25,8.0,1.4,3.5,8.0,1.4,3.0,7.5,1.4,3.4,8.0,1.36,3.75,8.0,1.4,3.4,8.5,1.74,1.85,1.73,2.0,-1.0,,,,,,,,,,1571.18,1447.21
I2,21/03/04,Piacenza,Catania,0,0,D,0.0,0.0,D,1.66,2.8,6.0,1.7,2.75,5.65,1.7,2.6,4.8,1.7,2.75,5.5,1.7,2.8,5.5,1.7,2.7,6.0,2.0,1.61,1.95,1.77,-0.75,,,,,,,,,,1574.58,1484.78
I2,21/03/04,Salernitana,Pescara,1,2,A,0.0,1.0,A,1.83,2.5,5.5,1.9,2.55,4.75,1.9,2.5,4.0,1.83,2.6,5.0,1.9,2.62,4.5,1.8,2.6,5.5,1.95,1.66,1.9,1.66,-0.5,,,,,,,,,,1407.98,1423.71
I2,21/03/04,Torino,Napoli,1,2,A,0.0,1.0,A,1.83,2.5,5.5,1.83,2.6,5.15,1.85,2.4,4.5,1.8,2.5,5.5,1.83,2.7,4.75,1.9,2.5,5.0,2.1,1.56,1.83,1.73,-0.5,,,,,,,,,,1527.97,1500.22
I2,21/03/04,Venezia,Treviso,0,0,D,0.0,0.0,D,2.0,2.5,4.5,2.0,2.45,4.55,1.9,2.4,4.2,2.0,2.4,4.5,2.0,2.5,4.5,1.95,2.5,4.75,2.1,1.56,2.0,1.59,-0.5,,,,,,,,,,1444.22,1453.33
I2,22/03/04,Albinoleffe,Triestina,0,0,D,0.0,0.0,D,2.37,2.5,3.25,2.45,2.45,3.2,2.5,2.3,2.9,2.5,2.5,3.0,2.4,2.5,3.2,2.4,2.45,3.3,2.2,1.51,2.08,1.67,-0.25,,,,,,,,,,1456.16,1547.05
I2,22/03/04,Avellino,Ternana,0,2,A,0.0,1.0,A,2.5,2.37,3.2,2.45,2.6,3.0,2.5,2.4,2.8,2.38,2.5,3.2,2.5,2.62,2.9,2.55,2.55,2.95,2.0,1.61,2.08,1.67,-0.25,,,,,,,,,,1412.3,1520.59
I2,27/03/04,Ascoli,Torino,0,0,D,0.0,0.0,D,2.4,2.5,3.3,2.35,2.45,3.4,2.4,2.4,2.9,2.375,2.4,3.4,2.4,2.5,3.25,2.5,2.3,3.4,2.1,1.56,2.05,1.7,-0.25,,,,,,,,,,1441.81,1511.07
I2,27/03/04,Bari,Venezia,1,2,A,1.0,1.0,D,1.8,2.7,5.0,1.8,2.65,5.2,1.75,2.6,4.5,1.75,2.625,5.5,1.8,2.7,5.0,1.85,2.6,5.0,2.0,1.61,1.8,1.76,-0.5,,,,,,,,,,1452.45,1441.02
I2,27/03/04,Catania,Genoa,1,0,H,0.0,0.0,D,2.1,2.5,4.0,2.1,2.5,3.95,2.1,2.3,3.7,2.1,2.6,3.6,2.1,2.6,3.75,2.0,2.5,4.5,2.1,1.56,1.82,1.89,-0.25,,,,,,,,,,1491.0,1469.12
I2,27/03/04,Como,Fiorentina,0,2,A,0.0,1.0,A,2.9,2.6,2.5,3.0,2.6,2.45,2.8,2.4,2.5,3.0,2.5,2.5,2.9,2.6,2.5,2.8,2.5,2.7,2.0,1.61,2.0,1.73,0.0,,,,,,,,,,1453.68,1547.77
I2,27/03/04,Napoli,Cagliari,1,0,H,0.0,0.0,D,2.4,2.4,3.4,2.35,2.35,3.6,2.4,2.3,3.0,2.375,2.375,3.4,2.4,2.4,3.4,2.6,2.3,3.25,2.2,1.51,1.77,1.95,0.0,,,,,,,,,,1517.12,1552.78
I2,27/03/04,Pescara,Messina,1,2,A,0.0,1.0,A,2.75,2.4,2.875,2.65,2.35,3.05,2.6,2.3,2.8,2.625,2.375,3.0,2.6,2.37,3.1,2.45,2.45,3.2,2.1,1.56,1.81,1.9,0.0,,,,,,,,,,1439.18,1556.42
I2,27/03/04,Ternana,Livorno,1,2,A,0.0,1.0,A,2.25,2.4,3.75,2.2,2.35,4.0,2.2,2.2,3.7,2.1,2.375,4.2,2.25,2.4,3.75,2.2,2.4,4.0,2.1,1.56,1.9,1.8,-0.25,,,,,,,,,,1532.79,1530.31
I2,27/03/04,Treviso,Avellino,2,1,H,1.0,1.0,D,1.615,3.0,6.0,1.6,2.95,6.0,1.6,2.7,5.4,1.615,2.875,6.0,1.66,3.0,5.2,1.7,2.7,6.0,1.8,1.8,1.87,1.84,-0.75,,,,,,,,,,1456.53,1400.1
I2,27/03/04,Triestina,Piacenza,0,0,D,0.0,0.0,D,2.3,2.4,3.5,2.2,2.45,3.75,2.2,2.3,3.5,2.25,2.4,3.6,2.25,2.5,3.6,2.35,2.5,3.3,2.0,1.61,2.2,1.48,-0.5,,,,,,,,,,1547.38,1568.36
I2,27/03/04,Verona,Salernitana,0,0,D,0.0,0.0,D,1.833,2.625,5.0,1.8,2.65,5.0,1.9,2.4,4.2,1.8,2.625,5.0,1.9,2.62,4.5,1.9,2.65,4.5,2.0,1.61,1.85,1.7,-0.5,,,,,,,,,,1458.44,1392.51
I2,27/03/04,Vicenza,Albinoleffe,1,0,H,0.0,0.0,D,1.615,2.875,6.5,1.6,2.85,6.5,1.55,2.7,6.0,1.571,2.8,7.0,1.61,2.87,6.25,1.65,2.75,6.5,1.95,1.66,1.87,1.84,-0.75,,,,,,,,,,1541.88,1455.83
I2,28/03/04,Atalanta,Palermo,0,0,D,0.0,0.0,D,2.5,2.5,3.2,2.5,2.35,3.3,2.5,2.3,2.9,2.5,2.375,3.2,2.5,2.4,3.2,2.35,2.4,3.5,2.1,1.56,1.7,2.05,0.0,,,,,,,,,,1577.89,1576.58
I2,03/04/04,Cagliari,Como,3,2,H,1.0,1.0,D,1.5,3.25,6.5,1.45,3.2,8.0,1.45,2.9,6.8,1.5,3.1,7.0,1.5,3.2,7.0,1.55,2.8,8.0,1.9,1.7,1.85,1.86,-1.0,,,,,,,,,,1542.57,1440.97
I2,03/04/04,Fiorentina,Ternana,1,0,H,1.0,0.0,H,1.833,2.625,5.0,1.8,2.7,5.0,1.75,2.6,4.5,1.667,2.8,5.5,1.8,2.7,5.0,1.8,2.7,5.0,1.9,1.7,1.75,1.81,-0.5,,,,,,,,,,1560.48,1516.71
I2,03/04/04,Genoa,Vicenza,2,0,H,1.0,0.0,H,2.1,2.625,3.75,2.1,2.5,4.0,2.1,2.4,3.5,2.1,2.6,3.75,2.1,2.6,3.75,2.2,2.5,3.75,1.95,1.66,1.82,1.89,-0.25,,,,,,,,,,1460.83,1548.26
I2,03/04/04,Livorno,Pescara,5,1,H,1.0,0.0,H,1.444,3.25,8.0,1.45,3.4,7.0,1.45,3.3,6.8,1.4,3.4,8.0,1.44,3.3,7.5,1.55,2.8,8.0,1.85,1.74,1.8,1.91,-1.0,,,,,,,,,,1546.39,1427.3
I2,03/04/04,Messina,Bari,1,0,H,1.0,0.0,H,1.533,3.0,7.0,1.5,3.1,7.2,1.5,2.8,6.3,1.5,3.1,7.0,1.53,3.1,6.5,1.55,3.0,6.8,1.95,1.66,1.85,1.86,-1.0,,,,,,,,,,1568.3,1436.07
I2,03/04/04,Piacenza,Albinoleffe,0,0,D,0.0,0.0,D,1.533,3.0,7.0,1.5,3.2,6.9,1.5,2.8,6.3,1.533,3.0,7.0,1.5,3.25,6.5,1.5,3.2,7.0,1.95,1.66,1.8,1.91,-1.0,,,,,,,,,,1571.15,1449.45
I2,03/04/04,Torino,Venezia,0,0,D,0.0,0.0,D,1.727,2.875,5.0,1.6,2.85,6.6,1.65,2.7,5.0,1.667,2.75,6.0,1.61,2.87,6.25,1.75,2.8,5.0,1.95,1.66,1.87,1.84,-0.75,,,,,,,,,,1512.17,1457.4
I2,03/04/04,Triestina,Treviso,1,0,H,1.0,0.0,H,1.8,2.6,5.5,1.8,2.6,5.4,1.8,2.5,4.5,1.8,2.5,5.5,1.8,2.7,5.0,1.8,2.5,6.0,2.1,1.56,1.8,1.76,-0.5,,,,,,,,,,1544.59,1463.75
I2,04/04/04,Palermo,Catania,5,0,H,2.0,0.0,H,1.667,2.75,6.0,1.65,2.8,6.1,1.65,2.7,5.0,1.571,2.9,6.5,1.66,2.8,6.0,1.75,2.6,6.0,1.95,1.66,1.93,1.78,-0.75,,,,,,,,,,1580.13,1499.29
I2,04/04/04,Salernitana,Napoli,0,0,D,0.0,0.0,D,2.6,2.6,2.8,2.7,2.5,2.8,2.7,2.3,2.7,2.75,2.5,2.75,2.6,2.5,2.9,2.8,2.45,2.8,2.3,1.46,1.85,1.85,0.0,,,,,,,,,,1398.06,1527.33
I2,05/04/04,Atalanta,Ascoli,2,0,H,1.0,0.0,H,1.667,2.875,5.5,1.55,3.0,6.75,1.6,2.8,5.0,1.5,2.9,8.0,1.57,2.87,7.0,1.6,2.8,7.0,2.0,1.61,1.85,1.86,-1.0,,,,,,,,,,1574.34,1440.71
I2,05/04/04,Avellino,Verona,6,0,H,5.0,0.0,H,2.625,2.625,2.75,2.5,2.75,2.75,2.9,2.7,2.3,2.5,2.75,2.75,2.6,2.6,2.8,2.8,2.45,2.8,1.9,1.7,1.85,1.85,0.0,,,,,,,,,,1392.88,1452.89
I2,07/04/04,Salernitana,Piacenza,0,0,D,0.0,0.0,D,2.625,2.5,2.9,2.7,2.4,2.9,3.0,2.3,2.6,2.6,2.5,2.9,2.7,2.5,2.8,2.8,2.45,2.8,2.3,1.46,2.7,1.31,-0.5,,,,,,,,,,1399.11,1564.1
I2,10/04/04,Albinoleffe,Avellino,1,0,H,1.0,0.0,H,1.8,2.875,4.5,1.75,3.15,4.25,1.75,2.8,4.0,1.8,3.1,4.0,1.75,3.0,4.5,1.85,2.85,4.25,2.1,1.56,1.75,1.81,-0.5,,,,,,,,,,1456.5,1403.95
I2,10/04/04,Ascoli,Ternana,3,2,H,1.0,1.0,D,2.5,2.6,2.9,2.45,2.6,3.0,2.4,2.4,2.9,2.5,2.625,2.875,2.5,2.5,3.1,2.45,2.6,3.0,2.0,1.61,2.45,1.39,-0.5,,,,,,,,,,1435.54,1509.11
I2,10/04/04,Bari,Salernitana,3,0,H,1.0,0.0,H,1.909,2.625,4.5,1.85,2.65,4.75,1.8,2.5,4.5,1.909,2.5,4.5,2.0,2.5,4.33,2.0,2.5,4.5,2.1,1.56,1.85,1.7,-0.5,,,,,,,,,,1430.87,1401.42
I2,10/04/04,Catania,Torino,2,0,H,1.0,0.0,H,2.1,2.5,4.0,2.15,2.55,3.75,2.1,2.4,3.5,2.1,2.6,3.75,2.1,2.5,4.0,2.2,2.7,3.35,2.3,1.46,2.15,1.52,-0.5,,,,,,,,,,1492.77,1506.94
I2,10/04/04,Como,Atalanta,0,3,A,0.0,2.0,A,3.1,2.5,2.5,3.05,2.55,2.45,2.9,2.4,2.4,3.0,2.6,2.4,3.1,2.6,2.4,2.9,2.65,2.5,2.2,1.51,1.39,2.45,0.5,,,,,,,,,,1435.01,1579.51
I2,10/04/04,Genoa,Fiorentina,2,1,H,2.0,0.0,H,2.4,2.375,3.4,2.4,2.45,3.3,2.4,2.4,2.9,2.3,2.4,3.6,2.37,2.5,3.25,2.4,2.6,3.1,2.3,1.46,2.4,1.41,-0.5,,,,,,,,,,1472.88,1568.08
I2,10/04/04,Napoli,Palermo,1,1,D,1.0,1.0,D,3.0,2.2,3.0,,,,,,,3.1,2.0,3.1,2.87,2.25,3.0,3.05,2.1,3.05,,,2.95,1.26,-0.5,,,,,,,,,,1526.28,1586.65
I2,10/04/04,Piacenza,Pescara,2,1,H,0.0,0.0,D,1.533,3.25,6.0,1.45,3.3,7.5,1.45,3.0,6.5,1.5,3.2,6.5,1.5,3.25,6.5,1.5,3.25,6.75,2.2,1.51,1.45,2.25,-0.5,,,,,,,,,,1561.79,1421.78
I2,10/04/04,Treviso,Livorno,1,1,D,1.0,1.0,D,3.0,2.1,3.2,,,,,,,3.2,2.1,3.25,2.87,2.1,3.2,3.05,2.1,3.05,,,3.1,1.25,-0.5,,,,,,,,,,1457.23,1551.91
I2,10/04/04,Venezia,Cagliari,1,2,A,0.0,1.0,A,2.625,2.375,3.1,2.6,2.3,3.2,2.6,2.3,2.8,2.6,2.3,3.2,2.62,2.37,3.1,2.55,2.5,3.0,2.0,1.6,2.6,1.34,-0.5,,,,,,,,,,1462.63,1548.53
I2,10/04/04,Verona,Messina,0,0,D,0.0,0.0,D,3.1,2.5,2.5,2.85,2.5,2.65,2.9,2.4,2.4,2.9,2.5,2.6,2.87,2.5,2.62,2.7,2.6,2.7,2.0,1.61,1.33,2.65,0.5,,,,,,,,,,1441.82,1573.5
I2,10/04/04,Vicenza,Triestina,1,1,D,0.0,0.0,D,2.1,2.5,4.0,2.1,2.5,4.0,2.1,2.4,3.5,2.1,2.5,4.0,2.1,2.6,3.75,2.1,2.6,3.75,2.2,1.51,2.1,1.54,-0.5,,,,,,,,,,1536.21,1551.11
I2,16/04/04,Torino,Vicenza,1,1,D,1.0,1.0,D,,,,2.05,2.55,4.0,2.1,2.4,3.5,2.1,2.5,4.0,,,,2.05,2.6,3.95,2.1,1.56,2.05,1.56,-0.5,,,,,,,,,,1497.47,1533.21
I2,17/04/04,Ascoli,Piacenza,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.09,1566.81
I2,17/04/04,Atalanta,Catania,3,0,H,1.0,0.0,H,1.61,2.9,6.0,1.6,3.0,6.0,1.6,2.8,5.0,1.57,3.0,6.5,,,,1.65,2.75,6.25,1.9,1.7,1.6,2.0,-0.5,,,,,,,,,,1590.42,1502.24
I2,17/04/04,Avellino,Fiorentina,0,1,A,0.0,1.0,A,,,,4.5,4.0,1.53,,,,,,,,,,,,,1.9,1.7,2.12,1.53,0.5,,,,,,,,,,1396.61,1555.75
I2,17/04/04,Livorno,Verona,3,0,H,2.0,0.0,H,1.4,3.5,8.0,1.4,3.55,7.7,1.45,3.0,6.4,1.44,3.4,7.0,,,,1.4,3.45,8.0,1.8,1.8,1.4,2.43,-0.5,,,,,,,,,,1552.1,1442.96
I2,17/04/04,Messina,Venezia,2,1,H,0.0,1.0,A,1.66,2.8,6.0,1.65,2.8,6.0,1.65,2.8,4.7,1.7,2.6,6.0,,,,1.6,2.9,6.25,1.85,1.74,1.65,1.91,-0.5,,,,,,,,,,1572.36,1449.62
I2,17/04/04,Palermo,Treviso,2,3,A,2.0,1.0,H,1.28,4.33,8.5,1.3,4.2,8.5,1.3,3.6,8.0,1.33,3.75,9.0,,,,1.25,4.45,9.5,1.7,1.9,1.3,2.81,-0.5,,,,,,,,,,1588.07,1457.04
I2,17/04/04,Pescara,Bari,2,0,H,0.0,0.0,D,2.25,2.6,3.4,2.25,2.52,3.5,2.3,2.5,2.9,2.2,2.5,3.6,,,,2.15,2.65,3.5,2.0,1.61,2.25,1.47,-0.5,,,,,,,,,,1416.76,1438.92
I2,17/04/04,Salernitana,Como,1,0,H,1.0,0.0,H,1.72,3.0,4.75,1.7,2.93,5.0,1.7,2.7,4.6,1.7,2.88,5.0,,,,1.75,2.8,5.0,2.0,1.61,1.7,1.85,-0.5,,,,,,,,,,1393.37,1424.1
I2,17/04/04,Ternana,Napoli,0,0,D,0.0,0.0,D,,,,1.95,2.4,5.0,2.2,2.1,4.0,1.8,2.38,6.0,,,,2.0,2.2,5.2,2.1,1.56,1.75,1.8,-0.5,,,,,,,,,,1497.56,1524.86
I2,17/04/04,Triestina,Genoa,2,1,H,1.0,0.0,H,,,,2.2,2.2,4.6,2.2,2.2,3.8,2.3,2.2,4.0,,,,2.15,2.0,5.5,2.1,1.56,2.2,1.49,-0.5,,,,,,,,,,1554.11,1485.21
I2,19/04/04,Cagliari,Albinoleffe,1,0,H,1.0,0.0,H,1.36,3.75,8.0,1.35,3.8,8.0,1.4,3.2,6.5,,,,,,,1.35,3.9,7.6,1.74,1.85,1.35,2.58,-0.5,,,,,,,,,,1561.54,1463.84
I2,23/04/04,Verona,Palermo,1,2,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.19,1568.3
I2,24/04/04,Albinoleffe,Torino,2,2,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.77,1495.18
I2,24/04/04,Bari,Avellino,2,1,H,1.0,0.0,H,1.364,4.0,7.0,1.38,3.8,5.65,,,,,,,,,,1.35,4.0,7.2,1.7,1.9,1.38,2.27,-0.5,,,,,,,,,,1429.17,1386.22
I2,24/04/04,Catania,Pescara,2,0,H,0.0,0.0,D,1.8,2.6,5.5,1.8,2.6,5.0,,,,,,,,,,1.75,2.7,5.4,1.9,1.7,1.8,1.71,-0.5,,,,,,,,,,1495.92,1426.51
I2,24/04/04,Como,Triestina,0,0,D,0.0,0.0,D,3.4,2.8,2.1,3.25,2.8,2.1,,,,,,,,,,3.55,2.7,2.1,1.74,1.85,1.5,2.1,0.5,,,,,,,,,,1414.06,1560.97
I2,24/04/04,Genoa,Salernitana,1,2,A,0.0,0.0,D,1.667,2.5,8.0,1.65,2.3,9.0,,,,,,,,,,1.6,2.4,9.5,1.85,1.74,1.65,1.83,-0.5,,,,,,,,,,1478.35,1403.41
I2,24/04/04,Napoli,Atalanta,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.44,1596.74
I2,24/04/04,Piacenza,Cagliari,1,2,A,0.0,1.0,A,2.25,2.2,4.333,2.25,2.2,4.0,,,,,,,,,,2.1,2.35,4.4,2.45,1.41,2.2,1.44,-0.5,,,,,,,,,,1566.1,1567.61
I2,24/04/04,Treviso,Ternana,1,1,D,1.0,1.0,D,2.1,2.375,4.333,2.1,2.4,4.0,,,,,,,,,,2.1,2.3,4.6,2.1,1.56,2.1,1.5,-0.5,,,,,,,,,,1476.81,1494.98
I2,24/04/04,Vicenza,Ascoli,2,3,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.5,1447.8
I2,25/04/04,Fiorentina,Messina,2,0,H,1.0,0.0,H,1.8,2.6,5.5,1.8,2.6,5.0,,,,,,,,,,1.75,2.6,5.8,1.7,1.85,1.8,1.71,-0.5,,,,,,,,,,1566.14,1577.79
I2,25/04/04,Venezia,Livorno,3,2,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.19,1557.87
I2,30/04/04,Atalanta,Vicenza,3,2,H,2.0,1.0,H,,,,,,,,,,,,,,,,1.25,4.25,10.0,,,,,,,,,,,,,,,1597.84,1516.84
I2,01/05/04,Ascoli,Catania,3,1,H,1.0,1.0,D,,,,,,,,,,,,,,,,2.05,2.45,4.2,,,,,,,,,,,,,,,1466.46,1502.77
I2,01/05/04,Avellino,Piacenza,1,3,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.59,1550.15
