Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,B365AHH,B365AHA,B365AH,EloHome,EloAway
E2,18/10/03,Stockport,Notts County,2,2,D,0,0,D,G Laws,9,7,5,3,8,14,13,4,2,0,0,0,2.0,3.25,3.25,2.0,3.25,3.45,2.0,3.0,2.9,1.909,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,1.75,1.95,,,,,,,1290.86,1271.07
E2,18/10/03,Tranmere,Oldham,2,1,H,0,1,A,A Bates,8,11,5,6,16,11,3,5,2,1,0,0,2.5,3.2,2.5,2.4,3.25,2.65,2.3,3.0,2.4,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.1,2.62,1.6,2.15,,,,,,,1373.05,1431.69
E2,18/10/03,Wrexham,Bristol City,0,0,D,0,0,D,M Clattenburg,6,5,0,0,12,15,5,5,1,2,0,0,2.5,3.2,2.5,2.5,3.2,2.55,2.35,3.0,2.35,2.25,3.2,2.75,2.4,3.2,2.6,2.4,3.2,2.6,2.5,3.1,2.5,1.85,1.85,,,,,,,1369.31,1434.9
E2,18/10/03,Wycombe,Barnsley,1,2,A,0,2,A,M Cooper,8,6,6,5,16,24,7,6,2,3,0,0,2.6,3.2,2.4,2.65,3.2,2.45,2.35,3.0,2.35,2.6,3.2,2.375,2.62,3.2,2.38,2.62,3.2,2.37,2.5,3.1,2.5,1.79,1.9,,,,,,,1242.51,1344.05
E2,21/10/03,Blackpool,Rushden & D,2,3,A,1,1,D,N Miller,21,12,13,8,5,7,8,1,1,0,0,0,2.0,3.25,3.25,2.0,3.25,3.4,2.0,3.0,2.9,1.91,3.4,3.25,2.0,3.25,3.25,1.91,3.4,3.4,2.1,3.2,3.0,1.75,1.95,,,,,,,1308.05,1343.35
E2,21/10/03,Bournemouth,Luton,6,3,H,4,2,H,A Marriner,12,7,8,4,13,11,3,3,1,2,0,0,2.1,3.25,3.0,2.0,3.25,3.4,2.0,3.0,2.9,1.8,3.4,3.6,1.83,3.4,3.6,1.83,3.4,3.6,2.0,3.2,3.2,1.71,2.0,,,,,,,1345.25,1374.47
E2,21/10/03,Brentford,Brighton,4,0,H,2,0,H,M Jones,11,6,9,3,16,13,15,3,1,1,0,0,2.7,3.2,2.3,2.8,3.25,2.3,2.8,3.0,2.1,2.6,3.2,2.38,2.62,3.2,2.38,2.62,3.2,2.38,2.87,3.3,2.1,1.79,1.9,,,,,,,1310.47,1433.95
E2,21/10/03,Chesterfield,Hartlepool,1,2,A,0,1,A,L Probert,9,11,4,7,15,12,5,4,1,1,0,0,2.8,3.25,2.2,2.65,3.25,2.4,2.6,3.0,2.2,2.5,3.2,2.5,2.75,3.25,2.25,2.75,3.25,2.25,2.75,3.25,2.2,1.79,1.9,,,,,,,1221.65,1353.37
E2,21/10/03,Grimsby,Notts County,2,0,H,1,0,H,L Mason,16,12,10,6,9,9,8,6,0,1,0,0,1.72,3.5,4.0,1.73,3.4,4.4,1.65,3.1,4.0,1.73,3.4,4.0,1.73,3.4,4.2,1.73,3.4,4.2,1.66,3.4,4.33,1.75,1.95,,,,,,,1325.23,1275.22
E2,21/10/03,Peterboro,Barnsley,2,3,A,2,1,H,S Tanner,11,12,7,9,11,11,8,5,2,3,0,0,2.3,3.2,2.7,2.45,3.25,2.6,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1.85,1.85,,,,,,,1323.92,1356.49
E2,21/10/03,Port Vale,QPR,2,0,H,2,0,H,F Stretton,15,10,8,4,12,18,3,3,1,2,1,0,2.5,3.2,2.5,2.65,3.25,2.4,2.4,3.0,2.3,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.62,3.2,2.3,1.75,1.95,,,,,,,1326.31,1483.07
E2,21/10/03,Stockport,Colchester,1,3,A,0,2,A,K Friend,14,8,3,6,9,15,5,9,1,2,0,0,2.37,3.2,2.62,2.3,3.25,2.8,2.2,3.0,2.6,2.2,3.25,2.75,2.38,3.2,2.62,2.38,3.2,2.62,2.25,3.2,2.75,1.75,1.95,,,,,,,1286.71,1343.4
E2,21/10/03,Tranmere,Swindon,1,0,H,0,0,D,A Hall,13,10,10,7,12,20,1,6,1,3,0,0,2.2,3.25,2.8,2.3,3.25,2.8,2.3,3.0,2.4,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,1.65,2.05,,,,,,,1384.07,1343.82
E2,21/10/03,Wrexham,Oldham,4,0,H,2,0,H,M Messias,11,10,7,2,7,17,3,6,1,3,0,0,2.2,3.25,2.8,2.3,3.25,2.8,2.2,3.0,2.6,2.2,3.2,2.8,2.2,3.25,2.8,2.2,3.25,2.8,2.3,3.2,2.62,1.71,2.0,,,,,,,1368.08,1420.67
E2,21/10/03,Wycombe,Bristol City,3,0,H,1,0,H,M Fletcher,9,6,3,0,15,12,3,4,2,1,0,2,3.0,3.25,2.1,3.15,3.25,2.1,2.8,3.0,2.1,3.2,3.2,2.0,3.0,3.25,2.1,3.0,3.25,2.1,3.0,3.2,2.1,1.79,1.9,,,,,,,1230.07,1436.13
E2,22/10/03,Sheffield Weds,Plymouth,1,3,A,0,1,A,G Laws,6,11,2,7,10,6,5,7,2,1,0,0,1.9,3.25,3.5,2.05,3.25,3.3,2.0,2.9,3.0,2.1,3.0,3.2,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.75,1.95,,,,,,,1403.47,1403.41
E2,25/10/03,Barnsley,Grimsby,0,0,D,0,0,D,A Wiley,11,8,6,3,15,18,8,4,0,1,0,0,1.83,3.25,3.75,2.0,3.25,3.4,2.0,3.0,2.9,1.8,3.4,3.6,1.83,3.25,3.75,1.83,3.25,3.75,2.1,3.2,3.0,1.9,1.79,,,,,,,1371.39,1332.65
E2,25/10/03,Brighton,Stockport,0,1,A,0,0,D,P Armstrong,14,9,10,7,14,12,12,5,1,1,0,0,1.44,3.75,6.5,1.53,3.5,6.1,1.45,3.5,5.0,1.444,3.6,6.5,1.44,3.75,6.5,1.44,3.75,6.5,1.5,3.4,6.0,1.71,2.0,,,,,,,1420.61,1272.66
E2,25/10/03,Bristol City,Sheffield Weds,1,1,D,0,1,A,M Warren,12,6,7,5,12,9,3,2,0,3,0,0,2.2,3.25,2.8,2.2,3.3,2.85,2.2,3.0,2.6,2.1,3.2,3.0,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75,1.79,1.9,,,,,,,1419.93,1387.47
E2,25/10/03,Colchester,Chesterfield,1,0,H,1,0,H,C Penton,13,12,6,6,11,17,4,4,2,3,0,1,1.61,3.6,4.5,1.68,3.5,4.5,1.6,3.3,4.0,1.727,3.2,4.333,1.62,3.4,5.0,1.61,3.4,5.0,1.61,3.3,5.0,1.75,1.95,,,,,,,1357.45,1210.29
E2,25/10/03,Hartlepool,Wycombe,1,1,D,1,1,D,M Atkinson,11,14,5,10,11,15,7,6,0,2,0,0,1.57,3.6,5.0,1.57,3.5,5.5,1.55,3.3,4.5,1.571,3.5,5.0,1.57,3.4,5.5,1.57,3.4,5.5,1.57,3.5,5.0,1.71,2.0,,,,,,,1364.73,1246.27
E2,25/10/03,Luton,Peterboro,1,1,D,1,0,H,D Crick,6,7,3,4,17,16,3,8,2,1,1,0,1.66,3.4,4.5,1.72,3.4,4.4,1.7,3.2,3.7,1.727,3.2,4.333,1.67,3.4,4.5,1.66,3.4,4.5,1.72,3.4,4.0,1.65,2.05,,,,,,,1364.48,1309.02
E2,25/10/03,Notts County,Brentford,2,0,H,1,0,H,A Penn,20,7,10,2,11,15,15,7,0,2,0,0,2.37,3.2,2.62,2.4,3.3,2.6,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.37,3.2,2.62,2.3,3.2,2.62,1.9,1.79,,,,,,,1267.8,1323.81
E2,25/10/03,Oldham,Bournemouth,1,1,D,1,1,D,G Laws,14,12,5,7,5,12,8,7,1,1,0,0,2.2,3.25,2.8,2.2,3.3,2.85,2.2,3.0,2.6,2.1,3.2,3.0,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,1.75,1.95,,,,,,,1409.87,1355.24
E2,25/10/03,Plymouth,Blackpool,1,0,H,1,0,H,S Tanner,20,4,11,1,9,15,9,0,2,3,0,1,1.53,3.5,5.5,1.67,3.4,4.8,1.65,3.2,3.9,1.615,3.5,4.5,1.62,3.4,5.0,1.61,3.4,5.0,1.57,3.5,5.0,1.6,2.15,,,,,,,1419.41,1293.25
E2,25/10/03,QPR,Tranmere,1,1,D,0,1,A,K Wright,16,5,5,3,8,15,15,9,1,2,0,0,1.57,3.6,5.0,1.55,3.5,5.9,1.5,3.4,4.7,1.4,3.75,7.0,1.57,3.4,5.5,1.57,3.4,5.5,1.53,3.4,5.5,1.71,2.0,,,,,,,1468.55,1391.78
E2,25/10/03,Rushden & D,Wrexham,2,3,A,0,2,A,K Friend,8,23,4,12,13,7,3,4,1,0,0,0,2.2,3.25,2.8,2.15,3.3,2.95,2.1,3.0,2.8,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1.9,1.79,,,,,,,1358.15,1378.88
E2,25/10/03,Swindon,Port Vale,0,0,D,0,0,D,T Kettle,5,2,1,0,22,14,6,1,2,3,0,0,2.2,3.25,2.8,2.1,3.3,3.1,2.1,3.0,2.8,2.0,3.4,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0,1.71,2.0,,,,,,,1336.11,1340.83
E2,28/10/03,Barnsley,Wrexham,2,1,H,1,0,H,M Cowburn,8,5,5,3,15,7,8,5,2,1,0,0,1.83,3.25,3.75,2.0,3.35,3.3,2.1,3.0,2.8,2.2,3.25,2.75,2.1,3.25,3.0,2.0,3.25,3.25,2.1,3.2,3.0,1.85,1.85,,,,,,,1366.65,1394.18
E2,31/10/03,Wrexham,Colchester,0,1,A,0,1,A,P Prosser,15,6,9,3,13,14,6,5,1,1,0,0,1.9,3.25,3.5,1.9,3.3,3.6,1.9,3.1,3.0,1.8,3.25,3.75,1.91,3.25,3.5,1.91,3.25,3.5,2.0,3.2,3.2,1.75,1.95,,,,,,,1384.25,1362.31
E2,01/11/03,Brentford,Barnsley,2,1,H,0,0,D,L Probert,8,8,4,3,20,10,4,4,2,2,0,0,2.37,3.2,2.62,2.35,3.25,2.7,2.3,3.0,2.4,2.2,3.2,2.8,2.38,3.2,2.62,2.38,3.2,2.62,2.37,3.1,2.62,1.85,1.85,,,,,,,1312.88,1376.58
E2,01/11/03,Bristol City,Luton,1,1,D,1,1,D,T Leake,16,8,6,4,8,16,6,3,2,3,0,0,1.72,3.5,4.0,1.7,3.5,4.4,1.7,3.2,3.7,1.62,3.5,4.5,1.73,3.25,4.33,1.75,3.4,4.0,1.72,3.25,4.2,1.75,1.95,,,,,,,1415.38,1359.23
E2,01/11/03,Chesterfield,Port Vale,1,0,H,0,0,D,P Joslin,2,8,1,5,11,16,3,8,3,1,0,0,2.62,3.2,2.37,2.65,3.3,2.35,2.4,3.0,2.3,2.8,3.2,2.2,2.75,3.25,2.25,2.75,3.25,2.25,2.62,3.2,2.3,1.9,1.79,,,,,,,1205.43,1344.17
E2,01/11/03,Notts County,Hartlepool,1,0,H,0,0,D,P Danson,9,9,6,4,16,15,2,2,0,3,0,0,2.6,3.2,2.4,2.65,3.25,2.4,2.4,3.0,2.3,2.38,3.2,2.6,2.62,3.2,2.38,2.62,3.2,2.38,2.62,3.1,2.37,1.7,2.0,,,,,,,1278.73,1357.76
E2,01/11/03,Peterboro,Brighton,2,2,D,2,1,H,M Ryan,12,6,6,4,12,11,6,6,0,0,0,0,2.75,3.25,2.25,2.8,3.3,2.25,2.4,3.0,2.3,2.6,3.2,2.38,2.75,3.25,2.25,2.75,3.25,2.25,2.62,3.1,2.37,1.75,1.95,,,,,,,1314.27,1400.45
E2,01/11/03,Plymouth,Oldham,2,2,D,1,1,D,M Warren,16,7,10,4,13,17,12,8,0,2,1,2,1.61,3.4,5.0,1.65,3.4,5.0,1.6,3.3,4.0,1.57,3.5,5.0,1.62,3.4,5.0,1.62,3.4,5.0,1.57,3.5,5.0,1.6,2.15,,,,,,,1424.76,1404.65
E2,01/11/03,Rushden & D,Grimsby,3,1,H,0,1,A,R Olivier,9,17,7,8,12,9,5,5,2,2,0,0,2.2,3.25,2.8,2.15,3.3,3.0,2.2,3.0,2.6,2.1,3.2,3.0,2.2,3.2,2.88,2.2,3.2,2.88,2.3,3.1,2.75,1.6,2.15,,,,,,,1342.85,1337.39
E2,01/11/03,Sheffield Weds,Blackpool,0,1,A,0,0,D,C Webster,18,10,9,6,9,9,9,2,1,1,0,0,1.61,3.4,5.0,1.65,3.4,5.0,1.65,3.2,3.9,1.73,3.2,4.33,1.67,3.4,4.5,1.67,3.4,4.5,1.66,3.3,4.5,1.7,2.0,,,,,,,1392.02,1287.9
E2,01/11/03,Stockport,QPR,1,2,A,0,2,A,M Fletcher,8,9,2,8,8,11,6,6,1,3,0,0,2.8,3.25,2.2,2.95,3.25,2.2,2.6,3.0,2.2,3.0,3.2,2.1,2.88,3.2,2.2,2.88,3.2,2.2,2.75,3.1,2.3,1.79,1.9,,,,,,,1292.82,1462.69
E2,01/11/03,Swindon,Wycombe,2,0,H,1,0,H,A Butler,11,7,5,2,8,10,2,8,1,2,0,0,1.66,3.5,4.33,1.7,3.5,4.4,1.8,3.1,3.4,1.8,3.2,4.0,1.73,3.25,4.33,1.73,3.25,4.33,1.8,3.3,3.75,1.75,1.95,,,,,,,1332.77,1253.24
E2,01/11/03,Tranmere,Bournemouth,1,1,D,1,0,H,M Atkinson,9,11,5,4,14,11,5,4,1,1,0,0,2.25,3.25,2.75,2.3,3.25,2.75,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.2,2.62,2.38,3.2,2.62,2.3,3.2,2.62,1.79,1.9,,,,,,,1397.64,1360.46
E2,11/11/03,Blackpool,Wrexham,0,1,A,0,0,D,S Mathieson,12,9,4,4,11,12,5,8,1,2,0,0,2.2,3.25,2.8,2.25,3.25,2.85,2.2,3.1,2.5,2.2,3.25,2.75,2.2,3.2,2.88,2.2,3.2,2.88,2.3,3.2,2.62,1.71,2.0,,,,,,,1307.0,1367.53
E2,11/11/03,QPR,Brentford,1,0,H,1,0,H,R Pearson,11,7,4,4,18,16,4,4,2,3,0,0,1.61,3.4,5.0,1.65,3.4,5.0,1.7,3.1,3.8,1.67,3.25,4.5,1.67,3.4,4.5,1.67,3.4,4.5,1.66,3.3,4.5,1.71,2.0,,,,,,,1472.71,1324.08
E2,15/11/03,Barnsley,Tranmere,2,0,H,1,0,H,M Ryan,9,13,5,9,14,13,5,2,1,1,0,0,1.72,3.5,4.0,1.75,3.4,4.25,1.75,3.2,3.5,1.67,3.25,4.5,1.67,3.5,4.33,1.7,3.4,4.33,1.7,3.4,4.33,1.9,1.79,,,,,,,1365.38,1392.95
E2,15/11/03,Blackpool,Chesterfield,1,0,H,1,0,H,A Kaye,13,6,9,3,12,19,11,2,1,3,0,0,1.72,3.5,4.0,1.75,3.4,4.25,1.75,3.2,3.5,1.67,3.25,4.5,1.73,3.25,4.33,1.75,3.25,4.2,1.75,3.25,4.2,1.75,1.95,,,,,,,1293.09,1219.32
E2,15/11/03,Bournemouth,Peterboro,1,2,A,0,2,A,R Oliver,17,9,12,6,12,15,10,5,4,0,0,0,1.61,3.4,5.0,1.63,3.4,5.2,1.65,3.1,4.0,1.62,3.25,5.0,1.62,3.4,5.0,1.62,3.4,5.0,1.62,3.4,5.0,1.79,1.9,,,,,,,1365.15,1313.77
E2,15/11/03,Brighton,Bristol City,1,4,A,1,3,A,I Williamson,6,8,1,5,16,13,5,1,3,3,0,0,1.9,3.25,3.5,1.91,3.25,3.75,1.9,3.1,3.0,1.91,3.4,3.25,1.91,3.25,3.5,1.91,3.25,3.5,1.91,3.25,3.5,2.0,1.71,,,,,,,1400.95,1410.11
E2,15/11/03,Colchester,Sheffield Weds,3,1,H,1,0,H,P Danson,8,11,4,6,12,12,5,3,2,4,0,0,2.2,3.25,2.8,2.2,3.25,2.95,2.2,2.9,2.7,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.25,2.8,1.9,1.79,,,,,,,1379.03,1372.92
E2,15/11/03,Grimsby,Stockport,1,1,D,0,0,D,M Atkinson,13,13,9,6,10,9,6,6,2,0,0,0,1.72,3.5,4.0,1.8,3.3,4.15,1.8,3.0,3.5,1.67,3.25,4.5,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.6,2.15,,,,,,,1328.57,1282.8
E2,15/11/03,Hartlepool,Rushden & D,2,1,H,1,0,H,C Foy,11,7,6,3,13,13,7,2,1,2,0,1,1.9,3.25,3.5,2.0,3.2,3.5,1.9,3.0,3.1,1.8,3.25,3.75,1.91,3.25,3.5,1.91,3.25,3.5,1.91,3.25,3.5,1.65,2.05,,,,,,,1346.01,1351.67
E2,15/11/03,Luton,Wrexham,3,2,H,1,2,A,T Kettle,10,5,7,4,15,6,8,6,2,0,0,1,2.0,3.25,3.25,2.1,3.2,3.2,2.1,3.0,2.8,2.0,3.4,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.25,3.0,1.71,2.0,,,,,,,1364.5,1381.44
E2,15/11/03,Oldham,Swindon,0,1,A,0,0,D,M Cowburn,17,13,12,8,10,11,5,3,1,2,0,1,2.0,3.25,3.25,2.1,3.2,3.2,2.1,2.9,2.9,1.91,3.25,3.4,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.25,3.0,1.65,2.05,,,,,,,1408.81,1339.33
E2,15/11/03,Port Vale,Notts County,1,0,H,0,0,D,S Tanner,6,6,4,5,13,15,2,5,2,7,0,0,1.66,3.5,4.33,1.67,3.45,4.75,1.7,3.1,3.8,1.73,3.2,4.33,1.67,3.4,4.5,1.67,3.4,4.5,1.67,3.4,4.5,1.71,2.0,,,,,,,1330.28,1290.48
E2,15/11/03,QPR,Plymouth,3,0,H,1,0,H,T Parkes,9,9,6,6,15,8,7,5,1,0,0,0,2.0,3.25,3.25,2.0,3.2,3.5,2.0,2.9,3.0,2.0,3.2,3.2,2.1,3.1,3.2,2.1,3.1,3.2,2.1,3.1,3.2,1.65,2.05,,,,,,,1477.53,1420.6
E2,15/11/03,Wycombe,Brentford,1,2,A,0,1,A,K Hill,11,6,4,4,11,12,9,4,1,1,0,0,2.37,3.2,2.62,2.35,3.3,2.7,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.2,2.62,2.38,3.2,2.62,2.38,3.2,2.62,1.71,2.0,,,,,,,1246.68,1319.26
E2,22/11/03,Brentford,Grimsby,1,3,A,1,1,D,P Taylor,8,14,3,10,13,12,8,1,1,1,0,0,1.9,3.25,3.5,1.95,3.3,3.5,2.0,3.0,2.9,1.73,3.4,4.0,1.91,3.25,3.5,1.91,3.25,3.5,2.1,3.2,3.0,1.71,2.0,,,,,,,1332.74,1323.61
E2,22/11/03,Bristol City,Barnsley,2,1,H,1,0,H,A Marriner,13,6,8,3,9,17,6,5,2,2,0,0,2.0,3.25,3.25,2.0,3.25,3.4,2.0,3.0,2.9,2.0,3.2,3.2,2.1,3.25,3.0,2.1,3.2,3.1,2.0,3.2,3.2,1.79,1.9,,,,,,,1425.81,1375.31
E2,22/11/03,Chesterfield,Oldham,1,1,D,1,0,H,T Parkes,15,7,6,2,13,12,4,4,1,3,0,0,2.4,3.2,2.6,2.45,3.2,2.65,2.35,3.0,2.35,2.4,3.25,2.5,2.38,3.2,2.62,2.4,3.2,2.6,2.4,3.1,2.6,1.85,1.85,,,,,,,1212.6,1390.65
E2,22/11/03,Notts County,Brighton,1,2,A,1,2,A,M Cowburn,9,11,3,4,12,15,8,7,2,6,0,1,2.5,3.2,2.5,2.5,3.2,2.55,2.35,3.0,2.35,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3.1,2.6,1.9,1.79,,,,,,,1282.75,1385.25
E2,22/11/03,Peterboro,Blackpool,0,1,A,0,0,D,A Butler,16,4,6,2,10,8,6,2,0,2,0,0,2.3,3.2,2.7,2.3,3.25,2.8,2.3,2.9,2.5,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75,1.85,1.85,,,,,,,1331.4,1299.81
E2,22/11/03,Plymouth,Hartlepool,2,0,H,1,0,H,I Williamson,25,2,8,0,13,16,2,1,4,0,0,0,1.8,3.25,4.0,1.85,3.25,4.0,1.8,3.0,3.5,1.73,3.2,4.33,1.8,3.25,4.0,1.8,3.25,4.0,1.83,3.3,3.6,1.75,1.95,,,,,,,1413.39,1355.2
E2,22/11/03,Rushden & D,Colchester,4,0,H,2,0,H,A Hall,19,14,14,9,13,13,6,8,1,2,0,1,2.37,3.2,2.62,2.35,3.25,2.7,2.3,3.1,2.3,2.25,3.2,2.75,2.38,3.2,2.62,2.38,3.2,2.62,2.37,3.1,2.62,1.71,2.0,,,,,,,1342.48,1387.83
E2,22/11/03,Sheffield Weds,Luton,0,0,D,0,0,D,J P Robinson,12,10,9,2,9,19,6,5,1,1,0,0,2.0,3.25,3.25,1.9,3.25,3.7,1.85,3.0,3.3,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,1.83,3.2,3.75,1.79,1.9,,,,,,,1364.12,1374.07
E2,22/11/03,Stockport,Bournemouth,3,2,H,2,0,H,N Miller,9,13,5,8,7,9,6,10,1,1,0,0,2.4,3.2,2.6,2.55,3.2,2.5,2.35,3.0,2.35,2.6,3.2,2.38,2.62,3.2,2.38,2.6,3.2,2.4,2.5,3.1,2.5,1.9,1.79,,,,,,,1287.76,1347.52
E2,22/11/03,Swindon,QPR,1,1,D,1,0,H,B Knight,11,8,5,6,11,16,7,7,0,4,0,0,2.62,3.2,2.37,2.6,3.2,2.45,2.4,3.0,2.3,2.6,3.2,2.38,2.62,3.2,2.38,2.6,3.2,2.4,2.6,3.1,2.4,1.85,1.85,,,,,,,1357.49,1484.74
E2,22/11/03,Tranmere,Port Vale,1,0,H,0,0,D,L Mason,6,13,3,10,14,10,5,4,1,1,0,0,2.25,3.25,2.75,2.25,3.3,2.8,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.7,2.25,3.2,2.75,1.85,1.85,,,,,,,1383.02,1338.01
E2,22/11/03,Wrexham,Wycombe,0,0,D,0,0,D,G Salisbury,13,5,4,3,7,7,4,8,1,1,0,0,1.61,3.4,5.0,1.68,3.35,4.8,1.65,3.1,4.0,1.67,3.4,4.33,1.62,3.4,5.0,1.62,3.4,5.0,1.66,3.3,4.5,1.79,1.9,,,,,,,1371.87,1233.2
E2,29/11/03,Barnsley,Stockport,3,3,D,1,2,A,C Boyeson,19,8,10,4,11,15,15,1,4,3,0,0,1.61,3.4,5.0,1.61,3.4,5.25,1.7,3.1,3.8,1.57,3.5,5.0,1.57,3.4,5.5,1.57,3.4,5.5,1.72,3.25,4.2,1.85,1.79,,,,,,,1367.91,1298.82
E2,29/11/03,Blackpool,Bristol City,1,0,H,0,0,D,P Prosser,10,16,6,9,19,7,4,6,3,0,0,0,2.4,3.2,2.6,2.5,3.2,2.55,2.35,3.0,2.35,2.4,3.25,2.5,2.62,3.2,2.38,2.4,3.2,2.6,2.5,3.1,2.5,1.85,1.79,,,,,,,1316.83,1433.21
E2,29/11/03,Bournemouth,Brentford,1,0,H,0,0,D,P Armstrong,19,9,10,7,11,15,8,5,1,2,0,0,1.9,3.25,3.5,1.9,3.3,3.7,1.85,3.0,3.3,1.83,3.2,3.75,1.83,3.25,3.75,1.83,3.25,3.75,1.83,3.3,3.6,1.83,1.83,,,,,,,1336.46,1316.44
E2,29/11/03,Brighton,Wrexham,2,0,H,1,0,H,A Bates,7,6,7,4,8,12,5,8,1,0,0,0,1.72,3.5,4.0,1.75,3.4,4.25,1.75,3.2,3.5,1.83,3.4,3.5,1.8,3.25,4.0,1.8,3.25,4.0,1.72,3.25,4.2,1.71,1.95,,,,,,,1397.66,1364.42
E2,29/11/03,Colchester,Plymouth,0,2,A,0,2,A,K Wright,5,6,1,5,15,21,8,4,0,5,0,0,2.3,3.2,2.7,2.35,3.2,2.75,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.3,3.2,2.7,2.3,3.2,2.62,1.71,1.95,,,,,,,1377.28,1420.56
E2,29/11/03,Grimsby,Tranmere,0,1,A,0,0,D,K Friend,9,5,2,2,11,15,10,2,1,1,0,0,1.9,3.25,3.5,1.9,3.3,3.7,1.9,3.0,3.1,1.83,3.4,3.5,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.2,3.5,1.85,1.79,,,,,,,1339.91,1390.59
E2,29/11/03,Hartlepool,Swindon,2,0,H,1,0,H,E Evans,7,16,4,9,7,13,4,10,1,3,0,0,2.1,3.25,3.0,2.1,3.25,3.15,2.1,2.9,2.9,1.91,3.25,3.4,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1.75,1.9,,,,,,,1348.03,1358.47
E2,29/11/03,Luton,Chesterfield,1,0,H,1,0,H,R Olivier,15,3,9,0,19,11,2,4,3,2,0,0,1.57,3.4,5.5,1.6,3.4,5.5,1.65,3.1,4.0,1.57,3.5,5.0,1.57,3.4,5.5,1.57,3.4,5.5,1.66,3.4,4.33,1.71,1.95,,,,,,,1377.24,1215.36
E2,29/11/03,Oldham,Notts County,0,1,A,0,1,A,M Ryan,6,8,4,3,9,17,4,14,4,4,0,1,1.8,3.25,4.0,1.8,3.3,4.1,1.85,3.0,3.3,1.8,3.25,3.75,1.8,3.25,4.0,1.8,3.25,4.0,1.9,3.2,3.5,1.75,1.9,,,,,,,1387.89,1270.34
E2,29/11/03,Port Vale,Rushden & D,1,1,D,1,1,D,M Cowburn,13,11,12,8,8,9,5,5,0,0,0,0,1.9,3.25,3.5,1.9,3.3,3.7,1.85,3.0,3.3,1.8,3.4,3.6,1.8,3.25,4.0,1.8,3.25,4.0,1.9,3.25,3.4,1.65,2.0,,,,,,,1330.44,1353.03
E2,29/11/03,QPR,Sheffield Weds,3,0,H,1,0,H,L Cable,13,2,6,1,17,13,5,6,1,1,0,0,1.66,3.4,4.5,1.67,3.45,4.75,1.7,3.1,3.8,1.73,3.2,4.33,1.73,3.25,4.33,1.73,3.25,4.33,1.72,3.4,4.0,1.65,2.0,,,,,,,1483.76,1360.95
E2,29/11/03,Wycombe,Peterboro,1,2,A,0,1,A,S Tomlin,6,11,3,5,18,13,4,10,1,1,0,0,2.2,3.25,2.8,2.3,3.25,2.8,2.2,3.0,2.6,2.2,3.2,2.8,2.25,3.2,2.8,2.25,3.2,2.8,2.3,3.1,2.75,1.75,1.9,,,,,,,1240.65,1314.38
E2,12/12/03,Brighton,Port Vale,1,1,D,1,0,H,R Styles,15,5,10,4,14,15,8,3,2,2,0,0,1.667,3.4,4.5,1.73,3.4,4.4,1.7,3.1,3.8,1.615,3.5,4.5,1.73,3.25,4.33,1.75,3.25,4.2,1.66,3.3,4.5,1.85,1.85,,,,,,,1405.59,1327.7
