season,file,round,matches,correct,accuracy,logloss,brier,rps
1993-94,D2_elo.csv,25,9,3,0.3333333333333333,1.0986122886681098,0.6666666666666669,0.2222222222222222
1993-94,D2_elo.csv,26,11,6,0.5454545454545454,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,D2_elo.csv,27,9,2,0.2222222222222222,1.0986122886681098,0.6666666666666669,0.22222222222222227
1993-94,D2_elo.csv,28,11,3,0.2727272727272727,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,D2_elo.csv,29,11,2,0.18181818181818182,1.0986122886681096,0.6666666666666669,0.2474747474747475
1993-94,D2_elo.csv,30,9,3,0.3333333333333333,1.0986122886681098,0.6666666666666669,0.2407407407407408
1993-94,D2_elo.csv,31,11,6,0.5454545454545454,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,D2_elo.csv,32,10,3,0.3,1.0986122886681096,0.6666666666666669,0.2277777777777778
1993-94,D2_elo.csv,33,11,2,0.18181818181818182,1.0986122886681096,0.6666666666666669,0.2171717171717172
1993-94,D2_elo.csv,34,10,2,0.2,1.0986122886681096,0.6666666666666669,0.2277777777777778
1993-94,D2_elo.csv,35,10,3,0.3,1.0986122886681096,0.6666666666666669,0.2277777777777778
1993-94,D2_elo.csv,36,11,5,0.45454545454545453,1.0986122886681096,0.6666666666666669,0.24747474747474743
1993-94,D2_elo.csv,37,10,1,0.1,1.0986122886681096,0.6666666666666669,0.19444444444444448
1993-94,D2_elo.csv,38,10,2,0.2,1.0986122886681096,0.6666666666666669,0.24444444444444446
1993-94,E0_elo.csv,1,11,4,0.36363636363636365,1.0986122886681096,0.6666666666666669,0.2626262626262626
1993-94,E0_elo.csv,2,11,4,0.36363636363636365,1.0986122886681096,0.6666666666666669,0.24747474747474751
1993-94,E0_elo.csv,3,11,1,0.09090909090909091,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,E0_elo.csv,4,11,5,0.45454545454545453,1.0986122886681096,0.6666666666666669,0.2626262626262626
1993-94,E0_elo.csv,5,11,6,0.5454545454545454,1.0986122886681096,0.6666666666666669,0.18686868686868688
1993-94,E0_elo.csv,6,11,3,0.2727272727272727,1.0986122886681096,0.6666666666666669,0.2171717171717172
1993-94,E0_elo.csv,7,11,5,0.45454545454545453,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,E0_elo.csv,8,11,1,0.09090909090909091,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,E0_elo.csv,9,11,5,0.45454545454545453,1.0986122886681096,0.6666666666666669,0.2171717171717172
1993-94,E0_elo.csv,10,11,2,0.18181818181818182,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,E0_elo.csv,11,11,1,0.09090909090909091,1.0986122886681096,0.6666666666666669,0.17171717171717174
1993-94,E0_elo.csv,12,11,5,0.45454545454545453,1.0986122886681096,0.6666666666666669,0.18686868686868693
1993-94,E0_elo.csv,13,11,4,0.36363636363636365,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,E0_elo.csv,14,11,3,0.2727272727272727,1.0986122886681096,0.6666666666666669,0.27777777777777773
1993-94,E0_elo.csv,15,11,2,0.18181818181818182,1.0986122886681096,0.6666666666666669,0.2171717171717172
1993-94,E0_elo.csv,16,10,4,0.4,1.0986122886681096,0.6666666666666669,0.1944444444444445
1993-94,E0_elo.csv,17,11,4,0.36363636363636365,1.0986122886681096,0.6666666666666669,0.2474747474747475
1993-94,E0_elo.csv,18,11,4,0.36363636363636365,1.0986122886681096,0.6666666666666669,0.2171717171717172
1993-94,E0_elo.csv,19,8,2,0.25,1.0986122886681098,0.6666666666666669,0.23611111111111116
1993-94,E0_elo.csv,20,11,2,0.18181818181818182,1.0986122886681096,0.6666666666666669,0.21717171717171715
1993-94,E0_elo.csv,21,11,3,0.2727272727272727,1.0986122886681096,0.6666666666666669,0.24747474747474751
1993-94,E0_elo.csv,22,12,4,0.3333333333333333,1.0986122886681096,0.6666666666666669,0.20833333333333337
1993-94,E0_elo.csv,23,10,4,0.4,1.0986122886681096,0.6666666666666669,0.2277777777777778
1993-94,E0_elo.csv,24,10,3,0.3,1.0986122886681096,0.6666666666666669,0.24444444444444446
1993-94,E0_elo.csv,25,12,4,0.3333333333333333,1.0986122886681096,0.6666666666666669,0.1805555555555556
1993-94,E0_elo.csv,26,12,6,0.5,1.0986122886681096,0.6666666666666669,0.2638888888888889
1993-94,E0_elo.csv,27,10,2,0.2,1.0986122886681096,0.6666666666666669,0.2277777777777778
1993-94,E0_elo.csv,28,10,2,0.2,1.0986122886681096,0.6666666666666669,0.2277777777777778
1993-94,E0_elo.csv,29,11,5,0.45454545454545453,1.0986122886681096,0.6666666666666669,0.20202020202020207
1993-94,E0_elo.csv,30,9,1,0.1111111111111111,1.0986122886681098,0.6666666666666669,0.20370370370370372
1993-94,E0_elo.csv,31,12,3,0.25,1.0986122886681096,0.6666666666666669,0.22222222222222224
1993-94,E0_elo.csv,32,13,7,0.5384615384615384,1.0986122886681096,0.6666666666666667,0.23931623931623933
1993-94,E0_elo.csv,33,10,4,0.4,1.0986122886681096,0.6666666666666669,0.22777777777777777
1993-94,E0_elo.csv,34,12,3,0.25,1.0986122886681096,0.6666666666666669,0.23611111111111113
1993-94,E0_elo.csv,35,10,3,0.3,1.0986122886681096,0.6666666666666669,0.2277777777777778
1993-94,E0_elo.csv,36,11,6,0.5454545454545454,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,E0_elo.csv,37,13,3,0.23076923076923078,1.0986122886681096,0.6666666666666667,0.23931623931623933
1993-94,E0_elo.csv,38,10,4,0.4,1.0986122886681096,0.6666666666666669,0.2277777777777778
1993-94,E0_elo.csv,39,10,2,0.2,1.0986122886681096,0.6666666666666669,0.22777777777777777
1993-94,E0_elo.csv,40,11,5,0.45454545454545453,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,E0_elo.csv,41,16,6,0.375,1.0986122886681096,0.6666666666666666,0.2361111111111111
1993-94,E0_elo.csv,42,11,3,0.2727272727272727,1.0986122886681096,0.6666666666666669,0.20202020202020207
1993-94,E1_elo.csv,1,12,4,0.3333333333333333,1.0986122886681096,0.6666666666666669,0.2222222222222222
1993-94,E1_elo.csv,2,9,4,0.4444444444444444,1.0986122886681098,0.6666666666666669,0.22222222222222227
1993-94,E1_elo.csv,3,10,2,0.2,1.0986122886681096,0.6666666666666669,0.2611111111111112
1993-94,E1_elo.csv,4,11,2,0.18181818181818182,1.0986122886681096,0.6666666666666669,0.23232323232323238
1993-94,E1_elo.csv,5,12,3,0.25,1.0986122886681096,0.6666666666666669,0.27777777777777773
1993-94,E1_elo.csv,6,14,4,0.2857142857142857,1.0986122886681096,0.6666666666666667,0.23015873015873017
1993-94,E1_elo.csv,7,11,3,0.2727272727272727,1.0986122886681096,0.6666666666666669,0.20202020202020207
1993-94,E1_elo.csv,8,11,3,0.2727272727272727,1.0986122886681096,0.6666666666666669,0.20202020202020207
1993-94,E1_elo.csv,9,13,6,0.46153846153846156,1.0986122886681096,0.6666666666666667,0.23931623931623933
1993-94,E1_elo.csv,10,11,3,0.2727272727272727,1.0986122886681096,0.6666666666666669,0.2171717171717172
1993-94,E1_elo.csv,11,13,6,0.46153846153846156,1.0986122886681096,0.6666666666666667,0.23931623931623935
1993-94,E1_elo.csv,12,14,4,0.2857142857142857,1.0986122886681096,0.6666666666666667,0.26587301587301587
1993-94,E1_elo.csv,13,11,1,0.09090909090909091,1.0986122886681096,0.6666666666666669,0.2171717171717172
1993-94,E1_elo.csv,14,12,5,0.4166666666666667,1.0986122886681096,0.6666666666666669,0.25
1993-94,E1_elo.csv,15,13,4,0.3076923076923077,1.0986122886681096,0.6666666666666667,0.23931623931623933
1993-94,E1_elo.csv,16,10,4,0.4,1.0986122886681096,0.6666666666666669,0.2277777777777778
1993-94,E1_elo.csv,17,14,3,0.21428571428571427,1.0986122886681096,0.6666666666666667,0.25396825396825395
1993-94,E1_elo.csv,18,10,6,0.6,1.0986122886681096,0.6666666666666669,0.24444444444444446
1993-94,E1_elo.csv,19,13,3,0.23076923076923078,1.0986122886681096,0.6666666666666667,0.2136752136752137
1993-94,E1_elo.csv,20,11,6,0.5454545454545454,1.0986122886681096,0.6666666666666669,0.2474747474747475
1993-94,E1_elo.csv,21,12,4,0.3333333333333333,1.0986122886681096,0.6666666666666669,0.22222222222222224
1993-94,E1_elo.csv,22,12,8,0.6666666666666666,1.0986122886681096,0.6666666666666669,0.19444444444444445
1993-94,E1_elo.csv,23,11,2,0.18181818181818182,1.0986122886681096,0.6666666666666669,0.24747474747474751
1993-94,E1_elo.csv,24,13,2,0.15384615384615385,1.0986122886681096,0.6666666666666667,0.2136752136752137
1993-94,E1_elo.csv,25,11,2,0.18181818181818182,1.0986122886681096,0.6666666666666669,0.26262626262626265
1993-94,E1_elo.csv,26,13,4,0.3076923076923077,1.0986122886681096,0.6666666666666667,0.25213675213675213
1993-94,E1_elo.csv,27,12,4,0.3333333333333333,1.0986122886681096,0.6666666666666669,0.2222222222222222
1993-94,E1_elo.csv,28,14,8,0.5714285714285714,1.0986122886681096,0.6666666666666667,0.20634920634920634
1993-94,E1_elo.csv,29,10,5,0.5,1.0986122886681096,0.6666666666666669,0.24444444444444452
1993-94,E1_elo.csv,30,11,4,0.36363636363636365,1.0986122886681096,0.6666666666666669,0.2171717171717172
1993-94,E1_elo.csv,31,12,1,0.08333333333333333,1.0986122886681096,0.6666666666666669,0.2638888888888889
1993-94,E1_elo.csv,32,13,6,0.46153846153846156,1.0986122886681096,0.6666666666666667,0.22649572649572655
1993-94,E1_elo.csv,33,12,2,0.16666666666666666,1.0986122886681096,0.6666666666666669,0.23611111111111113
1993-94,E1_elo.csv,34,9,5,0.5555555555555556,1.0986122886681098,0.6666666666666669,0.2592592592592593
1993-94,E1_elo.csv,35,14,4,0.2857142857142857,1.0986122886681096,0.6666666666666667,0.253968253968254
1993-94,E1_elo.csv,36,13,7,0.5384615384615384,1.0986122886681096,0.6666666666666667,0.23931623931623935
1993-94,E1_elo.csv,37,10,3,0.3,1.0986122886681096,0.6666666666666669,0.2277777777777778
1993-94,E1_elo.csv,38,12,3,0.25,1.0986122886681096,0.6666666666666669,0.2638888888888889
1993-94,E1_elo.csv,39,13,6,0.46153846153846156,1.0986122886681096,0.6666666666666667,0.2008547008547009
1993-94,E1_elo.csv,40,11,3,0.2727272727272727,1.0986122886681096,0.6666666666666669,0.2626262626262626
1993-94,E1_elo.csv,41,11,3,0.2727272727272727,1.0986122886681096,0.6666666666666669,0.2171717171717172
1993-94,E1_elo.csv,42,14,6,0.42857142857142855,1.0986122886681096,0.6666666666666667,0.25396825396825395
1993-94,E1_elo.csv,43,12,6,0.5,1.0986122886681096,0.6666666666666669,0.22222222222222224
1993-94,E1_elo.csv,44,14,8,0.5714285714285714,1.0986122886681096,0.6666666666666667,0.24206349206349206
1993-94,E1_elo.csv,45,16,8,0.5,1.0986122886681096,0.6666666666666666,0.20486111111111113
1993-94,E1_elo.csv,46,12,1,0.08333333333333333,1.0986122886681096,0.6666666666666669,0.22222222222222224
1993-94,E2_elo.csv,1,12,6,0.5,1.0986122886681096,0.6666666666666669,0.2638888888888889
1993-94,E2_elo.csv,2,12,4,0.3333333333333333,1.0986122886681096,0.6666666666666669,0.22222222222222224
1993-94,E2_elo.csv,3,12,5,0.4166666666666667,1.0986122886681096,0.6666666666666669,0.22222222222222224
1993-94,E2_elo.csv,4,12,4,0.3333333333333333,1.0986122886681096,0.6666666666666669,0.23611111111111113
1993-94,E2_elo.csv,5,12,6,0.5,1.0986122886681096,0.6666666666666669,0.23611111111111113
1993-94,E2_elo.csv,6,12,3,0.25,1.0986122886681096,0.6666666666666669,0.2638888888888889
1993-94,E2_elo.csv,7,11,3,0.2727272727272727,1.0986122886681096,0.6666666666666669,0.2474747474747475
1993-94,E2_elo.csv,8,12,5,0.4166666666666667,1.0986122886681096,0.6666666666666669,0.2638888888888889
1993-94,E2_elo.csv,9,12,7,0.5833333333333334,1.0986122886681096,0.6666666666666669,0.2638888888888889
1993-94,E2_elo.csv,10,12,1,0.08333333333333333,1.0986122886681096,0.6666666666666669,0.2222222222222223
1993-94,E2_elo.csv,11,12,5,0.4166666666666667,1.0986122886681096,0.6666666666666669,0.20833333333333337
1993-94,E2_elo.csv,12,12,5,0.4166666666666667,1.0986122886681096,0.6666666666666669,0.25
1993-94,E2_elo.csv,13,12,5,0.4166666666666667,1.0986122886681096,0.6666666666666669,0.23611111111111108
1993-94,E2_elo.csv,14,12,4,0.3333333333333333,1.0986122886681096,0.6666666666666669,0.22222222222222224
1993-94,E2_elo.csv,15,11,2,0.18181818181818182,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,E2_elo.csv,16,12,3,0.25,1.0986122886681096,0.6666666666666669,0.20833333333333337
1993-94,E2_elo.csv,17,12,1,0.08333333333333333,1.0986122886681096,0.6666666666666669,0.20833333333333334
1993-94,E2_elo.csv,18,13,3,0.23076923076923078,1.0986122886681096,0.6666666666666667,0.2521367521367522
1993-94,E2_elo.csv,19,11,7,0.6363636363636364,1.0986122886681096,0.6666666666666669,0.23232323232323238
1993-94,E2_elo.csv,20,12,0,0.0,1.0986122886681096,0.6666666666666669,0.1944444444444445
1993-94,E2_elo.csv,21,11,3,0.2727272727272727,1.0986122886681096,0.6666666666666669,0.2474747474747475
1993-94,E2_elo.csv,22,10,2,0.2,1.0986122886681096,0.6666666666666669,0.2611111111111112
1993-94,E2_elo.csv,23,12,8,0.6666666666666666,1.0986122886681096,0.6666666666666669,0.23611111111111116
1993-94,E2_elo.csv,24,10,3,0.3,1.0986122886681096,0.6666666666666669,0.24444444444444446
1993-94,E2_elo.csv,25,10,4,0.4,1.0986122886681096,0.6666666666666669,0.2111111111111111
1993-94,E2_elo.csv,26,11,1,0.09090909090909091,1.0986122886681096,0.6666666666666669,0.2474747474747475
1993-94,E2_elo.csv,27,12,1,0.08333333333333333,1.0986122886681096,0.6666666666666669,0.1666666666666667
1993-94,E2_elo.csv,28,13,4,0.3076923076923077,1.0986122886681096,0.6666666666666667,0.2008547008547009
1993-94,E2_elo.csv,29,11,4,0.36363636363636365,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,E2_elo.csv,30,9,2,0.2222222222222222,1.0986122886681098,0.6666666666666669,0.24074074074074078
1993-94,E2_elo.csv,31,15,4,0.26666666666666666,1.0986122886681096,0.6666666666666666,0.24444444444444446
1993-94,E2_elo.csv,32,9,2,0.2222222222222222,1.0986122886681098,0.6666666666666669,0.2592592592592593
1993-94,E2_elo.csv,33,14,9,0.6428571428571429,1.0986122886681096,0.6666666666666667,0.253968253968254
1993-94,E2_elo.csv,34,11,4,0.36363636363636365,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,E2_elo.csv,35,14,4,0.2857142857142857,1.0986122886681096,0.6666666666666667,0.24206349206349206
1993-94,E2_elo.csv,36,13,4,0.3076923076923077,1.0986122886681096,0.6666666666666667,0.23931623931623933
1993-94,E2_elo.csv,37,12,1,0.08333333333333333,1.0986122886681096,0.6666666666666669,0.2638888888888889
1993-94,E2_elo.csv,38,11,2,0.18181818181818182,1.0986122886681096,0.6666666666666669,0.20202020202020207
1993-94,E2_elo.csv,39,14,4,0.2857142857142857,1.0986122886681096,0.6666666666666667,0.2182539682539683
1993-94,E2_elo.csv,40,11,3,0.2727272727272727,1.0986122886681096,0.6666666666666669,0.20202020202020207
1993-94,E2_elo.csv,41,13,6,0.46153846153846156,1.0986122886681096,0.6666666666666667,0.26495726495726496
1993-94,E2_elo.csv,42,14,6,0.42857142857142855,1.0986122886681096,0.6666666666666667,0.2301587301587302
1993-94,E2_elo.csv,43,13,4,0.3076923076923077,1.0986122886681096,0.6666666666666667,0.22649572649572647
1993-94,E2_elo.csv,44,15,2,0.13333333333333333,1.0986122886681096,0.6666666666666666,0.23333333333333334
1993-94,E2_elo.csv,45,14,7,0.5,1.0986122886681096,0.6666666666666667,0.25396825396825395
1993-94,E2_elo.csv,46,12,3,0.25,1.0986122886681096,0.6666666666666669,0.23611111111111113
1993-94,E3_elo.csv,1,11,2,0.18181818181818182,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,E3_elo.csv,2,10,2,0.2,1.0986122886681096,0.6666666666666669,0.21111111111111117
1993-94,E3_elo.csv,3,11,1,0.09090909090909091,1.0986122886681096,0.6666666666666669,0.2474747474747475
1993-94,E3_elo.csv,4,11,3,0.2727272727272727,1.0986122886681096,0.6666666666666669,0.21717171717171715
1993-94,E3_elo.csv,5,11,5,0.45454545454545453,1.0986122886681096,0.6666666666666669,0.23232323232323238
1993-94,E3_elo.csv,6,11,4,0.36363636363636365,1.0986122886681096,0.6666666666666669,0.2323232323232323
1993-94,E3_elo.csv,7,11,2,0.18181818181818182,1.0986122886681096,0.6666666666666669,0.24747474747474743
1993-94,E3_elo.csv,8,11,5,0.45454545454545453,1.0986122886681096,0.6666666666666669,0.2171717171717172
1993-94,E3_elo.csv,9,11,6,0.5454545454545454,1.0986122886681096,0.6666666666666669,0.2171717171717172
1993-94,E3_elo.csv,10,12,5,0.4166666666666667,1.0986122886681096,0.6666666666666669,0.25000000000000006
1993-94,E3_elo.csv,11,11,4,0.36363636363636365,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,E3_elo.csv,12,11,4,0.36363636363636365,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,E3_elo.csv,13,11,4,0.36363636363636365,1.0986122886681096,0.6666666666666669,0.2474747474747475
1993-94,E3_elo.csv,14,11,2,0.18181818181818182,1.0986122886681096,0.6666666666666669,0.23232323232323238
1993-94,E3_elo.csv,15,11,2,0.18181818181818182,1.0986122886681096,0.6666666666666669,0.2626262626262626
1993-94,E3_elo.csv,16,11,6,0.5454545454545454,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,E3_elo.csv,17,11,1,0.09090909090909091,1.0986122886681096,0.6666666666666669,0.2626262626262626
1993-94,E3_elo.csv,18,10,3,0.3,1.0986122886681096,0.6666666666666669,0.2611111111111111
1993-94,E3_elo.csv,19,10,3,0.3,1.0986122886681096,0.6666666666666669,0.24444444444444446
1993-94,E3_elo.csv,20,9,2,0.2222222222222222,1.0986122886681098,0.6666666666666669,0.2222222222222222
1993-94,E3_elo.csv,21,12,4,0.3333333333333333,1.0986122886681096,0.6666666666666669,0.23611111111111113
1993-94,E3_elo.csv,22,9,5,0.5555555555555556,1.0986122886681098,0.6666666666666669,0.18518518518518523
1993-94,E3_elo.csv,23,10,3,0.3,1.0986122886681096,0.6666666666666669,0.2277777777777778
1993-94,E3_elo.csv,24,12,5,0.4166666666666667,1.0986122886681096,0.6666666666666669,0.2222222222222223
1993-94,E3_elo.csv,25,11,2,0.18181818181818182,1.0986122886681096,0.6666666666666669,0.21717171717171715
1993-94,E3_elo.csv,26,11,5,0.45454545454545453,1.0986122886681096,0.6666666666666669,0.21717171717171715
1993-94,E3_elo.csv,27,12,4,0.3333333333333333,1.0986122886681096,0.6666666666666669,0.23611111111111113
1993-94,E3_elo.csv,28,11,6,0.5454545454545454,1.0986122886681096,0.6666666666666669,0.2171717171717172
1993-94,E3_elo.csv,29,10,3,0.3,1.0986122886681096,0.6666666666666669,0.2611111111111111
1993-94,E3_elo.csv,30,10,1,0.1,1.0986122886681096,0.6666666666666669,0.24444444444444452
1993-94,E3_elo.csv,31,12,2,0.16666666666666666,1.0986122886681096,0.6666666666666669,0.23611111111111113
1993-94,E3_elo.csv,32,12,2,0.16666666666666666,1.0986122886681096,0.6666666666666669,0.2638888888888889
1993-94,E3_elo.csv,33,10,3,0.3,1.0986122886681096,0.6666666666666669,0.24444444444444446
1993-94,E3_elo.csv,34,11,4,0.36363636363636365,1.0986122886681096,0.6666666666666669,0.2171717171717172
1993-94,E3_elo.csv,35,12,5,0.4166666666666667,1.0986122886681096,0.6666666666666669,0.22222222222222224
1993-94,E3_elo.csv,36,12,3,0.25,1.0986122886681096,0.6666666666666669,0.22222222222222224
1993-94,E3_elo.csv,37,10,3,0.3,1.0986122886681096,0.6666666666666669,0.19444444444444448
1993-94,E3_elo.csv,38,12,2,0.16666666666666666,1.0986122886681096,0.6666666666666669,0.20833333333333337
1993-94,E3_elo.csv,39,13,5,0.38461538461538464,1.0986122886681096,0.6666666666666667,0.22649572649572655
1993-94,E3_elo.csv,40,11,2,0.18181818181818182,1.0986122886681096,0.6666666666666669,0.2474747474747475
1993-94,E3_elo.csv,41,12,5,0.4166666666666667,1.0986122886681096,0.6666666666666669,0.25
1993-94,E3_elo.csv,42,11,3,0.2727272727272727,1.0986122886681096,0.6666666666666669,0.23232323232323238
1993-94,F1_elo.csv,1,10,0,0.0,1.0986122886681096,0.6666666666666669,0.1944444444444445
1993-94,F1_elo.csv,2,10,1,0.1,1.0986122886681096,0.6666666666666669,0.24444444444444446
1993-94,F1_elo.csv,3,10,2,0.2,1.0986122886681096,0.6666666666666669,0.21111111111111117
1993-94,F1_elo.csv,4,10,3,0.3,1.0986122886681096,0.6666666666666669,0.21111111111111117
1993-94,F1_elo.csv,5,10,2,0.2,1.0986122886681096,0.6666666666666669,0.21111111111111117
1993-94,F1_elo.csv,6,10,1,0.1,1.0986122886681096,0.6666666666666669,0.17777777777777778
1993-94,F1_elo.csv,7,10,3,0.3,1.0986122886681096,0.6666666666666669,0.1944444444444445
