season,file,round,matches,correct,brier,logloss,rps,accuracy
2003-04,F2_elo.csv,31,9,4,0.7112476698393414,1.1513753123485364,0.24796455564049363,0.444444
2003-04,F2_elo.csv,32,11,3,0.7571902326205702,1.2582542233462755,0.2080514358304046,0.272727
2003-04,F2_elo.csv,33,2,2,0.20789543132632599,0.456132655454195,0.09228345459141067,1.0
2003-04,F2_elo.csv,34,10,3,0.7028462449377246,1.1440123741770396,0.24797678224710773,0.3
2003-04,F2_elo.csv,35,10,3,0.7698254838551073,1.2709962651049616,0.20992194186250224,0.3
2003-04,F2_elo.csv,36,9,4,0.6155266712319185,1.0316854652987129,0.23989788726025235,0.444444
2003-04,F2_elo.csv,37,21,12,0.5284806070717136,0.901788948096879,0.2128103738629124,0.571429
2003-04,F2_elo.csv,38,10,5,0.602094345920993,0.9977595985064452,0.22937728125328677,0.5
2003-04,G1_elo.csv,1,8,6,0.3744378905213165,0.6871554612366035,0.13555165233896085,0.75
2003-04,G1_elo.csv,2,8,6,0.38538890402519366,0.6886411273453693,0.11536540409778537,0.75
2003-04,G1_elo.csv,3,8,4,0.7037153873658878,1.161765896484408,0.22391615635067427,0.5
2003-04,G1_elo.csv,4,8,4,0.6096342281106658,1.0367678318509876,0.16857748975735942,0.5
2003-04,G1_elo.csv,5,8,3,0.6410410108929813,1.0673357288867862,0.18798848566316337,0.375
2003-04,G1_elo.csv,6,8,3,0.7476654324029325,1.2552957765239592,0.27550900476785467,0.375
2003-04,G1_elo.csv,7,8,6,0.41086812850259885,0.7191951763190758,0.19083177554038788,0.75
2003-04,G1_elo.csv,8,8,3,0.6346050964599252,1.0743259595249806,0.15590196218082666,0.375
2003-04,G1_elo.csv,9,8,4,0.8025085080660829,1.3864819928487875,0.17859502969036023,0.5
2003-04,G1_elo.csv,10,8,4,0.5680086988940758,0.9766233570995186,0.15475954594648278,0.5
2003-04,G1_elo.csv,11,8,5,0.5586908818453866,0.9459662368812455,0.18601886272273932,0.625
2003-04,G1_elo.csv,12,8,4,0.6632588217116185,1.1094551514210305,0.1970071999419978,0.5
2003-04,G1_elo.csv,13,8,7,0.4184561437250358,0.7588894774287311,0.14378722542903982,0.875
2003-04,G1_elo.csv,14,8,7,0.30563874711196576,0.5792588125760905,0.13466467455047101,0.875
2003-04,G1_elo.csv,15,8,5,0.48845980260782357,0.8755834560963464,0.17409564323254692,0.625
2003-04,G1_elo.csv,16,8,3,0.7238785808167185,1.1975205643373639,0.23130153170983964,0.375
2003-04,G1_elo.csv,17,8,5,0.36742837339165013,0.675686325235667,0.10661870621409306,0.625
2003-04,G1_elo.csv,18,8,5,0.5131754136291763,0.9115389406814054,0.12691977618083009,0.625
2003-04,G1_elo.csv,19,8,7,0.3745700089710061,0.7045341685655989,0.12546069354953482,0.875
2003-04,G1_elo.csv,20,8,6,0.37827513264838686,0.6704325928697622,0.17474095574036658,0.75
2003-04,G1_elo.csv,21,8,3,0.6726196965647808,1.0768774738328784,0.2886355776099175,0.375
2003-04,G1_elo.csv,22,8,5,0.34584137722710184,0.6288816898627354,0.15576968066315444,0.625
2003-04,G1_elo.csv,23,8,5,0.5953907195710689,1.0129710707099102,0.1980094308044849,0.625
2003-04,G1_elo.csv,24,8,5,0.4154759693168575,0.7429807176516829,0.15392817676849146,0.625
2003-04,G1_elo.csv,25,8,5,0.5653557776279816,1.0021873164137576,0.13960194989456157,0.625
2003-04,G1_elo.csv,26,8,4,0.5522649594833058,0.930714479048135,0.21857228096790815,0.5
2003-04,G1_elo.csv,27,8,7,0.36508169146310354,0.6589568309308254,0.16381155716119133,0.875
2003-04,G1_elo.csv,28,8,4,0.5507438149236238,0.9326525551908478,0.1811610755205861,0.5
2003-04,G1_elo.csv,29,8,4,0.7168770048515306,1.2134565639866715,0.16513811468329032,0.5
2003-04,G1_elo.csv,30,8,5,0.3929504927152321,0.7004516239201927,0.14667598866707995,0.625
2003-04,I1_elo.csv,1,8,4,0.5931666114897188,1.012458665803843,0.1381673436103109,0.5
2003-04,I1_elo.csv,2,1,1,0.4137648211202116,0.7395074397074906,0.18344632982027798,1.0
2003-04,I1_elo.csv,3,9,7,0.4097783907211006,0.7437242451088445,0.15367464092572908,0.777778
2003-04,I1_elo.csv,4,9,2,0.8707232100699613,1.4164014837009484,0.23844529201981787,0.222222
2003-04,I1_elo.csv,5,9,7,0.5123424151800797,0.9002633655957539,0.1398246971495029,0.777778
2003-04,I1_elo.csv,6,9,4,0.5704190909699667,0.956856611578364,0.20408131371809565,0.444444
2003-04,I1_elo.csv,7,9,6,0.5085620349523747,0.8981793549785037,0.13841914507777361,0.666667
2003-04,I1_elo.csv,8,9,6,0.5101148718721467,0.8969660882115694,0.13822847398130692,0.666667
2003-04,I1_elo.csv,9,9,5,0.5788288433986531,0.9676607958810087,0.21303624923366452,0.555556
2003-04,I1_elo.csv,10,9,4,0.6077015815164993,1.0407528559374306,0.15002331184608164,0.444444
2003-04,I1_elo.csv,11,9,5,0.5701563828474691,0.9711401132719586,0.1735359047787942,0.555556
2003-04,I1_elo.csv,12,9,4,0.5853569911117187,0.9827965623720876,0.20646376255216423,0.444444
2003-04,I1_elo.csv,13,9,7,0.41164369021142283,0.7463807144174875,0.15271430790813365,0.777778
2003-04,I1_elo.csv,14,8,6,0.3619620957072687,0.6819362329330942,0.10159272686234794,0.75
2003-04,I1_elo.csv,15,9,3,0.8157261497077397,1.3221970804713334,0.25091939297662097,0.333333
2003-04,I1_elo.csv,16,18,11,0.5066623142449741,0.8562267975979889,0.22020857608993666,0.611111
2003-04,I1_elo.csv,17,9,5,0.7014355306037829,1.1500297407428222,0.24597329942341004,0.555556
2003-04,I1_elo.csv,18,9,5,0.6570495098836258,1.120098886995217,0.16172811070806936,0.555556
2003-04,I1_elo.csv,19,10,6,0.4704415799683409,0.8314307838868531,0.15574919109934068,0.6
2003-04,I1_elo.csv,20,9,4,0.658293329206256,1.0655188818835533,0.2531884846093671,0.444444
2003-04,I1_elo.csv,21,9,3,0.7561873607401354,1.2454371091320064,0.21276824350723944,0.333333
2003-04,I1_elo.csv,22,9,5,0.5639075470370016,0.9417517600134607,0.20456853791529353,0.555556
2003-04,I1_elo.csv,23,9,4,0.6050851699043048,0.9910713318050688,0.24824816662997115,0.444444
2003-04,I1_elo.csv,24,8,3,0.7197526315372051,1.2154165362232632,0.1511848732588246,0.375
2003-04,I1_elo.csv,25,9,2,0.8595959396189727,1.4139810126962593,0.19876895947678316,0.222222
2003-04,I1_elo.csv,26,8,3,0.6687936866876817,1.107966984778179,0.20783011923306954,0.375
2003-04,I1_elo.csv,27,10,5,0.6569182756107571,1.0945565484565836,0.23651412077101788,0.5
2003-04,I1_elo.csv,28,9,5,0.5664309297514375,0.9739930040788405,0.18798872635846345,0.555556
2003-04,I1_elo.csv,29,9,5,0.48233622745151816,0.8417150018562842,0.15880415542728177,0.555556
2003-04,I1_elo.csv,30,9,5,0.48781345610136195,0.8601542971468644,0.13347395251322686,0.555556
2003-04,I1_elo.csv,31,10,3,0.7607106054566738,1.2608832742974463,0.21659348825639985,0.3
2003-04,I1_elo.csv,32,9,4,0.6063761858108482,1.003860806371203,0.2428190529925602,0.444444
2003-04,I1_elo.csv,33,9,2,0.7906928720001046,1.2669539706543556,0.3076119375633595,0.222222
2003-04,I1_elo.csv,34,9,8,0.3137234959319623,0.6076170460762528,0.11211604914300229,0.888889
2003-04,I2_elo.csv,1,2,0,0.7235054569884944,1.145912254256079,0.3357401903359928,0.0
2003-04,I2_elo.csv,2,24,9,0.662202861514385,1.1108638299795335,0.17296227308637624,0.375
2003-04,I2_elo.csv,3,12,9,0.5144724675911417,0.8893645146923248,0.18658014119177327,0.75
2003-04,I2_elo.csv,4,24,11,0.6296161369972435,1.054593570302985,0.19893944733595173,0.458333
2003-04,I2_elo.csv,5,12,3,0.7469813090037264,1.2223621704053167,0.22897491398523803,0.25
2003-04,I2_elo.csv,6,22,9,0.7077025193760159,1.165039176173478,0.23703278545094897,0.409091
2003-04,I2_elo.csv,7,24,13,0.5890157302905472,0.9995247051455977,0.18882914736159806,0.541667
2003-04,I2_elo.csv,8,12,5,0.7846687344921471,1.307382730620095,0.20420418356857092,0.416667
2003-04,I2_elo.csv,9,12,7,0.600064776584906,1.016825108342618,0.18532936871201722,0.583333
2003-04,I2_elo.csv,10,12,3,0.8053412275825479,1.3201014076236692,0.22423997557091077,0.25
2003-04,I2_elo.csv,11,12,7,0.6121464734212517,1.036458079344557,0.20046138658029136,0.583333
2003-04,I2_elo.csv,12,24,11,0.6798107502633686,1.1403770979188435,0.1843345702625475,0.458333
2003-04,I2_elo.csv,13,12,3,0.7538897423427816,1.2365487217345057,0.19676140150833765,0.25
2003-04,I2_elo.csv,14,12,5,0.6760975580779814,1.1464141654937328,0.14718703961189472,0.416667
2003-04,I2_elo.csv,15,12,4,0.7014171478627036,1.159106297549164,0.21062670258131347,0.333333
2003-04,I2_elo.csv,16,12,4,0.762828227287346,1.259189910248729,0.20722922688897585,0.333333
2003-04,I2_elo.csv,17,24,12,0.6028742149881557,1.0252701456275706,0.19032686086635042,0.5
2003-04,I2_elo.csv,18,11,7,0.5373746482172522,0.9182852188860714,0.19637479489620938,0.636364
2003-04,I2_elo.csv,19,12,4,0.8323705785556917,1.3653630844953712,0.2173795133940132,0.333333
2003-04,I2_elo.csv,20,12,6,0.6442621157356312,1.0761157473933232,0.22011659803576214,0.5
2003-04,I2_elo.csv,21,12,3,0.8798135797255382,1.4251350277596704,0.2536027305170098,0.25
2003-04,I2_elo.csv,22,12,6,0.7080090218076888,1.1704676403008942,0.21085802203224968,0.5
2003-04,I2_elo.csv,23,12,6,0.5838947049322859,0.9978181803997068,0.15843255491330197,0.5
2003-04,I2_elo.csv,24,13,9,0.47851925235239173,0.8308002995118736,0.19693277997764796,0.692308
2003-04,I2_elo.csv,25,21,13,0.5752439080787608,0.9854288043436806,0.18123381747322254,0.619048
2003-04,I2_elo.csv,26,14,6,0.6935848181978466,1.1556743552713418,0.1983627587450783,0.428571
2003-04,I2_elo.csv,27,22,10,0.6439097853339706,1.0786569374524264,0.20471424161324492,0.454545
2003-04,I2_elo.csv,28,14,6,0.6674818726444721,1.108944338960581,0.20939670371990812,0.428571
2003-04,I2_elo.csv,29,10,7,0.4952819848177608,0.8824880106133086,0.13738754880333107,0.7
2003-04,I2_elo.csv,30,15,9,0.5581102352884766,0.9573586469564314,0.16750020854097877,0.6
2003-04,I2_elo.csv,31,11,7,0.534245190902841,0.9176244546985451,0.17607979605226742,0.636364
2003-04,I2_elo.csv,32,13,5,0.6664644886513066,1.0944281007874659,0.2295455483056178,0.384615
2003-04,I2_elo.csv,33,12,9,0.43826253381431707,0.7816962051460489,0.17109161469573866,0.75
2003-04,I2_elo.csv,34,12,4,0.7248426152645191,1.1976230866864854,0.21533915930529215,0.333333
2003-04,I2_elo.csv,35,12,6,0.5889642191240546,0.9772722823813429,0.24719300134521235,0.5
2003-04,I2_elo.csv,36,12,5,0.6068412749982098,1.0244073001320417,0.20512196296323673,0.416667
2003-04,I2_elo.csv,37,12,6,0.5801817507402744,0.9719810897801656,0.21964295746503207,0.5
2003-04,I2_elo.csv,38,12,6,0.5822936894078563,1.0013425832904441,0.15240144418788984,0.5
2003-04,I2_elo.csv,39,12,4,0.72584309526392,1.2136287643226642,0.1878474508424209,0.333333
2003-04,N1_elo.csv,1,9,7,0.4115006134659916,0.747839410520001,0.1513598348096836,0.777778
2003-04,N1_elo.csv,2,9,6,0.4563788178105796,0.7899763711896346,0.18321813646323978,0.666667
2003-04,N1_elo.csv,3,9,5,0.4897212681257624,0.8230789067935469,0.2294145129014452,0.555556
2003-04,N1_elo.csv,4,9,4,0.5931330994334242,1.0216359920818023,0.11955885548003642,0.444444
2003-04,N1_elo.csv,5,9,3,0.6480239508197405,1.0614349367408815,0.24321515865491458,0.333333
2003-04,N1_elo.csv,6,9,4,0.7556436578824828,1.229967018516271,0.29303084873723634,0.444444
2003-04,N1_elo.csv,7,9,5,0.49879040509386185,0.848972891483651,0.1999705047841845,0.555556
2003-04,N1_elo.csv,8,9,3,0.6080791466753526,1.0148566277317541,0.1903894001571952,0.333333
2003-04,N1_elo.csv,9,9,3,0.6762864634853778,1.1058130656422087,0.22566115124495387,0.333333
2003-04,N1_elo.csv,10,9,6,0.5327633093772275,0.9245685300836135,0.1736697234113239,0.666667
2003-04,N1_elo.csv,11,9,4,0.7179061005671883,1.2094362544668917,0.2251964709034023,0.444444
2003-04,N1_elo.csv,12,9,6,0.45490473334594395,0.7991509238711475,0.15015120622443567,0.666667
2003-04,N1_elo.csv,13,8,7,0.4543989351257534,0.808195802457375,0.14262832587207647,0.875
2003-04,N1_elo.csv,14,10,6,0.4401716928280724,0.7677705955132225,0.17243844180710835,0.6
2003-04,N1_elo.csv,15,9,6,0.5684816908491942,0.9556515527141968,0.1760769427414251,0.666667
2003-04,N1_elo.csv,16,8,4,0.6317777128961982,1.060633455877439,0.21460830080144885,0.5
2003-04,N1_elo.csv,17,10,7,0.43416458487613463,0.756174722909017,0.2016407798457697,0.7
2003-04,N1_elo.csv,18,14,6,0.6055243403909315,0.9994292961591755,0.19970129697046773,0.428571
2003-04,N1_elo.csv,19,8,5,0.5339107558281684,0.9048986092875403,0.20934792223347817,0.625
2003-04,N1_elo.csv,20,13,5,0.6838716793747212,1.1328066849145708,0.20862361284119146,0.384615
2003-04,N1_elo.csv,21,7,3,0.49786128517872974,0.8321782104940304,0.2327615440436732,0.428571
2003-04,N1_elo.csv,22,12,4,0.8240267920264158,1.3087644513880192,0.31800933234401524,0.333333
2003-04,N1_elo.csv,23,9,3,0.7256562676248496,1.2014987910229866,0.23133196872203424,0.333333
2003-04,N1_elo.csv,24,9,5,0.5440400877467156,0.8997371185752893,0.2286075398463107,0.555556
2003-04,N1_elo.csv,25,9,5,0.5839028939366986,1.0036608027669243,0.16296304201409828,0.555556
2003-04,N1_elo.csv,26,9,4,0.5965289159546783,1.014672322683137,0.17892040274388651,0.444444
2003-04,N1_elo.csv,27,9,6,0.5313998911190312,0.9007785130627597,0.2100659335176843,0.666667
2003-04,N1_elo.csv,28,9,4,0.5446381274788614,0.9190838905556549,0.19542312154186803,0.444444
2003-04,N1_elo.csv,29,9,2,0.8008059253939576,1.3165367463060822,0.23784452894355335,0.222222
2003-04,N1_elo.csv,30,9,5,0.6421377428021092,1.1007735935076388,0.1550402563048058,0.555556
2003-04,N1_elo.csv,31,9,4,0.6701801065800015,1.1229536106048081,0.25155882954308484,0.444444
2003-04,N1_elo.csv,32,9,7,0.44133970083281304,0.7972815833375397,0.1093503005891525,0.777778
2003-04,N1_elo.csv,33,9,6,0.4392173952100499,0.7754284199224948,0.16903237966812995,0.666667
2003-04,P1_elo.csv,1,7,5,0.47568794098858175,0.8167153544696781,0.18423681740765457,0.714286
2003-04,P1_elo.csv,2,9,5,0.5897800652803235,0.9967863802161153,0.20348755809028546,0.555556
2003-04,P1_elo.csv,3,6,4,0.38879375143396383,0.7035340713896289,0.17569205775324184,0.666667
2003-04,P1_elo.csv,4,4,3,0.466090209042036,0.8312592830329991,0.14321152413217186,0.75
2003-04,P1_elo.csv,5,8,3,0.6594816164626153,1.0954167017086802,0.23000659676562427,0.375
2003-04,P1_elo.csv,6,9,4,0.6650410198688291,1.1153947603137082,0.20505083200879282,0.444444
2003-04,P1_elo.csv,7,9,5,0.5027741113323592,0.8436775681498028,0.23481880587051598,0.555556
2003-04,P1_elo.csv,8,9,7,0.43535843627043247,0.7752454962833895,0.16043612488488254,0.777778
2003-04,P1_elo.csv,9,1,0,0.6744478085463409,1.0891286843256711,0.3065398408380455,0.0
2003-04,P1_elo.csv,10,8,4,0.6305170528484116,1.0495970964257326,0.2166492437125848,0.5
2003-04,P1_elo.csv,11,8,5,0.5515140714007619,0.9490426525471974,0.1796920996167946,0.625
2003-04,P1_elo.csv,12,10,5,0.6681377327637898,1.1159058921309213,0.22100704379103905,0.5
2003-04,P1_elo.csv,13,9,3,0.6948917715684738,1.1583063354460708,0.19517190117137825,0.333333
2003-04,P1_elo.csv,14,2,1,0.644102550019835,1.08962034726679,0.16245177134266056,0.5
2003-04,P1_elo.csv,15,7,3,0.6071087378249109,1.0128796691669186,0.1985925214483382,0.428571
2003-04,P1_elo.csv,16,10,8,0.41632197290757517,0.7588554904066316,0.13128425384016423,0.8
2003-04,P1_elo.csv,17,10,6,0.48536855234292925,0.8612981198074138,0.1349246948415188,0.6
2003-04,P1_elo.csv,18,8,7,0.3797070291066001,0.6865012209735653,0.1753377079719927,0.875
2003-04,P1_elo.csv,19,1,1,0.1010009252986831,0.2991570935527897,0.04442164579856584,1.0
2003-04,P1_elo.csv,20,7,3,0.55364925510206,0.9174050658761859,0.25628239021942306,0.428571
2003-04,P1_elo.csv,21,10,5,0.5226640791723646,0.9017352806211228,0.1555189272097465,0.5
2003-04,P1_elo.csv,22,8,4,0.6449389282444176,1.0993736617016245,0.12749773088205596,0.5
2003-04,P1_elo.csv,23,10,6,0.6158425545303423,1.0322908030534212,0.19490303485429272,0.6
2003-04,P1_elo.csv,24,8,4,0.7024037902975705,1.1733271900342896,0.18357484516785616,0.5
2003-04,P1_elo.csv,25,10,7,0.47494106519043955,0.8386372448938857,0.1315559734476372,0.7
2003-04,P1_elo.csv,26,8,4,0.6064382522574449,1.0127119689323434,0.18656451493696574,0.5
2003-04,P1_elo.csv,27,10,3,0.7038222260589382,1.1237193263856398,0.2744327648830304,0.3
2003-04,P1_elo.csv,28,8,2,0.8469215120480659,1.3929246327087332,0.2082842535999171,0.25
2003-04,P1_elo.csv,29,10,6,0.5898291942004079,1.0212086179788726,0.14416571855595975,0.6
2003-04,P1_elo.csv,30,9,5,0.4686137457908781,0.8136605723514472,0.183013975586764,0.555556
2003-04,P1_elo.csv,31,8,3,0.6557278252159444,1.080542044401655,0.22925666854768503,0.375
2003-04,P1_elo.csv,32,9,6,0.43740875689103254,0.7774479905510545,0.13243064592779125,0.666667
2003-04,P1_elo.csv,33,9,3,0.8179251968898879,1.3076733272758736,0.32055359330021926,0.333333
2003-04,P1_elo.csv,34,9,8,0.30086289944378075,0.5769051540747987,0.10411451764995659,0.888889
2003-04,P1_elo.csv,35,10,6,0.6765269260876011,1.130049181675065,0.21661776374384267,0.6
2003-04,P1_elo.csv,36,9,7,0.3798387872503507,0.6708288968880981,0.17185578270821666,0.777778
2003-04,P1_elo.csv,37,10,6,0.5772763658585285,0.9615198016149105,0.23873185018916415,0.6
2003-04,P1_elo.csv,38,9,7,0.4382451039021787,0.7842050673043377,0.15980652067638013,0.777778
2003-04,SC0_elo.csv,1,6,3,0.64081671226177,1.0880087254410866,0.18735622870194038,0.5
2003-04,SC0_elo.csv,2,6,4,0.33071410569621607,0.6020089733839474,0.1511020672562113,0.666667
2003-04,SC0_elo.csv,3,6,4,0.36126265336632074,0.6358252112959186,0.17015608180933425,0.666667
2003-04,SC0_elo.csv,4,6,3,0.5529275859162839,0.9548831560912202,0.11141122085002901,0.5
2003-04,SC0_elo.csv,5,6,3,0.5508701632479945,0.9228799878845733,0.2095899477150035,0.5
2003-04,SC0_elo.csv,6,6,3,0.5245679755403492,0.8830551903397287,0.1915761952811084,0.5
2003-04,SC0_elo.csv,7,6,3,0.5310563907459189,0.9012672053167708,0.15887199199138954,0.5
2003-04,SC0_elo.csv,8,6,0,0.8728219762499978,1.375915367476841,0.3138942194488814,0.0
2003-04,SC0_elo.csv,9,6,2,0.7450064365828349,1.1931383043038126,0.2943736438609764,0.333333
2003-04,SC0_elo.csv,10,5,4,0.5909532252513082,1.0044359012490127,0.15453990094625297,0.8
2003-04,SC0_elo.csv,11,6,4,0.412006443714202,0.7243320859346474,0.14462163916222423,0.666667
2003-04,SC0_elo.csv,12,6,4,0.5121109390412266,0.8704478071961699,0.1852642323524686,0.666667
2003-04,SC0_elo.csv,13,6,5,0.32479040127885134,0.6104623853544616,0.10085560720364935,0.833333
2003-04,SC0_elo.csv,14,7,3,0.5850127900052252,0.9860290801548047,0.15202681999572445,0.428571
2003-04,SC0_elo.csv,15,6,3,0.40678966044456777,0.7087727582128278,0.1807962437641508,0.5
2003-04,SC0_elo.csv,16,6,3,0.521036441800559,0.8587641709859858,0.24145267758512,0.5
2003-04,SC0_elo.csv,17,5,2,0.574174205291126,0.946427040836068,0.2135282907985551,0.4
2003-04,SC0_elo.csv,18,7,2,0.7955070482078774,1.288180367960676,0.23722812840756344,0.285714
2003-04,SC0_elo.csv,19,5,4,0.4760984947729089,0.8485520363915577,0.15316250553617633,0.8
2003-04,SC0_elo.csv,20,1,1,0.5567497409204147,0.9344455895719762,0.24445016873624364,1.0
2003-04,SC0_elo.csv,21,6,4,0.42481487008867785,0.7534095684585971,0.14601381017818138,0.666667
2003-04,SC0_elo.csv,22,6,5,0.25216216718968154,0.48887051096220313,0.11691855127299544,0.833333
2003-04,SC0_elo.csv,23,4,2,0.4130281179027798,0.7249439497281964,0.11513303628606783,0.5
2003-04,SC0_elo.csv,24,12,7,0.4726418834643736,0.8251442665974041,0.14495915691609843,0.583333
2003-04,SC0_elo.csv,25,6,6,0.2632774634100333,0.5079838512099463,0.11612272019291098,1.0
2003-04,SC0_elo.csv,26,8,6,0.5509072365815018,0.9092001267666867,0.22851166812960488,0.75
2003-04,SC0_elo.csv,27,1,0,0.863743429249279,1.4145656758128873,0.14537079077904538,0.0
2003-04,SC0_elo.csv,28,5,0,1.1561826221321674,1.9479856758128875,0.23130960592763733,0.0
2003-04,SC0_elo.csv,29,6,5,0.2515667876140507,0.4826401371744189,0.11701968633367753,0.833333
2003-04,SC0_elo.csv,30,9,5,0.5293041293512619,0.9095367273897303,0.15715503391292363,0.555556
2003-04,SC0_elo.csv,31,6,5,0.5005298900698923,0.9103488659651542,0.16493591638659344,0.833333
2003-04,SC0_elo.csv,32,5,1,0.8734622236314518,1.4077094532776808,0.23967989399408127,0.2
2003-04,SC0_elo.csv,33,9,3,0.7933749094008175,1.3054243288987808,0.19429690626349594,0.333333
2003-04,SC0_elo.csv,34,7,3,0.8500966823150734,1.4870452256053606,0.30556950639044284,0.428571
2003-04,SC0_elo.csv,35,6,4,0.606411430218541,1.064781919373355,0.28465596830102685,0.666667
2003-04,SC0_elo.csv,36,7,3,0.6687682611023432,1.0898233389788614,0.26928974065259575,0.428571
2003-04,SC0_elo.csv,37,11,8,0.5542716289227084,0.9407147885103343,0.2027157129972725,0.727273
2003-04,SC1_elo.csv,1,5,4,0.39046192665382334,0.7266269067609045,0.12076695281972076,0.8
2003-04,SC1_elo.csv,2,5,1,0.7199611917585983,1.1864998230920338,0.18354642495875967,0.2
2003-04,SC1_elo.csv,3,5,2,0.6829655721065497,1.134341132101458,0.19892307138043777,0.4
2003-04,SC1_elo.csv,4,5,2,0.5900422376435852,0.9772683436728119,0.2249969419078645,0.4
2003-04,SC1_elo.csv,5,5,2,0.7430488244844066,1.1903485248087058,0.30499983451838536,0.4
2003-04,SC1_elo.csv,6,5,1,0.796668771394533,1.2585289965236002,0.3184338678092119,0.2
2003-04,SC1_elo.csv,7,5,2,0.5638013881228169,0.9245867116051605,0.2648161071770138,0.4
2003-04,SC1_elo.csv,8,5,2,0.7917618438231941,1.32328295356174,0.17951845620653556,0.4
2003-04,SC1_elo.csv,9,5,3,0.5277109736962866,0.8754670134613418,0.24305286034910747,0.6
2003-04,SC1_elo.csv,10,4,3,0.5472203762149646,0.9118676942873006,0.2571654093388036,0.75
2003-04,SC1_elo.csv,11,5,1,0.7149490080099632,1.170604364231863,0.22586217797329095,0.2
2003-04,SC1_elo.csv,12,6,4,0.6087658217338074,1.0259086051362805,0.22099388508706677,0.666667
2003-04,SC1_elo.csv,13,5,4,0.4012288899602286,0.7452965932019342,0.1170990930508152,0.8
2003-04,SC1_elo.csv,14,5,3,0.4809990674388624,0.8302336898491853,0.2153847624375053,0.6
2003-04,SC1_elo.csv,15,4,2,0.5401969122453699,0.8898048344717351,0.2523855464286295,0.5
2003-04,SC1_elo.csv,16,6,2,0.9157229945725834,1.4912027095024547,0.2641483757998346,0.333333
2003-04,SC1_elo.csv,17,5,3,0.6526269461618952,1.1088363603781883,0.17804777465799035,0.6
2003-04,SC1_elo.csv,18,3,2,0.4456989745072634,0.8123802847583673,0.1039948761313803,0.666667
2003-04,SC1_elo.csv,19,5,4,0.46062543705115944,0.8214523539292038,0.15344206283850592,0.8
2003-04,SC1_elo.csv,20,5,1,0.8140643696737879,1.323814993271843,0.2579318249641992,0.2
2003-04,SC1_elo.csv,21,4,3,0.544900498684835,0.9543703630811979,0.16353856272363215,0.75
2003-04,SC1_elo.csv,22,5,3,0.48818241356576514,0.8657565739240141,0.15815548085206527,0.6
2003-04,SC1_elo.csv,23,2,0,1.1428996947960024,1.7842554066294278,0.37069775419177375,0.0
2003-04,SC1_elo.csv,24,1,0,0.8121449255974089,1.3299990091462202,0.13557580597609598,0.0
2003-04,SC1_elo.csv,25,5,3,0.3654522673190197,0.6759317844866536,0.11786534369607597,0.6
2003-04,SC1_elo.csv,26,5,4,0.3923913547813925,0.708955513528607,0.17272410508114505,0.8
2003-04,SC1_elo.csv,27,5,3,0.6952774751581663,1.1322493096822202,0.26427170973283887,0.6
2003-04,SC1_elo.csv,28,8,4,0.7348278036753338,1.2065648289206183,0.2610887239055094,0.5
2003-04,SC1_elo.csv,29,6,1,0.8367902642910154,1.3672215220181012,0.2033059679752606,0.166667
2003-04,SC1_elo.csv,30,6,3,0.6834325543236877,1.1643912161436785,0.19791623768039723,0.5
2003-04,SC1_elo.csv,31,5,2,0.6545647345365283,1.0991761176301196,0.18827456055406272,0.4
2003-04,SC1_elo.csv,32,4,1,0.6559521165122872,1.099234996256756,0.1749043152824447,0.25
2003-04,SC1_elo.csv,33,6,5,0.37811398980217764,0.7052268517085184,0.11850392353333317,0.833333
2003-04,SC1_elo.csv,34,5,2,0.7312638815502608,1.228917848500975,0.16408046544565874,0.4
2003-04,SC1_elo.csv,35,5,1,0.921847090685245,1.5010220265062633,0.2009392887499398,0.2
2003-04,SC1_elo.csv,36,5,0,1.0744517934979378,1.6678240801925988,0.38347325422515577,0.0
2003-04,SC1_elo.csv,37,5,5,0.3726117996015636,0.6851699416533918,0.16510503598274603,1.0
2003-04,SC2_elo.csv,1,5,3,0.5994994980452641,0.9779472962407011,0.27723420551463934,0.6
2003-04,SC2_elo.csv,2,5,2,0.6707780624093356,1.1077086632625648,0.24478248936168873,0.4
2003-04,SC2_elo.csv,3,5,2,0.784426788681307,1.301078657193973,0.1877773764429643,0.4
2003-04,SC2_elo.csv,4,5,4,0.47142078228358936,0.8314459859539738,0.16178524556344848,0.8
2003-04,SC2_elo.csv,5,5,2,0.7141187448637506,1.1910914489828932,0.2064674510289964,0.4
2003-04,SC2_elo.csv,6,5,2,0.6665402419767086,1.0964536493765706,0.24673986620364302,0.4
2003-04,SC2_elo.csv,7,5,1,0.8259372948270085,1.3240626647269864,0.270661768355222,0.2
2003-04,SC2_elo.csv,8,5,2,0.6485667056014631,1.0546074450993712,0.2555059603873432,0.4
2003-04,SC2_elo.csv,9,1,0,0.7059338300248464,1.1256091610255894,0.32550655766973347,0.0
2003-04,SC2_elo.csv,10,5,2,0.6084903121792536,0.9909015837661149,0.28102381955233935,0.4
2003-04,SC2_elo.csv,11,4,2,0.6227928235191321,1.036424228714031,0.21743272360489757,0.5
2003-04,SC2_elo.csv,12,5,4,0.45879818957093327,0.794946981839226,0.20832609317731424,0.8
2003-04,SC2_elo.csv,13,5,1,0.9041425753923716,1.4388312894398472,0.2974493242165435,0.2
2003-04,SC2_elo.csv,14,4,1,0.5922954298492146,0.9902687583850285,0.21071543795248537,0.25
2003-04,SC2_elo.csv,15,1,1,0.19643082091782826,0.4462198219538137,0.08730035126167486,1.0
