country,season,file,round,round_start,history_mode,matches,correct,accuracy,logloss,brier,rps
France,2018-19,F2,26,2019-02-22,5season,10,8,0.8,0.8483939097702049,0.4883993582527678,0.18305816797537705
France,2018-19,F2,27,2019-03-01,5season,10,3,0.3,1.1492796691928897,0.6970313053532428,0.24331924974664848
France,2018-19,F2,28,2019-03-08,5season,10,2,0.2,1.222529669607653,0.7662670181139513,0.21179767531394744
France,2018-19,F2,29,2019-03-15,5season,10,5,0.5,1.0021460649830174,0.5979948248416473,0.21581730685573994
France,2018-19,F2,30,2019-03-29,5season,10,3,0.3,1.1124512926980938,0.6882339922147749,0.1948451171672904
France,2018-19,F2,31,2019-04-05,5season,10,3,0.3,1.1500043434398803,0.6994562943660239,0.24452296790622227
France,2018-19,F2,32,2019-04-12,5season,10,4,0.4,1.0460064505011093,0.6325182823061912,0.21105327231885643
France,2018-19,F2,33,2019-04-19,5season,10,5,0.5,1.047299641187843,0.6285461020530037,0.2310975495454884
France,2018-19,F2,34,2019-04-22,5season,10,4,0.4,1.1010829100785653,0.682057017132406,0.19175750000599684
France,2018-19,F2,35,2019-04-26,5season,10,4,0.4,1.027316407873805,0.6203250639420406,0.22697232678256554
France,2018-19,F2,36,2019-05-03,5season,10,5,0.5,1.0201496159722132,0.6133046738144338,0.22348881750315436
France,2018-19,F2,37,2019-05-10,5season,10,3,0.3,1.0850010136885766,0.6738413331377889,0.23166438753601404
France,2018-19,F2,38,2019-05-17,5season,10,6,0.6,0.9674047074958946,0.584968898368918,0.18725742069038454
France,2019-20,F1,1,2019-08-09,5season,10,6,0.6,0.9556555479077515,0.5670348759905529,0.20035369179003784
France,2019-20,F1,2,2019-08-16,5season,10,3,0.3,1.096388128192196,0.6729067719760201,0.20923109405069829
France,2019-20,F1,3,2019-08-24,5season,10,4,0.4,1.005460025394665,0.6043459906637015,0.2410165035662181
France,2019-20,F1,4,2019-08-30,5season,10,7,0.7,0.9416255134409213,0.5655299511816774,0.19955681764774696
France,2019-20,F1,5,2019-09-13,5season,10,6,0.6,0.9654725688563273,0.5824062801161132,0.1639777957482909
France,2019-20,F1,6,2019-09-20,5season,10,5,0.5,1.0662598163368364,0.6493797407026103,0.19745538130305357
France,2019-20,F1,7,2019-09-24,5season,10,4,0.4,1.2014247799871056,0.7103400105372746,0.27201122650113996
France,2019-20,F1,8,2019-09-28,5season,10,3,0.3,1.281251449926488,0.77966408311186,0.26259309742400455
France,2019-20,F1,9,2019-10-04,5season,10,6,0.6,0.9545045310851238,0.5723493354119089,0.22500037036227555
France,2019-20,F1,10,2019-10-18,5season,10,5,0.5,1.0325255461947134,0.633723217063318,0.23363469154923253
France,2019-20,F1,11,2019-10-25,5season,10,6,0.6,0.9140862660985386,0.5475314947181537,0.16855795216622474
France,2019-20,F1,12,2019-11-01,5season,9,7,0.7777777777777778,0.9985191246028501,0.5789789043299778,0.2259007001253466
France,2019-20,F1,13,2019-11-08,5season,10,6,0.6,0.920689586057567,0.551693880159918,0.1706227287163741
France,2019-20,F1,14,2019-11-22,5season,10,5,0.5,0.9709855701288473,0.5788944037142387,0.18425579453572338
France,2019-20,F1,15,2019-11-29,5season,9,7,0.7777777777777778,0.8420652414619443,0.48891588828964294,0.1563953756422981
France,2019-20,F1,16,2019-12-03,5season,10,6,0.6,0.9184350882008498,0.5368394478892387,0.20728727138109612
France,2019-20,F1,17,2019-12-06,5season,9,9,1.0,0.7098758672842203,0.3900327957370489,0.1559076546373
France,2019-20,F1,18,2019-12-13,5season,11,4,0.36363636363636365,1.0885330921770704,0.6573456676066187,0.20948634596267873
France,2019-20,F1,19,2019-12-21,5season,11,6,0.5454545454545454,0.9663724164768378,0.5841108562371459,0.1928469631418796
France,2019-20,F1,20,2020-01-10,5season,11,6,0.5454545454545454,1.0761550841623335,0.6496505984896358,0.2456429312700827
France,2019-20,F1,21,2020-01-24,5season,10,5,0.5,1.0305646832763131,0.6161768002099751,0.22493802614774241
France,2019-20,F1,22,2020-01-31,5season,10,6,0.6,0.9907235395487788,0.5960377652520121,0.21482896084181866
France,2019-20,F1,23,2020-02-04,5season,10,6,0.6,0.9898309774883524,0.6056332921892638,0.1755439187964956
France,2019-20,F1,24,2020-02-07,5season,10,6,0.6,1.0129913433147695,0.6055450035870674,0.2196157989222039
France,2019-20,F1,25,2020-02-14,5season,10,5,0.5,1.036277413878353,0.6435613217970669,0.1944854868608515
France,2019-20,F1,26,2020-02-21,5season,10,4,0.4,1.0738280098176833,0.6420977358917008,0.19386153266559383
France,2019-20,F1,27,2020-02-28,5season,10,5,0.5,0.9510144795143042,0.5630388069467837,0.19836761860735033
France,2019-20,F1,28,2020-03-06,5season,9,7,0.7777777777777778,0.8413960686225432,0.49886989343122184,0.16133179627964978
France,2019-20,F2,1,2019-07-26,5season,10,5,0.5,1.011633406694688,0.6083333492161892,0.17695202871489674
France,2019-20,F2,2,2019-08-02,5season,10,2,0.2,1.2325280529379055,0.7641956975530836,0.2548419923198875
France,2019-20,F2,3,2019-08-09,5season,10,4,0.4,1.1558355745010094,0.7012389072179025,0.24542738720950533
France,2019-20,F2,4,2019-08-16,5season,10,3,0.3,1.1876097925865094,0.7194298050228858,0.25454820494490066
France,2019-20,F2,5,2019-08-23,5season,10,5,0.5,1.057989634527018,0.6511656694346333,0.19831545853424987
France,2019-20,F2,6,2019-08-30,5season,10,4,0.4,1.1533686636322709,0.6968890325205461,0.265274769361461
France,2019-20,F2,7,2019-09-13,5season,10,3,0.3,1.1311664023254673,0.6906439810789591,0.2180936744296084
France,2019-20,F2,8,2019-09-20,5season,10,4,0.4,1.1019090873944357,0.670226936615992,0.22990741373994705
France,2019-20,F2,9,2019-09-27,5season,10,4,0.4,1.2077113361347849,0.7168906245759323,0.27528029544111854
France,2019-20,F2,10,2019-10-04,5season,10,6,0.6,1.0285133693349953,0.6256644354085773,0.22960816013788846
France,2019-20,F2,11,2019-10-18,5season,10,1,0.1,1.211684411571976,0.7569984730591302,0.18519748129324815
France,2019-20,F2,12,2019-10-25,5season,10,2,0.2,1.2329004483437624,0.7543965255796623,0.272022568951549
France,2019-20,F2,13,2019-11-01,5season,10,5,0.5,1.033715159746918,0.6217785056583773,0.22770587972805081
France,2019-20,F2,14,2019-11-08,5season,10,2,0.2,1.1388971566819046,0.6942042050260706,0.2198999248036558
France,2019-20,F2,15,2019-11-22,5season,10,4,0.4,1.1097952583281456,0.6650666060022873,0.22732720939585827
France,2019-20,F2,16,2019-11-29,5season,10,3,0.3,1.0499981403792569,0.6368249447502673,0.23521427548903642
France,2019-20,F2,17,2019-12-02,5season,10,6,0.6,0.9618114533435657,0.5699007285014744,0.1797671991049809
France,2019-20,F2,18,2019-12-13,5season,10,8,0.8,0.8645127872416177,0.5015896522638131,0.18964270772803835
France,2019-20,F2,19,2019-12-20,5season,10,4,0.4,1.0466799771477246,0.6321637487325972,0.21089358581612414
France,2019-20,F2,20,2020-01-10,5season,10,5,0.5,1.0149179294085922,0.60428074763439,0.2189795309362954
France,2019-20,F2,21,2020-01-24,5season,10,4,0.4,1.0344010369322532,0.6344136053071328,0.1899383218818468
France,2019-20,F2,22,2020-01-31,5season,10,3,0.3,1.2066039244511928,0.7263369868551057,0.23599847183741404
France,2019-20,F2,23,2020-02-03,5season,10,3,0.3,1.0755227874468398,0.6522126620220844,0.19890308059655887
France,2019-20,F2,24,2020-02-07,5season,10,4,0.4,1.0883211761971858,0.660670278003108,0.22512148590565823
France,2019-20,F2,25,2020-02-14,5season,10,4,0.4,1.0787480641670013,0.6514007130080057,0.2425166832959708
France,2019-20,F2,26,2020-02-21,5season,10,4,0.4,1.2379693266274892,0.737957801017687,0.3078365413547979
France,2019-20,F2,27,2020-02-28,5season,10,3,0.3,1.1218213069486116,0.6734161502143212,0.25353014561155923
France,2019-20,F2,28,2020-03-06,5season,10,6,0.6,0.9557742848459677,0.5743425524822897,0.18196532982093855
France,2020-21,F1,1,2020-08-21,5season,7,2,0.2857142857142857,1.0604160250110466,0.6459142655416651,0.18942620797514434
France,2020-21,F1,2,2020-08-28,5season,11,5,0.45454545454545453,1.12559319691165,0.6665238200770814,0.29414763132065475
France,2020-21,F1,3,2020-09-11,5season,12,8,0.6666666666666666,0.9779487906491783,0.5699914238570073,0.22753749135051335
France,2020-21,F1,4,2020-09-18,5season,10,7,0.7,0.8981819789805525,0.5329081962849653,0.16123729815017313
France,2020-21,F1,5,2020-09-25,5season,10,4,0.4,1.0101112506834775,0.6093735830521384,0.15545782350466372
France,2020-21,F1,6,2020-10-02,5season,10,7,0.7,0.9231543779457848,0.5408984816645322,0.18729172341655037
France,2020-21,F1,7,2020-10-16,5season,10,5,0.5,1.020221482986004,0.609924164178415,0.19977175402746092
France,2020-21,F1,8,2020-10-23,5season,9,5,0.5555555555555556,1.041336518099113,0.61244872582065,0.242682839710068
France,2020-21,F1,9,2020-10-31,5season,9,4,0.4444444444444444,0.9657875206353421,0.5761208798462601,0.19999294171747575
France,2020-21,F1,10,2020-11-06,5season,10,3,0.3,1.0821199691735066,0.6620385768217776,0.2478285146639422
France,2020-21,F1,11,2020-11-20,5season,10,4,0.4,1.1457766750363798,0.6861378253128767,0.2599140857974901
France,2020-21,F1,12,2020-11-27,5season,10,4,0.4,1.148274543076132,0.6959609158574247,0.24278133972973154
France,2020-21,F1,13,2020-12-04,5season,10,6,0.6,1.0205117123027319,0.6035539688531573,0.21862262486542833
France,2020-21,F1,14,2020-12-11,5season,10,4,0.4,1.1063261992950906,0.6625762615621366,0.22611048212961818
France,2020-21,F1,15,2020-12-16,5season,10,4,0.4,1.1595652202184838,0.7052991022809498,0.2914954071276364
France,2020-21,F1,16,2020-12-19,5season,10,4,0.4,1.1243847413987365,0.6965787885706656,0.1990170109205032
France,2020-21,F1,17,2020-12-23,5season,10,4,0.4,0.9891933902654015,0.6006992482769671,0.21716366100379605
France,2020-21,F1,18,2021-01-06,5season,10,5,0.5,1.0604046538293408,0.6402221668462273,0.19287792687986316
France,2020-21,F1,19,2021-01-09,5season,10,5,0.5,0.9880955530046608,0.5916969893421609,0.16864309844176295
France,2020-21,F1,20,2021-01-15,5season,10,3,0.3,1.3438650972220532,0.780356756769866,0.3290661748158485
France,2020-21,F1,21,2021-01-22,5season,10,7,0.7,0.9000442436809448,0.5239159450796801,0.20082813344489966
France,2020-21,F1,22,2021-01-29,5season,10,4,0.4,1.114799832264895,0.6726928157316321,0.27519399229689945
France,2020-21,F1,23,2021-02-03,5season,9,4,0.4444444444444444,0.9940458096000214,0.6015073189346205,0.13929219327215647
France,2020-21,F1,24,2021-02-06,5season,10,9,0.9,0.8443741278555944,0.4869776956617506,0.18234269683471513
France,2020-21,F1,25,2021-02-13,5season,11,2,0.18181818181818182,1.3323111373348995,0.8219603716709265,0.29176112313481195
France,2020-21,F1,26,2021-02-19,5season,11,6,0.5454545454545454,1.087557438551127,0.6473470685057637,0.22449443217134182
France,2020-21,F1,27,2021-02-26,5season,10,3,0.3,1.1225256388545808,0.6893730782835508,0.19544436135868515
France,2020-21,F1,28,2021-03-03,5season,11,6,0.5454545454545454,0.9108233065123791,0.5361069113564961,0.20890581570452305
France,2020-21,F1,29,2021-03-12,5season,10,3,0.3,1.2979218531011838,0.7585168747153792,0.23007300923824764
France,2020-21,F1,30,2021-03-19,5season,10,4,0.4,1.2214425415288317,0.720100283555947,0.27687273890558617
France,2020-21,F1,31,2021-04-03,5season,10,3,0.3,1.1040134497318204,0.6658286276228693,0.22775356711694567
France,2020-21,F1,32,2021-04-09,5season,10,7,0.7,0.8285864275981554,0.47811476264532854,0.1338981791921336
France,2020-21,F1,33,2021-04-16,5season,10,4,0.4,1.0132682357501874,0.6160211340638433,0.1807947134768116
France,2020-21,F1,34,2021-04-23,5season,10,6,0.6,0.9705123373482811,0.571672296465233,0.24672311588822163
France,2020-21,F1,35,2021-04-30,5season,10,4,0.4,1.0819804967002518,0.6563550483499647,0.24501227115756427
France,2020-21,F1,36,2021-05-07,5season,10,6,0.6,0.956572737150155,0.5621647328227036,0.21994048506467606
France,2020-21,F1,37,2021-05-16,5season,10,6,0.6,0.9286771472935719,0.5606108735184951,0.1970982489132335
France,2020-21,F1,38,2021-05-23,5season,10,3,0.3,1.2759258209149815,0.7503734184333055,0.27005116565017695
France,2020-21,F2,1,2020-08-22,5season,10,4,0.4,1.1407635157149112,0.6898153217757389,0.2837534267220706
France,2020-21,F2,2,2020-08-29,5season,10,4,0.4,1.0914152609354524,0.6584996646048301,0.2020382604826337
France,2020-21,F2,3,2020-09-12,5season,9,4,0.4444444444444444,1.0650532342413082,0.6415979663328832,0.2572010872137376
France,2020-21,F2,4,2020-09-19,5season,10,2,0.2,1.2866933777927039,0.7994081615573075,0.27244492895124856
France,2020-21,F2,5,2020-09-26,5season,11,7,0.6363636363636364,0.9803302917226172,0.5871182972456248,0.19434515703307262
France,2020-21,F2,6,2020-10-03,5season,10,8,0.8,0.8749609318758139,0.5098777748948897,0.17175734935396383
France,2020-21,F2,7,2020-10-16,5season,10,7,0.7,1.0340607374934119,0.6205732737193447,0.2270824561812697
France,2020-21,F2,8,2020-10-24,5season,9,4,0.4444444444444444,1.0958157573073737,0.6640841595617747,0.26841885418026856
France,2020-21,F2,9,2020-10-31,5season,9,3,0.3333333333333333,1.0757502955128377,0.6481487315325292,0.23599769005564358
France,2020-21,F2,10,2020-11-07,5season,11,4,0.36363636363636365,1.1089301105841949,0.687240868459384,0.2643922528864838
France,2020-21,F2,11,2020-11-21,5season,9,1,0.1111111111111111,1.2899650155072864,0.7970756615892212,0.2615345698647586
France,2020-21,F2,12,2020-11-28,5season,10,4,0.4,1.0534396457854203,0.6458901981207832,0.15166005399386304
France,2020-21,F2,13,2020-12-01,5season,10,4,0.4,1.0899794889274683,0.6692409738833904,0.22937955381960595
France,2020-21,F2,14,2020-12-05,5season,10,4,0.4,1.0048630728268635,0.6033887226687773,0.1744749227902485
France,2020-21,F2,15,2020-12-12,5season,12,3,0.25,1.1561694872429205,0.7144681436135657,0.17129026997704286
France,2020-21,F2,16,2020-12-18,5season,10,6,0.6,0.9536465455678726,0.5619509321595334,0.19782394645341297
France,2020-21,F2,17,2020-12-22,5season,10,3,0.3,1.1567607622360179,0.7121090575461997,0.2508284602283798
France,2020-21,F2,18,2021-01-05,5season,10,5,0.5,1.0147307443029785,0.602785882457748,0.1962167620056971
France,2020-21,F2,19,2021-01-08,5season,10,0,0.0,1.2729971671278224,0.793053400706726,0.22525793422481732
France,2020-21,F2,20,2021-01-16,5season,8,6,0.75,0.8245298783323094,0.47744207616212453,0.14454525666144014
France,2020-21,F2,21,2021-01-23,5season,12,6,0.5,1.0360257472051464,0.6228584227606457,0.19888958375852228
France,2020-21,F2,22,2021-01-30,5season,10,6,0.6,0.9867229245132269,0.5817177028540974,0.18569568557526636
France,2020-21,F2,23,2021-02-02,5season,10,5,0.5,1.0558045412322707,0.646384828443375,0.19593517232781432
France,2020-21,F2,24,2021-02-05,5season,10,2,0.2,1.1726311996919532,0.7306671888543443,0.2160485251287326
France,2020-21,F2,25,2021-02-13,5season,10,5,0.5,0.955403348024466,0.5725519837717173,0.1810755429563639
France,2020-21,F2,26,2021-02-20,5season,10,4,0.4,1.0799582609156562,0.6570966125066245,0.22333369818955767
France,2020-21,F2,27,2021-02-27,5season,10,4,0.4,1.061254422501766,0.6502525987931007,0.21989461725765383
France,2020-21,F2,28,2021-03-02,5season,10,7,0.7,0.8847841760980492,0.5151382729166043,0.19641555087163654
France,2020-21,F2,29,2021-03-13,5season,9,3,0.3333333333333333,1.2148263521040659,0.744779757886796,0.2598178863852699
France,2020-21,F2,30,2021-03-19,5season,10,3,0.3,1.1147614312766922,0.6785304857470627,0.23406073813071004
France,2020-21,F2,31,2021-04-03,5season,9,3,0.3333333333333333,1.0780682206403438,0.6839712598254456,0.1804194368773286
France,2020-21,F2,32,2021-04-10,5season,11,4,0.36363636363636365,1.0094807778105228,0.6032604977253985,0.18244110107913206
France,2020-21,F2,33,2021-04-17,5season,10,5,0.5,0.9957332916191074,0.5985321028003885,0.17206858098378658
France,2020-21,F2,34,2021-04-20,5season,9,6,0.6666666666666666,0.9330143639242264,0.5479590093055264,0.18592190023211463
France,2020-21,F2,35,2021-04-24,5season,10,4,0.4,1.0029149903117396,0.6006799088499837,0.12911943422623845
France,2020-21,F2,36,2021-05-01,5season,11,3,0.2727272727272727,1.186498232542785,0.7208555805134526,0.2612543760921842
France,2020-21,F2,37,2021-05-08,5season,11,5,0.45454545454545453,0.987559189465967,0.5946271184679038,0.15809563082533815
France,2020-21,F2,38,2021-05-15,5season,10,3,0.3,1.071880941887974,0.6463992482631146,0.21802214706679254
France,2021-22,F1,1,2021-08-06,5season,10,1,0.1,1.2349328640374457,0.7891722279968284,0.2232373437692094
France,2021-22,F1,2,2021-08-13,5season,10,3,0.3,1.1694551061278171,0.7097075133904194,0.22763906889409125
France,2021-22,F1,3,2021-08-20,5season,9,3,0.3333333333333333,1.1174283399570122,0.6781132582832183,0.1775930513983635
France,2021-22,F1,4,2021-08-27,5season,10,7,0.7,0.8654277595551996,0.5098948296816468,0.1717537718806606
France,2021-22,F1,5,2021-09-10,5season,10,4,0.4,1.0654258216995902,0.6387631698728827,0.2582528730262352
France,2021-22,F1,6,2021-09-17,5season,10,3,0.3,1.1124215563087863,0.6766481040075829,0.21110759634098564
France,2021-22,F1,7,2021-09-22,5season,10,7,0.7,0.8933139451542914,0.5171890519602691,0.1754494569817239
France,2021-22,F1,8,2021-09-25,5season,10,3,0.3,1.087910500227203,0.6639970961963441,0.22679037802245303
France,2021-22,F1,9,2021-10-01,5season,10,6,0.6,0.9305502760868833,0.5496795108119622,0.16965512389123885
France,2021-22,F1,10,2021-10-15,5season,10,6,0.6,0.9218696803209026,0.5419803429533718,0.18783417549297132
France,2021-22,F1,11,2021-10-22,5season,11,5,0.45454545454545453,1.032578097941399,0.6340973505782324,0.17778983597273934
France,2021-22,F1,12,2021-10-29,5season,10,5,0.5,0.9702265774270312,0.5757242548581545,0.2046880682672128
France,2021-22,F1,13,2021-11-05,5season,10,4,0.4,1.1280310554941928,0.7017478758515552,0.22360649926944184
France,2021-22,F1,14,2021-11-19,5season,9,3,0.3333333333333333,1.0570027760590053,0.6373206340431955,0.20613612586545163
France,2021-22,F1,15,2021-11-26,5season,10,4,0.4,1.107272677365542,0.6818847321914409,0.23569286868515132
France,2021-22,F1,16,2021-12-01,5season,10,4,0.4,1.095603974159186,0.6647523198374843,0.24916874833302766
France,2021-22,F1,17,2021-12-04,5season,10,4,0.4,1.1310580942608328,0.6766432794329426,0.25517539556529856
France,2021-22,F1,18,2021-12-10,5season,10,4,0.4,1.1152553298643928,0.6733204841519442,0.27550541045899224
France,2021-22,F1,19,2021-12-22,5season,9,4,0.4444444444444444,1.013597544124953,0.6336894966500554,0.17975576323122563
France,2021-22,F1,20,2022-01-07,5season,11,4,0.36363636363636365,1.1095507211673652,0.6735274182318712,0.19754190645636624
France,2021-22,F1,21,2022-01-14,5season,10,7,0.7,0.8675110184364077,0.4942579532437773,0.20806300795841243
France,2021-22,F1,22,2022-01-22,5season,11,6,0.5454545454545454,0.9724053036531763,0.575935478262424,0.2488348378977199
France,2021-22,F1,23,2022-02-04,5season,10,6,0.6,0.9788989056707426,0.5738759689753207,0.22578569979434876
France,2021-22,F1,24,2022-02-11,5season,10,6,0.6,0.9004105733229342,0.5346103314563386,0.20613380752424187
France,2021-22,F1,25,2022-02-18,5season,10,2,0.2,1.2322681015637222,0.7506896033763673,0.2261217483983919
France,2021-22,F1,26,2022-02-25,5season,10,1,0.1,1.264954722897842,0.7736648576287559,0.259643294315028
France,2021-22,F1,27,2022-03-04,5season,10,5,0.5,1.039480982274242,0.6181912193478394,0.24796964320704284
France,2021-22,F1,28,2022-03-11,5season,10,3,0.3,1.1221320327532527,0.6911018289910275,0.24034986081356804
France,2021-22,F1,29,2022-03-18,5season,10,5,0.5,0.990454742484931,0.5893975583698368,0.18952459599109656
France,2021-22,F1,30,2022-04-02,5season,10,6,0.6,0.9440494701668379,0.5705750665217705,0.20209089379560666
France,2021-22,F1,31,2022-04-08,5season,10,7,0.7,0.902187687009128,0.5287557737053963,0.15919340843615615
France,2021-22,F1,32,2022-04-15,5season,10,4,0.4,1.0767783581912245,0.6500196592987699,0.1978082310160108
France,2021-22,F1,33,2022-04-20,5season,10,6,0.6,0.9088414731888127,0.5291145320069124,0.20342272562923958
France,2021-22,F1,34,2022-04-23,5season,10,7,0.7,0.8405667202110036,0.4965212803788395,0.16506206804670925
France,2021-22,F1,35,2022-04-29,5season,10,4,0.4,1.029298978942042,0.6249684989612556,0.20728231294735497
France,2021-22,F1,36,2022-05-06,5season,10,5,0.5,1.0067108966783178,0.6166261795688326,0.24710274595306342
France,2021-22,F1,37,2022-05-14,5season,10,6,0.6,0.8893315160391604,0.5181710497188396,0.19794829609239167
France,2021-22,F1,38,2022-05-21,5season,10,4,0.4,1.0816646614097212,0.6550718803392851,0.20032852993202016
France,2021-22,F2,1,2021-07-24,5season,10,2,0.2,1.1885462820947272,0.7365729764153102,0.21901877596789973
France,2021-22,F2,2,2021-07-31,5season,9,5,0.5555555555555556,0.9366624768210436,0.555635112257959,0.21421227642252325
France,2021-22,F2,3,2021-08-07,5season,10,0,0.0,1.266235864845617,0.7884572289871935,0.26698304779689813
France,2021-22,F2,4,2021-08-14,5season,10,3,0.3,1.1165600091007348,0.6798450885530666,0.23471476758528373
France,2021-22,F2,5,2021-08-21,5season,10,7,0.7,0.9526004589435526,0.5573938516851924,0.21755626650383092
France,2021-22,F2,6,2021-08-28,5season,10,5,0.5,1.018945459470167,0.6212599067399633,0.16136532508201312
France,2021-22,F2,7,2021-09-11,5season,11,5,0.45454545454545453,1.1142809012424855,0.670986565841688,0.2563328019754809
France,2021-22,F2,8,2021-09-18,5season,10,3,0.3,1.0986042154342335,0.6775743083149864,0.18951670850507388
France,2021-22,F2,9,2021-09-21,5season,10,6,0.6,0.9583571611286749,0.5703607256417155,0.20200499118384715
France,2021-22,F2,10,2021-09-24,5season,10,0,0.0,1.392813570163116,0.8455396329888725,0.2955817921686004
France,2021-22,F2,11,2021-10-02,5season,10,5,0.5,1.0454981483510708,0.6310169780384876,0.21030000567607782
France,2021-22,F2,12,2021-10-16,5season,10,4,0.4,1.1416938515374633,0.6922574916042187,0.26296444424120785
France,2021-22,F2,13,2021-10-23,5season,10,5,0.5,1.0454759675406504,0.6262187057603075,0.20791728425758516
France,2021-22,F2,14,2021-10-30,5season,10,3,0.3,1.1092716276207908,0.6782080340724448,0.23388069001267806
France,2021-22,F2,15,2021-11-06,5season,10,4,0.4,1.1043057753928085,0.6665058707398471,0.2280659378561391
France,2021-22,F2,16,2021-11-20,5season,10,6,0.6,0.9625064929632148,0.5753633237373448,0.22649968933390668
France,2021-22,F2,17,2021-12-03,5season,10,6,0.6,0.9446896184228291,0.5709399594994078,0.20225511316061687
France,2021-22,F2,18,2021-12-11,5season,10,5,0.5,1.1051206762535126,0.6729918209021628,0.23128154716133134
France,2021-22,F2,19,2021-12-21,5season,10,4,0.4,1.049536261923344,0.6368828092197157,0.21322614270207113
France,2021-22,F2,20,2022-01-08,5season,7,2,0.2857142857142857,1.0908081711742112,0.6608915275417829,0.25983840008020836
France,2021-22,F2,21,2022-01-15,5season,10,4,0.4,1.050102230749848,0.6423735041309644,0.19394172778819596
France,2021-22,F2,22,2022-01-22,5season,12,4,0.3333333333333333,1.0972524435961395,0.6674825187565144,0.2028549012529326
France,2021-22,F2,23,2022-02-05,5season,10,3,0.3,1.1612855274123546,0.7068145142399436,0.18215748383790611
France,2021-22,F2,24,2022-02-12,5season,11,6,0.5454545454545454,1.0714569762097137,0.6491579725873229,0.26540008827682676
France,2021-22,F2,25,2022-02-19,5season,10,4,0.4,1.0408302411798056,0.6263796467526698,0.1859788408336162
France,2021-22,F2,26,2022-02-26,5season,10,10,1.0,0.732503158401639,0.406637222372916,0.1642022661176706
France,2021-22,F2,27,2022-03-05,5season,10,6,0.6,0.9679623421268803,0.5757659027609894,0.20470627309272188
France,2021-22,F2,28,2022-03-12,5season,10,4,0.4,1.1122409895876086,0.6742816883260013,0.2319404590017394
France,2021-22,F2,29,2022-03-15,5season,10,3,0.3,1.126373748064981,0.6815212036287378,0.2135725617862933
France,2021-22,F2,30,2022-03-19,5season,10,4,0.4,1.0555735398861714,0.6437790907381334,0.21667273341152785
France,2021-22,F2,31,2022-04-02,5season,10,6,0.6,0.9945423896475019,0.5920660238327631,0.21286387627069928
France,2021-22,F2,32,2022-04-09,5season,10,6,0.6,0.926803753823843,0.55284500762169,0.17122029929293722
France,2021-22,F2,33,2022-04-16,5season,10,3,0.3,1.0631939606189102,0.6455956225852948,0.26162724640333257
France,2021-22,F2,34,2022-04-19,5season,10,5,0.5,0.9426469487503721,0.5564576401594102,0.1730680890570513
France,2021-22,F2,35,2022-04-22,5season,10,3,0.3,1.1093040732037127,0.6694274737674071,0.207540711536606
France,2021-22,F2,36,2022-04-30,5season,10,5,0.5,1.0042060939695137,0.6066138100732075,0.22012352402857244
France,2021-22,F2,37,2022-05-07,5season,10,4,0.4,1.1210473678974995,0.6711420626520603,0.2524102632374605
France,2021-22,F2,38,2022-05-14,5season,10,6,0.6,0.9357855784102641,0.5569594946642703,0.21731361043439956
France,2022-23,F1,1,2022-08-05,5season,10,6,0.6,0.9274933813081487,0.5277665545263782,0.1807782242961878
France,2022-23,F1,2,2022-08-12,5season,9,1,0.1111111111111111,1.1954213926448352,0.7446727534920932,0.18640001957025387
France,2022-23,F1,3,2022-08-19,5season,10,4,0.4,1.0349030844620557,0.6290237183457064,0.23131273381415962
France,2022-23,F1,4,2022-08-26,5season,10,6,0.6,1.0098753477516407,0.6070570991187977,0.2203294925646558
France,2022-23,F1,5,2022-08-31,5season,10,6,0.6,1.0013370645169837,0.5736782993996161,0.22572626233577978
France,2022-23,F1,6,2022-09-03,5season,11,5,0.45454545454545453,1.052571925729339,0.6326172154214599,0.21714227875597356
France,2022-23,F1,7,2022-09-09,5season,10,9,0.9,0.7738974596296058,0.4431001187990441,0.1604068610292173
France,2022-23,F1,8,2022-09-16,5season,10,4,0.4,1.2060067555293,0.7292284139611187,0.2814400861094678
France,2022-23,F1,9,2022-09-30,5season,10,6,0.6,0.9087641966036315,0.537082768468508,0.18537220507073154
France,2022-23,F1,10,2022-10-07,5season,10,5,0.5,1.0723089301272952,0.6311945816794584,0.2323962699542257
France,2022-23,F1,11,2022-10-14,5season,10,5,0.5,0.9233624638088301,0.5583181298160456,0.1519247097934861
France,2022-23,F1,12,2022-10-21,5season,10,5,0.5,1.069878313327458,0.644898036675947,0.21725286109775493
France,2022-23,F1,13,2022-10-28,5season,10,6,0.6,0.8641000476373101,0.504001408337976,0.14686997925243966
France,2022-23,F1,14,2022-11-04,5season,10,7,0.7,0.9047746956156443,0.5321886955016636,0.16089738558590067
France,2022-23,F1,15,2022-11-11,5season,10,5,0.5,0.9377030280677229,0.5562258780275651,0.15094694592695168
France,2022-23,F1,16,2022-12-28,5season,10,6,0.6,0.9609376381370499,0.5632236352288558,0.19848093611984502
France,2022-23,F1,17,2023-01-01,5season,10,6,0.6,1.0178322339551806,0.6005621240505837,0.23913309230451002
France,2022-23,F1,18,2023-01-11,5season,10,3,0.3,1.0383623009351917,0.6263146427524069,0.18597881147491374
France,2022-23,F1,19,2023-01-14,5season,10,5,0.5,0.9536808998063286,0.5651804104383036,0.19944334152922263
France,2022-23,F1,20,2023-01-27,5season,10,3,0.3,1.1460465466836656,0.7152131771987771,0.230332196494517
France,2022-23,F1,21,2023-02-01,5season,10,6,0.6,0.9120936405619371,0.543144770066408,0.18838770315351633
