season,file,round,p_H,p_D,p_A,matches,correct,accuracy,logloss,brier,rps
2002-03,E0_elo.csv,18,0.5029585798816568,0.21893491124260356,0.2781065088757396,10,3,0.3,1.1384415269272454,0.6894856622667274,0.20835054795000177
2002-03,E0_elo.csv,19,0.4972067039106145,0.22905027932960895,0.2737430167597765,11,5,0.45454545454545453,1.1053073985414037,0.6646086973792101,0.1829133695180323
2002-03,E0_elo.csv,20,0.49473684210526314,0.24210526315789474,0.2631578947368421,9,2,0.2222222222222222,1.2410415657336225,0.7667836257309942,0.21080947983995071
2002-03,E0_elo.csv,21,0.4824120603015075,0.2562814070351759,0.2613065326633166,10,3,0.3,0.9800238481683502,0.5817580364132219,0.18492336052119898
2002-03,E0_elo.csv,22,0.4880382775119617,0.2583732057416268,0.2535885167464115,10,3,0.3,0.908158068696539,0.5309676976259701,0.15961745381287057
2002-03,E0_elo.csv,23,0.4977168949771689,0.2602739726027397,0.2420091324200913,9,3,0.3333333333333333,1.1460903359131815,0.7033075484942628,0.21123760277447653
2002-03,E0_elo.csv,24,0.49122807017543857,0.2675438596491228,0.2412280701754386,11,2,0.18181818181818182,0.950626883692875,0.5608683790816756,0.20237957833179437
2002-03,E0_elo.csv,25,0.497907949790795,0.26359832635983266,0.2384937238493724,9,2,0.2222222222222222,1.1769344913871915,0.7187665948892118,0.2983744059880682
2002-03,E0_elo.csv,26,0.49193548387096775,0.25806451612903225,0.25,10,3,0.3,1.1123648274131666,0.675936524453694,0.2804760665972945
2002-03,E0_elo.csv,27,0.4883720930232558,0.25193798449612403,0.2596899224806202,11,3,0.2727272727272727,1.0147838448595827,0.6062053744584841,0.1811619439391208
2002-03,E0_elo.csv,28,0.49070631970260226,0.25650557620817843,0.2527881040892193,10,5,0.5,1.1732956493184226,0.7206755019969321,0.2787413109271569
2002-03,E0_elo.csv,29,0.4838709677419355,0.25448028673835127,0.2616487455197133,11,1,0.09090909090909091,0.840247025081768,0.48172089726026607,0.18616036652803905
2002-03,E0_elo.csv,30,0.496551724137931,0.2482758620689655,0.25517241379310346,10,5,0.5,1.238145983339607,0.7691795481569559,0.3034244946492271
2002-03,E0_elo.csv,31,0.4866666666666667,0.24666666666666667,0.26666666666666666,10,5,0.5,0.856084158648698,0.4914666666666666,0.16464444444444445
2002-03,E0_elo.csv,32,0.4967741935483871,0.24516129032258063,0.25806451612903225,10,5,0.5,1.0373413378129466,0.6238085327783558,0.2308844953173777
2002-03,E0_elo.csv,33,0.496875,0.24375,0.259375,9,2,0.2222222222222222,1.0812738286223391,0.6541297743055556,0.2119411892361111
2002-03,E0_elo.csv,34,0.49544072948328266,0.24620060790273557,0.25835866261398177,10,5,0.5,1.097787126730265,0.6688740865291339,0.27874973438900236
2002-03,E0_elo.csv,35,0.49262536873156343,0.24188790560471976,0.26548672566371684,10,6,0.6,0.9120796222028446,0.5321446907005682,0.18519504703230918
2002-03,E0_elo.csv,36,0.498567335243553,0.24068767908309455,0.2607449856733524,10,4,0.4,1.1657622194109807,0.718327435735339,0.27833597425308493
2002-03,E0_elo.csv,37,0.49303621169916434,0.2395543175487465,0.26740947075208915,11,4,0.36363636363636365,0.9496461063555978,0.5601277006061266,0.20401695432925793
2002-03,E0_elo.csv,38,0.4972972972972973,0.23783783783783785,0.2648648648648649,10,1,0.1,1.1610711761246473,0.7156464572680787,0.27710737764791815
2002-03,E1_elo.csv,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,3,0.25,1.0986122886681096,0.6666666666666669,0.25000000000000006
2002-03,E1_elo.csv,2,0.4166666666666667,0.16666666666666666,0.4166666666666667,11,2,0.18181818181818182,1.4585628394556347,0.8598484848484848,0.2039141414141414
2002-03,E1_elo.csv,3,0.34782608695652173,0.391304347826087,0.2608695652173913,12,4,0.3333333333333333,1.1323161924571767,0.6899810964083176,0.25031505986137365
2002-03,E1_elo.csv,4,0.4,0.3142857142857143,0.2857142857142857,12,7,0.5833333333333334,1.0406024671656062,0.6261224489795918,0.23272108843537417
2002-03,E1_elo.csv,5,0.44680851063829785,0.2765957446808511,0.2765957446808511,12,5,0.4166666666666667,1.0853761274727358,0.6576127961370152,0.2160857099743473
2002-03,E1_elo.csv,6,0.4406779661016949,0.288135593220339,0.2711864406779661,12,6,0.5,0.9711727408420653,0.576749976060519,0.21155319352676435
2002-03,E1_elo.csv,7,0.4788732394366197,0.2676056338028169,0.2535211267605634,11,6,0.5454545454545454,1.0733919122232838,0.6481758669816595,0.24602802474256544
2002-03,E1_elo.csv,8,0.47560975609756095,0.25609756097560976,0.2682926829268293,9,4,0.4444444444444444,1.135174844234359,0.6943948707779762,0.26020391301473994
2002-03,E1_elo.csv,9,0.46153846153846156,0.25274725274725274,0.2857142857142857,13,3,0.23076923076923078,1.0966046273390269,0.6670691945417219,0.24453568409612367
2002-03,E1_elo.csv,10,0.4519230769230769,0.25,0.2980769230769231,13,7,0.5384615384615384,1.1955469875106304,0.7328032544378699,0.2197670118343195
2002-03,E1_elo.csv,11,0.42735042735042733,0.27350427350427353,0.29914529914529914,12,4,0.3333333333333333,1.0731466731154853,0.6503396888012271,0.25001826283877565
2002-03,E1_elo.csv,12,0.4263565891472868,0.26356589147286824,0.31007751937984496,13,6,0.46153846153846156,1.1719458929980457,0.7200843144596525,0.2525597111859957
2002-03,E1_elo.csv,13,0.4014084507042254,0.2676056338028169,0.33098591549295775,11,3,0.2727272727272727,1.1128277380218135,0.6751997258841139,0.21728643306703213
2002-03,E1_elo.csv,14,0.39869281045751637,0.27450980392156865,0.32679738562091504,13,4,0.3076923076923077,1.1205201896214012,0.6774580453934547,0.17963340858381224
2002-03,E1_elo.csv,15,0.4036144578313253,0.29518072289156627,0.30120481927710846,10,2,0.2,1.028403556014209,0.6178690666279577,0.22440484830889823
2002-03,E1_elo.csv,16,0.4147727272727273,0.2897727272727273,0.29545454545454547,12,5,0.4166666666666667,1.0795185658752475,0.6539040977961433,0.2674489927685951
2002-03,E1_elo.csv,17,0.4148936170212766,0.2765957446808511,0.30851063829787234,13,5,0.38461538461538464,1.0584709328083568,0.6367830901556567,0.19421422850576314
2002-03,E1_elo.csv,18,0.4228855721393035,0.2835820895522388,0.2935323383084577,10,7,0.7,1.0466591754681747,0.6309843815747135,0.2536409989851736
2002-03,E1_elo.csv,19,0.4265402843601896,0.27488151658767773,0.2985781990521327,13,4,0.3076923076923077,1.0759087082840086,0.6495983744922449,0.20043523108368916
2002-03,E1_elo.csv,20,0.42857142857142855,0.28125,0.29017857142857145,14,5,0.35714285714285715,0.9865696180915605,0.5886878188775511,0.25479312818877553
2002-03,E1_elo.csv,21,0.4411764705882353,0.2647058823529412,0.29411764705882354,11,4,0.36363636363636365,0.9849086384001613,0.5865051903114187,0.21543724441648315
2002-03,E1_elo.csv,22,0.4497991967871486,0.26104417670682734,0.2891566265060241,14,3,0.21428571428571427,1.1122118942405435,0.6770812452333718,0.23619549915093538
2002-03,E1_elo.csv,23,0.4448669201520912,0.2623574144486692,0.29277566539923955,11,1,0.09090909090909091,0.972086730928437,0.5788641522279426,0.23341249824211843
2002-03,E1_elo.csv,24,0.45255474452554745,0.25547445255474455,0.291970802919708,12,4,0.3333333333333333,1.0088356101604787,0.6022785799278955,0.20737430514856056
2002-03,E1_elo.csv,25,0.458041958041958,0.25524475524475526,0.2867132867132867,12,2,0.16666666666666666,1.1221781564389324,0.6852454072733792,0.24885894990790092
2002-03,E1_elo.csv,26,0.45302013422818793,0.2550335570469799,0.29194630872483224,11,4,0.36363636363636365,1.1082815220298547,0.6745990147863936,0.2379694198869011
2002-03,E1_elo.csv,27,0.44983818770226536,0.255663430420712,0.29449838187702265,9,3,0.3333333333333333,1.222619667166594,0.7481907395188573,0.17852242854599346
2002-03,E1_elo.csv,28,0.44339622641509435,0.2672955974842767,0.2893081761006289,12,4,0.3333333333333333,1.137507694900789,0.6924172303310786,0.19413294569043946
2002-03,E1_elo.csv,29,0.4393939393939394,0.27575757575757576,0.28484848484848485,13,3,0.23076923076923078,1.1324121231451632,0.6910404746768383,0.23850144804690257
2002-03,E1_elo.csv,30,0.43440233236151604,0.27696793002915454,0.2886297376093295,14,6,0.42857142857142855,1.0148873306442885,0.6081989647170821,0.23388214094467435
2002-03,E1_elo.csv,31,0.43977591036414565,0.27170868347338933,0.28851540616246496,11,4,0.36363636363636365,1.0568644230166298,0.6389850057670127,0.2618259424982114
2002-03,E1_elo.csv,32,0.44021739130434784,0.266304347826087,0.29347826086956524,11,5,0.45454545454545453,1.0593155252598454,0.6403645385805121,0.2422331478776422
2002-03,E1_elo.csv,33,0.44063324538258575,0.2638522427440633,0.2955145118733509,11,5,0.45454545454545453,1.0320388255319723,0.6190344488880423,0.2103042876464114
2002-03,E1_elo.csv,34,0.44358974358974357,0.2641025641025641,0.2923076923076923,13,5,0.38461538461538464,1.1172226242612417,0.6829322813938199,0.2702991452991452
2002-03,E1_elo.csv,35,0.4392059553349876,0.26054590570719605,0.3002481389578164,13,7,0.5384615384615384,1.1406624955259217,0.6954663842521043,0.22169337906150519
2002-03,E1_elo.csv,36,0.43509615384615385,0.2644230769230769,0.3004807692307692,10,6,0.6,1.1552332205248472,0.7038438424556214,0.1991736778846154
2002-03,E1_elo.csv,37,0.431924882629108,0.2699530516431925,0.2981220657276995,14,3,0.21428571428571427,1.0125751560241742,0.6071971736522421,0.2342974120151268
2002-03,E1_elo.csv,38,0.43636363636363634,0.26590909090909093,0.29772727272727273,11,4,0.36363636363636365,1.0583552703178498,0.6398450413223142,0.24200671487603306
2002-03,E1_elo.csv,39,0.43680709534368073,0.2638580931263858,0.29933481152993346,14,2,0.14285714285714285,1.0802662353149808,0.6537922625749136,0.22461646838370647
2002-03,E1_elo.csv,40,0.43655913978494626,0.2645161290322581,0.2989247311827957,11,5,0.45454545454545453,1.1598590861892177,0.7082664312216861,0.21211070118458258
2002-03,E1_elo.csv,41,0.4327731092436975,0.2689075630252101,0.29831932773109243,11,6,0.5454545454545454,1.0499136364247086,0.6350764904892438,0.2603742031571987
2002-03,E1_elo.csv,42,0.433264887063655,0.2648870636550308,0.30184804928131415,16,3,0.1875,1.0867882404955542,0.6605975064194729,0.2511324993991626
2002-03,E1_elo.csv,43,0.43141153081510936,0.2624254473161034,0.3061630218687873,11,3,0.2727272727272727,0.9762642977285765,0.578069986011996,0.1898083754835886
2002-03,E1_elo.csv,44,0.4377431906614786,0.26264591439688717,0.29961089494163423,12,3,0.25,0.9634786151789422,0.5731313116019925,0.232294710492715
2002-03,E1_elo.csv,45,0.4429657794676806,0.2585551330798479,0.2984790874524715,14,6,0.42857142857142855,1.0526850603127789,0.6335280255605837,0.2143543866678508
2002-03,E1_elo.csv,46,0.4444444444444444,0.25925925925925924,0.2962962962962963,12,3,0.25,1.0132568594175282,0.6056241426611799,0.20901920438957478
2002-03,E2_elo.csv,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,7,0.5833333333333334,1.0986122886681096,0.6666666666666669,0.24999999999999997
2002-03,E2_elo.csv,2,0.4166666666666667,0.16666666666666666,0.4166666666666667,12,3,0.25,1.1808989813119517,0.7083333333333335,0.22916666666666663
2002-03,E2_elo.csv,3,0.4166666666666667,0.25,0.3333333333333333,12,4,0.3333333333333333,1.0829345371615984,0.6527777777777778,0.21180555555555555
2002-03,E2_elo.csv,4,0.4444444444444444,0.2777777777777778,0.2777777777777778,12,3,0.25,1.1634329381506303,0.7129629629629628,0.29938271604938277
2002-03,E2_elo.csv,5,0.3958333333333333,0.22916666666666666,0.375,12,7,0.5833333333333334,1.0724091618785139,0.6484375,0.23025173611111108
2002-03,E2_elo.csv,6,0.43333333333333335,0.23333333333333334,0.3333333333333333,12,4,0.3333333333333333,1.1081854931195658,0.6699999999999999,0.21888888888888888
2002-03,E2_elo.csv,7,0.4305555555555556,0.25,0.3194444444444444,11,5,0.45454545454545453,1.0723448513886302,0.6479026374859708,0.2245195005611672
2002-03,E2_elo.csv,8,0.43373493975903615,0.25301204819277107,0.3132530120481928,12,1,0.08333333333333333,1.1141406113848789,0.6735617167465039,0.20186166352155607
2002-03,E2_elo.csv,9,0.43157894736842106,0.2736842105263158,0.29473684210526313,11,2,0.18181818181818182,0.9443141584950794,0.5595164945857468,0.24230672374716689
2002-03,E2_elo.csv,10,0.46226415094339623,0.24528301886792453,0.29245283018867924,13,4,0.3076923076923077,1.0804223407653768,0.6583645973108415,0.25991319111646627
2002-03,E2_elo.csv,11,0.453781512605042,0.23529411764705882,0.31092436974789917,12,6,0.5,0.8846559800272674,0.5218204929030438,0.23322858555186785
2002-03,E2_elo.csv,12,0.48091603053435117,0.21374045801526717,0.3053435114503817,13,4,0.3076923076923077,1.1213504394231344,0.6808281747970578,0.22949173663001526
2002-03,E2_elo.csv,13,0.4722222222222222,0.2222222222222222,0.3055555555555556,12,4,0.3333333333333333,1.0838545687466041,0.6574074074074076,0.23456790123456794
2002-03,E2_elo.csv,14,0.46794871794871795,0.22435897435897437,0.3076923076923077,12,5,0.4166666666666667,0.9867297369377671,0.5894148586456279,0.22359878369493755
2002-03,E2_elo.csv,15,0.47619047619047616,0.22023809523809523,0.30357142857142855,12,4,0.3333333333333333,1.2240740863807078,0.7582908163265306,0.2616390306122449
2002-03,E2_elo.csv,16,0.45555555555555555,0.22777777777777777,0.31666666666666665,12,4,0.3333333333333333,1.196271588669169,0.7309876543209876,0.22612654320987655
2002-03,E2_elo.csv,17,0.4427083333333333,0.23958333333333334,0.3177083333333333,11,4,0.36363636363636365,0.9008247748391219,0.5285718513257577,0.21191159643308088
2002-03,E2_elo.csv,18,0.4630541871921182,0.2315270935960591,0.3054187192118227,12,2,0.16666666666666666,1.24360711830257,0.7578562935281128,0.1955165538272384
2002-03,E2_elo.csv,19,0.4511627906976744,0.25116279069767444,0.29767441860465116,12,6,0.5,1.1014621525193204,0.6730701279971156,0.2635208220659816
2002-03,E2_elo.csv,20,0.44493392070484583,0.24669603524229075,0.30837004405286345,13,4,0.3076923076923077,1.0930675529566318,0.6585597057370235,0.2014257841364908
2002-03,E2_elo.csv,21,0.44583333333333336,0.25416666666666665,0.3,12,3,0.25,0.9866939082194185,0.5908680555555555,0.24264756944444443
2002-03,E2_elo.csv,22,0.4523809523809524,0.24603174603174602,0.30158730158730157,12,5,0.4166666666666667,1.1651957886117976,0.7146006550768454,0.24237843285462335
2002-03,E2_elo.csv,23,0.4431818181818182,0.25,0.3068181818181818,12,3,0.25,1.0794798932498317,0.6541838842975207,0.23334194214876036
2002-03,E2_elo.csv,24,0.4420289855072464,0.25,0.3079710144927536,12,4,0.3333333333333333,1.0017080247339614,0.5997164461247636,0.2269415563957152
2002-03,E2_elo.csv,25,0.4479166666666667,0.2465277777777778,0.3055555555555556,11,5,0.45454545454545453,1.070313925920771,0.6464361496913579,0.22370131435886645
2002-03,E2_elo.csv,26,0.44816053511705684,0.24749163879598662,0.30434782608695654,9,4,0.4444444444444444,1.129522106833376,0.6880609090875196,0.22923494517212706
2002-03,E2_elo.csv,27,0.4448051948051948,0.25,0.3051948051948052,11,4,0.36363636363636365,1.0518548191619372,0.6362582222971832,0.24142456569404622
2002-03,E2_elo.csv,28,0.445141065830721,0.2476489028213166,0.3072100313479624,10,4,0.4,1.192259558809555,0.7319149772506167,0.23435206021953406
2002-03,E2_elo.csv,29,0.4376899696048632,0.25227963525835867,0.3100303951367781,13,5,0.38461538461538464,1.0860229517122064,0.6597301036931122,0.240876306646209
2002-03,E2_elo.csv,30,0.43567251461988304,0.25146198830409355,0.3128654970760234,13,0,0.0,1.2454909305007051,0.7629842712945205,0.19692910113039389
2002-03,E2_elo.csv,31,0.4253521126760563,0.2647887323943662,0.30985915492957744,13,3,0.23076923076923078,1.1954462359206501,0.7333990508598721,0.22308394244121282
2002-03,E2_elo.csv,32,0.4157608695652174,0.2717391304347826,0.3125,12,5,0.4166666666666667,1.0320447418223513,0.6228881143667296,0.25550124054820417
2002-03,E2_elo.csv,33,0.41842105263157897,0.2657894736842105,0.3157894736842105,14,6,0.42857142857142855,1.1215248717962714,0.6837890779580531,0.23965522358527894
2002-03,E2_elo.csv,34,0.4137055837563452,0.26649746192893403,0.3197969543147208,13,4,0.3076923076923077,1.0294816990080649,0.6201168642483801,0.23862451612135957
2002-03,E2_elo.csv,35,0.4176904176904177,0.2628992628992629,0.3194103194103194,10,4,0.4,0.9729645059701045,0.5804936944986085,0.23197876232274267
2002-03,E2_elo.csv,36,0.4244604316546763,0.2589928057553957,0.31654676258992803,14,6,0.42857142857142855,0.9694173914302677,0.5766338624886319,0.22034869534998927
2002-03,E2_elo.csv,37,0.43387470997679817,0.2552204176334107,0.3109048723897912,12,2,0.16666666666666666,1.2165240420325807,0.7409978413122239,0.17474380162323278
2002-03,E2_elo.csv,38,0.4288939051918736,0.26636568848758463,0.3047404063205418,12,4,0.3333333333333333,1.130457791188006,0.687496496797436,0.21092527860014573
2002-03,E2_elo.csv,39,0.42637362637362636,0.2703296703296703,0.3032967032967033,12,7,0.5833333333333334,1.1082762416045682,0.6747003179970212,0.2433935112506541
2002-03,E2_elo.csv,40,0.42398286937901497,0.2698072805139186,0.30620985010706636,10,4,0.4,1.0008874594790562,0.5998551050259298,0.24051029625519854
2002-03,E2_elo.csv,41,0.4276729559748428,0.2662473794549266,0.3060796645702306,13,5,0.38461538461538464,1.160337373783165,0.7098374949330212,0.22957005987740534
2002-03,E2_elo.csv,42,0.42244897959183675,0.2693877551020408,0.3081632653061224,14,5,0.35714285714285715,1.0482227719706443,0.632003331945023,0.23029987505206165
2002-03,E2_elo.csv,43,0.4246031746031746,0.26785714285714285,0.30753968253968256,12,6,0.5,1.1330510112466754,0.6928461199294533,0.25251362118921644
2002-03,E2_elo.csv,44,0.42054263565891475,0.26744186046511625,0.312015503875969,12,5,0.4166666666666667,1.0539935761759163,0.6354636139655069,0.2238296977345111
2002-03,E2_elo.csv,45,0.42234848484848486,0.26704545454545453,0.3106060606060606,12,3,0.25,1.0529294626969554,0.6308898645546374,0.18272390094123048
2002-03,E2_elo.csv,46,0.42592592592592593,0.27037037037037037,0.3037037037037037,12,5,0.4166666666666667,1.0613495398899104,0.6393415637860084,0.2065775034293553
2002-03,E3_elo.csv,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,7,0.5833333333333334,1.0986122886681096,0.6666666666666669,0.1944444444444445
2002-03,E3_elo.csv,2,0.3333333333333333,0.5,0.16666666666666666,12,2,0.16666666666666666,1.0789817827253791,0.6666666666666669,0.2083333333333334
2002-03,E3_elo.csv,3,0.4166666666666667,0.4166666666666667,0.16666666666666666,12,4,0.3333333333333333,1.2572565423014646,0.75,0.2743055555555555
2002-03,E3_elo.csv,4,0.4166666666666667,0.3333333333333333,0.25,12,5,0.4166666666666667,1.0535828210291525,0.638888888888889,0.19444444444444442
2002-03,E3_elo.csv,5,0.4166666666666667,0.3541666666666667,0.22916666666666666,12,4,0.3333333333333333,1.0021947257294659,0.6015624999999999,0.2137586805555555
2002-03,E3_elo.csv,6,0.4666666666666667,0.31666666666666665,0.21666666666666667,12,4,0.3333333333333333,1.2750228054066517,0.7816666666666666,0.27958333333333335
2002-03,E3_elo.csv,7,0.4166666666666667,0.3194444444444444,0.2638888888888889,11,4,0.36363636363636365,1.0725037105071875,0.6483235129068462,0.22389695566778903
2002-03,E3_elo.csv,8,0.42168674698795183,0.3132530120481928,0.26506024096385544,12,4,0.3333333333333333,1.0647316157740054,0.6454008806309577,0.19582547055692648
2002-03,E3_elo.csv,9,0.42105263157894735,0.3263157894736842,0.25263157894736843,12,4,0.3333333333333333,0.9927038434281023,0.5896952908587259,0.241606648199446
2002-03,E3_elo.csv,10,0.45794392523364486,0.2897196261682243,0.2523364485981308,13,4,0.3076923076923077,1.1404777053168635,0.6973669181722286,0.22583766133421126
2002-03,E3_elo.csv,11,0.44166666666666665,0.3,0.25833333333333336,12,1,0.08333333333333333,1.1248923906175865,0.685138888888889,0.2309027777777778
2002-03,E3_elo.csv,12,0.4318181818181818,0.30303030303030304,0.26515151515151514,12,4,0.3333333333333333,1.1426308935444913,0.6945592286501377,0.2685376492194674
2002-03,E3_elo.csv,13,0.4236111111111111,0.2916666666666667,0.2847222222222222,12,2,0.16666666666666666,1.0515659462424258,0.6337770061728394,0.22227044753086422
2002-03,E3_elo.csv,14,0.42948717948717946,0.28846153846153844,0.28205128205128205,12,5,0.4166666666666667,1.1530496750124135,0.7051282051282052,0.24044625246548326
2002-03,E3_elo.csv,15,0.4166666666666667,0.2916666666666667,0.2916666666666667,12,4,0.3333333333333333,1.0835291213181606,0.6562500000000001,0.23350694444444445
2002-03,E3_elo.csv,16,0.4166666666666667,0.28888888888888886,0.29444444444444445,12,2,0.16666666666666666,1.0570035852504505,0.6372839506172839,0.1889506172839506
2002-03,E3_elo.csv,17,0.421875,0.296875,0.28125,11,3,0.2727272727272727,1.1112390641023067,0.6747602982954546,0.2563809481534091
2002-03,E3_elo.csv,18,0.4187192118226601,0.29064039408866993,0.29064039408866993,13,5,0.38461538461538464,1.0390687898982078,0.625057633041326,0.23808372704244965
2002-03,E3_elo.csv,19,0.42592592592592593,0.2824074074074074,0.2916666666666667,11,1,0.09090909090909091,1.1691631379400347,0.7174484037909964,0.27928494045392194
2002-03,E3_elo.csv,20,0.41409691629955947,0.2775330396475771,0.30837004405286345,12,5,0.4166666666666667,0.9729152062095312,0.5785415332466506,0.21368064584990978
2002-03,E3_elo.csv,21,0.4309623430962343,0.2719665271966527,0.29707112970711297,12,5,0.4166666666666667,1.1044827390183682,0.6729107216843775,0.26146688608392715
2002-03,E3_elo.csv,22,0.4262948207171315,0.26693227091633465,0.30677290836653387,12,3,0.25,1.1805407988959635,0.7202636995179971,0.18854925583191798
2002-03,E3_elo.csv,23,0.41825095057034223,0.2813688212927757,0.30038022813688214,11,6,0.5454545454545454,1.0760124042947825,0.6502413719230501,0.2060342323610551
2002-03,E3_elo.csv,24,0.4197080291970803,0.2846715328467153,0.2956204379562044,11,5,0.45454545454545453,1.1436783196087814,0.6976033982534061,0.190830867145535
2002-03,E3_elo.csv,25,0.41403508771929826,0.29473684210526313,0.2912280701754386,7,4,0.5714285714285714,1.0794365107433908,0.6533843380380776,0.22461064943059403
2002-03,E3_elo.csv,26,0.4143835616438356,0.2945205479452055,0.2910958904109589,12,4,0.3333333333333333,1.0830624953958912,0.6559782948645775,0.2161248201663852
2002-03,E3_elo.csv,27,0.4144736842105263,0.29605263157894735,0.2894736842105263,10,3,0.3,1.0198292602736407,0.6116516620498615,0.22121277700831024
2002-03,E3_elo.csv,28,0.42038216560509556,0.2929936305732484,0.28662420382165604,16,6,0.375,1.0272817653343114,0.6170128605622948,0.20089430605704087
2002-03,E3_elo.csv,29,0.42727272727272725,0.29393939393939394,0.2787878787878788,11,3,0.2727272727272727,1.0347883789675354,0.6216161616161617,0.23014233241505969
2002-03,E3_elo.csv,30,0.4310850439882698,0.2903225806451613,0.2785923753665689,10,2,0.2,1.0951347159048879,0.6638642598532863,0.24785304563944238
2002-03,E3_elo.csv,31,0.4301994301994302,0.28774928774928776,0.28205128205128205,15,5,0.3333333333333333,1.1169461110884966,0.6799977272911746,0.21369875244519118
2002-03,E3_elo.csv,32,0.4262295081967213,0.2923497267759563,0.2814207650273224,11,3,0.2727272727272727,1.0688193784629745,0.6458905095024416,0.22357918068076624
2002-03,E3_elo.csv,33,0.4270557029177719,0.2917771883289125,0.28116710875331563,11,6,0.5454545454545454,1.0619849376301504,0.641959704979919,0.1837661560976296
2002-03,E3_elo.csv,34,0.42783505154639173,0.2963917525773196,0.2757731958762887,12,4,0.3333333333333333,1.1543523353872598,0.7056187338363976,0.2410159156127112
2002-03,E3_elo.csv,35,0.4225,0.2975,0.28,13,4,0.3076923076923077,1.059771662670576,0.6404125000000002,0.19806850961538458
2002-03,E3_elo.csv,36,0.423728813559322,0.30024213075060535,0.27602905569007263,14,3,0.21428571428571427,1.153367401919334,0.7063124014328511,0.20820459755289647
2002-03,E3_elo.csv,37,0.4168618266978923,0.30679156908665106,0.27634660421545665,10,3,0.3,1.0903060088117456,0.6608899297423888,0.225421902165865
2002-03,E3_elo.csv,38,0.41647597254004576,0.30663615560640733,0.2768878718535469,13,5,0.38461538461538464,1.0721853716570924,0.6477885859041963,0.23225900136026917
2002-03,E3_elo.csv,39,0.4177777777777778,0.30444444444444446,0.2777777777777778,13,3,0.23076923076923078,1.0573103611701407,0.63908603988604,0.19798613485280145
2002-03,E3_elo.csv,40,0.4190064794816415,0.30669546436285094,0.27429805615550756,12,2,0.16666666666666666,1.0704936993995569,0.6486836560634545,0.19676721758587604
2002-03,E3_elo.csv,41,0.4189473684210526,0.3094736842105263,0.27157894736842103,12,4,0.3333333333333333,1.1768285869387223,0.7211863342566943,0.2333202216066482
2002-03,E3_elo.csv,42,0.4127310061601643,0.31211498973305957,0.2751540041067762,14,4,0.2857142857142857,1.0516801345360631,0.6344668027560816,0.21484408646516678
2002-03,E3_elo.csv,43,0.4151696606786427,0.31137724550898205,0.27345309381237526,13,4,0.3076923076923077,1.0296765358408204,0.6169371681939361,0.24548124693343237
2002-03,E3_elo.csv,44,0.42023346303501946,0.30544747081712065,0.27431906614785995,11,3,0.2727272727272727,1.0895084983429344,0.6620890275676873,0.1959624672591561
2002-03,E3_elo.csv,45,0.41904761904761906,0.30857142857142855,0.2723809523809524,15,7,0.4666666666666667,1.0912048244904062,0.6585324263038548,0.2688961451247165
2002-03,E3_elo.csv,46,0.4203703703703704,0.30185185185185187,0.2777777777777778,12,6,0.5,1.115123968763513,0.6783196159122085,0.2275531550068587
2002-03,F1_elo.csv,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,3,0.3,1.0986122886681096,0.6666666666666669,0.21111111111111117
2002-03,F1_elo.csv,2,0.2,0.4,0.4,10,6,0.6,1.1935496040981328,0.7200000000000002,0.24
2002-03,F1_elo.csv,3,0.3,0.4,0.3,10,4,0.4,1.1176681825904016,0.68,0.22999999999999998
2002-03,F1_elo.csv,4,0.3,0.36666666666666664,0.3333333333333333,10,7,0.7,1.1322305105361576,0.6888888888888888,0.25055555555555553
2002-03,F1_elo.csv,5,0.35,0.325,0.325,10,4,0.4,1.0868761105755387,0.6587500000000001,0.18906249999999997
2002-03,F1_elo.csv,6,0.38,0.36,0.26,10,4,0.4,1.0217531548132786,0.6175999999999999,0.202
2002-03,F1_elo.csv,7,0.4166666666666667,0.35,0.23333333333333334,10,3,0.3,1.0031919417371054,0.6072222222222222,0.1823611111111111
2002-03,F1_elo.csv,8,0.42857142857142855,0.35714285714285715,0.21428571428571427,9,1,0.1111111111111111,1.098604871328736,0.6587301587301587,0.24971655328798187
2002-03,F1_elo.csv,9,0.4430379746835443,0.3291139240506329,0.22784810126582278,10,3,0.3,1.036270508736637,0.6248678096458902,0.20701009453613203
2002-03,F1_elo.csv,10,0.449438202247191,0.3258426966292135,0.2247191011235955,10,3,0.3,1.002703076555685,0.5991162731978286,0.21163994445145815
2002-03,F1_elo.csv,11,0.46464646464646464,0.31313131313131315,0.2222222222222222,10,5,0.5,1.0323944998728356,0.62191613100704,0.20587184981124373
2002-03,F1_elo.csv,12,0.46788990825688076,0.3119266055045872,0.22018348623853212,10,3,0.3,1.0724626532233599,0.6527733355778131,0.20250820637993433
2002-03,F1_elo.csv,13,0.46218487394957986,0.31932773109243695,0.2184873949579832,10,3,0.3,0.9946127828025915,0.6019772614928324,0.17773462326106912
2002-03,F1_elo.csv,14,0.46511627906976744,0.32558139534883723,0.20930232558139536,10,3,0.3,0.9965043701708722,0.594050838290968,0.20914007571660354
2002-03,F1_elo.csv,15,0.4748201438848921,0.31654676258992803,0.20863309352517986,10,4,0.4,1.1131663971487011,0.674219760881942,0.23197298276486725
