Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA,EloHome,EloAway
SP1,10/02/02,Malaga,Alaves,1,0,H,0,0,D,2.25,3.1,2.85,2.3,2.9,2.8,2.25,3.2,2.75,2.25,3.2,2.8,2.375,3.1,2.6,2.37,3.1,2.62,1675.77,1678.0
SP1,10/02/02,Osasuna,Vallecano,1,0,H,0,0,D,1.95,3.15,3.5,2.0,3.0,3.3,1.91,3.2,3.5,1.833,3.1,4.0,1.909,3.2,3.5,,,,1655.12,1612.01
SP1,10/02/02,Real Madrid,Las Palmas,7,0,H,3,0,H,1.23,4.7,11.0,1.25,4.5,9.0,1.3,4.0,9.0,1.286,4.333,9.0,1.25,5.0,8.0,1.25,4.5,10.0,1792.85,1640.39
SP1,10/02/02,Sociedad,Zaragoza,3,1,H,2,0,H,1.85,3.2,3.8,1.9,3.1,3.5,1.91,3.2,3.5,1.909,3.2,3.5,2.0,3.2,3.2,2.0,3.2,3.2,1610.74,1635.49
SP1,10/02/02,Tenerife,Sevilla,1,1,D,0,1,A,2.4,3.1,2.65,2.5,3.0,2.5,2.25,3.2,2.75,2.4,3.1,2.625,2.375,3.1,2.6,2.4,3.1,2.6,1594.79,1673.73
SP1,16/02/02,Ath Bilbao,Real Madrid,2,1,H,2,0,H,3.0,3.2,2.12,2.7,3.0,2.3,2.87,3.0,2.25,3.0,3.1,2.2,3.0,3.0,2.2,2.75,3.1,2.3,1685.26,1797.59
SP1,16/02/02,Barcelona,La Coruna,3,2,H,1,1,D,1.7,3.3,4.42,1.7,3.2,4.2,1.73,3.2,4.33,1.7,3.25,4.5,1.8,3.25,3.75,1.72,3.2,4.33,1736.69,1756.87
SP1,16/02/02,Villarreal,Valencia,1,1,D,0,0,D,2.82,3.05,2.3,2.8,2.9,2.3,2.8,2.87,2.37,2.7,3.0,2.4,2.7,3.0,2.375,2.62,3.1,2.37,1653.35,1770.93
SP1,17/02/02,Alaves,Betis,0,1,A,0,1,A,2.1,3.1,3.15,2.1,2.9,3.2,2.1,3.2,3.0,2.1,3.1,3.1,2.1,3.1,3.1,2.0,3.2,3.2,1668.93,1701.04
SP1,17/02/02,Celta,Malaga,0,0,D,0,0,D,1.5,3.55,5.95,1.55,3.5,4.8,1.57,3.25,5.5,1.533,3.4,5.75,1.533,3.4,5.5,1.53,3.4,5.5,1752.24,1684.84
SP1,17/02/02,Las Palmas,Valladolid,1,1,D,0,0,D,2.04,3.15,3.25,1.9,3.1,3.5,2.0,3.0,3.4,2.2,3.0,3.0,2.0,3.2,3.2,1.9,3.0,3.75,1635.65,1670.26
SP1,17/02/02,Osasuna,Espanol,1,1,D,0,1,A,2.05,3.15,3.2,2.0,3.0,3.3,1.83,3.2,3.75,1.95,3.1,3.5,1.909,3.2,3.5,,,,1662.74,1668.97
SP1,17/02/02,Vallecano,Tenerife,2,0,H,0,0,D,1.85,3.25,3.72,1.8,3.1,3.8,1.8,3.2,4.0,1.833,3.2,3.8,1.8,3.25,3.75,1.83,3.2,3.75,1604.39,1594.03
SP1,17/02/02,Sevilla,Sociedad,0,1,A,0,0,D,1.85,3.15,3.9,1.65,3.3,4.4,1.73,3.2,4.33,1.75,3.2,4.2,1.727,3.2,4.333,1.8,3.4,3.6,1674.49,1620.57
SP1,17/02/02,Zaragoza,Mallorca,1,0,H,0,0,D,2.15,3.1,3.05,2.0,3.0,3.3,2.0,3.2,3.2,2.1,3.1,3.1,2.2,3.2,2.8,2.2,3.1,2.87,1625.66,1692.35
SP1,23/02/02,La Coruna,Zaragoza,1,0,H,1,0,H,1.43,3.8,6.5,1.4,3.9,6.0,1.4,3.75,7.0,1.444,3.6,7.0,1.4,3.75,7.0,1.4,3.6,7.5,1747.19,1636.97
SP1,23/02/02,Real Madrid,Alaves,3,1,H,1,1,D,1.35,4.1,7.75,1.35,4.0,7.0,1.36,3.75,8.0,1.364,3.75,8.5,1.364,4.0,7.0,1.33,4.0,8.0,1784.65,1654.02
SP1,23/02/02,Valencia,Barcelona,2,0,H,1,0,H,2.2,3.15,2.9,2.3,2.9,2.8,2.25,3.2,2.75,2.3,3.0,2.875,2.3,3.1,2.7,2.25,3.0,2.87,1770.3,1746.37
SP1,24/02/02,Betis,Celta,4,1,H,2,0,H,2.25,3.0,3.0,2.2,2.9,3.0,2.2,3.0,3.0,2.2,3.0,3.1,2.25,3.0,2.875,2.2,2.87,3.1,1715.95,1746.64
SP1,24/02/02,Espanol,Las Palmas,3,1,H,0,1,A,1.67,3.3,4.65,1.7,3.2,4.2,1.67,3.2,5.0,1.667,3.2,5.0,1.727,3.2,4.333,1.61,3.1,5.5,1672.26,1633.32
SP1,24/02/02,Malaga,Villarreal,2,1,H,1,0,H,1.85,3.2,3.85,1.9,3.1,3.5,1.8,3.0,4.33,1.85,3.1,4.0,1.833,3.2,3.75,1.9,3.1,3.6,1690.44,1653.98
SP1,24/02/02,Mallorca,Sevilla,0,4,A,0,1,A,1.7,3.25,4.4,1.9,3.1,3.5,1.8,3.2,4.0,1.75,3.1,4.5,2.0,3.2,3.2,1.8,3.25,3.8,1681.04,1656.79
SP1,24/02/02,Sociedad,Vallecano,2,2,D,1,0,H,1.72,3.25,4.4,1.75,3.2,4.0,1.67,3.25,4.5,1.667,3.25,4.75,1.727,3.2,4.333,1.72,3.2,4.33,1638.27,1613.05
SP1,24/02/02,Tenerife,Osasuna,3,1,H,1,0,H,2.3,3.1,2.8,2.3,2.9,2.8,2.25,3.0,2.87,2.3,3.0,2.875,2.3,3.1,2.7,,,,1585.37,1659.45
SP1,24/02/02,Valladolid,Ath Bilbao,2,0,H,0,0,D,2.3,3.1,2.85,2.4,3.0,2.6,2.2,3.0,3.0,2.3,3.1,2.8,2.375,3.1,2.6,2.3,3.2,2.62,1672.59,1698.2
SP1,02/03/02,Celta,Real Madrid,0,1,A,0,0,D,2.8,3.05,2.32,2.6,3.0,2.4,2.6,3.2,2.37,2.8,3.1,2.3,2.6,3.1,2.375,2.6,3.1,2.4,1736.6,1789.89
SP1,02/03/02,Sevilla,La Coruna,0,1,A,0,0,D,2.45,3.0,2.65,2.5,3.0,2.5,2.5,2.87,2.62,2.5,3.1,2.5,2.5,3.1,2.5,2.37,3.1,2.62,1673.58,1752.93
SP1,02/03/02,Villarreal,Betis,1,1,D,1,1,D,2.45,3.0,2.67,2.3,2.9,2.8,2.37,3.2,2.6,2.5,3.0,2.6,2.375,3.1,2.6,2.4,2.9,2.75,1646.15,1725.99
SP1,03/03/02,Alaves,Valladolid,3,1,H,1,1,D,1.9,3.2,3.6,1.9,3.1,3.5,1.83,3.2,3.75,1.909,3.2,3.6,2.1,3.1,3.1,1.9,3.2,3.5,1648.78,1682.45
SP1,03/03/02,Ath Bilbao,Las Palmas,3,1,H,1,0,H,1.57,3.5,5.25,1.55,3.5,4.8,1.57,3.25,5.5,1.533,3.4,6.0,1.533,3.4,5.5,1.5,3.3,6.5,1688.34,1625.57
SP1,03/03/02,Barcelona,Malaga,5,1,H,3,0,H,1.35,4.2,7.5,1.35,4.0,7.0,1.4,3.6,7.5,1.4,3.75,7.5,1.333,4.0,8.0,1.36,3.75,8.0,1738.15,1698.27
SP1,03/03/02,Osasuna,Sociedad,1,1,D,0,0,D,2.1,3.05,3.2,2.1,2.9,3.2,2.0,3.0,3.4,2.1,3.0,3.25,2.0,3.2,3.2,,,,1647.88,1633.95
SP1,03/03/02,Vallecano,Mallorca,0,2,A,0,1,A,2.05,3.05,3.32,1.9,3.1,3.5,1.83,3.2,3.75,1.95,3.2,3.5,2.0,3.2,3.2,1.9,3.25,3.4,1617.37,1664.25
SP1,03/03/02,Tenerife,Espanol,1,1,D,1,1,D,2.25,3.1,2.9,2.1,2.9,3.2,2.25,3.0,2.87,2.3,3.0,2.875,2.375,3.1,2.6,2.25,3.1,2.8,1596.94,1680.01
SP1,03/03/02,Zaragoza,Valencia,0,1,A,0,1,A,2.8,3.0,2.35,2.5,3.0,2.5,2.8,2.87,2.37,2.875,3.0,2.3,2.875,2.9,2.3,2.87,2.9,2.3,1631.23,1778.52
SP1,09/03/02,Betis,Barcelona,2,1,H,1,0,H,2.47,3.1,2.57,2.5,3.0,2.5,2.37,3.2,2.62,2.5,3.1,2.5,2.5,3.1,2.5,2.4,3.1,2.6,1726.71,1745.87
SP1,09/03/02,La Coruna,Vallecano,1,1,D,1,1,D,1.35,4.1,7.55,1.3,4.2,8.0,1.36,3.75,8.0,1.364,3.75,8.5,1.333,4.333,7.0,1.36,4.0,7.0,1766.17,1602.97
SP1,09/03/02,Las Palmas,Alaves,2,1,H,1,1,D,2.3,3.1,2.8,2.2,3.0,2.9,2.2,3.25,2.75,2.375,3.0,2.75,2.3,3.0,2.8,2.37,3.1,2.62,1618.53,1658.92
SP1,09/03/02,Real Madrid,Villarreal,3,0,H,1,0,H,1.25,5.0,8.6,1.25,4.5,9.0,1.25,4.5,10.0,1.25,4.5,10.0,1.25,4.5,10.0,1.28,4.33,8.5,1804.06,1645.43
SP1,10/03/02,Espanol,Ath Bilbao,2,0,H,1,0,H,2.25,3.1,2.9,2.3,2.9,2.8,2.2,3.0,3.0,2.2,3.1,3.0,2.25,3.2,2.75,2.2,3.1,2.87,1680.62,1695.38
SP1,10/03/02,Malaga,Zaragoza,2,1,H,2,0,H,1.85,3.2,3.8,1.85,3.1,3.6,1.67,3.25,4.5,1.85,3.1,4.0,1.833,3.2,3.75,1.9,3.1,3.6,1690.55,1620.42
SP1,10/03/02,Mallorca,Osasuna,4,2,H,2,1,H,1.75,3.3,4.1,1.8,3.1,3.8,1.73,3.2,4.33,1.75,3.25,4.2,1.8,3.25,3.8,,,,1678.65,1643.92
SP1,10/03/02,Sociedad,Tenerife,0,2,A,0,1,A,1.67,3.4,4.5,1.7,3.2,4.2,1.67,3.25,4.5,1.7,3.25,4.5,1.727,3.2,4.333,1.66,3.3,4.5,1637.91,1596.33
SP1,10/03/02,Valencia,Sevilla,2,0,H,0,0,D,1.45,3.7,6.4,1.5,3.5,5.4,1.4,3.75,7.0,1.444,3.6,7.0,1.4,3.75,7.0,1.44,3.5,7.0,1789.33,1660.34
SP1,10/03/02,Valladolid,Celta,2,4,A,1,2,A,2.25,3.1,2.9,2.3,2.9,2.8,2.2,3.0,3.0,2.375,3.0,2.75,2.25,3.0,2.875,2.2,3.1,2.87,1672.31,1722.43
SP1,16/03/02,Barcelona,Real Madrid,1,1,D,0,1,A,2.25,3.05,2.9,2.0,3.1,3.2,2.37,3.2,2.6,2.3,3.1,2.8,2.3,3.1,2.7,2.25,3.0,2.87,1736.23,1808.66
SP1,16/03/02,Osasuna,La Coruna,1,3,A,0,3,A,3.1,3.1,2.1,2.9,3.0,2.2,3.4,3.0,2.0,3.1,3.1,2.1,2.875,3.0,2.25,,,,1636.04,1758.17
SP1,17/03/02,Alaves,Ath Bilbao,2,3,A,2,2,D,2.25,3.1,2.9,2.4,3.0,2.6,2.2,3.0,3.0,2.25,3.2,2.8,2.25,3.2,2.7,2.25,3.0,2.87,1648.54,1685.89
SP1,17/03/02,Celta,Las Palmas,3,2,H,2,0,H,1.45,3.7,6.4,1.4,3.9,6.0,1.4,3.75,7.0,1.444,3.6,7.0,1.444,3.6,6.5,1.4,3.6,7.5,1736.71,1628.91
SP1,17/03/02,Sociedad,Espanol,1,0,H,1,0,H,2.0,3.2,3.3,2.0,3.0,3.3,2.0,3.2,3.2,1.95,3.1,3.5,2.2,3.0,3.0,2.2,3.0,3.0,1620.58,1690.11
SP1,17/03/02,Vallecano,Valencia,2,1,H,1,1,D,3.2,3.1,2.1,3.2,3.1,2.0,3.4,3.0,2.0,3.5,3.0,2.0,3.2,3.0,2.1,3.2,3.0,2.1,1610.97,1794.61
SP1,17/03/02,Sevilla,Malaga,0,2,A,0,0,D,1.95,3.1,3.6,2.0,3.0,3.3,1.83,3.2,3.75,1.909,3.1,3.75,1.909,3.1,3.6,1.9,3.1,3.6,1655.06,1697.38
SP1,17/03/02,Tenerife,Mallorca,0,0,D,0,0,D,2.25,3.1,2.9,2.2,3.0,2.9,2.2,3.2,2.8,2.3,3.1,2.8,2.25,3.1,2.8,2.2,3.2,2.8,1613.66,1686.53
SP1,17/03/02,Villarreal,Valladolid,2,2,D,0,2,A,2.0,3.1,3.4,1.9,3.1,3.5,2.0,3.2,3.2,1.95,3.1,3.4,2.0,3.2,3.2,2.0,3.1,3.3,1640.83,1658.03
SP1,17/03/02,Zaragoza,Betis,1,1,D,1,0,H,2.47,3.0,2.67,2.4,2.9,2.7,2.37,2.87,2.8,2.5,3.0,2.6,2.5,2.9,2.6,2.5,2.9,2.62,1613.59,1736.35
SP1,23/03/02,Betis,Sevilla,0,0,D,0,0,D,1.9,3.2,3.6,1.9,3.1,3.5,1.83,3.0,4.0,1.8,3.2,4.0,1.833,3.0,4.0,1.9,2.87,4.0,1735.53,1640.5
SP1,23/03/02,Las Palmas,Villarreal,3,2,H,2,2,D,2.0,3.1,3.45,1.9,3.0,3.6,1.91,3.0,3.75,2.0,3.0,3.5,2.0,3.0,3.4,1.9,3.0,3.75,1623.11,1637.91
SP1,23/03/02,Malaga,Vallecano,0,0,D,0,0,D,1.7,3.3,4.45,1.8,3.1,3.8,1.67,3.25,4.5,1.727,3.2,4.5,1.727,3.2,4.333,1.61,3.25,5.0,1711.94,1626.42
SP1,24/03/02,Ath Bilbao,Celta,1,6,A,1,2,A,2.1,3.0,3.25,2.2,2.9,3.0,2.0,3.2,3.2,2.2,3.0,3.1,2.2,3.0,3.0,2.2,3.2,2.8,1700.62,1742.51
SP1,24/03/02,La Coruna,Tenerife,3,1,H,0,1,A,1.32,4.3,8.0,1.3,4.2,8.0,1.33,4.0,8.0,1.333,4.2,7.5,1.3,4.333,8.0,1.28,4.5,8.0,1769.87,1612.69
SP1,24/03/02,Espanol,Alaves,1,2,A,1,0,H,1.7,3.4,4.25,1.9,3.1,3.5,1.73,3.4,4.0,1.667,3.2,4.75,1.8,3.25,3.75,1.66,3.3,4.5,1678.7,1633.81
SP1,24/03/02,Mallorca,Sociedad,0,2,A,0,0,D,1.8,3.3,3.9,1.85,3.1,3.6,1.8,3.25,3.75,1.8,3.25,4.0,1.833,3.2,3.75,1.8,3.25,3.8,1687.5,1631.99
SP1,24/03/02,Real Madrid,Zaragoza,3,1,H,1,0,H,1.23,5.0,9.6,1.2,5.0,10.0,1.2,5.0,11.0,1.25,4.5,11.0,1.25,4.5,10.0,1.22,5.0,9.5,1809.65,1614.41
SP1,24/03/02,Valencia,Osasuna,2,1,H,0,0,D,1.32,4.3,8.0,1.3,4.2,8.0,1.33,4.0,8.0,1.364,4.0,7.5,1.3,4.333,8.0,1.36,3.75,8.0,1779.16,1624.34
SP1,24/03/02,Valladolid,Barcelona,1,2,A,1,2,A,2.65,3.15,2.35,2.7,3.0,2.3,2.8,3.2,2.2,3.0,3.1,2.2,2.8,3.1,2.25,2.6,3.1,2.4,1660.95,1735.24
SP1,30/03/02,Barcelona,Las Palmas,1,1,D,1,0,H,1.3,4.7,7.5,1.25,4.5,9.0,1.33,3.75,9.0,1.286,4.333,8.5,1.25,4.5,10.0,1.3,4.33,8.0,1748.66,1632.6
SP1,30/03/02,Celta,Alaves,3,1,H,0,0,D,1.6,3.45,5.0,1.6,3.4,4.6,1.57,3.5,5.0,1.571,3.4,5.25,1.615,3.25,5.0,1.61,3.3,5.0,1757.08,1651.24
SP1,30/03/02,Sociedad,La Coruna,1,1,D,1,0,H,2.87,3.1,2.25,2.8,2.9,2.3,2.87,3.0,2.25,2.875,3.1,2.2,2.7,3.2,2.25,2.87,3.1,2.2,1649.74,1774.5
SP1,30/03/02,Sevilla,Real Madrid,0,1,A,0,1,A,3.85,3.25,1.82,3.5,3.1,1.8,4.0,3.2,1.8,3.9,3.2,1.8,3.75,3.2,1.833,3.5,3.2,1.9,1646.86,1813.51
SP1,30/03/02,Tenerife,Valencia,0,1,A,0,0,D,3.2,3.1,2.08,3.2,2.9,2.1,3.0,3.2,2.1,3.2,3.1,2.05,3.2,3.0,2.1,3.2,3.0,2.1,1608.06,1783.85
SP1,31/03/02,Mallorca,Espanol,2,1,H,1,1,D,1.87,3.15,3.75,1.85,3.1,3.6,1.83,3.2,3.75,1.833,3.2,3.75,1.909,3.2,3.5,1.83,3.3,3.75,1669.75,1661.27
SP1,31/03/02,Osasuna,Malaga,0,2,A,0,0,D,2.1,3.05,3.2,2.1,2.9,3.2,2.1,3.0,3.2,2.1,3.1,3.1,2.1,3.0,3.2,2.3,3.0,2.8,1619.65,1705.83
SP1,31/03/02,Vallecano,Betis,0,0,D,0,0,D,2.4,2.95,2.75,2.5,3.0,2.5,2.37,3.0,2.75,2.5,3.0,2.6,2.5,3.1,2.5,2.5,2.9,2.62,1632.53,1729.17
SP1,31/03/02,Villarreal,Ath Bilbao,5,2,H,5,0,H,2.25,3.2,2.8,2.3,2.9,2.8,2.25,3.2,2.75,2.3,3.1,2.7,2.3,3.1,2.7,2.4,3.1,2.6,1628.42,1686.05
SP1,31/03/02,Zaragoza,Valladolid,0,0,D,0,0,D,1.95,3.25,3.35,1.85,3.1,3.6,1.91,3.2,3.5,1.9,3.2,3.5,2.0,3.2,3.2,2.1,3.1,3.1,1610.55,1647.53
SP1,06/04/02,Ath Bilbao,Barcelona,0,2,A,0,1,A,2.75,3.0,2.4,2.7,3.0,2.3,2.62,2.87,2.5,2.75,3.2,2.25,2.8,3.0,2.3,2.75,3.1,2.3,1675.07,1741.75
SP1,06/04/02,La Coruna,Mallorca,5,0,H,4,0,H,1.41,3.8,6.9,1.45,3.8,5.4,1.44,3.5,7.0,1.48,3.6,6.0,1.4,3.75,7.0,1.44,3.5,7.0,1773.61,1678.47
SP1,06/04/02,Las Palmas,Zaragoza,1,1,D,0,0,D,1.9,3.15,3.65,1.8,3.1,3.8,1.8,3.2,4.0,1.85,3.2,3.75,1.833,3.25,3.75,1.72,3.1,4.5,1639.51,1608.31
SP1,06/04/02,Real Madrid,Vallecano,3,1,H,2,0,H,1.26,4.5,10.0,1.3,4.2,8.0,1.25,4.5,10.0,1.25,4.5,10.0,1.25,4.5,10.0,1.25,4.5,10.0,1823.64,1632.41
SP1,07/04/02,Alaves,Villarreal,2,1,H,1,1,D,1.85,3.15,3.9,1.85,3.1,3.6,1.8,3.25,3.75,1.85,3.2,3.8,1.909,3.2,3.5,1.8,3.1,4.0,1645.39,1639.4
SP1,07/04/02,Betis,Osasuna,0,0,D,0,0,D,1.5,3.6,5.8,1.55,3.5,4.8,1.5,3.4,6.0,1.5,3.5,6.0,1.444,3.6,6.5,1.44,3.5,7.0,1729.29,1606.65
SP1,07/04/02,Espanol,Celta,2,0,H,1,0,H,2.5,3.0,2.65,2.7,3.0,2.3,2.62,2.87,2.5,2.7,3.1,2.3,2.5,2.9,2.6,2.62,2.9,2.5,1652.55,1762.93
SP1,07/04/02,Malaga,Tenerife,2,0,H,0,0,D,1.7,3.3,4.5,1.65,3.3,4.4,1.61,3.25,5.0,1.615,3.4,5.0,1.615,3.25,5.0,1.57,3.3,5.5,1718.83,1598.24
SP1,07/04/02,Valencia,Sociedad,4,0,H,2,0,H,1.35,4.0,8.0,1.4,3.7,6.4,1.4,3.75,7.0,1.364,3.8,8.0,1.364,4.0,7.0,1.4,3.6,7.5,1793.67,1650.63
SP1,07/04/02,Valladolid,Sevilla,1,1,D,1,1,D,2.0,3.1,3.4,1.9,2.9,3.6,1.91,3.0,3.75,1.95,3.0,3.6,1.909,3.1,3.6,1.83,3.0,4.0,1649.77,1636.73
SP1,13/04/02,Mallorca,Valencia,1,1,D,1,0,H,3.05,3.15,2.1,2.7,3.0,2.3,2.87,3.0,2.25,2.8,3.1,2.25,3.1,3.1,2.1,3.1,3.1,2.1,1672.34,1798.62
SP1,14/04/02,Barcelona,Alaves,3,2,H,1,0,H,1.4,4.0,6.8,1.45,3.8,5.4,1.4,3.75,7.0,1.364,3.75,8.0,1.364,4.0,7.0,1.4,3.75,7.0,1755.45,1654.19
SP1,14/04/02,La Coruna,Espanol,3,1,H,3,0,H,1.35,4.1,6.85,1.35,4.0,7.0,1.36,3.75,8.0,1.333,4.0,9.0,1.333,4.333,7.0,1.33,4.0,8.0,1779.74,1665.42
SP1,14/04/02,Osasuna,Real Madrid,3,1,H,2,0,H,4.65,3.4,1.65,4.0,3.3,1.7,5.0,3.25,1.61,4.75,3.4,1.615,4.333,3.4,1.667,4.5,3.3,1.66,1613.72,1827.58
SP1,14/04/02,Sociedad,Malaga,2,1,H,1,1,D,2.05,3.1,3.3,2.1,3.0,3.1,1.91,3.0,3.75,1.95,3.1,3.6,2.1,3.2,3.0,2.1,3.0,3.2,1645.68,1724.31
SP1,14/04/02,Vallecano,Valladolid,1,0,H,1,0,H,1.8,3.33,3.85,1.75,3.2,4.0,1.83,3.2,3.75,1.75,3.1,4.333,1.909,3.2,3.5,1.9,3.1,3.6,1628.47,1645.84
SP1,14/04/02,Sevilla,Las Palmas,1,1,D,1,0,H,2.0,2.8,3.8,1.8,2.9,4.2,2.0,2.8,3.75,2.0,2.8,3.75,1.909,2.875,4.0,1.9,2.87,4.0,1640.66,1635.0
SP1,14/04/02,Tenerife,Betis,2,1,H,0,1,A,2.65,2.95,2.5,2.5,3.0,2.5,2.62,2.87,2.5,2.5,3.0,2.6,2.6,2.9,2.5,2.5,2.9,2.62,1592.76,1722.22
SP1,14/04/02,Villarreal,Celta,2,1,H,0,0,D,2.6,2.95,2.55,2.5,3.0,2.5,2.75,3.0,2.37,2.6,3.0,2.5,2.5,3.1,2.5,2.62,2.9,2.5,1630.6,1750.06
SP1,14/04/02,Zaragoza,Ath Bilbao,2,2,D,1,1,D,1.8,3.4,3.75,2.0,3.1,3.2,1.91,3.2,3.5,1.9,3.2,3.6,2.1,3.1,3.1,2.0,3.0,3.4,1612.82,1661.37
SP1,20/04/02,Celta,Barcelona,2,1,H,1,0,H,2.35,3.0,2.8,2.3,3.0,2.7,2.37,3.0,2.75,2.3,3.1,2.7,2.4,3.1,2.6,2.37,3.1,2.62,1736.86,1761.42
SP1,20/04/02,Las Palmas,Vallecano,0,2,A,0,0,D,1.88,2.8,3.85,1.9,3.1,3.5,1.91,2.75,4.33,1.909,3.0,3.75,1.833,2.875,4.333,1.9,2.87,4.0,1638.69,1638.05
SP1,20/04/02,Real Madrid,Tenerife,4,1,H,2,1,H,1.2,5.5,10.0,1.25,4.5,9.0,1.2,5.0,11.0,1.2,5.0,11.0,1.2,5.0,11.0,1.2,5.0,11.0,1811.12,1606.32
SP1,21/04/02,Alaves,Zaragoza,2,1,H,1,0,H,1.8,3.2,3.95,1.7,3.2,4.2,1.8,3.2,4.0,1.8,3.2,4.0,1.727,3.2,4.333,1.72,3.2,4.33,1648.22,1610.98
SP1,21/04/02,Ath Bilbao,Sevilla,0,1,A,0,0,D,1.86,3.15,3.85,1.8,3.0,4.0,1.8,2.87,4.5,1.909,3.1,3.75,1.8,3.0,4.333,1.66,3.1,5.0,1663.21,1636.97
SP1,21/04/02,Betis,Sociedad,3,0,H,1,0,H,1.7,3.25,4.65,1.75,3.2,4.0,1.73,3.2,4.33,1.667,3.3,4.5,1.615,3.25,5.0,1.8,2.87,4.5,1708.66,1657.41
SP1,21/04/02,Espanol,Villarreal,3,1,H,2,0,H,1.9,3.1,3.75,1.9,3.1,3.5,1.8,2.87,4.5,1.909,3.1,3.75,,,,1.72,3.2,4.33,1659.78,1643.8
SP1,21/04/02,Malaga,Mallorca,0,0,D,0,0,D,2.03,3.1,3.3,1.9,2.8,3.3,2.25,2.8,3.0,2.05,3.1,3.1,2.0,3.0,3.4,1.72,3.3,4.2,1712.58,1673.28
SP1,21/04/02,Valencia,La Coruna,1,0,H,0,0,D,2.0,3.0,3.5,2.0,2.9,3.4,1.91,3.2,3.5,2.0,3.1,3.5,1.909,3.2,3.5,1.8,3.1,4.0,1797.68,1785.38
SP1,21/04/02,Valladolid,Osasuna,1,0,H,0,0,D,2.07,2.7,3.85,2.1,2.6,3.4,2.2,2.75,3.25,2.1,2.75,3.4,1.909,2.875,4.0,1.9,2.87,4.0,1636.26,1630.18
SP1,27/04/02,Barcelona,Villarreal,4,1,H,0,1,A,1.31,4.35,8.3,1.35,4.0,7.0,1.3,4.333,8.0,,,,1.3,4.333,8.0,,,,1751.59,1635.32
SP1,27/04/02,Sociedad,Real Madrid,3,0,H,0,0,D,3.9,3.4,1.75,4.2,3.2,1.7,4.5,3.5,1.615,,,,4.5,3.5,1.615,,,,1650.03,1814.81
SP1,27/04/02,Valencia,Espanol,2,1,H,0,1,A,1.25,5.0,8.0,1.3,4.2,8.0,1.25,4.5,10.0,,,,1.286,4.5,8.0,,,,1806.27,1668.26
SP1,28/04/02,La Coruna,Malaga,2,2,D,1,1,D,1.33,4.25,8.0,1.4,3.9,6.0,1.3,4.333,8.0,,,,1.364,4.0,7.0,,,,1776.79,1707.82
SP1,28/04/02,Mallorca,Betis,1,3,A,0,1,A,2.0,3.1,3.4,1.9,3.1,3.5,1.909,3.0,3.75,,,,2.0,3.2,3.2,,,,1678.04,1716.04
SP1,28/04/02,Osasuna,Las Palmas,3,2,H,2,1,H,1.87,3.2,3.7,1.9,3.0,3.6,1.909,3.2,3.5,,,,1.909,3.0,3.75,,,,1621.38,1622.67
SP1,28/04/02,Vallecano,Ath Bilbao,4,2,H,1,0,H,1.75,3.25,4.2,1.7,3.2,4.2,1.727,3.4,4.0,,,,1.667,3.25,4.5,,,,1654.07,1646.36
SP1,28/04/02,Sevilla,Alaves,2,0,H,1,0,H,2.25,3.0,2.9,2.2,3.0,2.9,2.2,3.0,3.0,,,,2.2,2.875,3.1,,,,1653.82,1656.02
SP1,28/04/02,Tenerife,Valladolid,1,5,A,0,2,A,1.77,3.4,3.85,1.8,3.1,3.8,1.833,3.2,3.75,,,,1.833,3.2,3.75,,,,1602.63,1645.06
SP1,28/04/02,Zaragoza,Celta,0,1,A,0,0,D,2.5,3.1,2.5,2.7,3.0,2.3,2.5,3.25,2.4,,,,2.5,3.1,2.5,,,,1603.18,1746.69
SP1,05/05/02,Alaves,Vallecano,0,1,A,0,0,D,1.77,3.25,4.1,1.7,3.2,4.2,,,,1.667,3.1,5.0,,,,,,,1646.95,1662.81
SP1,05/05/02,Ath Bilbao,Osasuna,1,1,D,0,0,D,2.17,3.15,2.8,2.1,3.0,3.1,,,,2.2,3.1,2.875,,,,,,,1637.62,1630.42
SP1,05/05/02,Barcelona,Espanol,2,0,H,1,0,H,1.3,4.6,7.7,1.35,4.0,7.0,1.3,4.333,8.0,1.286,4.5,9.0,1.333,4.0,8.0,,,,1757.18,1663.19
SP1,05/05/02,Betis,La Coruna,0,3,A,0,1,A,2.35,3.0,2.8,2.3,2.9,2.8,,,,2.375,3.2,2.6,2.375,3.0,2.7,,,,1730.75,1771.15
SP1,05/05/02,Celta,Sevilla,1,2,A,1,2,A,1.36,4.0,7.5,1.3,4.2,8.0,1.3,4.333,8.0,1.364,4.0,7.0,,,,,,,1757.63,1662.89
SP1,05/05/02,Las Palmas,Tenerife,0,1,A,0,1,A,1.68,3.45,4.3,1.65,3.3,4.4,1.615,3.5,4.5,1.727,3.4,4.0,1.727,3.4,4.0,,,,1613.63,1588.08
SP1,05/05/02,Malaga,Valencia,0,2,A,0,2,A,3.4,3.0,2.05,2.9,3.0,2.2,3.75,3.0,1.909,3.4,2.875,2.1,3.75,3.0,1.909,,,,1713.46,1811.34
