Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA,EloHome,EloAway
I1,24/03/02,Torino,Fiorentina,1,0,H,1,0,H,1.6,3.5,4.85,1.65,3.3,4.4,1.57,3.5,5.0,1.615,3.4,5.0,1.571,3.5,5.0,1.57,3.75,4.5,1698.24,1612.15
I1,24/03/02,Venezia,Atalanta,0,1,A,0,0,D,3.65,3.25,1.87,,,,3.75,3.0,1.91,3.4,3.2,1.909,3.75,3.25,1.8,3.5,3.2,1.9,1572.88,1662.59
I1,30/03/02,Atalanta,Piacenza,1,1,D,1,0,H,1.9,2.75,4.5,2.0,2.8,3.6,1.83,2.87,4.33,1.909,2.875,4.0,1.8,3.0,4.333,1.83,2.8,4.5,1675.46,1654.0
I1,30/03/02,Fiorentina,Inter,0,1,A,0,0,D,6.3,4.1,1.4,5.4,3.8,1.45,6.5,3.6,1.44,6.0,3.6,1.444,6.0,3.75,1.444,6.0,3.75,1.44,1605.77,1842.1
I1,30/03/02,Juventus,Lazio,1,1,D,1,1,D,1.57,3.35,5.5,1.6,3.4,4.6,1.5,3.4,6.0,1.533,3.25,6.0,1.533,3.25,6.0,1.53,3.3,6.0,1887.13,1781.37
I1,30/03/02,Lecce,Venezia,2,1,H,1,0,H,1.4,3.85,7.0,1.45,3.8,5.4,1.36,3.75,8.0,1.4,3.6,7.0,1.364,4.0,7.0,1.4,3.75,7.0,1598.79,1560.01
I1,30/03/02,Milan,Parma,3,1,H,0,1,A,1.62,3.3,5.15,1.75,3.2,4.0,1.61,3.25,5.0,1.615,3.25,5.0,1.615,3.1,5.5,1.57,3.1,6.0,1754.86,1713.85
I1,30/03/02,Perugia,Chievo,2,2,D,1,1,D,2.05,3.0,3.35,2.1,2.9,3.2,2.2,2.8,3.2,2.05,2.875,3.4,2.2,2.875,3.1,2.1,2.75,3.5,1683.68,1712.11
I1,30/03/02,Roma,Bologna,3,1,H,2,0,H,1.47,3.55,6.5,1.45,3.5,6.0,1.5,3.25,6.5,1.5,3.4,6.0,1.444,3.6,6.5,1.44,3.3,7.5,1871.27,1731.86
I1,30/03/02,Udinese,Brescia,3,2,H,2,1,H,2.08,3.0,3.3,2.1,2.9,3.2,2.1,2.75,3.5,2.05,3.0,3.25,2.1,2.875,3.3,2.2,2.8,3.2,1632.6,1687.81
I1,30/03/02,Verona,Torino,0,1,A,0,1,A,2.0,2.95,3.6,2.0,2.9,3.4,1.91,2.87,4.0,2.0,2.8,3.75,1.909,2.875,4.0,1.9,2.87,4.0,1646.8,1704.62
I1,06/04/02,Torino,Bologna,1,1,D,1,0,H,2.6,2.3,3.2,2.4,2.4,3.2,2.37,2.5,3.25,2.5,2.625,3.0,2.3,2.8,3.0,2.25,2.75,3.2,1718.63,1726.83
I1,07/04/02,Brescia,Verona,0,0,D,0,0,D,1.85,3.0,4.15,1.8,3.1,3.8,1.8,3.0,4.33,1.8,3.0,4.2,1.833,3.0,4.0,1.9,2.75,4.2,1676.91,1632.79
I1,07/04/02,Chievo,Milan,1,1,D,1,1,D,2.62,2.9,2.57,2.8,2.8,2.4,2.5,2.87,2.62,2.625,2.9,2.5,2.5,2.9,2.6,2.62,2.9,2.5,1714.65,1762.55
I1,07/04/02,Inter,Atalanta,1,2,A,0,1,A,1.26,4.6,9.65,1.25,4.5,9.0,1.25,4.5,10.0,1.286,4.2,9.0,1.286,4.333,8.5,1.25,4.5,10.0,1849.93,1671.26
I1,07/04/02,Lazio,Lecce,1,0,H,0,0,D,1.33,4.25,7.75,1.4,3.7,6.4,1.33,4.0,8.0,1.333,4.0,8.0,1.333,4.333,7.0,1.3,4.33,8.0,1788.01,1606.55
I1,07/04/02,Parma,Udinese,2,0,H,1,0,H,1.7,3.1,4.7,1.75,3.2,4.0,1.67,3.25,4.5,1.727,3.2,4.333,1.8,3.1,4.0,1.72,2.87,5.0,1706.16,1643.5
I1,07/04/02,Perugia,Juventus,0,4,A,0,2,A,3.55,3.0,2.0,3.2,3.1,2.0,3.75,3.0,1.91,4.0,2.875,1.85,3.75,3.0,1.909,3.75,2.8,2.0,1681.14,1880.49
I1,07/04/02,Piacenza,Fiorentina,3,0,H,3,0,H,1.5,3.6,5.8,1.4,3.9,6.0,,,,1.364,3.8,7.0,1.4,4.0,6.5,1.3,4.5,7.5,1658.2,1597.94
I1,07/04/02,Venezia,Roma,2,2,D,0,0,D,8.0,4.5,1.3,7.0,4.0,1.35,,,,8.5,5.0,1.222,,,,9.0,5.5,1.2,1552.25,1876.3
I1,14/04/02,Atalanta,Torino,1,1,D,1,0,H,2.3,2.0,5.2,2.0,2.4,4.0,2.2,2.37,4.0,,,,,,,,,,1692.07,1715.4
I1,14/04/02,Bologna,Piacenza,1,2,A,0,1,A,1.65,3.15,5.3,1.65,3.3,4.4,1.61,3.0,6.0,1.6,3.0,6.0,1.615,2.875,6.5,1.57,2.87,7.0,1730.06,1665.31
I1,14/04/02,Fiorentina,Lazio,0,1,A,0,1,A,7.0,4.0,1.35,,,,5.0,3.5,1.57,6.5,3.8,1.4,,,,6.0,3.75,1.44,1590.83,1792.14
I1,14/04/02,Inter,Brescia,2,1,H,0,1,A,1.27,4.75,8.5,1.3,4.2,8.0,1.28,4.33,9.0,1.286,4.5,8.0,1.25,4.5,10.0,,,,1829.12,1672.0
I1,14/04/02,Juventus,Milan,1,0,H,0,0,D,1.6,3.0,5.4,1.7,3.2,4.2,1.61,3.25,5.0,1.615,3.25,5.0,1.615,3.25,5.0,,,,1889.51,1764.41
I1,14/04/02,Lecce,Chievo,2,3,A,2,1,H,3.65,3.2,1.85,,,,3.75,3.0,1.91,3.5,3.4,1.833,,,,3.5,3.4,1.83,1602.42,1712.79
I1,14/04/02,Roma,Parma,3,1,H,2,1,H,1.35,4.2,7.3,1.4,3.7,6.4,1.4,3.75,7.0,1.364,4.0,7.0,1.364,4.0,7.0,1.4,3.6,7.5,1869.2,1713.2
I1,14/04/02,Venezia,Perugia,0,2,A,0,2,A,4.4,3.3,1.65,,,,5.0,2.87,1.73,4.5,3.3,1.667,,,,5.5,3.1,1.61,1559.35,1672.12
I1,14/04/02,Verona,Udinese,1,0,H,1,0,H,2.05,2.95,3.45,1.9,3.0,3.6,2.0,3.0,3.4,2.05,2.9,3.4,2.0,3.0,3.4,2.0,3.0,3.4,1637.7,1636.46
I1,21/04/02,Brescia,Fiorentina,3,0,H,1,0,H,,,,1.1,6.5,13.0,,,,1.167,5.5,11.0,,,,1.2,5.0,11.0,1667.36,1581.88
I1,21/04/02,Chievo,Inter,2,2,D,1,0,H,3.15,3.05,2.1,3.0,2.9,2.2,,,,3.3,3.1,2.0,3.3,3.1,2.0,3.3,3.1,2.0,1724.92,1833.76
I1,21/04/02,Lazio,Verona,5,4,H,3,1,H,1.33,4.2,7.5,1.35,4.0,7.0,,,,1.286,4.333,9.0,1.3,4.333,8.0,1.33,4.0,8.0,1801.09,1646.66
I1,21/04/02,Milan,Roma,0,0,D,0,0,D,2.5,2.95,2.6,2.3,2.9,2.8,,,,2.6,3.0,2.5,2.5,2.9,2.6,2.5,2.9,2.62,1759.04,1873.86
I1,21/04/02,Parma,Atalanta,1,1,D,0,1,A,1.35,3.8,8.0,1.35,4.0,7.0,,,,1.4,3.4,8.0,,,,1.4,3.4,8.5,1708.54,1689.36
I1,21/04/02,Perugia,Bologna,1,0,H,0,0,D,,,,2.4,2.7,2.9,,,,2.5,2.8,2.7,2.5,2.7,2.8,2.5,2.75,2.75,1684.16,1712.04
I1,21/04/02,Piacenza,Juventus,0,1,A,0,0,D,5.25,3.5,1.55,4.2,3.2,1.7,,,,5.0,3.4,1.571,5.0,3.5,1.571,5.0,3.5,1.57,1683.33,1894.88
I1,21/04/02,Torino,Lecce,1,1,D,0,1,A,,,,1.45,3.5,6.0,,,,1.3,4.0,8.0,,,,1.44,3.4,7.0,1718.11,1590.29
I1,21/04/02,Udinese,Venezia,1,0,H,1,0,H,,,,1.2,4.7,9.0,,,,1.167,5.0,11.0,,,,1.1,6.5,15.0,1627.5,1547.31
I1,28/04/02,Atalanta,Perugia,2,1,H,1,1,D,,,,1.9,2.4,4.0,,,,,,,,,,,,,1693.49,1694.1
I1,28/04/02,Bologna,Lazio,2,0,H,0,0,D,2.7,3.0,2.35,2.5,3.0,2.5,,,,,,,2.5,2.9,2.6,,,,1702.1,1805.78
I1,28/04/02,Fiorentina,Parma,1,2,A,1,0,H,,,,,,,,,,,,,,,,,,,1575.48,1704.41
I1,28/04/02,Inter,Piacenza,3,1,H,1,1,D,1.25,5.0,9.0,1.35,4.0,7.0,,,,,,,1.25,4.5,10.0,,,,1833.44,1674.71
I1,28/04/02,Juventus,Brescia,5,0,H,1,0,H,1.25,5.0,9.0,1.25,4.5,9.0,,,,,,,1.25,4.5,10.0,,,,1903.5,1673.76
I1,28/04/02,Lecce,Udinese,1,2,A,0,0,D,,,,,,,,,,,,,,,,,,,1597.48,1634.04
I1,28/04/02,Roma,Chievo,5,0,H,2,0,H,1.4,3.85,7.0,1.5,3.5,5.4,,,,,,,1.4,3.75,7.0,,,,1873.33,1725.24
I1,28/04/02,Venezia,Torino,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,,1540.77,1710.92
I1,28/04/02,Verona,Milan,1,2,A,1,0,H,2.85,3.0,2.28,2.8,2.9,2.3,,,,,,,2.875,3.0,2.25,,,,1641.97,1759.57
I1,05/05/02,Brescia,Bologna,3,0,H,0,0,D,1.6,4.25,3.6,1.75,3.5,3.2,,,,1.7,3.75,3.5,,,,1.66,4.0,3.6,1670.5,1714.73
I1,05/05/02,Chievo,Atalanta,2,1,H,0,0,D,1.25,4.6,7.6,1.4,3.9,6.0,,,,,,,,,,1.22,5.0,9.5,1720.41,1702.51
I1,05/05/02,Lazio,Inter,4,2,H,2,2,D,4.9,4.0,1.5,3.2,3.5,1.8,,,,4.2,3.75,1.6,,,,5.0,4.33,1.44,1793.15,1838.04
I1,05/05/02,Milan,Lecce,3,0,H,2,0,H,,,,1.1,7.0,15.0,,,,,,,,,,,,,1771.44,1582.72
I1,05/05/02,Parma,Venezia,2,1,H,1,1,D,,,,,,,,,,,,,,,,1.33,4.0,8.0,1715.87,1543.26
I1,05/05/02,Perugia,Fiorentina,2,0,H,2,0,H,,,,,,,,,,,,,,,,1.3,4.33,8.0,1685.08,1564.02
I1,05/05/02,Piacenza,Verona,3,0,H,1,0,H,2.1,2.33,4.75,2.0,2.3,4.5,,,,2.0,2.375,4.5,,,,2.0,2.37,5.0,1670.11,1630.1
I1,05/05/02,Torino,Roma,0,1,A,0,0,D,6.8,4.4,1.35,,,,,,,8.0,4.0,1.3,,,,10.0,4.5,1.25,1708.43,1878.16
I1,05/05/02,Udinese,Juventus,0,2,A,0,2,A,,,,,,,,,,10.0,4.5,1.182,,,,,,,1648.8,1906.76
