Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA,EloHome,EloAway
E1,22/09/01,Gillingham,Rotherham,2,1,H,1,0,H,7688.0,D. R. Crick,12,12,7,7,0,1,2,6,9,18,2,1,0,0,0,0,0,0,,,,1.7,3.1,3.8,1.61,3.5,4.5,1.7,3.4,4.33,1.73,3.5,4.0,1.72,3.4,4.0,1475.64,1499.07
E1,22/09/01,Millwall,Sheffield United,2,0,H,1,0,H,12276.0,P. Dowd,17,17,6,6,1,0,5,2,31,27,1,1,1,2,0,0,10,20,,,,2.0,2.9,3.0,2.0,3.2,3.2,2.2,3.2,2.88,2.0,3.25,3.25,1.9,3.1,3.6,1551.34,1508.68
E1,22/09/01,Norwich,Burnley,2,1,H,1,0,H,19849.0,P. E. Alcock,17,22,5,4,1,0,5,7,12,18,8,0,0,4,0,0,0,40,,,,2.3,2.9,2.5,2.2,3.25,2.75,2.3,3.2,2.75,2.25,3.25,2.75,2.2,3.2,2.8,1518.73,1609.95
E1,22/09/01,Sheffield Weds,Man City,2,6,A,1,2,A,25731.0,R. Pearson,9,16,4,8,0,0,5,1,10,12,1,2,2,3,0,0,20,30,,,,2.6,3.0,2.2,2.75,3.25,2.2,2.75,3.25,2.25,2.75,3.4,2.2,2.75,3.2,2.25,1470.47,1555.52
E1,22/09/01,Stockport,Grimsby,3,3,D,2,1,H,7834.0,P. J. Joslin,14,18,6,9,0,0,7,4,7,7,4,2,0,0,0,0,0,0,,,,2.2,2.9,2.7,2.37,3.2,2.6,2.4,3.2,2.6,2.38,3.25,2.6,2.3,3.25,2.62,1425.57,1479.12
E1,22/09/01,West Brom,Wimbledon,0,1,A,0,0,D,19122.0,P. R. Richards,21,5,9,3,0,0,8,1,6,10,3,3,0,2,0,1,0,45,,,,1.8,3.0,3.5,1.8,3.25,3.75,1.91,3.25,3.5,1.73,3.5,4.0,1.8,3.4,3.6,1548.75,1530.36
E1,23/09/01,Birmingham,Preston,0,1,A,0,0,D,23004.0,A. Bates,14,4,6,1,1,0,6,6,8,18,3,7,2,0,0,0,20,0,,,,1.55,3.3,4.5,1.61,3.5,4.5,1.53,3.4,6.0,1.57,3.6,5.0,1.5,3.4,6.0,1563.32,1546.98
E1,25/09/01,Barnsley,Coventry,1,1,D,0,0,D,11692.0,S. J. Baines,5,10,1,4,0,0,7,3,12,10,3,7,0,1,0,0,0,10,,,,2.4,3.0,2.3,2.75,3.2,2.25,2.62,3.2,2.38,2.62,3.4,2.25,2.62,3.25,2.3,1443.45,1531.54
E1,25/09/01,Bradford,Stockport,2,4,A,1,1,D,12940.0,G. Laws,15,13,8,8,0,0,10,2,12,21,6,2,0,0,0,0,0,0,,,,1.5,3.4,4.7,1.44,3.6,6.5,1.4,3.75,7.5,1.4,4.0,6.5,1.44,3.6,6.5,1511.97,1423.91
E1,25/09/01,Burnley,Crewe,3,3,D,0,2,A,13964.0,C. H. Webster,20,11,12,7,0,1,9,1,20,11,2,4,1,1,0,0,10,10,,,,1.4,3.6,5.5,1.44,3.6,6.5,1.5,3.5,6.0,1.44,3.75,6.5,1.5,3.4,6.0,1597.77,1454.11
E1,25/09/01,Grimsby,Gillingham,1,2,A,0,1,A,4859.0,R. J. Olivier,10,12,2,4,1,0,7,3,11,13,2,15,2,2,0,0,20,20,,,,1.8,3.0,3.5,1.91,3.2,3.5,1.83,3.4,3.6,1.8,3.4,3.75,1.83,3.3,3.6,1480.78,1485.43
E1,25/09/01,Man City,Walsall,3,0,H,2,0,H,31525.0,R. J. Harris,14,2,7,0,1,0,11,0,12,9,4,5,1,1,0,0,10,10,,,,1.4,3.6,5.5,1.28,4.5,8.0,1.33,4.2,8.0,1.3,4.5,8.0,1.33,4.0,8.0,1568.56,1459.79
E1,25/09/01,Portsmouth,West Brom,1,2,A,1,1,D,17287.0,M. R. Halsey,4,12,4,7,0,0,5,6,23,16,3,0,4,2,0,0,40,20,,,,2.2,3.0,2.6,1.91,3.25,3.4,1.91,3.25,3.5,2.1,3.4,2.88,1.9,3.25,3.4,1470.75,1532.15
E1,25/09/01,Rotherham,Sheffield Weds,1,1,D,0,0,D,8679.0,A. R. Leake,8,8,5,5,1,0,8,6,9,12,3,6,1,2,0,0,10,20,,,,2.35,3.0,2.35,2.6,3.2,2.37,2.38,3.25,2.6,2.5,3.2,2.5,2.37,3.1,2.62,1489.28,1457.43
E1,25/09/01,Sheffield United,Crystal Palace,1,3,A,0,1,A,14180.0,M. Trooper,7,11,3,5,0,0,11,5,11,13,1,1,4,1,0,0,40,10,,,,1.9,3.0,3.1,2.1,3.2,3.0,2.0,3.25,3.25,2.2,3.25,2.8,2.0,3.2,3.2,1501.04,1463.01
E1,25/09/01,Wimbledon,Millwall,2,2,D,1,2,A,7020.0,U. D. Rennie,11,11,7,4,1,0,5,4,15,16,3,5,2,0,0,0,20,0,,,,1.9,3.0,3.1,1.91,3.2,3.5,2.0,3.25,3.25,1.91,3.4,3.4,2.1,3.2,3.0,1546.96,1558.98
E1,25/09/01,Wolves,Nott'm Forest,1,0,H,0,0,D,24350.0,C. J. Foy,13,10,6,3,1,0,7,4,16,10,1,0,3,1,0,0,30,10,,,,1.7,3.1,3.8,1.73,3.2,4.33,1.7,3.25,4.5,1.62,3.6,4.5,1.61,3.3,5.0,1551.73,1508.49
E1,26/09/01,Preston,Norwich,4,0,H,4,0,H,12014.0,G. Cain,21,10,10,6,1,0,8,10,7,6,1,2,0,1,0,0,0,10,,,,2.2,3.0,2.6,2.62,3.2,2.37,2.4,3.2,2.6,2.6,3.2,2.38,2.5,3.1,2.5,1563.52,1530.91
E1,26/09/01,Watford,Birmingham,3,3,D,2,1,H,13091.0,M. L Dean,22,14,8,5,0,0,8,5,16,13,3,2,1,1,0,0,10,10,,,,2.1,3.0,2.8,2.25,3.2,2.75,2.2,3.25,2.8,2.38,3.2,2.6,2.2,3.2,2.8,1462.2,1546.78
E1,28/09/01,Barnsley,Portsmouth,1,4,A,1,2,A,11660.0,P. R. Richards,22,10,11,5,0,0,9,5,12,11,2,2,2,3,0,0,20,30,,,,2.2,3.0,2.6,2.37,3.2,2.6,2.3,3.2,2.75,2.5,3.2,2.5,2.3,3.1,2.7,1443.02,1456.87
E1,29/09/01,Bradford,Grimsby,3,2,H,2,0,H,13778.0,P. Dowd,15,10,7,4,0,2,6,8,23,11,6,5,0,4,0,0,0,40,,,,1.65,3.2,3.9,1.61,3.25,5.0,1.5,3.5,6.0,1.57,3.6,5.0,1.57,3.5,5.0,1493.3,1464.93
E1,29/09/01,Crewe,Birmingham,0,0,D,0,0,D,7314.0,A. Kaye,7,13,3,8,0,0,1,10,11,14,5,1,1,0,0,0,10,0,,,,2.35,3.0,2.35,2.75,3.25,2.2,2.7,3.2,2.3,2.6,3.2,2.38,2.62,3.1,2.37,1461.67,1547.33
E1,29/09/01,Crystal Palace,Sheffield Weds,4,1,H,3,1,H,17066.0,M. Fletcher,14,8,9,3,0,0,7,2,15,14,3,1,1,2,0,0,10,20,,,,1.8,3.0,3.5,1.8,3.25,3.75,1.75,3.25,4.2,1.73,3.5,4.0,1.8,3.3,3.75,1480.23,1461.96
E1,29/09/01,Gillingham,Coventry,1,2,A,0,2,A,9435.0,E. K. Wolstenholme,17,13,4,6,1,1,5,5,17,24,0,3,2,1,0,1,20,35,,,,2.35,3.0,2.35,2.75,3.2,2.25,2.8,3.25,2.2,2.75,3.25,2.25,2.75,3.2,2.25,1501.28,1531.97
E1,29/09/01,Man City,Wimbledon,0,4,A,0,2,A,32989.0,M. J. Brandwood,7,15,3,9,0,0,11,4,15,10,5,4,0,0,0,0,0,0,,,,1.6,3.3,4.0,1.5,3.4,6.0,1.5,3.6,6.0,1.5,3.75,5.5,1.53,3.4,5.5,1574.34,1543.86
E1,29/09/01,Nott'm Forest,Stockport,2,1,H,2,0,H,17580.0,R. D. Furnandiz,15,10,8,5,0,0,5,6,8,9,7,4,0,3,0,0,0,30,,,,1.6,3.3,4.0,1.57,3.5,5.0,1.53,3.5,5.5,1.57,3.6,5.0,1.57,3.3,5.5,1500.87,1442.58
E1,29/09/01,Rotherham,Wolves,0,3,A,0,2,A,8298.0,M. D. Messias,12,8,7,4,0,0,10,3,12,14,1,3,0,0,0,0,0,0,,,,2.9,3.0,2.0,3.6,3.4,1.83,3.4,3.4,1.91,3.4,3.4,1.91,3.5,3.2,1.9,1484.75,1559.35
E1,29/09/01,Sheffield United,Norwich,2,1,H,2,0,H,15523.0,M. Jones,12,8,6,5,1,0,2,9,11,18,2,4,2,5,1,0,45,50,,,,2.2,3.0,2.6,2.4,3.25,2.5,2.4,3.2,2.6,2.5,3.2,2.5,2.37,3.1,2.62,1483.82,1522.96
E1,29/09/01,Walsall,Millwall,0,0,D,0,0,D,6289.0,S. G. Tomlin,10,4,5,1,1,0,7,4,13,15,3,0,2,2,0,0,20,20,,,,2.2,3.0,2.6,2.6,3.2,2.37,2.4,3.2,2.6,2.5,3.2,2.5,2.37,3.1,2.62,1454.01,1562.08
E1,29/09/01,West Brom,Burnley,1,0,H,0,0,D,21422.0,A. N. Butler,12,2,4,0,0,0,12,4,12,19,2,0,1,2,0,0,10,20,,,,2.3,3.0,2.4,2.2,3.25,2.87,2.25,3.25,2.75,2.38,3.4,2.5,2.25,3.3,2.62,1546.03,1590.21
E1,30/09/01,Watford,Preston,1,1,D,0,1,A,18911.0,U. D. Rennie,13,11,3,5,0,0,6,4,18,18,1,0,0,1,0,0,0,10,,,,1.8,3.0,3.5,2.0,3.2,3.2,1.85,3.25,3.75,1.8,3.4,3.75,1.72,3.4,4.0,1461.65,1571.47
E1,05/10/01,Grimsby,Rotherham,0,2,A,0,1,A,6662.0,G. Cain,5,5,2,4,0,0,7,4,6,7,6,9,1,1,0,0,10,10,,,,1.6,3.2,4.2,1.73,3.2,4.33,1.67,3.5,4.5,1.67,3.5,4.33,1.61,3.4,4.75,1456.85,1471.34
E1,07/10/01,Sheffield Weds,Sheffield United,0,0,D,0,0,D,29281.0,D. J. Gallagher,8,12,3,8,1,0,9,6,16,10,0,2,2,2,0,0,20,20,,,,2.3,2.9,2.5,2.37,3.2,2.6,2.38,3.2,2.62,2.25,3.25,2.75,2.5,2.9,2.62,1453.56,1494.15
E1,09/10/01,Walsall,Norwich,2,0,H,1,0,H,5713.0,M. G. Cowburn,8,13,5,3,0,3,6,5,11,7,2,2,4,1,0,0,40,10,,,,2.35,3.0,2.35,2.5,3.2,2.5,,,,2.75,3.25,2.25,2.5,3.1,2.5,1454.3,1512.63
E1,11/10/01,West Brom,Millwall,0,2,A,0,2,A,17335.0,S. W. Dunn,14,8,3,5,2,0,7,2,20,35,2,5,1,4,0,0,10,40,,,,1.65,3.2,3.8,1.73,3.2,4.33,,,,1.73,3.25,4.33,1.72,3.2,4.33,1556.54,1561.79
E1,12/10/01,Rotherham,Portsmouth,2,1,H,1,0,H,6346.0,F G Stretton,13,11,6,4,0,0,3,10,14,12,3,4,2,3,0,0,20,30,,,,2.4,2.9,2.4,2.75,3.2,2.25,,,,2.75,3.25,2.25,3.1,3.3,2.0,1486.86,1472.41
E1,13/10/01,Barnsley,Birmingham,1,3,A,0,1,A,11910.0,G. B. Frankland,9,17,2,10,0,1,3,10,11,12,4,8,1,1,0,0,10,10,,,,2.4,2.9,2.4,2.5,3.25,2.4,,,,2.6,3.2,2.38,2.62,3.1,2.37,1427.48,1547.85
E1,13/10/01,Bradford,Wolves,0,3,A,0,1,A,16878.0,P. S. Danson,18,12,4,9,0,0,11,6,20,15,1,5,2,1,0,0,20,10,,,,2.3,2.9,2.5,2.37,3.2,2.6,,,,2.38,3.4,2.5,2.37,3.3,2.5,1501.38,1572.76
E1,13/10/01,Crewe,Preston,2,1,H,1,0,H,7746.0,M. J. Brandwood,11,18,6,8,0,0,5,6,12,15,1,1,0,0,0,0,0,0,,,,2.3,2.9,2.5,2.75,3.2,2.25,,,,2.5,3.2,2.5,2.3,3.25,2.62,1461.15,1571.12
E1,13/10/01,Crystal Palace,Wimbledon,4,0,H,2,0,H,20009.0,N. S. Barry,13,11,7,4,0,1,6,2,9,13,3,2,1,2,0,0,10,20,,,,2.4,2.9,2.4,2.5,3.2,2.5,,,,2.38,3.2,2.6,2.37,3.1,2.62,1488.63,1560.85
E1,13/10/01,Gillingham,Norwich,0,2,A,0,0,D,9166.0,D. J. Gallagher,14,12,3,2,0,3,7,3,18,15,0,10,0,3,0,0,0,30,,,,2.3,2.9,2.5,2.37,3.2,2.6,,,,2.5,3.2,2.5,2.25,3.2,2.75,1486.32,1501.62
E1,13/10/01,Man City,Stockport,2,2,D,0,0,D,34214.0,D. Pugh,11,6,4,2,0,0,8,4,9,20,4,1,3,0,0,0,30,0,,,,1.45,3.5,5.0,1.36,3.75,8.0,,,,1.36,4.33,6.5,1.36,3.75,8.0,1557.35,1435.41
E1,13/10/01,Nott'm Forest,Burnley,1,0,H,0,0,D,24016.0,W. M. Jordan,13,5,7,2,0,0,6,6,8,12,2,2,1,3,0,0,10,30,,,,2.2,2.9,2.7,2.0,3.2,3.2,,,,2.25,3.25,2.75,2.2,3.2,2.8,1508.04,1579.7
E1,13/10/01,Sheffield United,Grimsby,3,1,H,2,0,H,15442.0,A. N. Butler,18,6,12,3,0,0,11,10,15,8,8,4,0,0,0,0,0,0,,,,1.8,3.0,3.5,1.8,3.2,4.0,,,,1.67,3.5,4.33,1.72,3.2,4.33,1496.27,1441.33
E1,13/10/01,Watford,Sheffield Weds,3,1,H,2,1,H,14456.0,R. J. Harris,20,11,5,3,1,0,6,3,16,22,8,2,0,3,0,0,0,30,,,,1.75,3.1,3.6,1.8,3.2,4.0,,,,1.67,3.4,4.5,1.57,3.5,5.0,1462.0,1451.44
E1,14/10/01,Walsall,Coventry,0,1,A,0,1,A,7515.0,G. Laws,12,12,4,6,0,1,6,9,14,17,4,4,1,1,0,0,10,10,,,,2.9,2.9,2.1,3.5,3.4,1.83,,,,3.0,3.25,2.1,3.4,3.25,1.9,1465.31,1546.93
E1,16/10/01,Crystal Palace,Bradford,2,0,H,1,0,H,15721.0,M. Tingey,6,13,2,5,0,1,2,8,16,22,8,3,1,4,0,0,10,40,1.85,3.3,3.7,1.8,3.0,3.5,1.83,3.2,3.75,,,,1.8,3.25,4.0,1.83,3.4,3.5,1500.13,1487.85
E1,16/10/01,Man City,Sheffield United,0,0,D,0,0,D,32454.0,S. G. Bennett,10,6,2,4,1,0,6,1,21,15,1,3,5,2,1,0,75,20,1.5,3.5,6.1,1.45,3.5,5.0,1.5,3.6,5.5,,,,1.5,3.5,6.0,1.44,3.6,6.5,1550.3,1503.54
E1,16/10/01,Sheffield Weds,Preston,1,2,A,1,0,H,15592.0,K. D. Hill,11,9,4,5,0,0,8,7,9,15,3,4,3,1,0,0,30,10,2.3,3.3,2.65,2.2,2.9,2.7,2.4,3.25,2.5,,,,2.5,3.2,2.5,2.25,3.3,2.62,1442.79,1558.26
E1,16/10/01,Stockport,West Brom,1,2,A,0,1,A,6052.0,M. S. Pike,9,8,3,6,1,0,4,8,14,6,3,0,1,1,0,0,10,10,2.75,3.25,2.25,2.7,2.9,2.2,2.75,3.25,2.2,,,,2.75,3.25,2.25,2.75,3.25,2.2,1442.46,1540.71
E1,16/10/01,Wolves,Crewe,0,1,A,0,0,D,22569.0,R. Pearson,28,9,9,5,2,0,13,1,8,6,3,9,1,2,0,0,10,20,1.4,3.8,7.25,1.4,3.6,5.5,1.4,3.75,7.0,,,,1.36,4.0,7.5,1.36,3.75,8.0,1586.29,1474.01
E1,17/10/01,Nott'm Forest,Birmingham,0,0,D,0,0,D,18210.0,D. R. Crick,7,6,4,2,0,0,6,1,12,13,4,4,0,2,0,0,0,20,2.2,3.25,2.85,2.2,2.9,2.7,2.1,3.2,3.0,,,,2.2,3.25,2.8,2.1,3.2,3.0,1519.52,1559.62
E1,17/10/01,Rotherham,Coventry,0,0,D,0,0,D,6582.0,M. L Dean,7,9,4,3,0,0,5,8,11,18,4,5,3,1,0,0,30,10,3.3,3.2,2.0,2.9,3.0,2.0,3.0,3.4,2.0,,,,3.0,3.25,2.1,3.4,3.25,1.9,1495.39,1560.09
E1,19/10/01,Norwich,West Brom,2,0,H,2,0,H,20465.0,K. D. Hill,8,12,5,3,0,1,4,5,19,27,4,0,3,3,0,0,30,30,,,,,,,,,,,,,,,,,,,1517.11,1553.27
E1,20/10/01,Birmingham,Bradford,4,0,H,3,0,H,25011.0,E. K. Wolstenholme,16,8,9,3,0,0,8,5,14,11,4,4,0,2,0,0,0,20,1.85,3.2,3.8,2.1,3.0,2.8,1.91,3.2,3.5,,,,1.83,3.4,3.6,1.8,3.3,3.75,1561.75,1479.25
E1,20/10/01,Burnley,Barnsley,3,3,D,2,1,H,14690.0,G. Laws,11,12,7,7,0,0,8,9,18,17,9,5,1,1,0,0,10,10,1.6,3.45,5.0,1.55,3.3,4.5,1.61,3.25,5.0,,,,1.57,3.6,5.0,1.57,3.3,5.5,1568.22,1415.71
E1,20/10/01,Grimsby,Watford,0,3,A,0,2,A,5506.0,A. Kaye,15,10,7,6,0,0,4,4,12,15,4,5,0,1,0,0,0,10,2.35,3.2,2.65,2.3,3.0,2.4,2.4,3.25,2.5,,,,2.38,3.4,2.5,2.4,3.1,2.6,1434.06,1470.65
E1,20/10/01,Millwall,Nott'm Forest,3,3,D,1,0,H,14154.0,A. R. Hall,18,10,11,6,0,0,7,3,14,10,4,3,2,1,0,0,20,10,2.0,3.2,3.23,2.1,3.0,2.8,2.25,3.2,2.75,,,,2.0,3.25,3.25,1.9,3.4,3.25,1577.62,1517.39
E1,20/10/01,Portsmouth,Sheffield United,1,0,H,1,0,H,15538.0,P. Rejer,12,18,5,6,1,0,3,17,13,14,3,2,2,1,0,0,20,10,1.88,3.25,3.55,2.0,2.9,3.0,1.73,3.4,4.0,,,,1.8,3.4,3.75,1.83,3.3,3.6,1463.88,1508.53
E1,20/10/01,Sheffield Weds,Walsall,2,1,H,0,1,A,16275.0,M. S. Pike,10,8,2,2,0,0,3,6,6,10,3,3,1,0,0,0,10,0,1.82,3.3,3.75,1.75,3.1,3.6,1.91,3.5,3.2,,,,1.83,3.4,3.6,1.83,3.3,3.6,1430.85,1452.15
E1,20/10/01,Stockport,Rotherham,0,1,A,0,1,A,6616.0,R. J. Olivier,7,8,2,4,0,0,12,7,13,11,2,1,1,1,0,0,10,10,2.07,3.1,3.25,2.0,2.9,3.0,2.0,3.2,3.2,,,,2.2,3.25,2.8,2.0,3.2,3.2,1429.9,1494.12
E1,20/10/01,Wimbledon,Gillingham,3,1,H,1,0,H,8042.0,M. D. Messias,10,13,6,5,0,2,5,6,15,18,5,4,3,2,0,1,30,45,1.75,3.3,4.2,1.65,3.2,3.9,1.67,3.4,4.33,,,,1.67,3.4,4.5,1.72,3.4,4.0,1549.35,1470.83
E1,20/10/01,Wolves,Crystal Palace,0,1,A,0,1,A,26471.0,S. W. Dunn,15,6,3,2,0,1,7,4,16,14,2,3,2,2,0,0,20,20,1.75,3.25,4.15,1.8,3.0,3.5,1.73,3.4,4.0,,,,1.62,3.6,4.5,1.61,3.5,4.5,1566.98,1508.73
E1,21/10/01,Coventry,Crewe,1,0,H,1,0,H,15788.0,A. R. Leake,17,10,7,5,1,0,16,1,9,6,2,7,2,0,0,0,20,0,1.5,3.55,5.85,1.5,3.4,4.7,1.5,3.4,6.0,,,,1.44,3.75,6.5,1.4,3.75,7.0,1561.36,1493.32
E1,21/10/01,Preston,Man City,2,1,H,0,1,A,21013.0,M. L Dean,11,5,4,5,0,0,5,2,13,21,2,4,1,2,0,1,10,45,2.75,3.1,2.3,2.35,3.0,2.35,2.62,3.4,2.25,,,,2.75,3.25,2.25,2.75,3.2,2.25,1570.2,1545.31
E1,23/10/01,Birmingham,Gillingham,2,1,H,1,0,H,27101.0,S. J. Baines,10,5,5,5,1,0,7,3,9,8,1,7,2,1,0,0,20,10,1.5,3.5,6.25,1.55,3.3,4.5,1.5,3.4,6.0,1.44,3.75,6.5,1.5,3.5,6.0,1.44,3.6,6.5,1568.23,1464.24
E1,23/10/01,Burnley,Crystal Palace,1,0,H,1,0,H,14713.0,M. Clattenburg,7,10,3,3,0,1,3,6,16,10,1,2,2,2,0,0,20,20,2.55,3.2,2.45,2.2,3.0,2.6,2.25,3.2,2.75,2.5,3.2,2.5,2.6,3.2,2.38,2.62,3.1,2.37,1560.46,1526.56
E1,23/10/01,Man City,Grimsby,4,0,H,3,0,H,30797.0,M. G. Cowburn,23,9,16,3,0,1,7,5,13,5,10,3,1,1,0,0,10,10,1.35,4.1,7.6,1.45,3.5,5.0,1.36,4.0,7.0,1.4,3.8,7.5,1.36,4.33,6.5,1.33,4.0,8.0,1537.12,1419.3
E1,23/10/01,Millwall,Bradford,3,1,H,1,0,H,11071.0,A. P. D'Urso,9,14,4,6,0,1,3,3,12,16,3,2,0,1,0,0,0,10,1.85,3.25,3.75,1.8,3.1,3.8,1.8,3.25,3.75,1.75,3.25,4.5,1.8,3.25,4.0,1.8,3.3,3.75,1572.23,1472.77
E1,23/10/01,Norwich,Portsmouth,0,0,D,0,0,D,19962.0,B. Curson,17,9,7,1,0,0,5,7,11,20,5,1,0,3,0,0,0,30,1.8,3.25,4.0,1.9,3.0,3.1,1.8,3.25,3.75,1.75,3.25,4.2,1.73,3.25,4.33,1.8,3.3,3.75,1527.34,1474.41
E1,23/10/01,Preston,Sheffield United,3,0,H,2,0,H,14027.0,P. Walton,9,6,7,3,1,0,3,7,17,15,2,0,2,1,0,0,20,10,1.85,3.25,3.75,2.1,3.0,2.8,1.83,3.2,3.75,1.91,3.25,3.5,1.91,3.4,3.4,1.72,3.25,4.2,1578.39,1498.0
E1,23/10/01,Walsall,Rotherham,3,2,H,3,0,H,6162.0,S. W. Mathieson,10,9,4,7,0,0,6,12,6,9,3,1,2,4,0,0,20,40,2.15,3.2,2.95,2.1,3.0,2.8,2.2,3.25,2.75,2.1,3.2,3.1,2.25,3.25,2.75,2.1,3.2,3.0,1442.43,1507.9
E1,23/10/01,Watford,Nott'm Forest,1,2,A,0,0,D,16355.0,A. Bates,19,14,11,8,0,0,4,6,8,7,1,4,0,0,0,0,0,0,1.9,3.25,3.55,2.1,3.0,2.8,2.0,3.4,3.0,1.91,3.25,3.5,2.0,3.25,3.25,1.9,3.3,3.3,1485.41,1522.78
E1,24/10/01,Crewe,Stockport,0,0,D,0,0,D,6679.0,G. Laws,18,19,6,8,0,0,3,7,11,15,1,1,0,1,0,0,0,10,1.8,3.25,4.0,1.9,3.0,3.1,1.73,3.2,4.33,1.73,3.3,4.33,1.73,3.25,4.33,1.8,3.3,3.75,1486.43,1416.12
E1,24/10/01,Sheffield Weds,Barnsley,3,1,H,1,1,D,21008.0,M. D. Messias,16,10,10,3,1,0,6,3,12,21,4,4,3,3,0,1,30,55,2.15,3.2,2.95,1.85,3.0,3.3,2.2,3.25,2.87,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.1,2.87,1440.57,1423.47
E1,24/10/01,Wimbledon,Coventry,0,1,A,0,0,D,5883.0,P. J. Joslin,5,8,2,3,0,0,8,4,11,18,6,2,0,2,0,0,0,20,2.45,3.2,2.55,2.3,3.0,2.4,2.4,3.25,2.5,2.5,3.2,2.5,2.38,3.2,2.6,2.5,3.1,2.5,1555.94,1568.25
E1,25/10/01,West Brom,Wolves,1,1,D,0,1,A,25143.0,J. T. Winter,9,9,1,4,0,0,1,3,16,17,3,1,2,2,0,0,20,20,2.55,3.2,2.45,2.35,3.0,2.35,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1543.04,1549.15
E1,26/10/01,Grimsby,Birmingham,3,1,H,2,0,H,5419.0,P. R. Richards,14,14,6,8,1,2,4,5,13,14,2,6,2,2,0,0,20,20,3.5,3.3,1.9,2.8,3.0,2.1,3.75,3.25,1.8,3.5,3.3,1.85,3.0,3.25,2.1,3.8,3.5,1.72,1413.75,1574.13
E1,27/10/01,Bradford,Watford,4,3,H,2,0,H,16860.0,S. W. Mathieson,13,14,9,8,0,0,4,6,12,10,2,4,1,2,0,1,10,45,2.2,3.2,2.87,2.0,3.0,2.9,2.25,3.4,2.62,2.25,3.25,2.75,2.2,3.25,2.8,2.37,3.1,2.62,1466.75,1470.68
E1,27/10/01,Coventry,Sheffield Weds,2,0,H,1,0,H,17381.0,A. N. Butler,13,8,3,4,0,0,3,5,14,8,10,4,2,0,0,0,20,0,1.5,3.5,5.8,1.55,3.3,4.5,1.4,3.75,7.0,1.5,3.5,6.0,1.44,3.75,6.5,1.5,3.4,6.0,1583.84,1449.01
E1,27/10/01,Gillingham,Walsall,2,0,H,1,0,H,7548.0,P. E. Alcock,13,4,5,0,0,0,1,0,9,9,7,7,0,0,0,0,0,0,1.8,3.35,3.8,1.75,3.1,3.6,1.8,3.2,4.0,1.8,3.25,4.0,1.8,3.4,3.75,1.8,3.3,3.75,1458.34,1453.69
E1,27/10/01,Portsmouth,Preston,0,1,A,0,1,A,15402.0,G. P. Barber,11,7,2,3,0,0,9,2,13,17,1,3,3,3,0,0,30,30,1.9,3.3,3.5,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,1.83,3.4,3.6,2.0,3.3,3.1,1479.58,1584.93
E1,27/10/01,Rotherham,Wimbledon,3,2,H,2,2,D,5882.0,P. Walton,13,9,8,4,0,0,7,4,10,13,1,2,1,1,0,0,10,10,2.55,3.2,2.45,2.6,3.0,2.2,2.75,3.2,2.25,2.6,3.2,2.4,2.6,3.2,2.38,2.62,3.1,2.37,1496.64,1540.35
E1,27/10/01,Sheffield United,Crewe,1,0,H,1,0,H,15185.0,D. R. Crick,10,8,5,2,0,0,5,1,9,17,1,3,2,1,0,0,20,10,1.75,3.4,4.0,1.7,3.1,3.8,1.67,3.4,4.33,1.75,3.4,4.0,1.83,3.4,3.6,1.72,3.25,4.2,1491.46,1480.75
E1,27/10/01,Stockport,Millwall,0,4,A,0,3,A,5371.0,N. S. Barry,11,11,6,8,1,0,6,7,10,10,2,7,1,0,0,0,10,0,2.75,3.2,2.3,2.35,3.0,2.35,2.75,3.25,2.2,2.7,3.2,2.3,2.8,3.25,2.2,3.0,3.2,2.1,1421.8,1578.25
E1,28/10/01,Barnsley,West Brom,3,2,H,2,1,H,12490.0,M. Ryan,9,8,6,5,0,0,6,8,14,16,2,8,2,0,0,1,20,25,2.55,3.2,2.45,2.35,3.0,2.35,2.5,3.25,2.4,2.6,3.2,2.4,2.6,3.2,2.38,2.62,3.1,2.37,1415.03,1539.74
E1,28/10/01,Crystal Palace,Norwich,3,2,H,1,0,H,19553.0,G. Poll,20,12,8,5,0,0,5,4,14,14,2,4,3,1,0,0,30,10,1.65,3.4,4.2,1.7,3.1,3.8,1.67,3.4,4.33,1.67,3.25,4.5,1.67,3.5,4.33,1.66,3.4,4.33,1518.65,1522.17
E1,28/10/01,Nott'm Forest,Man City,1,1,D,1,1,D,28266.0,M. J. Brandwood,14,8,4,2,0,0,10,5,7,11,4,3,1,2,0,0,10,20,2.4,3.2,2.6,2.2,2.9,2.7,2.37,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3.25,2.5,1537.51,1542.67
