Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA,EloHome,EloAway
F1,16/03/02,Paris SG,Troyes,3,1,H,0,1,A,1.53,3.5,5.6,1.55,3.5,4.8,1.57,3.25,5.5,1.615,3.3,5.25,1.615,3.25,5.0,1.57,3.25,5.5,1752.21,1664.68
F1,16/03/02,Rennes,Marseille,2,1,H,0,0,D,2.15,3.0,3.15,2.1,2.9,3.2,2.1,3.2,3.0,2.25,3.0,3.0,2.25,3.0,2.875,2.1,3.0,3.2,1633.86,1662.42
F1,16/03/02,Sochaux,Guingamp,1,0,H,1,0,H,1.75,3.25,4.2,1.75,3.2,4.0,1.8,3.2,4.0,1.727,3.25,4.333,1.667,3.25,4.5,1.72,3.25,4.2,1678.09,1616.44
F1,17/03/02,Bordeaux,Lens,2,1,H,0,0,D,2.4,3.0,2.7,2.2,2.9,3.0,2.37,3.0,2.75,2.375,2.9,2.9,2.3,2.9,2.875,2.3,3.0,2.8,1751.15,1775.63
F1,23/03/02,Bastia,Montpellier,3,0,H,2,0,H,1.86,3.0,4.0,1.85,3.1,3.6,1.8,3.2,4.0,1.909,3.0,3.8,1.833,3.2,3.75,1.8,3.1,4.0,1615.21,1631.82
F1,23/03/02,Guingamp,Paris SG,0,1,A,0,1,A,2.85,2.95,2.35,3.2,2.9,2.1,3.0,3.0,2.2,2.7,3.0,2.4,2.7,3.0,2.375,2.8,2.9,2.37,1609.37,1758.55
F1,23/03/02,Lille,Auxerre,2,3,A,1,2,A,1.98,3.0,3.6,2.0,2.9,3.4,2.0,3.0,3.4,2.0,3.0,3.5,2.1,3.0,3.2,1.9,3.0,3.75,1776.92,1734.97
F1,23/03/02,Lyon,Lorient,2,0,H,0,0,D,1.36,4.0,7.55,1.35,4.0,7.0,1.3,4.0,9.0,1.364,4.0,7.0,1.364,4.0,7.0,1.4,3.6,7.5,1791.98,1611.4
F1,23/03/02,Metz,Sochaux,2,0,H,1,0,H,2.2,3.15,2.9,2.0,3.0,3.3,2.25,3.2,2.75,2.3,3.0,2.8,2.25,3.0,2.875,2.2,3.0,3.0,1602.69,1685.16
F1,23/03/02,Nantes,Rennes,3,1,H,2,1,H,1.75,3.0,4.7,1.8,3.1,3.8,1.8,3.2,4.0,1.75,3.2,4.333,1.667,3.25,4.5,1.72,3.2,4.33,1703.88,1643.83
F1,23/03/02,Sedan,Lens,1,1,D,1,0,H,2.63,2.85,2.56,2.4,2.8,2.8,2.75,3.0,2.35,2.7,2.875,2.5,2.7,3.0,2.375,2.62,2.9,2.5,1686.22,1765.81
F1,23/03/02,Troyes,Bordeaux,2,0,H,0,0,D,2.4,2.9,2.8,2.4,2.8,2.8,2.35,3.2,2.6,2.4,3.0,2.7,2.3,3.0,2.8,2.37,3.0,2.7,1658.34,1760.97
F1,24/03/02,Marseille,Monaco,1,1,D,0,0,D,1.95,2.9,3.85,1.9,3.0,3.6,2.0,3.0,3.4,1.909,3.0,3.8,1.909,3.1,3.6,1.8,3.0,4.2,1652.45,1659.98
F1,01/04/02,Marseille,Auxerre,3,0,H,1,0,H,2.5,2.9,2.7,2.5,2.8,2.7,,,,2.5,3.0,2.6,2.4,2.9,2.75,2.5,3.1,2.5,1649.2,1752.31
F1,06/04/02,Bordeaux,Bastia,2,1,H,2,0,H,1.55,3.35,5.75,1.55,3.5,4.8,1.61,3.25,5.0,1.6,3.25,5.2,,,,1.57,3.3,5.5,1748.38,1624.77
F1,06/04/02,Lens,Troyes,0,0,D,0,0,D,1.4,3.75,7.0,1.4,3.7,6.4,1.44,3.6,6.5,1.444,3.6,6.5,,,,1.44,3.6,6.5,1766.54,1670.93
F1,06/04/02,Lorient,Sedan,1,1,D,0,0,D,2.0,3.15,3.35,2.2,2.9,3.0,2.1,3.0,3.2,2.0,3.0,3.4,,,,2.0,3.0,3.4,1607.25,1685.49
F1,06/04/02,Monaco,Metz,2,2,D,1,1,D,1.65,3.3,4.7,1.9,3.1,3.5,1.61,3.25,5.0,1.75,3.25,4.0,,,,1.8,3.3,3.75,1663.23,1614.56
F1,06/04/02,Montpellier,Guingamp,2,1,H,1,1,D,1.8,3.0,4.4,2.0,2.8,3.5,2.0,3.0,3.4,1.85,3.1,3.8,,,,1.9,2.87,4.0,1622.26,1598.63
F1,06/04/02,Paris SG,Nantes,1,1,D,0,1,A,1.56,3.4,5.5,1.55,3.5,4.8,1.57,3.25,5.5,1.571,3.25,5.5,,,,1.53,3.4,5.5,1769.29,1711.0
F1,06/04/02,Rennes,Lille,4,0,H,1,0,H,2.5,3.0,2.62,2.5,3.0,2.5,2.5,3.2,2.5,2.4,3.0,2.7,,,,2.4,3.1,2.6,1636.71,1759.58
F1,06/04/02,Sochaux,Marseille,3,0,H,2,0,H,2.0,2.9,3.7,2.0,2.8,3.5,2.0,3.2,3.2,2.0,3.0,3.4,,,,1.9,3.0,3.75,1673.29,1661.81
F1,07/04/02,Auxerre,Lyon,0,1,A,0,0,D,2.2,2.95,3.1,2.2,2.9,3.0,2.2,3.0,3.0,2.2,2.875,3.1,,,,2.2,3.0,3.0,1739.7,1796.13
F1,09/04/02,Metz,Sedan,2,3,A,1,0,H,1.8,3.15,4.0,2.0,3.0,3.3,,,,1.909,3.2,3.5,2.0,3.1,3.3,,,,1619.6,1686.27
F1,12/04/02,Marseille,Paris SG,1,0,H,0,0,D,2.62,3.1,2.47,2.6,2.8,2.6,,,,2.7,3.0,2.4,2.7,3.0,2.375,2.62,2.9,2.5,1653.19,1763.96
F1,13/04/02,Auxerre,Sochaux,2,0,H,0,0,D,1.47,3.7,6.0,1.45,3.8,5.4,,,,1.5,3.4,6.0,1.5,3.4,6.0,1.5,3.4,6.0,1725.64,1681.91
F1,13/04/02,Bastia,Lens,3,1,H,0,1,A,2.87,3.2,2.2,3.0,2.9,2.2,,,,2.875,3.1,2.2,2.875,3.1,2.2,2.75,3.1,2.3,1619.36,1760.16
F1,13/04/02,Guingamp,Bordeaux,2,1,H,1,0,H,2.37,3.2,2.62,2.5,3.0,2.5,,,,2.4,3.1,2.6,2.4,3.2,2.5,2.4,3.25,2.5,1590.4,1753.79
F1,13/04/02,Lille,Monaco,1,1,D,0,1,A,1.6,3.45,5.0,1.5,3.7,5.0,,,,1.571,3.4,5.5,1.533,3.4,5.5,1.57,3.3,5.5,1746.26,1658.19
F1,13/04/02,Lyon,Montpellier,0,0,D,0,0,D,1.29,4.5,8.4,1.25,4.5,9.0,,,,1.3,4.333,8.0,1.286,4.333,8.5,1.28,4.2,9.0,1810.19,1630.49
F1,13/04/02,Metz,Rennes,3,1,H,0,1,A,1.8,3.2,4.0,1.75,3.2,4.0,,,,1.85,3.1,3.8,1.909,3.0,3.75,1.83,2.9,4.33,1605.9,1650.03
F1,13/04/02,Nantes,Lorient,2,0,H,0,0,D,1.75,3.3,4.1,,,,,,,,,,1.727,3.4,4.0,1.8,3.4,3.6,1716.33,1606.47
F1,13/04/02,Sedan,Troyes,0,0,D,0,0,D,1.8,3.2,4.0,1.7,3.2,4.2,,,,2.0,3.0,3.4,2.1,2.9,3.25,1.9,3.0,3.75,1699.97,1677.31
F1,21/04/02,Sedan,Auxerre,3,3,D,2,2,D,2.85,3.05,2.2,3.0,2.9,2.2,3.0,3.0,2.2,2.875,3.1,2.2,,,,2.62,3.1,2.37,1695.73,1733.25
F1,27/04/02,Bordeaux,Lyon,0,1,A,0,0,D,3.0,3.05,2.2,2.9,2.7,2.4,2.625,2.875,2.5,,,,3.0,2.875,2.25,,,,1739.03,1801.85
F1,27/04/02,Lens,Guingamp,4,1,H,2,0,H,1.33,4.4,7.3,1.4,3.9,6.0,1.364,3.75,8.0,,,,1.333,4.333,7.0,,,,1746.2,1605.16
F1,27/04/02,Lorient,Marseille,2,2,D,0,1,A,1.77,3.5,3.75,,,,1.8,3.2,4.0,,,,1.833,3.3,3.6,,,,1600.72,1666.08
F1,27/04/02,Monaco,Auxerre,1,1,D,1,0,H,2.75,3.15,2.3,2.5,3.0,2.5,2.75,3.0,2.375,,,,2.8,3.1,2.25,,,,1664.36,1735.47
F1,27/04/02,Montpellier,Nantes,3,0,H,0,0,D,2.25,2.8,3.2,2.3,3.0,2.7,2.2,3.0,3.0,,,,2.25,2.7,3.2,,,,1638.83,1722.08
F1,27/04/02,Paris SG,Metz,2,0,H,0,0,D,1.42,4.0,6.25,1.45,3.8,5.4,1.444,3.4,7.5,,,,1.4,3.75,7.0,,,,1751.07,1616.41
F1,27/04/02,Rennes,Sedan,1,0,H,0,0,D,1.55,3.7,5.0,,,,1.667,3.2,5.0,,,,1.667,3.25,4.5,,,,1639.52,1693.51
F1,27/04/02,Sochaux,Lille,0,0,D,0,0,D,2.6,3.1,2.45,2.5,3.0,2.5,2.5,3.25,2.4,,,,2.6,3.1,2.375,,,,1674.3,1740.09
F1,27/04/02,Troyes,Bastia,3,0,H,0,0,D,1.65,3.2,5.0,1.65,3.3,4.4,1.571,3.5,5.0,,,,1.615,3.25,5.0,,,,1681.55,1633.32
F1,04/05/02,Auxerre,Rennes,2,3,A,1,2,A,1.24,4.75,8.9,1.2,5.0,10.0,1.2,5.0,11.0,1.25,4.5,8.5,1.286,4.5,8.0,1.3,4.33,8.0,1736.51,1650.37
F1,04/05/02,Guingamp,Troyes,1,0,H,0,0,D,,,,,,,1.571,3.25,5.5,1.533,3.5,5.0,,,,1.5,3.6,5.5,1600.16,1689.02
F1,04/05/02,Lille,Paris SG,1,0,H,0,0,D,2.7,3.3,2.25,2.5,3.0,2.5,2.75,3.2,2.25,2.8,3.2,2.2,2.7,3.2,2.25,2.75,3.1,2.3,1741.32,1756.21
F1,04/05/02,Lyon,Lens,3,1,H,2,1,H,1.9,3.1,3.8,1.85,3.0,3.8,1.833,3.0,4.0,1.8,3.1,4.2,1.833,3.0,4.0,1.8,2.9,4.5,1815.68,1751.2
F1,04/05/02,Marseille,Montpellier,1,0,H,0,0,D,1.8,3.2,4.0,1.85,3.0,3.8,,,,1.75,3.1,4.0,,,,1.66,3.3,4.5,1667.32,1650.73
F1,04/05/02,Metz,Lorient,1,1,D,1,1,D,1.7,3.5,4.1,1.55,3.5,4.8,1.727,3.5,3.75,1.667,3.4,4.333,1.667,3.6,4.0,1.72,3.4,4.0,1611.27,1599.48
F1,04/05/02,Nantes,Bordeaux,2,1,H,1,0,H,2.0,3.1,3.45,1.9,3.0,3.6,2.1,3.0,3.2,1.8,3.1,3.75,2.1,3.0,3.2,2.0,3.0,3.4,1710.18,1725.2
F1,04/05/02,Sedan,Bastia,0,2,A,0,0,D,1.67,3.15,4.8,1.7,3.2,4.2,1.727,3.2,4.333,1.7,3.1,4.333,1.727,3.2,4.333,1.72,3.1,4.5,1682.66,1625.85
F1,04/05/02,Sochaux,Monaco,3,0,H,2,0,H,1.9,2.95,3.95,1.9,3.0,3.6,1.727,3.4,4.0,1.8,3.0,4.0,1.833,3.0,4.0,1.72,3.2,4.33,1673.07,1663.32
