Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,EloHome,EloAway
F1,12/05/01,Bordeaux,Sedan,2,2,D,1,1,D,1.47,3.65,6.15,1.35,3.8,6.2,1.57,3.5,5.0,1.44,3.75,6.0,1.61,3.3,5.0,1786.49,1675.95
F1,12/05/01,Guingamp,Troyes,1,1,D,1,0,H,2.15,3.05,3.1,2.1,2.9,2.9,2.1,3.2,3.0,2.1,3.25,2.9,2.25,3.1,2.8,1645.83,1663.66
F1,12/05/01,Lyon,Strasbourg,5,0,H,2,0,H,1.22,5.2,9.5,1.25,4.3,8.0,1.17,5.5,12.0,1.25,4.75,9.0,1.28,4.5,8.0,1804.21,1594.43
F1,12/05/01,Marseille,Bastia,2,1,H,1,0,H,1.55,3.5,5.4,1.6,3.2,4.2,1.61,3.25,5.0,1.53,3.5,5.25,1.5,3.6,5.5,1630.57,1633.22
F1,12/05/01,Monaco,Lens,0,0,D,0,0,D,1.75,3.2,4.3,1.6,3.2,4.2,1.61,3.5,4.5,1.67,3.4,4.33,1.66,3.4,4.33,1694.59,1654.29
F1,12/05/01,Nantes,St Etienne,1,0,H,1,0,H,1.22,5.2,9.5,1.2,4.7,9.0,1.17,5.5,12.0,1.22,5.0,9.0,1.28,4.5,8.0,1776.56,1621.82
F1,12/05/01,Paris SG,Lille,2,2,D,0,1,A,2.17,3.1,3.0,2.0,3.0,2.9,2.2,3.25,2.75,2.25,3.25,2.7,2.25,3.2,2.75,1649.74,1749.1
F1,12/05/01,Toulouse,Metz,2,1,H,0,1,A,1.85,3.25,3.75,1.8,3.0,3.5,1.8,3.25,3.75,1.8,3.5,3.5,1.85,3.4,3.4,1603.74,1667.73
F1,19/05/01,Bastia,Toulouse,5,1,H,2,1,H,1.6,3.4,4.9,1.55,3.3,4.5,,,,,,,,,,1624.13,1614.95
F1,19/05/01,Lens,Nantes,1,4,A,0,1,A,2.52,3.0,2.57,2.2,2.8,2.8,,,,2.4,3.0,2.6,2.4,3.1,2.6,1659.08,1781.25
F1,19/05/01,Metz,Bordeaux,2,0,H,0,0,D,3.7,3.35,1.8,,,,,,,,,,,,,1656.52,1779.72
F1,19/05/01,Monaco,Lille,1,2,A,1,1,D,2.3,3.35,2.57,2.2,2.9,2.7,,,,2.3,3.3,2.5,2.35,3.35,2.5,1689.8,1749.12
F1,19/05/01,Rennes,Lyon,3,4,A,3,2,H,1.75,3.35,3.8,,,,,,,1.73,3.4,3.75,1.75,3.4,3.8,1679.9,1807.81
F1,19/05/01,Sedan,Auxerre,1,0,H,1,0,H,1.5,3.75,5.3,1.35,3.8,6.2,,,,1.4,4.0,6.0,1.5,3.6,5.5,1682.72,1624.02
F1,19/05/01,St Etienne,Guingamp,2,2,D,1,0,H,1.9,3.2,3.25,2.1,2.9,2.9,,,,,,,,,,1617.13,1642.93
F1,19/05/01,Strasbourg,Paris SG,1,2,A,0,0,D,2.5,3.0,2.57,2.35,3.0,2.35,,,,2.4,3.2,2.5,2.3,3.1,2.75,1590.83,1649.72
F1,19/05/01,Troyes,Marseille,1,1,D,1,1,D,1.95,3.05,3.4,1.6,3.2,4.2,,,,,,,2.1,3.3,2.9,1666.56,1639.66
