Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,EloHome,EloAway
SP1,31/03/01,Malaga,Celta,1,4,A,1,2,A,2.18,3.1,2.97,2.0,2.9,3.0,2.25,3.2,2.75,2.2,3.1,2.88,2.1,3.0,3.2,1676.32,1692.41
SP1,31/03/01,Real Madrid,Numancia,1,0,H,1,0,H,1.2,5.25,10.5,1.2,4.7,9.0,1.22,5.0,10.0,1.22,5.0,9.5,1.2,5.0,11.0,1813.64,1598.99
SP1,31/03/01,Valencia,Espanol,0,1,A,0,0,D,1.47,3.55,6.4,1.45,3.5,5.0,1.44,3.6,6.5,1.5,3.5,6.0,1.44,3.5,7.0,1775.11,1663.04
SP1,01/04/01,Ath Bilbao,Osasuna,0,1,A,0,0,D,1.52,3.55,5.55,1.45,3.5,5.0,1.5,3.4,6.0,1.5,3.5,5.75,,,,1693.08,1573.8
SP1,01/04/01,Barcelona,Las Palmas,4,1,H,2,1,H,1.3,4.5,8.15,1.25,4.3,8.0,1.36,3.75,8.0,1.3,4.33,8.0,1.28,4.5,8.0,1763.89,1647.36
SP1,01/04/01,Mallorca,Sociedad,1,1,D,1,0,H,1.44,3.65,6.8,1.45,3.5,5.0,1.44,3.6,6.5,1.4,3.75,7.0,1.44,3.6,6.5,1746.39,1618.37
SP1,01/04/01,Oviedo,Alaves,3,3,D,2,1,H,2.2,3.1,2.95,2.1,2.9,2.9,2.25,3.2,2.75,2.2,3.2,2.8,2.3,3.2,2.62,1599.87,1689.1
SP1,01/04/01,Santander,Zaragoza,2,1,H,1,1,D,2.15,3.05,3.1,2.0,2.7,3.2,2.0,3.2,3.2,2.0,3.0,3.4,2.2,3.0,3.0,1586.43,1685.99
SP1,01/04/01,Valladolid,Vallecano,1,3,A,1,1,D,1.92,3.1,3.65,1.85,2.8,3.6,1.91,3.2,3.5,1.85,3.1,3.75,1.9,3.2,3.5,1653.31,1626.77
SP1,07/04/01,Vallecano,Valencia,1,4,A,0,1,A,2.72,2.95,2.45,2.4,2.9,2.4,2.6,3.2,2.37,2.63,3.1,2.38,2.5,2.87,2.62,1643.63,1755.81
SP1,08/04/01,Alaves,Valladolid,4,2,H,2,0,H,1.7,3.3,4.5,1.65,3.1,4.0,1.57,3.25,5.5,1.6,3.25,5.0,1.5,3.4,6.0,1689.49,1636.45
SP1,08/04/01,Celta,Ath Bilbao,2,1,H,1,0,H,1.66,3.3,4.55,1.6,3.2,4.2,1.61,3.25,5.0,1.57,3.3,5.5,1.61,3.25,5.0,1707.87,1673.59
SP1,08/04/01,Espanol,Malaga,1,2,A,1,0,H,1.88,3.15,3.75,1.8,3.0,3.5,1.83,3.0,4.0,1.75,3.25,4.0,1.8,3.3,3.75,1682.34,1660.86
SP1,08/04/01,Las Palmas,Real Madrid,0,1,A,0,0,D,3.45,3.1,2.0,3.2,2.9,1.9,3.2,3.2,2.0,3.6,3.25,1.85,3.2,3.2,2.0,1641.78,1817.15
SP1,08/04/01,Numancia,Mallorca,0,2,A,0,0,D,2.55,3.05,2.5,2.4,2.8,2.5,2.62,2.87,2.5,2.5,3.1,2.5,2.5,3.1,2.5,1595.48,1739.19
SP1,08/04/01,Osasuna,Santander,1,1,D,1,1,D,1.93,3.15,3.55,2.0,2.7,3.2,1.83,3.2,3.75,1.85,3.25,3.6,,,,1593.29,1598.91
SP1,08/04/01,Sociedad,Oviedo,3,0,H,0,0,D,1.85,3.15,3.85,1.8,2.9,3.6,1.83,3.2,3.75,1.83,3.2,3.8,1.8,3.1,4.0,1625.57,1599.48
SP1,08/04/01,Villarreal,Barcelona,4,4,D,3,1,H,2.85,3.1,2.27,2.7,2.9,2.2,2.75,3.2,2.25,2.75,3.2,2.25,2.62,3.1,2.37,1674.19,1769.47
SP1,08/04/01,Zaragoza,La Coruna,2,1,H,1,0,H,2.67,3.05,2.42,2.45,2.8,2.45,2.62,2.87,2.5,2.63,3.1,2.38,2.62,2.87,2.5,1673.51,1785.53
SP1,14/04/01,Barcelona,Zaragoza,4,4,D,0,2,A,1.32,4.25,8.2,1.35,3.8,6.2,1.36,4.0,7.0,1.36,3.75,8.0,1.36,3.75,8.0,1769.64,1686.44
SP1,14/04/01,La Coruna,Osasuna,2,1,H,0,1,A,1.26,4.6,9.0,1.3,4.0,7.0,1.25,4.5,10.0,1.33,4.0,8.0,,,,1772.6,1589.98
SP1,14/04/01,Real Madrid,Villarreal,4,0,H,1,0,H,1.35,4.1,7.5,1.4,3.6,5.5,1.28,4.33,9.0,1.36,3.8,7.5,1.33,4.0,8.0,1826.98,1674.02
SP1,14/04/01,Valencia,Alaves,1,2,A,1,1,D,1.52,3.55,5.6,1.55,3.3,4.5,1.61,3.25,5.0,1.57,3.5,5.0,1.53,3.6,5.0,1767.87,1696.81
SP1,15/04/01,Ath Bilbao,Espanol,0,1,A,0,1,A,1.95,3.1,3.55,1.8,3.0,3.5,2.0,3.0,3.4,1.91,3.1,3.6,1.9,3.1,3.6,1665.69,1665.64
SP1,15/04/01,Malaga,Vallecano,1,1,D,1,1,D,1.8,3.15,4.1,1.8,3.0,3.5,1.67,3.25,4.5,1.7,3.2,4.5,1.72,3.2,4.33,1677.56,1631.57
SP1,15/04/01,Mallorca,Las Palmas,2,1,H,1,1,D,1.5,3.55,5.9,1.5,3.4,4.7,1.5,3.4,6.0,1.45,3.5,6.5,1.5,3.4,6.0,1750.13,1631.95
SP1,15/04/01,Numancia,Sociedad,3,3,D,1,1,D,2.1,3.1,3.15,2.1,2.8,3.0,2.25,3.2,2.75,2.15,3.0,3.1,2.1,3.2,3.0,1584.54,1633.72
SP1,15/04/01,Santander,Celta,3,0,H,2,0,H,2.45,3.05,2.65,2.4,2.9,2.4,2.75,3.2,2.25,2.6,3.1,2.4,2.5,3.1,2.5,1602.22,1715.77
SP1,15/04/01,Valladolid,Oviedo,1,0,H,0,0,D,1.73,3.25,4.35,1.7,2.9,4.0,1.8,3.2,4.0,1.73,3.1,4.5,1.72,3.2,4.33,1629.13,1591.33
SP1,21/04/01,Celta,La Coruna,2,1,H,0,0,D,2.35,3.0,2.8,2.2,2.9,2.7,2.25,3.2,2.75,2.3,3.1,2.7,2.3,2.9,2.87,1702.78,1776.71
SP1,22/04/01,Alaves,Malaga,1,2,A,0,1,A,1.7,3.3,4.45,1.65,3.2,3.9,1.67,3.25,4.5,1.67,3.25,4.5,1.66,3.3,4.5,1715.01,1672.6
SP1,22/04/01,Espanol,Santander,3,0,H,1,0,H,1.6,3.4,5.05,1.65,3.2,3.9,1.61,3.5,4.5,1.6,3.3,5.0,1.53,3.4,5.5,1681.64,1615.21
SP1,22/04/01,Las Palmas,Numancia,1,1,D,0,1,A,1.72,3.25,4.4,1.75,3.1,3.6,1.61,3.5,4.5,1.67,3.25,4.5,1.61,3.3,5.0,1626.41,1582.72
SP1,22/04/01,Osasuna,Barcelona,3,1,H,2,1,H,3.55,3.1,1.95,3.2,2.9,1.9,3.4,3.25,1.91,3.5,3.2,1.91,,,,1585.87,1763.6
SP1,22/04/01,Oviedo,Valencia,0,0,D,0,0,D,2.93,2.9,2.32,2.7,2.9,2.2,2.8,3.2,2.2,2.9,3.1,2.15,2.87,3.0,2.25,1583.54,1749.67
SP1,22/04/01,Sociedad,Valladolid,3,1,H,2,0,H,1.8,3.2,4.05,1.8,2.9,3.6,1.67,3.25,4.5,1.7,3.25,4.33,1.8,3.1,4.0,1635.54,1636.92
SP1,22/04/01,Vallecano,Ath Bilbao,1,2,A,0,1,A,1.97,3.1,3.5,2.0,2.9,3.0,1.91,3.2,3.5,1.83,3.2,3.75,1.83,3.2,3.75,1636.53,1649.69
SP1,22/04/01,Villarreal,Mallorca,2,2,D,2,0,H,2.35,2.95,2.85,2.3,2.8,2.6,2.37,3.2,2.6,2.3,3.0,2.8,2.25,3.1,2.8,1669.29,1755.67
SP1,22/04/01,Zaragoza,Real Madrid,2,3,A,1,2,A,2.92,2.95,2.3,2.8,2.8,2.2,2.8,3.2,2.2,2.9,3.0,2.25,3.2,3.0,2.1,1692.48,1831.71
SP1,28/04/01,Real Madrid,Osasuna,1,1,D,0,1,A,1.23,5.0,9.6,1.25,4.3,8.0,1.25,4.5,10.0,1.25,4.5,10.0,,,,1842.8,1601.12
SP1,28/04/01,Valencia,Valladolid,1,0,H,0,0,D,1.32,4.25,8.05,1.4,3.6,5.5,1.4,3.75,7.0,1.33,4.0,8.0,1.33,4.0,8.0,1747.32,1627.88
SP1,29/04/01,Ath Bilbao,Alaves,2,0,H,0,0,D,2.23,3.05,2.95,2.1,2.9,2.9,2.1,3.2,3.0,2.2,3.1,2.9,2.1,3.2,3.0,1665.25,1697.66
SP1,29/04/01,Barcelona,Celta,1,1,D,1,1,D,1.45,3.8,6.1,1.6,3.2,4.2,1.67,3.25,4.5,1.6,3.5,4.75,1.57,3.5,5.0,1748.35,1714.34
SP1,29/04/01,La Coruna,Espanol,1,0,H,1,0,H,1.42,3.85,6.55,1.45,3.5,5.0,1.44,3.6,6.5,1.44,3.6,6.5,1.44,3.6,6.5,1765.15,1688.57
SP1,29/04/01,Las Palmas,Sociedad,2,1,H,1,0,H,2.0,3.1,3.4,2.0,2.9,3.0,2.1,3.2,3.0,2.2,3.0,3.0,2.0,3.2,3.2,1621.52,1644.58
SP1,29/04/01,Malaga,Oviedo,2,2,D,1,1,D,1.55,3.5,5.4,1.55,3.3,4.5,1.44,3.6,6.5,1.5,3.5,5.75,1.5,3.4,6.0,1689.95,1585.89
SP1,29/04/01,Mallorca,Zaragoza,2,1,H,2,0,H,1.55,3.53,5.3,1.55,3.3,4.5,1.61,3.25,5.0,1.67,3.25,4.5,1.57,3.5,5.0,1756.16,1681.39
SP1,29/04/01,Numancia,Villarreal,1,3,A,0,0,D,2.45,3.0,2.67,2.2,2.8,2.8,2.25,3.2,2.75,2.25,3.1,2.8,2.37,3.1,2.62,1587.61,1668.8
SP1,29/04/01,Santander,Vallecano,1,1,D,1,1,D,1.95,3.2,3.4,1.85,2.9,3.4,1.8,3.25,3.75,1.75,3.25,4.0,1.8,3.4,3.6,1608.28,1620.97
SP1,05/05/01,Celta,Real Madrid,3,0,H,2,0,H,2.35,3.15,2.65,2.2,2.9,2.7,2.6,3.2,2.37,2.4,3.1,2.6,2.37,3.1,2.62,1718.94,1833.37
SP1,05/05/01,Espanol,Barcelona,0,0,D,0,0,D,3.05,3.1,2.15,2.9,2.9,2.1,2.6,3.2,2.37,2.88,3.1,2.2,3.0,3.0,2.2,1681.93,1743.75
SP1,05/05/01,Sociedad,Valencia,1,2,A,0,0,D,2.6,3.05,2.5,2.4,2.9,2.4,2.5,3.2,2.5,2.5,3.1,2.5,2.5,3.1,2.5,1634.8,1752.83
SP1,06/05/01,Alaves,Santander,5,1,H,2,0,H,1.53,3.6,5.4,1.55,3.3,4.5,1.57,3.5,5.0,1.57,3.5,5.0,1.5,3.6,5.5,1687.56,1605.2
SP1,06/05/01,Osasuna,Mallorca,1,0,H,0,0,D,2.65,2.95,2.5,2.45,2.8,2.45,2.5,3.25,2.4,2.5,3.1,2.5,,,,1610.55,1762.85
SP1,06/05/01,Oviedo,Ath Bilbao,5,0,H,3,0,H,2.15,3.0,3.15,2.1,2.8,3.0,2.2,3.25,2.75,2.1,3.0,3.2,2.0,3.1,3.3,1592.49,1675.35
SP1,06/05/01,Vallecano,La Coruna,1,1,D,0,0,D,2.75,3.0,2.38,2.7,2.9,2.2,2.75,3.2,2.25,2.75,3.1,2.3,2.62,3.1,2.37,1624.05,1771.79
SP1,06/05/01,Valladolid,Malaga,0,0,D,0,0,D,2.2,3.0,3.05,2.1,2.8,3.0,2.25,3.2,2.75,2.2,3.1,2.88,2.15,3.2,2.9,1622.37,1683.35
SP1,06/05/01,Villarreal,Las Palmas,2,1,H,1,0,H,1.7,3.35,4.35,1.7,3.1,3.8,1.67,3.25,4.5,1.57,3.3,5.25,1.61,3.25,5.0,1681.98,1631.3
SP1,06/05/01,Zaragoza,Numancia,3,1,H,2,0,H,1.6,3.45,4.95,1.55,3.3,4.5,1.5,3.4,6.0,1.53,3.5,5.25,1.57,3.5,5.0,1674.7,1574.43
SP1,11/05/01,La Coruna,Alaves,2,1,H,1,1,D,1.42,3.85,6.1,1.5,3.4,4.7,1.44,3.6,6.5,1.44,3.6,6.5,1.4,3.75,7.0,1770.08,1694.04
SP1,12/05/01,Villarreal,Sociedad,1,3,A,1,1,D,1.68,3.4,4.2,1.65,3.2,3.9,1.61,3.5,4.5,1.55,3.5,5.0,1.57,3.5,5.0,1689.37,1622.95
SP1,13/05/01,Ath Bilbao,Valladolid,1,1,D,1,1,D,1.7,3.25,4.3,1.65,3.2,3.9,1.67,3.25,4.5,1.7,3.25,4.33,1.61,3.1,5.5,1663.47,1620.97
SP1,13/05/01,Barcelona,Vallecano,5,1,H,1,1,D,1.33,4.05,7.2,1.4,3.6,5.5,1.4,3.75,7.0,1.33,3.9,8.0,1.36,3.75,8.0,1745.12,1625.76
SP1,13/05/01,Las Palmas,Zaragoza,2,1,H,0,1,A,1.95,3.1,3.4,2.1,2.8,3.0,2.1,3.0,3.2,2.0,3.0,3.4,2.0,3.0,3.4,1623.91,1680.7
SP1,13/05/01,Malaga,Valencia,3,0,H,2,0,H,2.65,2.85,2.5,2.3,2.9,2.5,2.5,2.87,2.62,2.8,2.8,2.38,2.5,3.1,2.5,1684.75,1764.68
SP1,13/05/01,Mallorca,Celta,2,0,H,0,0,D,1.95,3.1,3.4,2.1,2.9,2.9,2.1,3.2,3.0,2.1,3.1,3.1,2.0,3.2,3.2,1748.48,1731.96
SP1,13/05/01,Numancia,Osasuna,1,0,H,1,0,H,2.25,3.0,2.9,2.2,2.9,2.7,2.37,3.2,2.6,2.3,3.2,2.63,,,,1568.43,1624.92
SP1,13/05/01,Real Madrid,Espanol,2,2,D,1,0,H,1.35,4.1,7.0,1.35,3.8,6.2,1.44,3.6,6.5,1.33,4.2,7.5,1.33,4.0,8.0,1820.35,1680.56
SP1,13/05/01,Santander,Oviedo,2,0,H,1,0,H,1.85,3.15,3.75,1.8,3.0,3.5,1.91,3.25,3.4,1.8,3.1,4.0,1.83,3.0,4.0,1598.72,1604.37
SP1,18/05/01,Valencia,Ath Bilbao,1,0,H,0,0,D,1.4,3.85,6.7,1.45,3.5,5.0,1.4,3.75,7.0,1.44,3.6,6.5,1.4,3.6,6.5,1752.9,1658.61
SP1,19/05/01,Alaves,Barcelona,0,1,A,0,1,A,2.82,3.05,2.27,2.4,2.9,2.4,2.75,3.2,2.25,2.88,3.2,2.15,3.0,3.2,2.1,1687.38,1750.63
SP1,20/05/01,Celta,Numancia,1,1,D,0,0,D,1.35,4.2,7.0,1.35,3.8,6.2,1.4,4.0,6.5,1.33,4.33,7.0,1.36,4.0,7.0,1723.5,1579.37
SP1,20/05/01,Espanol,Mallorca,0,1,A,0,1,A,2.4,3.0,2.65,2.2,2.9,2.7,2.25,3.2,2.75,2.3,3.1,2.7,2.3,3.0,2.8,1688.04,1756.94
SP1,20/05/01,Osasuna,Las Palmas,3,3,D,1,1,D,1.9,3.15,3.6,1.8,3.0,3.5,1.8,3.25,3.75,1.75,3.25,4.1,,,,1613.98,1634.86
SP1,20/05/01,Oviedo,La Coruna,2,3,A,0,2,A,2.75,3.0,2.35,2.7,2.9,2.2,2.8,3.2,2.2,2.75,3.1,2.3,2.62,3.1,2.37,1595.18,1776.74
SP1,20/05/01,Sociedad,Malaga,4,0,H,2,0,H,2.17,3.0,3.05,2.2,2.9,2.7,2.0,3.2,3.2,2.1,3.2,3.0,2.1,3.2,3.0,1641.02,1696.53
SP1,20/05/01,Vallecano,Real Madrid,0,1,A,0,1,A,3.6,3.15,1.8,3.6,3.1,1.75,4.0,3.2,1.8,3.6,3.25,1.85,3.25,3.4,1.9,1620.25,1812.87
SP1,20/05/01,Valladolid,Santander,1,1,D,1,0,H,1.83,3.2,3.85,1.8,2.9,3.6,1.83,3.4,3.5,1.75,3.2,4.2,1.72,3.25,4.2,1625.83,1607.91
SP1,20/05/01,Zaragoza,Villarreal,0,0,D,0,0,D,1.95,3.15,3.45,1.9,2.8,3.3,1.91,3.2,3.5,1.95,3.1,3.5,1.9,3.25,3.4,1669.75,1671.3
SP1,26/05/01,Las Palmas,Celta,0,1,A,0,0,D,2.52,2.95,2.58,2.9,3.0,2.0,2.5,2.87,2.62,2.6,3.1,2.4,2.5,3.1,2.5,1637.66,1715.92
SP1,26/05/01,Real Madrid,Alaves,5,0,H,2,0,H,1.35,4.15,7.0,1.4,3.6,5.5,1.33,4.0,8.0,1.36,3.75,8.0,1.36,4.0,7.0,1822.11,1673.56
SP1,27/05/01,Ath Bilbao,Malaga,1,3,A,0,1,A,2.1,3.05,3.15,2.0,2.9,3.0,2.1,3.2,3.0,2.2,3.1,2.88,2.0,3.2,3.2,1652.45,1685.62
SP1,27/05/01,Barcelona,Oviedo,0,1,A,0,0,D,1.2,4.9,8.85,1.2,4.7,9.0,1.25,4.5,10.0,1.22,4.6,11.0,1.22,5.0,9.5,1764.45,1585.56
SP1,27/05/01,La Coruna,Valladolid,1,2,A,0,1,A,1.3,4.45,7.65,1.3,4.0,7.0,1.25,4.5,10.0,1.33,4.33,7.0,1.28,4.33,8.5,1786.36,1621.74
SP1,27/05/01,Mallorca,Vallecano,4,0,H,3,0,H,1.4,3.7,6.5,1.4,3.6,5.5,1.36,3.75,8.0,1.4,3.75,7.0,1.4,3.6,7.5,1770.56,1611.01
SP1,27/05/01,Numancia,Espanol,2,1,H,1,1,D,2.2,3.2,2.82,2.2,2.9,2.7,2.0,3.2,3.2,2.05,3.25,3.0,2.1,3.3,2.9,1586.95,1674.42
SP1,27/05/01,Santander,Valencia,1,1,D,0,0,D,2.65,3.0,2.43,2.3,2.9,2.5,2.5,3.25,2.37,2.5,3.25,2.38,2.6,3.1,2.4,1612.0,1759.06
SP1,27/05/01,Villarreal,Osasuna,2,0,H,1,0,H,1.6,3.4,4.9,1.6,3.2,4.2,1.67,3.4,4.33,1.67,3.5,4.2,,,,1674.75,1611.18
SP1,27/05/01,Zaragoza,Sociedad,1,1,D,1,1,D,1.87,3.05,3.85,2.2,2.6,3.0,2.0,3.0,3.4,2.0,3.1,3.3,2.0,3.6,2.9,1666.3,1651.93
SP1,10/06/01,Alaves,Mallorca,2,4,A,1,1,D,3.2,3.25,2.0,2.9,2.9,2.1,2.5,3.25,2.37,2.75,3.0,2.25,3.0,3.25,2.1,1668.74,1775.14
SP1,10/06/01,Ath Bilbao,Sociedad,1,3,A,0,2,A,2.85,3.25,2.1,,,,2.75,3.25,2.2,2.88,3.25,2.1,3.1,3.3,2.0,1637.57,1655.9
SP1,10/06/01,Celta,Villarreal,1,0,H,0,0,D,1.7,3.25,4.2,1.65,3.2,3.9,1.67,3.25,4.5,1.7,3.4,4.2,1.66,3.4,4.33,1729.2,1681.76
SP1,10/06/01,Espanol,Las Palmas,3,2,H,3,1,H,1.86,3.1,3.8,1.7,3.1,3.8,1.91,3.2,3.5,1.85,3.2,3.5,1.8,3.25,3.8,1662.37,1624.38
SP1,10/06/01,Malaga,Santander,2,1,H,1,0,H,1.63,3.6,4.35,1.6,3.3,4.0,1.67,3.4,4.33,1.62,3.75,4.2,1.53,3.8,4.75,1700.5,1613.68
SP1,10/06/01,Osasuna,Zaragoza,1,0,H,0,0,D,1.9,3.15,3.5,1.75,3.1,3.6,1.91,3.2,3.5,1.91,3.1,3.6,,,,1604.17,1662.33
SP1,10/06/01,Oviedo,Real Madrid,1,1,D,1,1,D,2.15,3.45,2.7,2.1,2.9,2.9,2.1,3.5,2.75,2.1,3.25,2.9,2.0,3.3,3.1,1606.38,1826.93
SP1,10/06/01,Vallecano,Numancia,2,1,H,1,1,D,1.88,3.3,3.45,1.75,3.1,3.6,2.2,3.25,2.75,1.95,3.2,3.3,2.0,3.2,3.2,1606.43,1599.0
SP1,10/06/01,Valencia,La Coruna,0,1,A,0,0,D,1.8,3.3,3.7,1.9,2.9,3.2,1.73,3.2,4.33,1.8,3.3,3.75,1.83,3.3,3.6,1757.38,1765.83
SP1,10/06/01,Valladolid,Barcelona,2,2,D,0,1,A,3.1,3.1,2.1,3.2,2.9,1.9,3.2,3.2,2.0,3.1,3.25,2.0,3.0,3.2,2.1,1642.27,1743.63
SP1,16/06/01,Las Palmas,Vallecano,1,0,H,1,0,H,1.85,3.1,3.7,1.85,3.0,3.3,2.0,3.0,3.4,1.91,3.2,3.3,1.83,3.3,3.6,1616.6,1615.18
SP1,16/06/01,Numancia,Alaves,2,1,H,1,0,H,2.38,3.1,2.6,,,,2.2,3.0,3.0,2.2,3.2,2.7,2.2,3.2,2.8,1590.25,1656.47
SP1,16/06/01,Santander,Ath Bilbao,3,0,H,0,0,D,2.23,3.0,2.9,,,,2.1,3.0,3.2,1.95,3.3,3.1,2.0,3.3,3.1,1607.32,1622.18
SP1,16/06/01,Villarreal,Espanol,4,0,H,2,0,H,1.6,3.3,4.1,1.6,3.3,4.0,1.61,3.5,4.5,1.62,3.4,4.5,1.44,3.75,6.0,1674.27,1670.15
SP1,17/06/01,Barcelona,Valencia,3,2,H,2,1,H,1.6,3.4,3.95,1.7,3.1,3.8,1.67,3.4,4.33,1.7,3.25,4.33,1.72,3.2,4.33,1743.58,1741.66
SP1,17/06/01,La Coruna,Malaga,4,0,H,1,0,H,1.53,3.65,5.0,1.45,3.7,4.5,1.57,3.5,5.0,1.5,3.6,5.5,1.5,3.8,5.0,1781.55,1706.86
SP1,17/06/01,Mallorca,Oviedo,4,2,H,1,0,H,1.47,4.1,4.2,1.5,3.4,4.7,1.57,3.5,5.0,1.44,4.0,5.5,1.44,4.33,5.0,1787.41,1610.55
SP1,17/06/01,Real Madrid,Valladolid,2,1,H,1,0,H,1.55,3.0,6.5,1.45,3.0,6.0,1.57,3.25,5.5,1.6,3.0,6.0,1.57,2.87,7.0,1822.76,1642.32
SP1,17/06/01,Sociedad,Osasuna,0,1,A,0,1,A,,,,,,,3.75,3.0,1.91,4.0,3.5,1.57,,,,1671.29,1615.17
SP1,17/06/01,Zaragoza,Celta,1,1,D,0,0,D,,,,,,,,,,,,,,,,1651.33,1736.69
