Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,EloHome,EloAway
E2,04/11/00,Bournemouth,Peterboro,2,1,H,1,0,H,3936.0,Phil Prosser,15,17,9,8,0,0,2,3,23,25,10,5,2,3,1,0,45,30,2.3,3.0,2.8,2.3,2.9,2.5,2.35,3.2,2.6,2.38,3.2,2.63,2.25,3.25,2.75,1283.78,1326.81
E2,04/11/00,Bristol City,Notts County,4,0,H,2,0,H,10250.0,John Brandwood,17,5,11,1,0,0,5,2,8,17,2,6,1,2,0,0,10,20,1.67,3.4,4.2,1.75,3.1,3.6,1.65,3.6,4.0,1.7,3.4,4.33,1.72,3.25,4.33,1391.86,1332.99
E2,04/11/00,Bury,Luton,1,1,D,0,0,D,2861.0,Paul Robinson,11,7,8,2,0,0,6,7,14,9,5,3,0,0,0,0,0,0,1.7,3.2,4.45,1.7,3.1,3.8,1.8,3.25,4.0,1.73,3.5,4.0,1.66,3.5,4.33,1335.16,1277.18
E2,04/11/00,Cambridge,Brentford,1,1,D,1,0,H,4083.0,Brian Curson,13,9,6,4,1,1,3,4,15,13,3,0,0,2,0,0,0,20,2.0,3.0,3.25,1.9,3.0,3.1,2.0,3.25,3.25,2.0,3.25,3.25,1.9,3.25,3.5,1307.39,1313.27
E2,04/11/00,Colchester,Northampton,0,2,A,0,1,A,3352.0,Mike North,15,15,7,9,1,0,7,3,15,8,1,0,0,0,0,0,0,0,2.55,2.8,2.65,2.3,3.0,2.4,2.75,3.4,2.2,2.6,3.2,2.4,2.5,3.2,2.5,1286.28,1395.82
E2,04/11/00,Oldham,Swansea,1,1,D,0,0,D,4282.0,M Clattenburg,19,10,9,2,1,1,11,2,16,18,2,2,1,3,0,0,10,30,1.95,3.0,3.5,1.9,3.1,3.0,2.0,3.25,3.25,1.91,3.25,3.5,2.0,3.25,3.25,1313.76,1321.88
E2,04/11/00,Oxford,Bristol Rvs,0,1,A,0,1,A,5407.0,Frazer Stretton,9,14,1,7,0,2,7,9,10,17,4,4,0,1,0,0,0,10,3.2,3.2,2.0,2.7,2.9,2.2,2.85,3.25,2.2,3.0,3.25,2.1,2.87,3.2,2.2,1187.83,1370.99
E2,04/11/00,Port Vale,Millwall,1,1,D,0,0,D,4559.0,P Warby,17,16,7,7,0,1,8,5,11,14,0,2,2,3,0,0,20,30,2.85,3.2,2.15,2.35,3.0,2.35,3.0,3.25,2.1,2.88,3.2,2.2,2.87,3.2,2.2,1278.84,1459.03
E2,04/11/00,Rotherham,Wigan,1,1,D,0,0,D,6192.0,Trevor Parkes,13,10,4,4,1,2,4,4,14,14,0,3,1,3,0,1,10,55,2.45,3.0,2.6,2.3,2.9,2.5,2.25,3.25,2.75,2.38,3.2,2.63,2.5,3.2,2.5,1409.18,1475.69
E2,04/11/00,Swindon,Wycombe,1,1,D,0,1,A,5226.0,David Pugh,8,10,5,6,1,0,9,5,7,8,3,7,1,2,1,0,35,20,2.55,3.1,2.45,2.35,3.0,2.35,2.6,3.2,2.35,2.63,3.2,2.38,2.5,3.2,2.5,1282.29,1366.04
E2,04/11/00,Walsall,Reading,2,1,H,0,0,D,7772.0,Howard Webb,9,8,3,1,1,2,3,3,9,13,3,0,2,2,0,0,20,20,2.3,3.1,2.7,2.3,2.9,2.5,2.2,3.4,2.75,2.25,3.25,2.75,2.25,3.25,2.75,1413.22,1443.36
E2,04/11/00,Wrexham,Stoke,1,2,A,0,2,A,6447.0,Roy Pearson,18,11,9,8,0,0,8,5,11,9,3,0,0,3,0,0,0,30,2.45,3.0,2.5,2.35,3.0,2.35,2.6,3.2,2.35,2.5,3.2,2.5,2.5,3.2,2.5,1383.15,1444.87
E2,07/11/00,Northampton,Stoke,2,2,D,2,2,D,5475.0,Keith Hill,11,8,6,4,0,1,6,4,11,12,4,1,1,4,0,1,10,65,2.3,3.2,2.6,2.35,3.0,2.35,2.35,3.2,2.6,2.4,3.2,2.6,2.3,3.3,2.62,1407.98,1458.74
E2,07/11/00,Swindon,Wrexham,2,2,D,1,1,D,4423.0,Paul Danson,12,6,10,3,0,0,9,3,9,12,1,4,1,2,0,0,10,20,2.25,3.15,2.7,2.3,2.9,2.5,2.25,3.25,2.75,2.38,3.2,2.63,2.2,3.2,2.87,1281.71,1369.28
E2,07/11/00,Wigan,Millwall,1,0,H,0,0,D,5822.0,Uriah Rennie,11,12,4,9,1,0,2,12,12,19,0,2,0,0,0,0,0,0,2.0,3.15,3.25,1.8,3.0,3.5,2.1,3.25,3.0,2.1,3.2,3.1,1.9,3.1,3.75,1476.89,1456.2
E2,11/11/00,Brentford,Rotherham,0,3,A,0,3,A,4544.0,Mike North,7,8,2,7,0,0,18,5,13,14,1,3,1,1,0,0,10,10,2.4,3.0,2.65,2.3,3.0,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.2,2.62,1316.58,1407.98
E2,11/11/00,Bristol Rvs,Walsall,0,0,D,0,0,D,7540.0,Paul Armstrong,16,13,10,9,1,0,10,7,14,9,5,10,0,2,0,0,0,20,2.6,3.2,2.3,2.35,3.0,2.35,2.75,3.25,2.25,2.63,3.2,2.38,2.62,3.2,2.37,1380.55,1423.24
E2,11/11/00,Luton,Bristol City,0,3,A,0,0,D,6595.0,Mark Cooper,12,7,4,7,0,0,7,3,19,14,4,6,1,1,0,0,10,10,2.8,3.2,2.2,2.8,3.0,2.1,2.85,3.25,2.2,3.0,3.25,2.1,3.25,3.25,2.0,1282.5,1399.01
E2,11/11/00,Millwall,Wrexham,1,0,H,0,0,D,9607.0,Steve Baines,10,6,3,2,1,0,4,3,17,13,5,0,1,0,0,0,10,0,1.55,3.6,4.9,1.5,3.4,4.7,1.55,3.6,5.0,1.5,3.5,6.0,1.5,3.5,6.0,1447.88,1369.73
E2,11/11/00,Northampton,Bournemouth,0,3,A,0,1,A,5692.0,Clive Wilkes,6,17,3,10,0,0,4,5,14,11,2,3,1,0,0,0,10,0,1.55,3.5,5.0,1.6,3.2,4.2,1.55,3.6,5.0,1.57,3.4,5.5,1.57,3.4,5.5,1406.22,1294.25
E2,11/11/00,Peterboro,Swindon,4,0,H,2,0,H,5700.0,Howard Webb,19,8,12,3,0,0,6,4,6,6,4,5,0,0,0,0,0,0,1.75,3.3,4.0,1.75,3.1,3.6,1.8,3.4,3.75,1.67,3.5,4.33,1.8,3.4,3.75,1316.34,1281.26
E2,11/11/00,Reading,Colchester,0,1,A,0,1,A,11549.0,Matt Messias,10,6,2,3,1,0,10,3,12,12,5,6,1,0,0,0,10,0,1.35,4.0,7.4,1.4,3.6,5.5,1.35,4.0,7.5,1.36,4.0,7.5,1.36,3.75,8.5,1433.34,1274.12
E2,11/11/00,Stoke,Oldham,0,1,A,0,1,A,12503.0,Trevor Jones,8,11,2,4,1,0,3,1,15,11,1,5,0,2,0,0,0,20,1.45,3.5,6.5,1.3,4.0,7.0,1.45,3.75,6.5,1.4,3.75,7.5,1.4,3.75,7.5,1460.5,1310.53
E2,11/11/00,Swansea,Oxford,1,2,A,1,2,A,4892.0,Phil Dowd,11,6,7,4,0,0,4,6,17,20,0,1,4,1,1,0,65,10,1.5,3.4,5.8,1.5,3.4,4.7,1.53,3.6,5.5,1.57,3.6,5.0,1.5,3.5,6.0,1325.11,1178.27
E2,11/11/00,Wigan,Cambridge,2,1,H,0,1,A,6537.0,Frazer Stretton,17,8,10,4,0,0,5,2,9,15,5,3,0,1,0,0,0,10,1.45,3.6,6.2,1.4,3.6,5.5,1.45,3.75,6.5,1.4,3.8,7.0,1.44,3.6,7.0,1485.21,1304.08
E2,11/11/00,Wycombe,Bury,2,1,H,0,0,D,4488.0,Mick Fletcher,8,5,6,3,1,0,3,8,11,7,1,3,1,0,0,0,10,0,1.75,3.4,4.0,1.7,3.1,3.8,1.73,3.5,4.0,1.62,3.6,4.5,1.83,3.3,3.75,1366.62,1329.84
E2,21/11/00,Wrexham,Cambridge,2,2,D,0,1,A,1584.0,Jeff Winter,13,6,7,3,1,0,6,5,12,11,7,2,1,2,0,0,10,20,1.95,3.2,3.25,1.9,3.0,3.1,,,,1.91,3.4,3.4,1.83,3.4,3.6,1363.13,1299.94
E2,22/11/00,Bristol Rvs,Millwall,1,2,A,0,1,A,5502.0,Mark Halsey ,10,9,3,5,0,1,4,4,19,15,4,6,2,2,0,1,20,45,2.65,3.05,2.4,2.35,3.0,2.35,,,,2.63,3.2,2.38,2.6,3.2,2.4,1378.51,1454.48
E2,25/11/00,Bristol City,Wigan,1,1,D,1,1,D,12708.0,Ray Olivier,17,14,6,8,1,0,4,9,12,13,1,4,0,1,0,0,0,10,2.3,3.1,2.8,2.2,2.9,2.7,2.1,3.25,3.0,2.25,3.25,2.75,2.25,3.2,2.8,1410.92,1489.35
E2,25/11/00,Cambridge,Swansea,3,3,D,3,0,H,3267.0,Phil Richards,11,14,6,10,0,0,5,4,16,13,2,1,3,1,0,0,30,10,1.85,3.2,3.8,1.85,3.1,3.2,1.8,3.4,3.75,1.8,3.25,4.0,1.8,3.4,3.75,1305.41,1304.97
E2,25/11/00,Colchester,Wycombe,0,0,D,0,0,D,3646.0,Roger Furnandiz,16,8,6,5,0,0,5,2,8,7,3,4,2,2,1,0,45,20,2.5,3.1,2.55,2.35,3.0,2.35,2.62,3.4,2.25,2.5,3.2,2.5,2.5,3.2,2.5,1294.53,1374.44
E2,25/11/00,Oldham,Millwall,0,1,A,0,0,D,4779.0,Frazer Stretton,9,14,2,6,0,0,4,6,14,9,4,5,1,4,0,0,10,40,2.7,3.2,2.3,2.7,2.9,2.3,2.62,3.2,2.37,2.75,3.25,2.25,2.62,3.3,2.3,1330.74,1467.84
E2,25/11/00,Oxford,Notts County,2,3,A,2,0,H,4765.0,Phil Prosser,9,11,4,6,0,1,8,2,23,21,9,8,1,2,0,0,10,20,2.6,3.1,2.45,2.35,3.0,2.35,2.62,3.2,2.37,2.5,3.3,2.4,2.5,3.4,2.37,1198.41,1325.84
E2,25/11/00,Port Vale,Luton,3,0,H,1,0,H,4194.0,Alan Kaye,12,5,6,2,0,0,12,2,5,9,3,0,1,1,0,0,10,10,1.8,3.2,4.0,1.8,3.0,3.5,1.8,3.4,3.75,1.73,3.3,4.33,1.8,3.4,3.75,1281.67,1270.59
E2,25/11/00,Rotherham,Peterboro,3,0,H,1,0,H,5519.0,M Clattenburg,11,10,6,4,1,0,3,5,15,17,2,5,2,3,0,0,20,30,1.65,3.4,4.6,1.6,3.2,4.2,1.57,3.6,5.0,1.6,3.5,5.0,1.61,3.4,5.0,1420.79,1324.21
E2,25/11/00,Swindon,Stoke,0,3,A,0,2,A,4904.0,Paul Robinson,16,12,5,10,1,0,6,4,15,18,3,4,1,3,0,0,10,30,2.8,3.1,2.3,2.35,3.0,2.35,2.75,3.25,2.25,2.7,3.2,2.3,2.62,3.2,2.37,1273.39,1440.29
E2,25/11/00,Walsall,Northampton,3,0,H,1,0,H,5894.0,Graham Laws,12,8,8,4,0,0,8,4,16,18,1,4,4,5,0,0,40,50,1.7,3.2,4.6,1.6,3.2,4.2,1.61,3.6,4.5,1.62,3.4,5.0,1.61,3.4,5.0,1425.28,1386.92
E2,25/11/00,Wrexham,Bristol Rvs,1,0,H,0,0,D,2575.0,Colin Webster,13,10,7,4,0,0,8,9,10,18,3,3,1,6,0,1,10,85,2.4,3.2,2.6,2.35,3.0,2.35,2.2,3.4,2.75,2.25,3.25,2.75,2.2,3.25,2.8,1357.66,1365.15
E2,02/12/00,Brentford,Wigan,2,2,D,0,1,A,4144.0,Colin Webster,8,12,3,6,0,1,7,4,21,8,2,6,2,2,0,0,20,20,2.8,3.2,2.2,2.35,3.0,2.35,,,,2.88,3.2,2.2,2.87,3.1,2.25,1303.77,1490.13
E2,02/12/00,Bristol City,Bury,4,1,H,1,0,H,9416.0,Frazer Stretton,21,5,15,4,1,1,8,6,5,9,4,4,0,2,0,0,0,20,1.6,3.4,5.0,1.5,3.4,4.7,,,,1.5,3.5,6.0,1.5,3.5,6.0,1410.14,1322.02
E2,02/12/00,Colchester,Notts County,2,0,H,1,0,H,3280.0,Paul Armstrong,14,10,6,3,0,1,5,4,13,9,2,3,2,2,0,0,20,20,2.3,3.0,2.8,2.1,3.0,2.8,,,,2.25,3.25,2.75,2.2,3.25,2.8,1293.81,1337.36
E2,02/12/00,Northampton,Swindon,0,1,A,0,1,A,5816.0,Bill Burns,8,2,4,1,0,0,4,2,10,16,2,4,1,3,0,0,10,30,1.65,3.3,4.7,1.6,3.2,4.2,,,,1.62,3.4,5.0,1.66,3.4,4.5,1379.15,1263.27
E2,02/12/00,Oldham,Oxford,3,2,H,1,1,D,3986.0,Howard Webb,19,11,9,4,0,0,7,3,8,13,5,5,2,1,0,0,20,10,1.7,3.2,4.6,1.55,3.3,4.5,,,,1.62,3.4,5.0,1.61,3.4,5.0,1319.57,1186.89
E2,02/12/00,Peterboro,Wrexham,1,0,H,1,0,H,5381.0,Graham Frankland,15,9,9,3,0,0,9,9,16,13,3,0,3,3,0,0,30,30,2.0,3.1,3.4,1.9,3.0,3.1,,,,1.91,3.25,3.5,2.0,3.25,3.25,1318.11,1366.91
E2,02/12/00,Reading,Cambridge,3,0,H,2,0,H,9601.0,Barry Knight,9,12,6,7,0,0,6,7,17,10,7,3,4,0,0,0,40,0,1.5,3.4,5.5,1.4,3.6,5.5,,,,1.44,3.6,7.0,1.44,3.6,7.0,1412.93,1301.89
E2,02/12/00,Rotherham,Millwall,3,2,H,0,0,D,7155.0,David Laws,15,8,5,5,1,0,6,5,14,12,0,1,2,1,0,0,20,10,2.35,3.1,2.7,2.35,3.0,2.35,,,,2.38,3.2,2.63,2.37,3.2,2.62,1426.89,1479.01
E2,02/12/00,Stoke,Luton,1,3,A,1,1,D,12389.0,Brian Curson,16,7,6,6,0,0,7,3,14,14,2,9,3,2,0,0,30,20,1.4,4.0,6.5,1.45,3.5,5.0,,,,1.4,3.75,7.5,1.4,3.6,8.0,1450.41,1261.96
E2,02/12/00,Swansea,Bristol Rvs,0,0,D,0,0,D,5363.0,Phil Joslin,11,11,5,6,0,0,7,8,13,17,2,4,1,0,0,0,10,0,2.4,3.2,2.6,2.35,3.0,2.35,,,,,,,2.2,3.25,2.8,1308.49,1355.9
E2,02/12/00,Walsall,Port Vale,2,1,H,1,0,H,5597.0,M Clattenburg,14,14,8,6,0,0,3,4,13,15,1,3,4,3,1,0,65,30,1.47,3.7,6.0,1.45,3.5,5.0,,,,1.4,3.75,7.5,1.5,3.5,6.0,1433.05,1290.3
E2,02/12/00,Wycombe,Bournemouth,0,3,A,0,1,A,5185.0,Phil Dowd,9,9,1,6,0,0,5,5,8,10,2,3,1,3,0,0,10,30,1.75,3.2,4.2,1.65,3.2,3.8,,,,1.73,3.25,4.33,1.72,3.25,4.33,1375.16,1313.55
E2,12/12/00,Bristol City,Brentford,1,2,A,1,1,D,8096.0,Alan Kaye,13,7,6,5,1,0,9,4,10,16,7,4,2,3,0,0,20,30,1.5,3.4,6.25,1.5,3.4,4.7,1.44,3.75,6.5,1.5,3.5,6.0,1.5,3.5,6.0,1416.46,1306.81
E2,15/12/00,Cambridge,Peterboro,0,0,D,0,0,D,7505.0,Graham Poll ,12,6,7,2,0,0,7,4,16,22,3,2,1,2,0,0,10,20,2.0,3.0,3.5,2.0,2.9,3.0,2.25,3.25,2.75,2.25,3.25,2.75,2.1,3.25,3.0,1296.17,1328.78
E2,16/12/00,Bournemouth,Swansea,2,0,H,1,0,H,3738.0,Lee Cable,16,4,8,3,0,0,2,3,14,19,3,3,2,4,0,0,20,40,1.66,3.35,4.4,1.7,3.1,3.8,1.67,3.4,4.5,1.67,3.4,4.5,1.66,3.4,4.5,1331.48,1306.61
E2,16/12/00,Bristol Rvs,Stoke,0,3,A,0,3,A,6838.0,Andy Hall ,12,8,4,5,0,0,8,2,13,18,6,3,3,3,1,1,55,55,2.45,3.1,2.55,2.35,3.0,2.35,2.5,3.2,2.5,2.6,3.2,2.4,2.5,3.2,2.5,1357.78,1429.4
E2,16/12/00,Bury,Oldham,1,1,D,0,1,A,4976.0,John Brandwood,7,5,2,3,0,2,3,3,15,13,10,4,0,1,0,0,0,10,2.3,3.2,2.7,2.2,2.9,2.7,2.37,3.2,2.62,2.2,3.25,2.8,2.25,3.25,2.75,1315.7,1324.76
E2,16/12/00,Luton,Colchester,0,3,A,0,1,A,4791.0,Mike Pike,19,10,7,7,1,0,5,0,17,13,3,3,2,2,0,0,20,20,2.25,3.15,2.75,2.2,2.9,2.7,2.25,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,1282.97,1304.3
E2,16/12/00,Millwall,Walsall,2,0,H,1,0,H,11737.0,David Pugh,11,17,6,6,0,1,4,10,7,9,3,1,0,2,0,0,0,20,2.2,3.2,2.8,1.9,3.1,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.25,3.25,1468.22,1438.01
E2,16/12/00,Notts County,Reading,3,2,H,2,1,H,5106.0,Trevor Jones,8,12,5,5,0,0,7,4,12,13,2,1,2,0,0,0,20,0,2.4,3.15,2.55,2.3,2.9,2.5,2.75,3.25,2.2,2.6,3.2,2.4,2.5,3.2,2.5,1326.87,1418.65
E2,16/12/00,Oxford,Northampton,3,1,H,2,1,H,4899.0,Tony Leake,11,8,7,4,0,0,9,6,13,10,4,11,3,1,0,0,30,10,2.8,3.2,2.2,2.8,3.0,2.1,2.5,3.4,2.37,2.63,3.4,2.25,2.62,3.3,2.3,1181.7,1359.75
E2,16/12/00,Port Vale,Bristol City,1,2,A,0,1,A,4113.0,Paul Robinson,20,6,9,5,1,0,6,3,8,9,5,1,1,4,0,0,10,40,2.7,3.2,2.25,2.5,2.9,2.3,2.87,3.25,2.2,2.8,3.25,2.2,2.75,3.25,2.25,1285.34,1397.22
E2,16/12/00,Swindon,Rotherham,2,1,H,1,1,D,,David Crick,11,10,5,3,0,2,3,7,8,15,3,5,1,0,0,0,10,0,3.2,3.1,2.05,2.7,2.9,2.2,2.75,3.25,2.25,2.8,3.25,2.2,2.8,3.25,2.2,1282.67,1437.68
E2,16/12/00,Wigan,Wycombe,2,1,H,1,0,H,5799.0,Steve Baines,17,13,11,9,0,0,5,6,16,17,3,1,2,0,0,0,20,0,1.55,3.5,5.0,1.45,3.5,5.0,1.57,3.6,5.0,1.53,3.5,5.5,1.57,3.4,5.5,1487.09,1357.23
E2,16/12/00,Wrexham,Brentford,2,1,H,1,1,D,2287.0,Micharl Ryan,11,10,5,4,1,0,7,4,14,13,4,3,2,3,0,0,20,30,2.0,3.05,3.3,2.0,3.0,2.9,2.0,3.25,3.25,2.0,3.25,3.25,1.9,3.25,3.5,1356.24,1326.05
E2,22/12/00,Bristol City,Bristol Rvs,3,2,H,0,1,A,16696.0,Clive Wilkes,14,8,10,4,0,0,10,5,6,17,1,5,0,3,0,0,0,30,1.85,3.1,3.6,1.85,3.0,3.3,1.73,3.2,4.33,1.8,3.25,4.0,1.83,3.3,3.75,1409.29,1344.26
E2,22/12/00,Colchester,Oxford,3,2,H,2,0,H,3695.0,Paul Alcock,16,14,8,7,2,0,6,5,13,9,3,3,1,0,0,0,10,0,1.6,3.5,4.5,1.55,3.3,4.5,1.61,3.6,4.5,1.57,3.5,5.2,1.57,3.4,5.5,1319.58,1196.96
E2,22/12/00,Port Vale,Rotherham,0,2,A,0,1,A,4110.0,Eddie Wolstenholme,14,6,5,3,0,1,8,3,8,13,1,2,1,1,0,0,10,10,2.75,3.1,2.3,2.5,2.9,2.3,2.62,3.2,2.37,2.75,3.25,2.25,2.75,3.25,2.25,1273.27,1423.22
E2,23/12/00,Bournemouth,Millwall,1,2,A,0,1,A,6843.0,Paul Robinson,14,10,5,6,0,0,2,4,15,20,3,2,1,2,0,0,10,20,2.75,3.1,2.3,2.35,3.0,2.35,2.75,3.25,2.25,2.7,3.2,2.3,2.62,3.2,2.37,1339.67,1476.24
E2,23/12/00,Brentford,Oldham,1,1,D,0,0,D,5317.0,Peter Walton,13,5,8,4,0,0,5,1,14,13,2,3,3,2,0,0,30,20,2.05,3.2,2.9,2.0,2.9,3.0,2.0,3.25,3.25,2.0,3.25,3.25,1.9,3.25,3.5,1318.03,1327.96
E2,23/12/00,Bury,Swindon,1,0,H,1,0,H,2921.0,Andrew Butler,12,8,6,4,0,0,5,8,16,12,6,2,1,1,0,0,10,10,2.2,3.2,2.8,2.2,2.9,2.7,2.25,3.25,2.75,2.2,3.4,2.75,2.2,3.4,2.75,1312.5,1297.13
E2,23/12/00,Notts County,Wrexham,1,0,H,1,0,H,6206.0,Bill Jordan,16,9,4,2,1,0,6,2,10,14,2,6,1,1,0,0,10,10,2.1,3.2,2.95,1.9,3.0,3.1,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.5,1339.07,1364.26
E2,23/12/00,Peterboro,Northampton,1,2,A,1,0,H,9868.0,Peter Jones,11,8,6,3,0,0,5,5,17,16,1,8,2,0,0,0,20,0,1.95,3.1,3.5,1.75,3.1,3.6,1.73,3.5,4.0,1.8,3.4,3.75,1.72,3.5,4.0,1331.17,1344.49
E2,23/12/00,Reading,Luton,4,1,H,2,0,H,10771.0,Steve Tomlin,12,8,7,4,0,0,3,6,13,16,7,10,1,3,0,0,10,30,1.45,3.5,6.5,1.4,3.6,5.5,1.36,3.75,8.0,1.36,3.8,8.0,1.44,3.6,7.0,1406.45,1267.69
E2,23/12/00,Walsall,Cambridge,3,1,H,2,0,H,5277.0,Mike Pike,15,5,8,4,0,0,5,6,13,15,7,1,2,1,0,0,20,10,1.4,3.6,7.0,1.4,3.6,5.5,1.4,4.0,7.0,1.4,3.75,7.0,1.4,3.6,8.0,1429.99,1293.78
E2,23/12/00,Wigan,Stoke,1,1,D,0,0,D,8957.0,David Laws,12,13,9,6,0,1,3,5,6,0,12,18,1,2,0,0,10,20,1.85,3.2,3.6,1.75,3.1,3.6,1.8,3.25,4.0,1.83,3.25,3.75,1.72,3.25,4.33,1492.35,1442.92
E2,23/12/00,Wycombe,Swansea,2,1,H,2,0,H,5001.0,Uriah Rennie,8,7,5,2,0,0,3,2,11,8,3,0,2,3,0,0,20,30,1.6,3.5,4.5,1.6,3.2,4.2,1.61,3.4,5.0,1.6,3.4,5.0,1.61,3.4,5.0,1351.97,1298.42
E2,26/12/00,Bristol Rvs,Reading,2,2,D,1,2,A,8029.0,Rob Styles,13,15,7,6,2,0,3,3,25,18,2,3,5,4,2,0,100,40,2.6,3.0,2.35,2.6,3.0,2.2,,,,2.75,3.25,2.25,2.62,3.3,2.3,1337.29,1411.5
E2,26/12/00,Cambridge,Wycombe,1,0,H,0,0,D,4758.0,Mike North,14,5,7,2,1,0,14,1,15,28,3,9,1,3,0,0,10,30,2.25,3.1,2.7,2.2,3.0,2.6,,,,2.38,3.25,2.6,2.25,3.25,2.75,1288.67,1359.28
E2,26/12/00,Luton,Peterboro,3,2,H,2,1,H,7374.0,Barry Knight,20,12,9,9,0,0,6,4,12,7,6,0,5,3,0,0,50,30,2.45,3.2,2.45,2.35,3.0,2.35,,,,2.5,3.2,2.5,2.5,3.2,2.5,1262.64,1315.61
E2,26/12/00,Millwall,Colchester,6,1,H,2,0,H,11156.0,Mark Cooper,26,6,15,4,0,0,3,1,11,17,6,2,1,3,0,0,10,30,1.45,3.7,5.4,1.45,3.5,5.0,,,,1.44,3.75,6.5,1.4,3.75,7.5,1487.43,1325.01
E2,26/12/00,Northampton,Bristol City,2,0,H,2,0,H,6064.0,Colin Webster,8,11,4,6,0,1,2,6,19,11,2,1,2,1,0,0,20,10,2.8,3.2,2.15,2.8,3.0,2.1,,,,2.8,3.25,2.2,2.8,3.25,2.2,1360.05,1416.26
E2,26/12/00,Oldham,Wigan,2,1,H,1,0,H,7750.0,Mark Cowburn,16,30,8,5,0,0,5,4,15,10,2,4,2,0,0,0,20,0,2.7,3.1,2.25,2.6,3.0,2.2,,,,2.75,3.25,2.25,2.8,3.1,2.3,1331.13,1487.28
E2,26/12/00,Oxford,Bournemouth,1,2,A,1,1,D,6200.0,Paul Armstrong,9,17,4,8,0,0,6,4,12,9,1,6,1,0,0,0,10,0,2.7,3.1,2.25,2.8,3.0,2.1,,,,2.75,3.25,2.25,2.8,3.25,2.2,1191.53,1328.48
E2,26/12/00,Rotherham,Notts County,0,0,D,0,0,D,7763.0,Roy Pearson,11,9,5,3,0,1,5,4,11,12,3,4,1,0,0,0,10,0,1.65,3.4,4.2,1.6,3.3,4.0,,,,1.62,3.6,4.5,1.61,3.6,4.5,1433.94,1348.92
E2,26/12/00,Stoke,Bury,2,1,H,1,1,D,16499.0,Mike Dean,16,7,8,4,0,0,3,7,10,10,1,4,0,2,0,1,0,45,1.4,3.8,5.8,1.45,3.5,5.0,,,,1.5,3.5,6.0,1.44,3.75,6.5,1447.99,1321.0
E2,26/12/00,Swansea,Walsall,3,1,H,1,1,D,5795.0,Tony Leake,6,12,3,1,0,0,2,4,10,14,1,4,0,2,0,0,0,20,2.85,3.2,2.1,2.8,3.0,2.1,,,,3.0,3.25,2.1,3.0,3.25,2.1,1291.11,1435.1
E2,26/12/00,Swindon,Brentford,2,3,A,1,0,H,6649.0,Ray Olivier,9,12,4,6,0,0,4,2,15,18,4,5,3,3,1,0,55,30,2.05,3.3,2.85,2.1,3.0,2.8,,,,2.1,3.25,3.0,2.2,3.25,2.8,1288.63,1314.86
E2,26/12/00,Wrexham,Port Vale,1,0,H,1,0,H,4941.0,Matt Messias,6,8,3,5,0,0,4,7,13,11,5,4,0,0,0,1,0,25,1.7,3.3,4.0,1.8,3.1,3.3,,,,1.8,3.4,3.75,1.72,3.5,4.0,1354.41,1262.55
E2,30/12/00,Luton,Wigan,0,2,A,0,1,A,5322.0,Graham Laws,12,6,5,2,0,0,9,1,15,19,1,2,0,1,0,0,0,10,2.9,3.1,2.1,2.7,2.9,2.2,3.0,3.25,2.1,3.0,3.25,2.1,3.0,3.1,2.2,1273.46,1472.78
E2,30/12/00,Millwall,Notts County,2,3,A,2,2,D,11495.0,Scott Mathieson,17,10,8,6,0,1,7,6,9,13,1,1,2,3,1,0,45,30,1.45,3.5,6.0,1.4,3.6,5.5,1.57,3.6,5.0,1.44,3.75,6.5,1.4,4.0,6.5,1491.95,1355.01
E2,30/12/00,Northampton,Wycombe,2,2,D,1,1,D,5722.0,Mark Warren,5,10,4,4,0,0,2,0,14,13,5,2,1,1,0,0,10,10,1.85,3.15,3.5,1.8,3.0,3.5,2.0,3.25,3.25,2.0,3.25,3.25,1.8,3.4,3.75,1370.98,1347.83
E2,30/12/00,Oldham,Walsall,0,0,D,0,0,D,5267.0,Michael Jones,9,4,5,1,0,0,6,2,13,11,1,5,0,1,0,0,0,10,2.55,3.1,2.35,2.3,2.9,2.5,2.37,3.2,2.62,2.5,3.2,2.5,2.5,3.2,2.5,1345.63,1421.03
E2,30/12/00,Stoke,Bristol City,1,0,H,0,0,D,14629.0,Phil Richards,9,3,4,2,0,0,9,4,11,11,1,4,1,1,0,0,10,10,2.1,3.2,2.8,2.1,2.9,2.9,2.0,3.25,3.25,2.1,3.25,3.0,2.1,3.25,3.0,1453.32,1405.33
E2,01/01/01,Bournemouth,Luton,3,2,H,1,2,A,5411.0,Paul Alcock,15,10,9,8,1,0,3,2,6,10,4,0,0,1,0,1,0,35,1.6,3.5,4.2,1.55,3.3,4.5,1.57,3.6,5.0,1.57,3.5,5.0,1.57,3.6,5.0,1339.66,1264.44
