Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,EloHome,EloAway
I1,20/05/01,Vicenza,Lecce,0,0,D,0,0,D,1.9,2.9,4.0,1.85,2.8,3.5,1.8,3.0,4.33,1.91,2.88,4.0,1.83,2.87,4.33,1622.97,1616.01
I1,27/05/01,Brescia,Vicenza,2,1,H,2,0,H,2.1,2.4,4.4,1.85,2.5,4.0,2.25,2.1,5.0,2.05,2.4,3.8,,,,1676.61,1619.24
I1,27/05/01,Fiorentina,Atalanta,1,1,D,1,1,D,1.8,3.05,4.15,1.65,3.1,4.0,1.73,3.2,4.33,1.91,3.2,3.5,1.8,3.0,4.2,1715.05,1666.13
I1,27/05/01,Inter,Lazio,1,1,D,0,1,A,3.4,3.05,1.9,3.5,3.0,1.8,4.5,3.25,1.67,4.5,3.25,1.67,4.0,3.3,1.75,1718.24,1879.26
I1,27/05/01,Juventus,Perugia,1,0,H,0,0,D,1.2,5.0,9.7,1.25,4.3,8.0,1.28,4.5,8.0,1.22,5.0,9.0,1.17,6.0,10.0,1874.97,1673.65
I1,27/05/01,Lecce,Parma,1,2,A,0,0,D,2.57,2.9,2.55,2.4,2.5,2.8,2.5,2.75,2.75,2.5,2.88,2.6,2.4,2.7,2.9,1619.74,1781.81
I1,27/05/01,Reggina,Bari,1,0,H,0,0,D,1.17,4.8,10.0,1.25,4.3,8.0,,,,1.25,4.75,9.0,1.12,6.5,12.0,1628.59,1535.66
I1,27/05/01,Roma,Milan,1,1,D,0,1,A,1.55,3.35,5.25,1.7,3.1,3.8,1.61,3.25,5.0,1.67,3.3,4.5,1.62,3.25,5.0,1845.56,1761.59
I1,27/05/01,Udinese,Napoli,0,0,D,0,0,D,1.77,3.1,4.25,1.8,2.9,3.6,1.73,3.2,4.33,1.7,3.25,4.33,1.7,3.3,4.2,1643.49,1610.08
I1,27/05/01,Verona,Bologna,5,4,H,3,1,H,2.13,3.1,3.0,2.1,3.1,2.7,2.0,3.2,3.2,2.1,3.2,3.0,2.1,3.1,3.1,1599.63,1675.17
I1,10/06/01,Atalanta,Udinese,0,1,A,0,0,D,2.05,2.8,3.6,1.85,2.8,3.5,2.0,2.8,3.75,2.1,3.0,3.2,2.1,2.7,3.6,1671.18,1638.91
I1,10/06/01,Bari,Inter,1,2,A,1,1,D,8.0,4.3,1.3,5.0,3.8,1.4,,,,7.0,4.0,1.36,7.0,4.0,1.36,1529.47,1720.41
I1,10/06/01,Bologna,Lecce,2,2,D,0,1,A,1.85,3.0,3.95,1.75,3.1,3.6,1.8,3.2,4.0,1.85,3.3,3.6,1.9,2.87,4.0,1663.55,1609.45
I1,10/06/01,Lazio,Fiorentina,3,0,H,2,0,H,1.3,4.3,8.0,1.3,4.0,7.0,1.3,4.33,8.0,1.3,4.5,7.5,1.3,4.2,8.5,1877.09,1710.0
I1,10/06/01,Milan,Brescia,1,1,D,0,0,D,1.38,3.85,7.1,1.35,3.8,6.2,1.4,3.75,7.0,1.4,3.75,7.0,1.36,3.75,8.0,1767.65,1683.81
I1,10/06/01,Napoli,Roma,2,2,D,1,1,D,4.4,3.35,1.6,3.6,2.9,1.8,4.5,3.25,1.67,5.25,3.4,1.53,4.33,3.4,1.66,1614.66,1839.5
I1,10/06/01,Parma,Verona,1,2,A,0,1,A,,,,,,,,,,2.0,3.5,2.9,2.1,3.5,2.75,1792.1,1611.25
I1,10/06/01,Perugia,Reggina,1,1,D,0,1,A,2.7,2.85,2.5,1.9,3.0,3.1,2.5,2.87,2.62,2.5,3.0,2.5,3.0,2.87,2.25,1669.9,1634.78
I1,10/06/01,Vicenza,Juventus,0,3,A,0,2,A,4.1,3.4,1.65,3.6,2.9,1.8,4.5,3.5,1.61,4.33,3.4,1.67,4.33,3.4,1.66,1612.04,1878.72
I1,17/06/01,Brescia,Bari,3,1,H,2,1,H,1.3,4.3,6.5,1.3,4.5,6.0,1.33,4.0,8.0,1.3,4.0,9.0,1.3,4.0,9.0,1689.87,1520.17
I1,17/06/01,Fiorentina,Napoli,1,2,A,0,0,D,,,,,,,3.0,3.2,2.1,2.9,3.5,2.0,3.3,3.4,1.9,1705.58,1618.97
I1,17/06/01,Inter,Bologna,2,1,H,2,0,H,1.82,3.1,3.85,1.9,3.1,3.0,1.8,3.2,4.0,1.7,3.2,4.5,1.8,3.1,4.0,1729.71,1658.34
I1,17/06/01,Juventus,Atalanta,2,1,H,1,0,H,1.08,6.0,13.0,1.2,5.0,8.0,1.14,5.5,15.0,1.13,6.0,13.0,1.08,8.0,17.0,1885.64,1654.14
I1,17/06/01,Lecce,Lazio,2,1,H,0,1,A,2.45,3.6,2.1,2.35,3.4,2.0,,,,2.6,3.75,2.1,2.65,3.6,2.1,1614.66,1881.51
I1,17/06/01,Reggina,Milan,2,1,H,0,0,D,1.55,4.15,4.1,,,,,,,1.53,4.0,4.0,,,,1639.41,1761.59
I1,17/06/01,Roma,Parma,3,1,H,2,0,H,1.27,4.2,8.0,1.25,4.5,7.0,1.28,4.5,8.0,1.29,4.33,8.5,1.33,4.0,8.0,1835.19,1771.24
I1,17/06/01,Udinese,Vicenza,2,3,A,2,3,A,,,,,,,2.87,3.25,2.1,2.8,3.4,2.1,2.75,3.25,2.2,1655.95,1605.12
I1,17/06/01,Verona,Perugia,2,1,H,1,0,H,1.17,5.25,9.0,,,,1.28,4.33,9.0,1.29,4.33,8.5,1.22,5.0,9.5,1632.11,1665.27
